time_stamp,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,MODE
08:46:45,0.0,0.0,-999.75,1.5,2.75,2.5,183896.0,0.000801247515482828,0.002501552051398903,-0.17381158098578453,-0.0005331983265932649,0.00034626948763616383,0.0008811084844637662,-35.3625682,149.165094,165086.25,-1.0,1.0,-152.0,RTL
08:46:46,0.0,0.0,-1000.0,2.5,1.5,2.5,183896.0,0.0007657656678929925,0.002513359417207539,-0.173707976937294,0.00028146279510110617,-0.0008814324392005801,0.0009992137784138322,-35.3625682,149.165094,166251.0,-1.0,1.0,-152.0,RTL
08:46:48,0.0,0.0,-1000.0,0.5,2.0,1.5,183896.0,0.0008112734940368682,0.0025017696898430586,-0.17388057708740234,-0.0016639792593196034,-0.00016727345064282417,-0.0001308139180764556,-35.3625682,149.165094,169359.0,-1.0,1.0,-152.0,RTL
08:46:49,0.0,0.0,-999.75,1.75,1.5,2.25,4276.0,0.0007611199107486755,0.002513707790058106,-0.1737041361629963,-0.0006892241653986275,-0.0005439062661025673,0.00018157536396756768,-35.3625682,149.165094,171302.0,-1.0,1.0,-152.0,RTL
08:46:50,0.0,0.0,-1000.5,2.5,2.0,2.5,4276.0,0.0007859271427150816,0.0025588555727154016,-0.17356055229902267,0.0005267440574243665,-0.0004132428439334035,0.0009315884672105312,-35.3625682,149.165094,172469.5,-1.0,1.0,-152.0,RTL
08:46:52,0.0,0.0,-1000.0,1.5,4.0,3.5,4276.0,0.0012253276072442532,0.0025120406644418836,-0.17337694019079208,-0.0005729341646656394,0.0017030480084940791,0.0013812598772346973,-35.3625682,149.165094,175573.5,-1.0,1.0,-152.0,RTL
08:46:53,0.0,0.0,-999.75,2.75,2.0,3.25,274296.0,0.0009740186214912683,0.0025916205486282706,-0.17278479412198067,0.0005295990267768502,-0.00037316849920898676,0.0016922475188039243,-35.3625682,149.165094,177519.0,-1.0,1.0,-152.0,RTL
08:46:54,0.0,0.0,-1000.0,2.5,3.0,3.0,274296.0,0.0010378143633715808,0.0025049822870641947,-0.17290807515382767,0.0007043979130685329,0.0006650120485574007,0.0013544578105211258,-35.3625682,149.165094,178689.5,-1.0,1.0,-152.0,RTL
08:46:56,0.0,0.0,-1000.5,3.5,2.0,3.5,274296.0,0.0008217626891564578,0.0025581272784620523,-0.17285237461328506,0.0014858064241707325,-0.0005014479393139482,0.0015909149078652263,-35.3625682,149.165094,181792.0,-1.0,1.0,-152.0,RTL
08:46:57,0.0,0.0,-1000.25,2.25,2.75,0.75,55070.0,0.0006626147514907643,0.002601141924969852,-0.1728125847876072,-3.1302799470722675e-05,0.000265395559836179,-0.0011507768940646201,-35.3625682,149.165094,183730.25,-1.0,1.0,-152.0,RTL
08:46:58,0.0,0.0,-1000.0,1.0,3.0,1.0,55070.0,0.000653124792734161,0.0024674622109159827,-0.1728350818157196,-0.0011143171577714384,0.0003104389179497957,-0.0012550129322335124,-35.3625682,149.165094,184895.0,-1.0,1.0,-152.0,RTL
08:47:00,0.0,0.0,-1000.0,3.5,2.5,4.0,55070.0,0.0009354111389257014,0.002656532684341073,-0.17290668189525604,0.0013241562992334366,0.00024938478600233793,0.0020079025998711586,-35.3625682,149.165094,188010.5,-1.0,1.0,-152.0,RTL
08:47:01,0.0,0.0,-1000.0,3.0,2.25,2.75,26231.0,0.0007679541304241866,0.0025551571743562818,-0.1729239821434021,0.0005873834015801549,5.1987008191645145e-06,0.0009700232185423374,-35.3625682,149.165094,189951.75,-1.0,1.0,-152.0,RTL
08:47:02,0.0,0.0,-1000.0,2.0,2.5,2.0,26231.0,0.0008050079632084817,0.002559613552875817,-0.17295142263174057,-0.0003514406271278858,3.791030030697584e-05,-0.00017656298587098718,-35.3625682,149.165094,191119.5,-1.0,1.0,-152.0,RTL
08:47:04,0.0,0.0,-1000.5,3.0,3.0,2.0,26231.0,0.0011928454041481018,0.002716350369155407,-0.1730087846517563,0.0007446693489328027,0.000685165636241436,-8.980720303952694e-05,-35.3625682,149.165094,194222.0,-1.0,1.0,-152.0,RTL
08:47:05,0.0,0.0,-1000.0,3.75,3.75,2.5,204655.0,0.0011427768622525036,0.0026224841130897403,-0.17303158715367317,0.0015218109474517405,0.0012062182649970055,0.0005356652545742691,-35.3625682,149.165094,196164.0,-1.0,1.0,-152.0,RTL
08:47:06,0.0,0.0,-1000.0,2.5,2.0,3.0,204655.0,0.0010695462115108967,0.0025725854793563485,-0.17307627201080322,-0.0002458582166582346,-0.00033498380798846483,0.0008802956435829401,-35.3625682,149.165094,197328.0,-1.0,1.0,-152.0,RTL
08:47:08,0.0,0.0,-1000.5,3.0,1.5,2.0,204655.0,0.0009905286133289337,0.002704472397454083,-0.1729527711868286,0.00071422487962991,-0.0007165962015278637,0.00016041949857026339,-35.3625682,149.165094,200439.0,-1.0,1.0,-152.0,RTL
08:47:09,0.0,0.0,-999.75,3.25,2.25,3.25,158372.0,0.0006521206087199971,0.0025079448241740465,-0.17209317162632942,0.0005947918980382383,-0.00011966863530687988,0.0012245073448866606,-35.3625682,149.165094,202376.25,-1.0,1.0,-152.0,RTL
08:47:10,0.0,0.0,-999.5,3.0,3.5,1.0,158372.0,0.0005978365079499781,0.0024729055585339665,-0.17231137305498123,0.0005599476862698793,0.0012978523736819625,-0.0009679867653176188,-35.3625682,149.165094,203546.0,-1.0,1.0,-152.0,RTL
08:47:12,0.0,0.0,-1000.0,3.0,2.0,3.0,158372.0,0.0009061166201718152,0.0020154110388830304,-0.17240411043167114,0.00011503731366246939,-0.0006229319842532277,0.0008239644812420011,-35.3625683,149.165094,206648.0,0.0,1.0,-152.0,RTL
08:47:13,0.0,0.0,-1000.0,3.0,2.75,3.5,200.0,0.000941103309742175,0.0023933026823215187,-0.17233792692422867,0.0005132840597070754,0.000200429349206388,0.001252799469511956,-35.3625683,149.165094,208593.5,0.0,1.0,-152.0,RTL
08:47:14,0.0,0.0,-1000.0,1.5,2.0,2.0,200.0,0.000970194669207558,0.002562352572567761,-0.17233647406101227,-0.0010137727949768305,-0.000529703451320529,-0.00029361771885305643,-35.3625683,149.165094,209766.5,0.0,1.0,-152.0,RTL
08:47:16,0.0,0.0,-999.5,3.0,3.5,2.0,200.0,0.0011929713073186576,0.00281672109849751,-0.17258552461862564,0.00018483016174286604,0.0007908173138275743,5.9556623455137014e-05,-35.3625683,149.165094,212865.5,-1.0,1.0,-152.0,RTL
08:47:17,0.0,0.0,-1000.0,3.5,3.5,2.5,252282.0,0.0011606953048612922,0.0025398825528100133,-0.17266088351607323,0.0007770905504003167,0.0007962298113852739,0.0006871619261801243,-35.3625683,149.165094,214807.75,-1.0,1.0,-152.0,RTL
08:47:18,0.0,0.0,-1000.0,2.0,2.0,2.5,252282.0,0.0008791512227617204,0.00271059840451926,-0.1727808192372322,-0.0003839113051071763,-0.00030349940061569214,0.0003292369656264782,-35.3625683,149.165094,215972.5,-1.0,1.0,-152.0,RTL
08:47:20,0.0,0.0,-999.5,1.5,3.5,2.5,252282.0,0.0007082204101607203,0.0026078594382852316,-0.17261194437742233,-0.0012472188682295382,0.0007634594803676009,0.0003549755783751607,-35.3625683,149.165094,219087.0,-1.0,1.0,-152.0,RTL
08:47:21,0.0,0.0,-1000.25,2.75,3.0,1.5,80028.0,0.0004659256010199897,0.002631516079418361,-0.17268912494182587,9.925270569510758e-05,0.0002123925951309502,-0.0006241071969270706,-35.3625683,149.165094,221028.0,-1.0,1.0,-152.0,RTL
08:47:22,0.0,0.0,-999.5,3.0,3.0,2.5,80028.0,0.0006952762778382748,0.002578970044851303,-0.17269021272659302,0.0003936697030439973,0.00037353707011789083,0.0002577543491497636,-35.3625683,149.165094,222195.5,-1.0,1.0,-152.0,RTL
08:47:24,0.0,0.0,-999.5,3.5,3.0,2.5,80028.0,0.0008507993479724973,0.0026243190513923764,-0.17253950238227844,0.001023944583721459,0.00034640904050320387,0.00023773277644068003,-35.3625683,149.165094,225300.5,-1.0,1.0,-152.0,RTL
08:47:25,0.0,0.0,-1000.0,3.5,2.75,3.25,227329.0,0.000727635451767128,0.0026063911500386894,-0.1718643642961979,0.0009301244281232357,-0.0002667997614480555,0.0009930473752319813,-35.3625683,149.165094,227242.0,-1.0,1.0,-152.0,RTL
08:47:26,0.0,0.0,-1000.5,3.5,3.0,2.5,227329.0,0.0008969668124336749,0.0023245702031999826,-0.171916164457798,0.0011389622231945395,0.000122949481010437,0.0001745938789099455,-35.3625683,149.165094,228406.5,-1.0,1.0,-152.0,RTL
08:47:28,0.0,0.0,-1000.0,1.5,3.0,3.0,227329.0,0.0007614450878463686,0.0026287276996299624,-0.17210619896650314,-0.0011741318739950657,0.00011200294829905033,3.607512917369604e-05,-35.3625683,149.165094,231518.0,-1.0,1.0,-152.0,RTL
08:47:29,0.0,0.0,-999.5,3.5,2.75,4.0,94217.0,0.0008839878282742575,0.0023844089591875672,-0.1723698265850544,0.0004376840661279857,-0.00018000713316723704,0.001660093490500003,-35.3625683,149.165094,233611.25,-1.0,1.0,-152.0,RTL
08:47:30,0.0,0.0,-999.5,3.0,5.0,2.5,94217.0,0.0010415767319500446,0.002583147492259741,-0.17236853390932083,0.00010419008322060108,0.002309184172190726,0.00014536280650645494,-35.3625683,149.165094,234778.5,-1.0,1.0,-152.0,RTL
08:47:32,0.0,0.0,-1000.0,5.0,2.5,4.0,94217.0,0.0007261988066602498,0.002642089733853936,-0.17245199531316757,0.0020979917608201504,-0.00016714364755898714,0.0013476728927344084,-35.3625683,149.165094,237882.5,-1.0,1.0,-152.0,RTL
08:47:33,0.0,0.0,-1000.0,3.25,3.0,2.25,200.0,0.0009863419836619869,0.0025694528594613075,-0.1727009154856205,0.0003921497263945639,0.00013981160009279847,-0.0002955930249299854,-35.3625683,149.165094,239827.75,-1.0,1.0,-152.0,RTL
08:47:34,0.0,0.0,-999.5,4.5,2.5,3.0,200.0,0.0012570525286719203,0.0025361828738823533,-0.17256002128124237,0.0015934734838083386,-0.00046235520858317614,0.0007640082621946931,-35.3625683,149.165094,240994.5,-1.0,1.0,-152.0,RTL
08:47:36,0.0,0.0,-1000.0,2.0,4.0,2.0,200.0,0.0007894469890743494,0.0026225820183753967,-0.1727076768875122,-0.00031908665550872684,0.0010824616765603423,-0.0007958805654197931,-35.3625683,149.165094,244100.0,-1.0,1.0,-152.0,RTL
08:47:37,0.0,0.0,-1000.0,3.25,3.5,3.25,183521.0,0.0006613870791625232,0.00259382271906361,-0.17261602357029915,0.0003498803707771003,0.0005004244158044457,0.0008616219856776297,-35.3625683,149.165094,246041.75,-1.0,1.0,-152.0,RTL
08:47:38,0.0,0.0,-1000.0,3.0,3.5,3.0,183521.0,0.0004408843960845843,0.0025663847336545587,-0.17280736565589905,-1.4240969903767109e-05,0.00048004905693233013,0.0005622404860332608,-35.3625683,149.165094,247206.0,-1.0,1.0,-152.0,RTL
08:47:40,0.0,0.0,-1000.0,2.5,3.0,2.0,183521.0,0.0009106958459597081,0.0026329568354412913,-0.17280526459217072,-0.00021039857529103756,-0.0002946526510640979,-0.0003277505747973919,-35.3625683,149.165094,250318.5,-1.0,1.0,-152.0,RTL
08:47:41,0.0,0.0,-1000.0,4.25,3.25,3.5,300000.0,0.0007749673968646675,0.002281718247104436,-0.17199693992733955,0.0011735278530977666,0.00028081226628273726,0.0008106883033178747,-35.3625683,149.165094,252261.75,-1.0,1.0,-152.0,RTL
08:47:42,0.0,0.0,-1000.0,5.0,3.0,3.0,300000.0,0.0010290630743838847,0.0020300245378166437,-0.172040157020092,0.002138670184649527,1.4984514564275742e-05,0.0005495309014804661,-35.3625683,149.165094,253428.5,-0.5,1.0,-152.0,RTL
08:47:44,0.0,0.0,-999.5,4.5,5.5,3.5,300000.0,0.0008735151204746217,0.0025857408763840795,-0.1721552386879921,0.0015992064727470279,0.0023660281440243125,0.0012102567125111818,-35.3625683,149.165094,256534.0,0.0,1.0,-152.0,RTL
08:47:45,0.0,0.0,-1000.0,4.25,3.0,2.5,182906.0,0.0009010037319967523,0.0027547493227757514,-0.17229364439845085,0.001126735471189022,4.819204332306981e-05,-0.00022637101938016713,-35.3625683,149.165094,258474.5,-1.0,1.0,-152.0,RTL
08:47:46,0.0,0.0,-1000.0,3.5,3.5,3.0,182906.0,0.0010214690119028091,0.0024730111472308636,-0.17213723063468933,0.0006310939788818359,0.00036934216041117907,6.0616410337388515e-05,-35.3625683,149.165094,259640.0,-1.0,1.0,-152.0,RTL
08:47:48,0.0,0.0,-1000.0,3.0,3.5,2.0,182906.0,0.0007755112019367516,0.002585360431112349,-0.17242895811796188,4.8308633267879486e-05,0.0003877143608406186,-0.00015943439211696386,-35.3625683,149.165094,262750.5,-1.0,1.0,-152.0,RTL
08:47:49,0.0,0.0,-1000.0,3.0,3.0,3.5,165416.0,0.000943040635320358,0.0024396642693318427,-0.17239267751574516,-2.4330453015863895e-05,6.279617082327604e-06,0.000899373204447329,-35.3625683,149.165094,264688.25,-1.0,1.0,-152.0,RTL
08:47:50,0.0,0.0,-1000.0,1.0,2.5,3.5,165416.0,0.0008895449864212424,0.0025419994490221143,-0.17235663533210754,-0.0018475753022357821,-0.0004316075937822461,0.0005960229318588972,-35.3625683,149.165094,265854.5,-1.0,1.0,-152.0,RTL
08:47:52,0.0,0.0,-1000.0,2.0,2.5,1.5,165416.0,0.0011097847018390894,0.0027012593345716596,-0.17251523584127426,-0.0014112740755081177,-0.0007332291570492089,-0.0014272459666244686,-35.3625683,149.165094,268958.5,-1.0,1.0,-152.0,RTL
08:47:53,0.0,0.0,-999.75,3.0,3.5,4.75,138944.0,0.0009268720168620348,0.0025721208658069372,-0.17269019782543182,9.921519085764885e-05,0.0003945182543247938,0.0017859230283647776,-35.3625683,149.165094,270903.75,-1.0,1.0,-152.0,RTL
08:47:54,0.0,0.0,-1000.0,0.5,2.5,3.5,138944.0,0.0006233730673557147,0.0024747367715463042,-0.1725323647260666,-0.0029040214139968157,-0.0008958727121353149,0.00048736564349383116,-35.3625683,149.165094,272077.0,-1.0,1.0,-152.0,RTL
08:47:56,0.0,0.0,-999.5,2.5,3.0,1.5,138944.0,0.000883872271515429,0.002551177516579628,-0.1727929562330246,-0.0007802097825333476,-4.351884126663208e-05,-0.0013026994420215487,-35.3625683,149.165094,275175.0,-1.0,1.0,-152.0,RTL
08:47:57,0.0,0.0,-999.5,3.0,3.75,3.0,292969.0,0.0006924607732798904,0.002743390970863402,-0.17200327664613724,-0.0005680312751792371,0.0005732313729822636,0.00023133441573008895,-35.3625683,149.165094,277117.75,-1.0,1.0,-152.0,RTL
08:47:58,0.0,0.0,-1000.5,3.0,3.0,2.0,292969.0,0.0008395958575420082,0.0023996697273105383,-0.17207381129264832,-4.750140942633152e-05,-0.0001211320050060749,-0.0004153240006417036,-35.3625683,149.165094,278282.5,-1.0,1.0,-152.0,RTL
08:48:00,0.0,0.0,-1000.5,3.0,3.5,2.0,292969.0,0.0008323983056470752,0.0026285683270543814,-0.17216568440198898,-0.0002321242354810238,2.6049092411994934e-05,-0.00014259968884289265,-35.3625683,149.165094,281397.0,-1.0,1.0,-152.0,RTL
08:48:01,0.0,0.0,-999.75,4.75,3.25,3.25,142082.0,0.0010017702297773212,0.002505293407011777,-0.17221840098500252,0.0014743561623618007,0.0001287527848035097,0.0004009711556136608,-35.3625683,149.165094,283339.75,-1.0,1.0,-152.0,RTL
08:48:02,0.0,0.0,-1000.0,3.5,3.5,3.0,142082.0,0.0007752508390694857,0.002458264701999724,-0.17234032601118088,-0.00024052464868873358,0.0001518441131338477,-0.0001632064813748002,-35.3625683,149.165094,284508.0,-1.0,1.0,-152.0,RTL
08:48:04,0.0,0.0,-1000.0,3.0,4.0,2.5,142082.0,0.0011269903625361621,0.0021466448670253158,-0.17211434990167618,-0.00044915033504366875,0.00040214613545686007,-0.00011706352233886719,-35.3625683,149.165094,287611.5,0.0,1.0,-152.0,RTL
08:48:05,0.0,0.0,-1000.0,4.5,4.5,4.0,29341.0,0.0008246367651736364,0.0025127692497335374,-0.1725110448896885,0.0011348711559548974,0.0010291028884239495,0.0010104027460329235,-35.3625683,149.165094,289552.25,0.0,1.0,-152.0,RTL
08:48:06,0.0,0.0,-1000.5,4.0,3.5,3.5,29341.0,0.0009196904138661921,0.002908502472564578,-0.172347754240036,0.0006427299231290817,0.00015147833619266748,0.0007456834428012371,-35.3625683,149.165094,290718.0,0.0,1.0,-152.0,RTL
08:48:08,0.0,0.0,-1000.0,2.5,4.0,4.5,29341.0,0.0008807980048004538,0.0025614601327106357,-0.17245593667030334,-0.000902485684491694,0.0006391477072611451,0.0013538082130253315,-35.3625683,149.165094,293824.5,-1.0,1.0,-152.0,RTL
08:48:09,0.0,0.0,-1000.0,4.0,3.75,3.25,53125.0,0.0007978555659065023,0.0025815150584094226,-0.17255723476409912,0.0006907328497618437,0.0004549132427200675,0.0003760805120691657,-35.3625683,149.165094,295767.75,-1.0,1.0,-152.0,RTL
08:48:10,0.0,0.0,-1000.0,3.5,4.0,3.0,53125.0,0.0008900526736397296,0.0026131627382710576,-0.17261483520269394,0.00020530750043690205,0.0007832217961549759,0.00022764317691326141,-35.3625683,149.165094,296935.5,-1.0,1.0,-152.0,RTL
08:48:12,0.0,0.0,-999.5,1.5,3.5,3.0,53125.0,0.0012882397859357297,0.0026319705648347735,-0.1726808100938797,-0.0018331818282604218,-0.00032056355848908424,6.660132203251123e-05,-35.3625683,149.165094,300040.0,-1.0,1.0,-152.0,RTL
08:48:13,0.0,0.0,-1000.25,3.75,3.5,4.5,29308.0,0.0007086142577463761,0.0027797180810011923,-0.17211515828967094,9.26553038880229e-05,0.0001494244788773358,0.001400147273670882,-35.3625683,149.165094,301985.25,-1.0,1.0,-152.0,RTL
08:48:14,0.0,0.0,-999.5,4.5,3.5,3.5,29308.0,0.0005925835866946727,0.002381892059929669,-0.17193563282489777,0.0009482282912358642,0.00016099214553833008,0.000875745085068047,-35.3625683,149.165094,303153.0,-1.0,1.0,-152.0,RTL
08:48:16,0.0,0.0,-1000.5,6.5,4.0,3.5,29308.0,0.0008601372537668794,0.002401360427029431,-0.17215895652770996,0.0029570411425083876,0.00042653921991586685,0.000573632656596601,-35.3625683,149.165094,306257.0,-1.0,1.0,-152.0,RTL
08:48:17,0.0,0.0,-999.25,4.5,4.25,4.75,200.0,0.0008842805400490761,0.0025573663297109306,-0.1721821017563343,0.0009772208286449313,0.000923493062146008,0.0017501387046650052,-35.3625683,149.165094,308196.25,-1.0,1.0,-152.0,RTL
08:48:18,0.0,0.0,-1000.0,3.0,3.5,4.0,200.0,0.0008739879995118827,0.0026754637947306037,-0.17213224619627,-0.0006042064633220434,-0.0001413628924638033,0.0006783768767490983,-35.3625683,149.165094,309361.5,-1.0,1.0,-152.0,RTL
08:48:20,0.0,0.0,-1000.0,2.0,3.0,2.0,200.0,0.0008722258789930493,0.002583278575912118,-0.17242666333913803,-0.0014206100022420287,-0.0003437541890889406,-0.0013550331350415945,-35.3625683,149.165094,312479.5,-1.0,1.0,-152.0,RTL
08:48:21,0.0,0.0,-1000.5,4.0,3.25,3.25,179189.0,0.0008806205441942438,0.002468766295351088,-0.17249425873160362,0.00018892495427280664,-0.00039065181044861674,0.00011315860319882631,-35.3625683,149.165094,314414.25,-1.0,1.0,-152.0,RTL
08:48:22,0.0,0.0,-1000.0,3.5,3.0,3.0,179189.0,0.000944432511460036,0.002098331693559885,-0.17257732897996902,-4.489417187869549e-05,-0.0005442190449684858,-0.0002398630604147911,-35.3625683,149.165094,315579.5,-1.0,1.0,-152.0,RTL
08:48:24,0.0,0.0,-1000.0,6.0,4.5,5.5,179189.0,0.00104371557245031,0.0026021954836323857,-0.17254137247800827,0.0025682304985821247,0.0009178132750093937,0.0023292560363188386,-35.3625683,149.165094,318685.5,0.0,1.0,-152.0,RTL
08:48:25,0.0,0.0,-999.5,4.5,5.0,4.25,300000.0,0.0009083878539968282,0.0029300038004294038,-0.17260371893644333,0.0008788631530478597,0.0013301726430654526,0.000594590324908495,-35.3625683,149.165094,320632.5,-0.75,1.0,-152.0,RTL
08:48:26,0.0,0.0,-999.5,3.0,4.5,4.0,300000.0,0.0008658230945002288,0.0027515244437381625,-0.17268355935811996,-0.0003828955814242363,0.0008527893805876374,0.0012865896569564939,-35.3625683,149.165094,321800.0,-1.0,1.0,-152.0,RTL
08:48:28,0.0,0.0,-1000.0,5.0,5.5,3.5,300000.0,0.0009332480549346656,0.0026792740682139993,-0.1725202053785324,0.0012836640235036612,0.001920993672683835,0.0001906384713947773,-35.3625683,149.165094,324910.5,-1.0,1.0,-152.0,RTL
08:48:29,0.0,0.0,-1000.0,4.5,4.75,4.5,230667.0,0.0005483717395691201,0.002571622666437179,-0.17219111695885658,0.0008802367374300957,0.000553234713152051,0.000983971287496388,-35.3625683,149.165094,326848.0,-1.0,1.0,-152.0,RTL
08:48:30,0.0,0.0,-1000.0,2.0,4.0,3.0,230667.0,0.0006334484496619552,0.002366639324463904,-0.17184490710496902,-0.0015458962880074978,3.0020251870155334e-05,-0.0004970310255885124,-35.3625683,149.165094,328012.0,-1.0,1.0,-152.0,RTL
08:48:32,0.0,0.0,-1000.0,6.0,3.5,4.0,230667.0,-0.00025053244826267473,0.0017168594640679657,-0.17209983617067337,0.00235965708270669,-0.00025466480292379856,0.0006780051626265049,-35.3625683,149.1650941,331119.0,0.0,0.0,-152.0,RTL
08:48:33,0.0,0.0,-999.5,3.25,4.75,3.25,300000.0,0.0002581626540631987,0.0018421017157379538,-0.17214935645461082,-0.00023825326934456825,0.001026800600811839,-0.00011962652206420898,-35.3625683,149.1650941,333060.75,0.0,0.0,-152.0,RTL
08:48:34,0.0,0.0,-1000.0,3.5,3.5,2.0,300000.0,-2.0609685634553898e-05,0.001875231449957937,-0.17200153321027756,-0.00045129889622330666,8.009315934032202e-05,-0.0010498943738639355,-35.3625683,149.1650941,334226.0,0.0,0.0,-152.0,RTL
08:48:36,0.0,0.0,-1000.0,4.5,5.0,2.5,300000.0,3.0359606171259657e-05,0.0014744382351636887,-0.17239317297935486,0.00044134375639259815,0.0009776840452104807,-0.0005056355148553848,-35.3625684,149.1650942,337336.5,0.0,0.0,-152.0,RTL
08:48:37,0.0,0.0,-1000.25,3.75,4.25,4.0,200.0,-4.059057391714305e-05,0.0015400892298202962,-0.17244447022676468,-7.54636712372303e-05,0.0002980291610583663,0.0007947460399009287,-35.3625684,149.1650942,339274.0,0.0,0.0,-152.0,RTL
08:48:38,0.0,0.0,-999.5,4.5,5.5,5.5,200.0,-0.00016056418098742142,0.0015055451658554375,-0.17246928066015244,0.0010017547756433487,0.0012985628563910723,0.002258991706185043,-35.3625684,149.1650942,340440.5,0.0,0.0,-152.0,RTL
08:48:40,0.0,0.0,-1000.0,3.0,3.0,3.0,200.0,-0.0005504347791429609,0.0013610261376015842,-0.172390416264534,-0.001067306031472981,-0.0005642292089760303,0.00017916527576744556,-35.3625684,149.1650942,343557.0,0.0,0.0,-152.0,RTL
08:48:41,0.0,0.0,-1000.0,3.75,4.25,3.25,200.0,-0.00046798492985544726,0.0014486770960502326,-0.1725105158984661,0.00021164986537769437,0.00033979257568717003,-0.0001915560569614172,-35.3625684,149.1650942,345492.0,0.0,0.0,-152.0,RTL
08:48:42,0.0,0.0,-999.5,3.5,4.5,4.0,200.0,-0.000469729071483016,0.0014993859804235399,-0.1727285012602806,-0.00038049742579460144,0.0006660257931798697,0.00035029882565140724,-35.3625684,149.1650942,346661.0,0.0,0.0,-152.0,RTL
08:48:44,0.0,0.0,-1000.0,3.0,3.5,5.0,200.0,-0.0004542089154710993,0.0008134215604513884,-0.17230287939310074,-0.0007649612380191684,-0.00034059921745210886,0.0017134814988821745,-35.3625684,149.1650942,349763.5,0.0,0.0,-152.0,RTL
08:48:45,0.0,0.0,-1000.25,3.25,3.5,4.75,205270.0,-0.0010967309935949743,0.0011638817377388477,-0.17229807749390602,-0.00032156280940398574,-0.00011183955939486623,0.0013992170570418239,-35.3625684,149.1650943,351712.25,0.0,-0.25,-152.0,RTL
08:48:46,0.0,0.0,-1000.0,5.5,3.0,3.5,205270.0,-0.0007735513790976256,0.0011442782706581056,-0.17199750244617462,0.0015680971555411816,-0.0007643569260835648,0.00035910867154598236,-35.3625684,149.1650943,352877.5,0.0,-1.0,-152.0,RTL
08:48:48,0.5,0.0,-999.0,1.5,52.5,2.0,205270.0,-0.0009498209692537785,0.03404203988611698,-0.1721249297261238,-0.001801518490538001,0.049154601991176605,-0.0013532351003959775,-35.3625686,149.1650943,355980.5,-9.5,0.5,-150.5,RTL
08:48:49,11.75,6.0,-994.75,1.25,37.0,4.5,164782.0,-0.004429215390700847,0.0789041630923748,-0.17180851846933365,-0.0027426003362052143,0.03338215686380863,0.0008485714206472039,-35.362572975,149.16509525,357877.5,-70.5,12.25,-145.75,RTL
08:48:50,21.0,9.5,-976.5,-30.5,74.0,56.5,164782.0,-0.009745674673467875,0.10752497240900993,-0.16845105588436127,-0.03496114071458578,0.07015279866755009,0.0526522034779191,-35.3625793,149.16509655,358978.5,-122.5,22.0,-137.5,RTL
08:48:52,72.5,5.0,-943.5,-25.0,27.5,53.0,164782.0,0.09405031427741051,0.11686957627534866,0.3550560027360916,-0.029469601809978485,0.02408618596382439,0.0494568906724453,-35.3626212,149.16510010000002,360624.0,-324.0,46.0,-17.0,RTL
08:48:53,101.75,-13.75,-994.75,-52.75,64.25,-40.25,55823.0,0.0794980376958847,0.1942557506263256,0.3617127686738968,-0.056952621787786484,0.06041791569441557,-0.045001919264905155,-35.36266365,149.1651111,360474.25,-432.0,112.25,25.0,RTL
08:48:54,128.5,-12.0,-1016.0,-44.5,34.0,-64.5,55823.0,0.05648490600287914,0.23668400198221207,0.33206403255462646,-0.04841291531920433,0.030355684459209442,-0.06873798556625843,-35.362695599999995,149.16512065,360282.0,-520.0,125.0,19.0,RTL
08:48:56,156.5,7.5,-994.5,-5.0,-27.0,-36.5,55823.0,0.011733019258826971,0.20419437438249588,0.25176718086004257,-0.009639420546591282,-0.03149163443595171,-0.040737954899668694,-35.362807849999996,149.1651466,360176.5,-698.5,123.5,-6.0,RTL
08:48:57,171.75,19.5,-991.75,6.0,-28.0,-31.0,193005.0,-0.013166078308131546,0.17918435111641884,0.2042815499007702,0.0015346193686127663,-0.03252805210649967,-0.03505234979093075,-35.3628886,149.165162925,360250.0,-735.25,124.5,-7.0,RTL
08:48:58,163.0,14.5,-977.5,-0.5,7.5,-24.5,193005.0,-0.02924555353820324,0.1647626832127571,0.17932981997728348,-0.005361870862543583,0.0036507491022348404,-0.028458972461521626,-35.36293825,149.16517305,360293.0,-737.5,122.0,-4.5,RTL
08:49:00,150.0,46.5,-981.5,296.5,-40.0,-8.5,193005.0,-0.05682682432234287,0.0889216847717762,0.12815947830677032,0.2927934229373932,-0.04496466554701328,-0.012425851193256676,-35.3630677,149.16519915,360359.0,-677.5,108.0,-3.5,RTL
08:49:01,133.0,48.75,-996.0,191.5,-43.25,-7.25,294555.0,-0.074180718511343,0.023528179328422993,0.1028423123061657,0.18745318986475468,-0.04784928821027279,-0.011047297157347202,-35.363137675000004,149.16521335000002,360368.0,-565.25,85.25,1.25,RTL
08:49:02,118.5,24.0,-1004.5,-478.0,-31.5,-13.5,294555.0,-0.09107409417629242,-0.015375891234725714,0.08951978012919426,-0.4831346571445465,-0.03594955801963806,-0.01703864010050893,-35.363173599999996,149.16522064999998,360352.0,-477.5,67.0,3.0,RTL
08:49:04,60.5,49.5,-1013.0,237.0,-25.0,8.5,294555.0,-0.055880213156342506,-0.060522375628352165,0.06460339203476906,0.23183177411556244,-0.029958494007587433,0.005023132311180234,-35.363239199999995,149.1652327,360287.0,-246.0,27.5,4.0,RTL
