time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT
17:52:55,-0.029851019382476807,-0.0811705207452178,-0.19688342325389385,-0.11718404269777238,-0.02728218724951148,-0.6907076463103294,-35.3632583,149.165230825,35985.25,55.0,-61.0,-7.75,AUTO,-19.0,-3.0,-1007.25,-116.0,-26.0,-689.75,117417.0
17:52:56,0.02360701747238636,-0.1441820040345192,-0.7673606276512146,0.2711576968431473,-0.04471500776708126,0.08804631605744362,-35.36324775,149.16521605,36132.0,134.0,-142.5,-16.0,AUTO,-41.0,-7.5,-1013.5,272.0,-43.5,88.0,117417.0
17:52:58,0.036882324144244194,-0.1893446370959282,-0.7436242997646332,0.04511049576103687,-0.023673024959862232,0.0007743493188172579,-35.3632109,149.16516705,36629.0,280.5,-298.0,-34.0,AUTO,-83.5,-40.0,-1009.0,46.5,-22.5,1.0,117417.0
17:53:00,0.06032715179026127,0.0028483857749961317,-0.7488324642181396,0.30760417878627777,0.00696417479775846,-0.01606036478187889,-35.3631575,149.165097,37634.0,261.5,-272.5,-39.5,AUTO,-76.5,-34.0,-973.5,308.5,7.0,-15.5,117417.0
17:53:01,0.04320163372904062,0.014500111574307084,-0.7516118735074997,-0.13058949494734406,0.020281161414459348,-0.002558703999966383,-35.363141174999996,149.1650763,37868.25,223.25,-229.75,-25.0,AUTO,-64.25,-36.25,-987.5,-128.75,21.0,-2.25,125458.0
17:53:02,0.027499415911734104,0.05043226294219494,-0.7565391063690186,-0.5960492491722107,0.03561384230852127,0.004568885895423591,-35.3631199,149.1650494,38122.5,150.5,-153.5,-14.5,AUTO,-48.0,-51.0,-1004.0,-594.0,36.0,5.0,125458.0
17:53:04,0.0016372043755836785,-0.025854154489934444,-0.7661704421043396,0.04767434298992157,-0.28993214666843414,-0.036975438706576824,-35.36310535,149.1650313,38257.0,31.5,-25.0,0.0,AUTO,-7.0,11.0,-1001.5,50.0,-288.5,-36.0,125458.0
17:53:06,0.0123787228949368,-0.15489712357521057,-0.7735664546489716,-0.1016455888748169,0.035873654298484325,-0.013581192353740335,-35.3630857,149.16500605,38406.5,198.0,-235.0,-24.0,AUTO,-62.0,-38.5,-1021.0,-100.5,36.0,-12.5,125458.0
17:53:07,0.026683251839131117,-0.1590830571949482,-0.7768227159976959,0.041764595080167055,-0.022382063791155815,-0.014054022263735533,-35.3630704,149.16498557499997,38629.5,237.5,-283.75,-32.0,AUTO,-73.75,-45.5,-1007.75,42.25,-21.25,-13.25,182820.0
17:53:08,0.04158371314406395,-0.10341095924377441,-0.7814883291721344,-0.004338892176747322,0.2846592664718628,-0.017446160316467285,-35.36303875,149.16494304999998,39109.0,304.5,-356.0,-50.5,AUTO,-98.0,-59.0,-1042.0,-4.0,285.0,-17.0,182820.0
17:53:10,0.032516876235604286,0.06589720584452152,-0.7871926128864288,-0.07081197947263718,-0.0627591498196125,0.024945744313299656,-35.362995749999996,149.16488655,40007.5,134.5,-152.0,-7.0,AUTO,-38.5,-53.0,-988.5,-71.5,-61.5,25.0,182820.0
17:53:12,0.008906259667128325,0.04194149002432823,-0.7887898981571198,-0.5786587297916412,-0.21599260717630386,-0.011463900795206428,-35.3629813,149.16486755,40087.5,22.5,-31.0,0.0,AUTO,-8.5,-20.5,-998.5,-577.5,-215.5,-10.5,182820.0
17:53:13,0.017128292936831713,-0.13330744858831167,-0.792014554142952,0.12190478527918458,-0.19449633732438087,-0.004230971564538777,-35.362979725,149.1648641,40085.75,50.25,-55.0,-0.25,AUTO,-16.5,-3.0,-1014.0,122.25,-193.75,-3.5,199427.0
17:53:14,0.052966490387916565,-0.138173446059227,-0.8024042248725891,-0.1113751120865345,0.09626427292823792,0.0013811280950903893,-35.36296915,149.16484635,40173.5,172.0,-182.0,-17.5,AUTO,-52.0,-40.0,-1023.0,-111.0,96.5,2.0,199427.0
17:53:16,0.06426378712058067,0.08638761192560196,-0.7986721396446228,-0.030142664909362793,0.1579761728644371,0.0006008339114487171,-35.36293475,149.16479735000001,40786.5,203.5,-173.5,-36.0,AUTO,-54.0,-28.0,-993.0,-28.0,158.0,2.0,199427.0
17:53:18,0.010278560686856508,0.04244653321802616,-0.7999514639377594,0.579696774482727,-0.0002081538550555706,-0.008285494521260262,-35.3629162,149.16477885,41064.5,46.0,-12.5,0.0,AUTO,-5.0,11.0,-1004.5,581.0,0.0,-7.0,142997.5
17:53:20,0.015762716997414827,-0.142161525785923,-0.80695641040802,-0.32465478777885437,0.11968264728784561,-0.004899024381302297,-35.36290805,149.16476920000002,41103.0,104.5,-119.0,-7.0,AUTO,-33.5,-32.5,-1017.5,-323.0,119.5,-3.5,86568.0
17:53:22,0.04591997154057026,0.06024240888655186,-0.8069913387298584,-0.5018215328454971,0.12452719733119011,0.005161480745300651,-35.3628864,149.1647357,41469.0,130.0,-117.0,-19.5,AUTO,-36.5,-44.0,-1001.5,-499.5,124.5,6.0,86568.0
17:53:23,0.04173824284225702,0.09282960556447506,-0.8062667548656464,0.3248266875743866,-0.028188533149659634,0.006137987715192139,-35.362880200000006,149.16472785,41586.25,79.75,-51.25,-9.0,AUTO,-17.75,-2.25,-988.75,326.75,-27.75,7.75,8492.0
