time_stamp,RTL_ALT,alt,lat,lon,relative_alt,vx,vy,vz,VFR_HUD_alt,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,EK2_ALT_SOURCE
08:06:04,1500.0,615150.0,-35.3623977,149.16693644999998,31156.5,21.0,-6.5,7.0,615.1499938964844,-0.5,25.0,-1094.5,309.0,-2.5,1.5,AUTO,-0.027787853963673115,0.011834641452878714,1.3189228773117065,0.3089924119412899,-0.005648610764183104,0.0002103395527228713,0.0
08:06:08,1500.0,617725.0,-35.36239425,149.166934,33727.0,15.5,-7.0,-96.5,617.7249755859375,0.0,2.0,-1040.5,-59.5,0.0,0.5,AUTO,-0.005854122107848525,0.002618636004626751,1.3182282447814941,-0.0582699915394187,-0.0018548809457570314,-0.0014871424646116793,0.0
08:06:10,1500.0,620415.0,-35.36239365,149.1669317,36421.0,-25.5,1.0,-137.5,620.4149780273438,5.0,0.5,-977.0,-26.0,-102.0,-596.5,AUTO,0.03891618549823761,0.015250085620209575,0.6381840705871582,-0.02536130929365754,-0.10534684360027313,-0.5989440083503723,0.0
08:06:12,1500.0,623310.0,-35.36239155,149.16693255,39318.0,59.5,-4.0,-145.5,623.3099975585938,-9.0,-8.5,-999.5,-26.5,65.0,-259.5,AUTO,0.010194523259997368,-0.04236458241939545,-0.47263768315315247,-0.026269671507179737,0.06266549415886402,-0.2620631605386734,0.0
08:06:14,1500.0,626405.0,-35.362382,149.16692775,42411.0,16.5,-21.0,-151.0,626.4049682617188,-8.5,-3.5,-1000.0,2.0,11.0,-30.5,AUTO,-0.01839669607579708,0.038343777880072594,-0.7260169386863708,0.0031925278017297387,0.008440902922302485,-0.03268364258110523,0.0
08:06:16,1500.0,629515.0,-35.362384899999995,149.1669228,45519.5,-28.5,-25.0,-150.0,629.5149841308594,-1.5,10.0,-1000.5,9.5,-30.5,58.0,AUTO,-0.012991175055503845,-0.013339942321181297,-0.6617849767208099,0.010781608056277037,-0.03348833881318569,0.05654027312994003,0.0
08:06:18,1500.0,632510.0,-35.3623931,149.16691355,48517.5,3.5,-66.0,-137.5,632.5099792480469,-11.5,4.5,-987.0,-101.0,-79.0,-399.5,AUTO,0.065066397190094,-0.15341469645500183,-1.1245949864387512,-0.10069487243890762,-0.08193841204047203,-0.4017169922590256,0.0
08:06:20,1500.0,634630.0,-35.3623877,149.16687765,50637.5,52.0,-219.5,-54.0,634.6300048828125,-35.5,-35.0,-941.0,6.5,-19.0,22.5,AUTO,0.06743091717362404,-0.07827794179320335,-1.6030771732330322,0.006948975846171379,-0.021901513915508986,0.021015489473938942,0.0
08:06:22,1500.0,634570.0,-35.36237895,149.16681875,50576.5,45.5,-315.5,58.0,634.5699768066406,-53.5,-7.5,-976.5,752.0,-5.5,-22.0,ALT_HOLD,0.05292641930282116,-0.11010980233550072,-1.6022314429283142,0.7515577375888824,-0.007712923106737435,-0.02481430396437645,0.0
08:06:24,1500.0,632335.0,-35.3623798,149.16675285,48340.0,-36.5,-253.5,182.0,632.3349914550781,-59.0,57.0,-993.5,1952.5,5.0,-45.5,ALT_HOLD,0.02321160864084959,-0.0027960429433733225,-1.5916298627853394,1.9524292945861816,0.0037422195309773088,-0.047806939110159874,0.0
08:06:26,1500.0,628560.0,-35.36239005,149.16670935000002,44564.5,-58.5,-162.0,172.0,628.5599670410156,-40.5,-82.5,-1017.0,-1898.5,-3.0,29.5,ALT_HOLD,-0.015411071479320526,-0.0024597077863290906,-1.5797787308692932,-1.8983206152915955,-0.005306299543008208,0.028308559209108353,0.0
08:06:28,1500.0,625190.0,-35.362400199999996,149.166685,41195.5,-26.5,-75.0,99.5,625.1900024414062,-20.5,54.0,-1184.0,1158.0,-93.0,-8.0,AUTO,0.06072111427783966,0.009805305220652372,-1.5716359615325928,1.1571726202964783,-0.09514057636260986,-0.010346885304898024,0.0
08:06:30,1500.0,624590.0,-35.36240295,149.1666674,40593.0,29.5,-148.0,-8.5,624.5899658203125,-26.5,-32.0,-1018.0,-52.0,-54.0,9.5,AUTO,0.05335872806608677,-0.12180674448609352,-1.531259536743164,-0.05101199448108673,-0.05622566677629948,0.008234126958996058,0.0
08:06:32,1500.0,625015.0,-35.36239925,149.16661265,41020.0,48.0,-387.5,-30.0,625.0149841308594,-74.5,-55.0,-1021.5,-24.0,33.0,9.5,AUTO,0.05340433865785599,-0.20494583249092102,-1.5303589701652527,-0.024723009672015905,0.03230275586247444,0.008021196816116571,0.0
08:06:34,1500.0,625965.0,-35.362391849999995,149.1665067,41970.5,55.0,-562.0,-56.0,625.9649963378906,-111.5,-56.5,-1001.0,1.0,24.0,-15.0,AUTO,0.06723863631486893,-0.15266656875610352,-1.5433335900306702,0.00013281218707561493,0.02321674395352602,-0.017404017155058682,0.0
08:06:36,1500.0,627200.0,-35.3623816,149.1663945,43205.5,69.0,-490.0,-27.0,627.1999816894531,-99.5,-55.5,-990.5,-20.0,-130.0,6.5,AUTO,0.055093565955758095,-0.17328297346830368,-1.5126335620880127,-0.021738609299063683,-0.1315539963543415,0.005080833099782467,0.0
08:06:38,1500.0,627940.0,-35.36237185,149.16626860000002,43945.5,49.5,-651.0,-6.5,627.9400024414062,-114.0,-86.5,-956.0,-37.5,88.0,-157.0,AUTO,0.09706322103738785,-0.2267668917775154,-1.711698293685913,-0.03891359735280275,0.08741438575088978,-0.15974924713373184,0.0
08:06:40,1500.0,629220.0,-35.36236565,149.16612400000002,45225.0,64.5,-645.5,-67.5,629.2200012207031,-91.0,-113.0,-1014.5,-57.0,21.0,32.5,AUTO,0.15055076777935028,-0.05565101280808449,-1.9821636080741882,-0.0589280491694808,0.020414896309375763,0.0309373470954597,0.0
08:06:42,1500.0,630570.0,-35.3623535,149.1659809,46574.5,71.0,-660.0,-54.0,630.5700073242188,-80.0,-122.5,-980.0,19.0,6.0,35.5,AUTO,0.12821664661169052,-0.10052506253123283,-1.930149495601654,0.018067314755171537,0.005067059537395835,0.03382224775850773,0.0
08:06:44,1500.0,631720.0,-35.362341650000005,149.16583285000002,47722.0,57.0,-659.5,-44.5,631.719970703125,-108.0,-87.0,-818.0,226.5,-187.5,790.0,ALT_HOLD,0.09232296794652939,-0.11083165183663368,-1.624052345752716,0.22528783231973648,-0.18889370188117027,0.7885736227035522,0.0
08:06:46,1500.0,629185.0,-35.362328500000004,149.16569140000001,45186.5,68.5,-588.0,226.0,629.1849670410156,-141.0,-53.0,-977.0,1014.0,48.5,0.5,ALT_HOLD,0.053175799548625946,-0.05257689766585827,-1.391135036945343,1.0163988769054413,0.04804768227040768,-0.0014928006567060947,0.0
08:06:48,1500.0,624785.0,-35.362330400000005,149.16557845,40789.0,-60.5,-425.0,201.0,624.7849731445312,-108.5,-86.5,-997.5,-448.0,7.5,74.0,AUTO,0.0056168410228565335,-0.014685120433568954,-1.402985394001007,-0.4447556361556053,0.007114802021533251,0.07315527461469173,0.0
08:06:50,1500.0,622610.0,-35.36233915,149.16554085,38612.5,39.5,49.5,-6.5,622.6099853515625,13.5,13.5,-1085.0,216.0,-121.5,-22.0,AUTO,0.05990036204457283,0.07253419235348701,-1.4083991050720215,0.21415116637945175,-0.12330592423677444,-0.023578944616019726,0.0
08:06:52,1500.0,623680.0,-35.3623355,149.16555585,39681.5,34.0,45.0,-79.5,623.6799621582031,7.0,-11.0,-1004.5,17.5,-7.0,800.5,AUTO,-0.016749492846429348,0.0032322535407729447,-0.23347845673561096,0.014940058812499046,-0.008093472220934927,0.8000754714012146,0.0
08:06:54,1500.0,625320.0,-35.36233365,149.1655653,41321.5,22.0,53.5,-92.0,625.3200073242188,-11.0,-7.0,-1033.0,7.5,-28.0,690.5,AUTO,0.0032876167679205537,-0.0504799485206604,1.3437733054161072,0.004764470038935542,-0.029089955613017082,0.6906412243843079,0.0
08:06:56,1500.0,627955.0,-35.36233045,149.165586,43959.0,9.0,96.0,-148.0,627.9549865722656,-23.0,-10.5,-1007.0,29.0,57.5,-15.5,AUTO,0.036831045523285866,0.014748052461072803,1.4759204387664795,0.02666973602026701,0.05740671418607235,-0.016855713911354542,0.0
08:06:58,1500.0,630980.0,-35.36232925,149.16560679999998,46984.0,45.0,114.0,-142.5,630.97998046875,-26.0,-1.5,-1003.5,40.5,62.0,86.0,AUTO,-0.04757634364068508,-0.03529916983097792,1.7222371697425842,0.038364943116903305,0.06219812296330929,0.08546777814626694,0.0
08:07:00,1500.0,633845.0,-35.3623212,149.16563150000002,49847.0,38.0,113.0,-95.0,633.844970703125,-24.5,-10.5,-916.0,12.0,261.0,-269.5,AUTO,-0.004255007137544453,0.008423665538430214,1.4297050833702087,0.009625321254134178,0.2606853097677231,-0.27083108574151993,0.0
08:07:02,1500.0,634315.0,-35.362321300000005,149.16563835,50320.0,-25.0,-39.0,24.5,634.3149719238281,13.5,5.0,-993.0,25.5,-80.0,0.5,AUTO,-0.0040927890804596245,0.03373060002923012,1.4025827050209045,0.022120952606201172,-0.08150773122906685,-0.0005548392073251307,0.0
08:07:04,1500.0,633960.0,-35.36232615,149.1656322,49963.5,-6.0,-15.0,5.5,633.9599914550781,5.0,-10.0,-1008.0,-361.5,3.0,-1.0,AUTO,-0.007263664156198502,0.0019435103167779744,1.4028218984603882,-0.36465203389525414,0.0026728907832875848,-0.0021367950830608606,0.0
08:07:06,1500.0,633870.0,-35.3623281,149.16563115000002,49875.0,24.0,-1.5,-1.0,633.8699951171875,-2.5,9.5,-1002.5,19.0,20.0,0.5,AUTO,-0.0327004985883832,-0.0059029555413872,1.4026750922203064,0.01570752263069153,0.01965752150863409,0.0004883756046183407,0.0
08:07:08,1500.0,633710.0,-35.36232615,149.16563165000002,49715.0,7.0,-0.5,71.5,633.7099914550781,-2.5,16.0,-803.0,-484.0,-4.5,9.0,ALT_HOLD,-0.014913161285221577,-0.0006136486772447824,1.4024843573570251,-0.4890882298350334,-0.005985666764900088,0.008470315136946738,0.0
08:07:10,1500.0,630130.0,-35.3623258,149.16563355,46134.0,-4.5,7.5,198.5,630.1300048828125,-2.0,42.5,-993.0,-183.0,1.0,4.0,ALT_HOLD,-0.009733231039717793,-0.00039449163887184113,1.4007397890090942,-0.19083215296268463,0.0005601809243671596,0.002664308063685894,0.0
08:07:12,1500.0,626170.0,-35.3623267,149.1656373,42175.0,-15.0,15.0,190.0,626.1699829101562,-5.0,75.0,-982.0,426.0,9.0,4.0,ALT_HOLD,-0.00669045140966773,0.00016765168402343988,1.4013820886611938,0.41869059205055237,0.008050133474171162,0.003036126960068941,0.0
