time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,RTL_ALT
19:16:51,-0.014837638242170215,0.0030561556729177632,-0.06939644118150075,0.9743420680363973,0.001609218035203715,0.003635683834242324,RTL,2.3333333333333335,2.6666666666666665,-1015.1666666666666,973.3333333333334,2.1666666666666665,4.666666666666667,-35.36326218333334,149.16524138333332,46933.5,-0.5,-20.5,99.33333333333333,1500.0
19:16:53,-0.018915017321705817,-0.0006498542235931382,-0.06925992518663407,1.3925755977630616,-0.0027208893559873106,-0.0028307654429227114,RTL,0.8,62.6,-1022.0,1398.2,-1.8,-1.4,-35.3632621,149.16524284,45024.4,-1.6,-39.0,99.6,1500.0
19:16:55,-0.047273386269807816,-0.0022348798462189733,-0.06990359574556351,-0.5262416779994965,-0.004349760094191879,0.003586431755684316,RTL,-1.4,19.6,-1008.4,-517.2,-3.0,4.6,-35.3632621,149.16524313999997,43077.4,-2.0,-47.0,101.2,1500.0
19:16:57,0.017772791907191277,-0.006566642038524151,-0.07023588865995407,0.9493273138999939,-0.0004930684808641672,0.0007733406731858849,RTL,-3.6,16.2,-1022.4,946.6,0.2,2.0,-35.363262320000004,149.1652406,41235.2,-1.0,-38.8,98.6,1500.0
19:16:59,-0.03309728174159924,0.0035089614296642444,-0.06854502111673355,-1.16903355717659,0.007417692958066861,-0.0015530305293699105,RTL,2.6666666666666665,-24.333333333333332,-1008.6666666666666,-1163.0,8.0,0.16666666666666666,-35.36326221666667,149.16523906666666,39153.333333333336,2.0,-14.333333333333334,97.66666666666667,1500.0
19:17:05,0.0007312930538319051,-0.0017592011136002839,-0.0705533865839243,-1.3508065938949585,0.001336838111456018,0.0024914811947382987,RTL,-1.75,-62.25,-1003.5,-1353.75,1.75,3.75,-35.3632624,149.16523675,32857.0,1.0,-3.0,95.5,1500.0
19:17:07,0.008656337950378656,-0.0007334546506172046,-0.07088986337184906,-1.3439032077789306,0.0008397180936299264,-0.0038653401425108314,RTL,-2.0,-69.6,-998.0,-1347.6,1.4,-2.2,-35.3632623,149.16523532000002,31096.6,0.0,10.4,95.6,1500.0
19:17:09,0.009572898969054222,0.0014442391693592072,-0.06955225765705109,-1.2211697101593018,0.022564036771655083,-0.02269413135945797,RTL,-1.0,-33.0,-975.0,-1217.0,23.0,-20.0,-35.3632623,149.1652333,28614.0,1.0,31.0,94.0,1500.0
19:17:11,0.019726023077964783,0.003996804356575012,-0.0698610320687294,0.16163304448127747,0.001229383167810738,-0.007615623064339161,RTL,3.0,-33.0,-1057.0,156.0,2.0,-5.0,-35.3632622,149.1652352,26691.0,1.0,25.0,99.0,1500.0
19:17:13,-0.018055662512779236,0.002201176481321454,-0.0700632780790329,0.5561631917953491,-0.006793748587369919,0.0028866291977465153,RTL,1.0,57.0,-1009.0,564.0,-6.0,4.0,-35.363262,149.1652386,24655.0,-1.0,2.0,93.0,1500.0
19:17:15,-0.002497809618944302,-0.002473730070050806,-0.07082363683730364,-0.7779933214187622,-0.0020062486510141753,0.0014251748070819303,RTL,-1.0,-46.125,-991.5,-779.5,-1.125,3.25,-35.3632621875,149.16523837500003,23023.875,-1.25,-8.375,101.25,1500.0
19:17:17,0.028950019739568233,-0.0029667511310738823,-0.07054911181330681,1.155360331137975,-0.002357966402390351,-0.00038647323769206804,RTL,-1.8333333333333333,37.0,-1003.0,1154.1666666666667,-1.3333333333333333,1.5,-35.36326236666667,149.1652367833333,20747.666666666668,0.3333333333333333,4.166666666666667,103.0,1500.0
19:17:23,0.04299595765769482,-0.003435984040455272,-0.07047602037588756,0.6796741063396136,0.00317586213350296,-0.0001438275600473086,RTL,-3.6666666666666665,57.0,-1025.5,687.8333333333334,3.8333333333333335,2.3333333333333335,-35.3632625,149.16523338333334,18594.0,2.0,25.333333333333332,101.33333333333333,1500.0
19:17:26,0.03981933370232582,0.003932878375053406,-0.06880468875169754,-0.15103638172149658,0.0014247172512114048,0.004552630707621574,RTL,3.0,-49.0,-1053.0,-154.0,2.0,6.0,-35.3632622,149.1652326,15134.0,1.0,44.0,100.0,1500.0
19:17:28,-0.000516290171071887,0.00467543164268136,-0.0693377673625946,-1.1000049084424972,-0.0029813730507157743,-0.0036160931922495365,RTL,2.4,-59.2,-967.0,-1097.0,-2.2,-1.4,-35.3632621,149.16523426,13914.6,0.2,35.2,105.2,1500.0
19:17:30,0.013741197995841503,0.0038830910343676805,-0.06972130574285984,1.3837042152881622,-0.002251440368127078,0.0031325208547059447,RTL,1.75,63.0,-1032.75,1391.0,-1.25,4.75,-35.363261975,149.16523660000001,12197.0,-1.0,16.75,99.75,1500.0
