time_stamp,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro
21:18:03,1500.0,-35.36302755714286,149.1661592428571,43144.42857142857,-489.0,-480.2857142857143,-33.714285714285715,AUTO,0.06473625132015773,-0.136735876756055,-2.357858725956508,-0.00377844919317535,0.00942111447719591,0.002305613996993218,-133.28571428571428,-71.28571428571429,-979.2857142857143,0.42857142857142855,12.0,5.857142857142857
21:18:05,1500.0,-35.363118633333336,149.16604783333332,43838.833333333336,-475.5,-462.8333333333333,-40.0,BRAKE,0.06835548082987468,-0.03972034528851509,-2.354928175608317,0.024682868039235473,0.25749064500754076,-0.00673617337209483,-140.5,-74.83333333333333,-1024.5,28.833333333333332,260.1666666666667,-3.0
21:18:07,1500.0,-35.36317631428572,149.16597767142858,44297.28571428572,-139.42857142857142,-147.42857142857142,9.857142857142858,BRAKE,0.04606778464013977,0.1325251217931509,-2.3362081732068742,0.5077123897416251,-0.1818562357553414,-0.02276655376356627,-43.57142857142857,-6.142857142857143,-1028.5714285714287,512.2857142857143,-178.14285714285714,-18.714285714285715
21:18:12,1500.0,-35.363194175000004,149.16595279999999,44275.0,-51.25,-37.5,-1.0,ALT_HOLD,-0.0044519846414914355,0.019228167831897736,-2.3403661847114563,0.49470899254083633,0.004091184178832918,-0.0005649611121043563,-13.5,10.5,-1002.0,499.25,6.75,3.25
21:18:14,1500.0,-35.3631984,149.1659474,44139.0,-39.0,-24.0,70.0,ALT_HOLD,0.000557231658603996,-0.006285256706178188,-2.3395698070526123,0.967788577079773,0.00019275187514722347,-0.002547166310250759,-7.0,62.0,-804.0,978.0,3.0,1.0
21:18:16,1500.0,-35.363205507692314,149.1659408076923,42103.153846153844,-45.46153846153846,-41.92307692307692,61.38461538461539,AUTO,0.02559372238241709,-0.04799998657276424,-2.3486012862278867,0.4764131410405613,-0.035517048860828467,-0.005332623823330953,-16.846153846153847,4.538461538461538,-1049.6923076923076,479.0,-31.846153846153847,-1.4615384615384615
21:18:18,1500.0,-35.36323256,149.16591568,41788.4,-177.0,-218.2,-16.8,AUTO,0.06887952983379364,-0.1806904196739197,-2.367929220199585,-0.027268829941749572,-0.022170445695519448,0.005927672237157821,-58.6,-31.8,-1015.8,-21.8,-18.8,9.6
21:18:19,1500.0,-35.3632563,149.1658863,42033.0,-265.0,-315.0,-26.0,AUTO,0.06035897135734558,-0.19007527828216553,-2.3673548698425293,-0.12224576622247696,-0.023612085729837418,0.009261906147003174,-74.0,-52.0,-1006.0,-116.0,-20.0,13.0
21:18:21,1500.0,-35.363294,149.16583691428573,42616.28571428572,-226.14285714285714,-265.57142857142856,-35.285714285714285,BRAKE,0.0465874725154468,0.1199402857039656,-2.346477746963501,-0.18845912760921887,0.18832274632794516,-0.013245284690388612,-74.85714285714286,-36.42857142857143,-995.5714285714286,-181.28571428571428,191.42857142857142,-9.0
21:18:22,1500.0,-35.363315175,149.165807625,42802.25,-33.25,-73.75,1.75,ALT_HOLD,0.025806234683841467,0.02502196840941906,-2.3434998393058777,0.34355680644512177,-0.03057552408427,-0.014272716944105923,-15.75,3.5,-1005.0,350.0,-26.75,-10.0
21:18:24,1500.0,-35.363320800000004,149.16579903333334,42213.666666666664,-30.666666666666668,-46.5,109.33333333333333,AUTO,0.01931487248900036,-0.006820854963734746,-2.3454109827677407,0.9829831536238393,-0.0021646240493282676,-0.003023657016456127,-10.833333333333334,11.666666666666666,-883.6666666666666,986.5,0.8333333333333334,1.1666666666666667
21:18:26,1500.0,-35.3633267,149.16579133333332,39666.833333333336,-26.333333333333332,-32.0,70.16666666666667,AUTO,-0.0004353783539651583,-0.02353733651883279,-2.3466399113337197,-0.8368293074890971,-0.06567313397924106,-0.0019576229387894273,-11.333333333333334,-44.333333333333336,-1096.1666666666667,-831.6666666666666,-61.666666666666664,1.6666666666666667
21:18:28,1500.0,-35.36334505,149.16577365,39378.5,-136.0,-162.0,-21.0,AUTO,0.046391209587454796,-0.1596292033791542,-2.3665043115615845,0.0907832533121109,-0.06401316449046135,-0.008666408015415072,-36.5,-18.5,-1020.5,98.0,-60.0,-5.0
