time_stamp,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,chan4_raw,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
16:38:31,1500.0,-35.36309,149.1663485,49982.0,-562.0,-373.5,-1.0,1609.5,AUTO,-12.5,152.0,-980.5,45.5,14.5,2.0,-0.15373097360134125,-0.01758525101467967,-0.544654905796051,0.04436705820262432,0.012614416889846325,0.0006968425586819649
16:38:33,1500.0,-35.363191,149.16626485,49988.0,-555.5,-366.0,-1.0,1719.0,AUTO,147.0,53.5,-987.0,-4.5,12.0,717.5,-0.041461898013949394,0.1381271854043007,0.7838310301303864,-0.005802743136882782,0.010105764027684927,0.7167209982872009
16:38:35,1500.0,-35.3632919,149.16618295,49955.0,-569.5,-372.5,-2.0,1500.0,AUTO,134.0,-71.0,-987.5,-9.0,-2.5,-54.0,0.0840660035610199,0.13759145885705948,1.6142010688781738,-0.010179292934481055,-0.005186241352930665,-0.05609727092087269
16:38:37,1500.0,-35.36339415,149.1660996,49980.0,-574.5,-375.5,-3.0,1500.0,AUTO,138.5,-69.5,-985.0,13.5,-6.0,4.0,0.07748310640454292,0.13888352364301682,1.5954713225364685,0.012012112885713577,-0.007871537003666162,0.0022506904788315296
16:38:39,1500.0,-35.36349595,149.1660165,49988.5,-572.0,-375.0,-1.0,1500.0,AUTO,146.0,-79.0,-993.5,63.5,3.0,7.5,0.07942728698253632,0.13916786760091782,1.5977196097373962,0.062095699831843376,0.0009537930600345135,0.005860667617525905
16:38:41,1500.0,-35.36359745,149.16593369999998,49982.5,-572.0,-375.0,-4.5,1500.0,AUTO,144.5,-57.0,-1002.5,-2.5,-58.5,7.0,0.06095683574676514,0.12846141681075096,1.5962322354316711,-0.004835948348045349,-0.06110081076622009,0.0050445194356143475
16:38:43,1500.0,-35.363691900000006,149.16585665000002,50080.5,-465.5,-306.5,-0.5,1500.0,AUTO,122.5,-41.0,-993.5,410.5,-22.0,-0.5,-0.015041472855955362,0.0740005187690258,1.5936691164970398,0.40990861505270004,-0.02500699833035469,-0.0019481275230646133
16:38:45,1500.0,-35.363758450000006,149.16580195,50017.5,-271.0,-187.0,2.5,1899.0,AUTO,37.0,-110.0,-1005.5,-696.5,-24.0,801.0,-0.045880354940891266,0.05964578315615654,2.2910726070404053,-0.6969747841358185,-0.026573682203888893,0.7997190654277802
16:38:47,1500.0,-35.36379035,149.1657744,49974.5,-95.5,-64.5,0.0,1699.5,AUTO,-21.0,-7.5,-1008.0,-175.0,-43.0,519.5,0.0027987512294203043,0.0630217120051384,-2.5548144578933716,-0.17947770655155182,-0.04564806632697582,0.5182565152645111
16:38:51,1500.0,-35.36379985,149.1657701,49998.0,2.0,-11.0,0.0,1500.0,AUTO,-2.5,-5.5,-1000.0,-401.5,-45.0,2.5,0.008231642190366983,-0.020660305861383677,-2.5488513708114624,-0.4056340679526329,-0.04844387806952,0.001018568524159491
16:38:53,1500.0,-35.3638028,149.16576905,50011.5,7.0,-22.5,0.0,1500.0,AUTO,-3.5,30.5,-999.0,530.0,35.0,8.5,0.025614655576646328,0.01812148606404662,-2.549523949623108,0.52552530169487,0.03287986479699612,0.006696525262668729
16:38:55,1500.0,-35.3638012,149.16577,50010.5,21.5,-13.0,0.0,1500.0,AUTO,1.5,-24.5,-1000.5,-309.5,21.0,-2.0,0.010004074778407812,-0.014259227085858583,-2.5503973960876465,-0.31002712808549404,0.018733601085841656,-0.004631908144801855
