time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,RTL_ALT,MODE
05:44:15,0.012026660144329071,-0.0010039812574783962,-0.037443524847428,-0.4832049409548442,-0.0003922620477775733,0.001081522631769379,-0.3333333333333333,-21.333333333333332,-988.0,-480.6666666666667,0.0,2.6666666666666665,-35.3632624,149.1652351666667,10832.666666666666,1.0,18.0,29.333333333333332,100222.0,RTL
05:44:16,0.03190717784066995,0.0003539822816189068,-0.03705490380525589,0.35332731405893963,0.003467702151586612,-0.001103397614012162,-0.3333333333333333,-8.0,-992.3333333333334,354.6666666666667,3.6666666666666665,1.0,-35.3632623,149.1652345,10436.333333333334,1.0,20.666666666666668,36.0,300000.0,RTL
05:44:17,0.013155894664426645,0.002009547664783895,-0.03676342715819677,-0.4632015849153201,0.0019410235496858756,-0.00042020913679152727,0.0,-11.0,-996.6666666666666,-459.6666666666667,2.6666666666666665,1.0,-35.3632622,149.16523433333336,10178.666666666666,0.0,24.666666666666668,35.0,300000.0,RTL
05:44:19,-0.008533876078824202,0.005853916984051466,-0.036784831434488297,0.09230487545331319,0.0015939287841320038,0.00010431410434345405,2.0,20.0,-1014.0,95.66666666666667,2.6666666666666665,2.0,-35.3632619,149.1652365333333,9488.333333333334,-0.3333333333333333,16.666666666666668,34.666666666666664,300000.0,RTL
05:44:20,-0.01553142621802787,0.004846511563907067,-0.03723354016741117,-0.48202040791511536,-0.0007793082428785661,-0.0033099388238042593,0.6666666666666666,-37.0,-999.3333333333334,-480.0,0.0,-0.6666666666666666,-35.3632618,149.16523826666665,9059.666666666666,-2.6666666666666665,1.6666666666666667,33.333333333333336,200.0,RTL
05:44:21,-0.012205548274020353,0.0026743391839166484,-0.03760611141721407,0.21175438165664673,-0.001876007649116218,0.004037873741860191,0.6666666666666666,21.666666666666668,-1018.3333333333334,215.33333333333334,-0.6666666666666666,5.666666666666667,-35.3632618,149.16523886666664,8805.666666666666,-3.0,-4.333333333333333,31.666666666666668,200.0,RTL
05:44:23,-0.00536036363337189,0.0002166679017439795,-0.03764147683978081,-0.3356301834185918,-0.0007833489216864109,-0.0005604982143267989,-0.3333333333333333,-11.333333333333334,-990.6666666666666,-332.6666666666667,0.3333333333333333,1.3333333333333333,-35.36326193333333,149.16523843333331,8745.333333333334,-3.0,-7.666666666666667,-5.0,200.0,RTL
05:44:24,-0.0023266367303828397,8.83202252831931e-05,-0.037663073589404426,-0.3616071989138921,0.0004049803828820586,0.0010489397682249546,-1.3333333333333333,-7.666666666666667,-994.6666666666666,-359.0,1.6666666666666667,2.6666666666666665,-35.363262,149.16523776666665,8781.666666666666,-2.0,-4.0,-0.3333333333333333,129389.0,RTL
05:44:25,0.01079523516818881,0.0006002193064584086,-0.03794735297560692,0.047339409589767456,0.003376332732538382,0.0003328203068425258,-1.6666666666666667,-1.3333333333333333,-998.0,49.333333333333336,4.333333333333333,2.0,-35.363262,149.16523733333335,8785.0,-2.0,-1.3333333333333333,0.0,129389.0,RTL
05:44:27,-0.000963810904067941,0.002113065682351589,-0.03740811596314112,-0.27732866009076435,-0.00048343817858646315,0.0011744156557445724,0.0,-6.333333333333333,-999.0,-274.3333333333333,0.3333333333333333,3.0,-35.363262,149.1652368,8780.0,-1.0,5.0,-0.3333333333333333,129389.0,RTL
05:44:28,0.0020815881822879114,0.002840947980682055,-0.037720813105503716,0.10770426193873088,-0.0002319103805348277,0.003096342474843065,0.0,18.333333333333332,-958.3333333333334,110.66666666666667,0.6666666666666666,4.666666666666667,-35.363262,149.1652369,8769.666666666666,-2.0,5.0,9.333333333333334,200.0,RTL
05:44:29,0.012460346023241678,0.001886702065045635,-0.03730053951342901,0.23241108655929565,-0.0007204536038140456,-0.001752904849126935,0.3333333333333333,-16.666666666666668,-982.6666666666666,234.0,0.6666666666666666,0.3333333333333333,-35.3632619,149.16523686666667,8564.666666666666,-2.0,3.6666666666666665,40.666666666666664,200.0,RTL
05:44:31,0.006026720783362786,0.002233010600320995,-0.037298593670129776,0.07532015442848206,0.0007177530011783043,-0.0001759314521526297,2.0,-19.333333333333332,-1005.6666666666666,77.0,2.0,2.0,-35.3632619,149.16523733333335,7769.333333333333,-1.3333333333333333,2.3333333333333335,34.0,200.0,RTL
05:44:32,-0.001723059608290593,0.0020668281940743327,-0.03748321905732155,0.5594146052996317,1.7944180096189182e-05,0.004260299727320671,0.6666666666666666,29.0,-997.0,562.0,1.3333333333333333,5.666666666666667,-35.363262,149.16523806666666,7338.666666666667,-1.3333333333333333,-0.3333333333333333,31.333333333333332,133248.0,RTL
05:44:33,-0.0009088987474873041,0.0011966145442177851,-0.0375702828168869,-0.16192597150802612,-0.001837335837384065,0.00041567809724559385,1.6666666666666667,-22.0,-1016.0,-160.0,-0.6666666666666666,2.0,-35.363262,149.1652383,7083.0,-2.0,-4.666666666666667,32.0,133248.0,RTL
05:44:35,-0.006567660175884764,-0.0008195000312601527,-0.037709725399812065,-0.4420243849356969,0.0003009447439884146,0.001498394994996488,-1.0,-9.0,-1003.6666666666666,-439.0,1.3333333333333333,3.3333333333333335,-35.3632621,149.1652377,6408.0,-1.0,-3.0,32.0,133248.0,RTL
05:44:36,0.00576418040630718,-0.0010046209208667278,-0.037685262660185494,-0.45728355646133423,-0.00017152899332965413,0.0025622625835239887,-1.3333333333333333,-27.666666666666668,-995.0,-455.0,1.0,4.666666666666667,-35.3632622,149.16523709999998,5977.0,0.0,0.3333333333333333,32.333333333333336,196633.0,RTL
05:44:37,0.008618525908483813,-0.0009208857372868806,-0.03752164542675018,0.42804525295893353,0.0028138080767045417,0.0056129061461736756,-2.0,34.0,-994.6666666666666,431.6666666666667,3.6666666666666665,7.666666666666667,-35.3632622,149.16523676666668,5721.666666666667,0.0,4.333333333333333,32.0,196633.0,RTL
05:44:39,0.014552084302219251,0.0006233457424968947,-0.037572089582681656,0.2489485243956248,0.00014453113544732332,0.0034059890701125064,-0.3333333333333333,28.666666666666668,-1001.0,252.66666666666666,0.6666666666666666,5.333333333333333,-35.3632622,149.1652357,5038.666666666667,0.0,11.666666666666666,30.666666666666668,196633.0,RTL
05:44:40,-0.002374862825187544,0.0035050533091028533,-0.03741291662057241,-0.5500932317227125,0.00013759809856613478,0.0023515915187696614,1.6666666666666667,-22.0,-1000.6666666666666,-546.0,1.6666666666666667,4.333333333333333,-35.363262066666664,149.16523603333334,4620.333333333333,0.0,12.333333333333334,32.0,200.0,RTL
05:44:41,0.010083874687552452,0.005062341534843047,-0.03638994445403417,0.7239994804064432,0.002310837502591312,0.0013122546176115673,2.6666666666666665,22.666666666666668,-1008.3333333333334,727.0,3.3333333333333335,3.3333333333333335,-35.36326196666666,149.16523673333333,4364.333333333333,-0.3333333333333333,10.333333333333334,32.333333333333336,200.0,RTL
05:44:43,-0.014425245734552542,0.0035564064358671508,-0.0369894802570343,0.49372587104638416,-0.003304545495969554,-0.001984001137316227,1.6666666666666667,2.6666666666666665,-989.0,496.0,-1.6666666666666667,0.3333333333333333,-35.3632619,149.1652399333333,3682.6666666666665,-2.3333333333333335,-10.0,31.666666666666668,200.0,RTL
05:44:44,-0.01808977887655298,0.0007284341356050087,-0.03752946232755979,0.48287182052930194,-0.004094226441035668,0.0018757271269957225,-0.3333333333333333,37.666666666666664,-1002.6666666666666,486.3333333333333,-2.0,3.6666666666666665,-35.3632619,149.16524059999998,3268.0,-3.0,-21.333333333333332,32.333333333333336,273823.0,RTL
05:44:45,-0.004769042367115617,-0.0011985781020484865,-0.03763341158628464,-0.19518336653709412,-0.0015331633621826768,-0.00013762782327830791,-1.6666666666666667,-23.666666666666668,-993.3333333333334,-193.66666666666666,-0.3333333333333333,1.6666666666666667,-35.363262,149.16524003333333,3010.0,-3.0,-23.0,33.0,273823.0,RTL
05:44:47,0.0018670493348812063,-0.0014591690657349925,-0.037626185764869056,-0.7788756887118021,-0.0005419928347691894,0.0014976585128655036,-1.3333333333333333,-38.666666666666664,-995.3333333333334,-776.3333333333334,0.6666666666666666,3.3333333333333335,-35.3632621,149.16523766666668,2324.6666666666665,-1.0,-8.333333333333334,32.666666666666664,273823.0,RTL
05:44:48,0.023329076667626698,-0.0006488707634465148,-0.037343944112459816,0.3519208828608195,0.000450055580586195,-6.20700108508269e-05,-1.3333333333333333,5.666666666666667,-998.3333333333334,354.0,1.6666666666666667,2.0,-35.3632621,149.16523629999998,1899.3333333333333,-0.3333333333333333,3.0,31.333333333333332,200.0,RTL
05:44:49,0.007746235933154821,-0.00031661188586440403,-0.03766899307568868,-0.49106595665216446,-0.001611671216475467,0.004387526617695888,-1.3333333333333333,-8.666666666666666,-998.6666666666666,-488.0,-0.3333333333333333,6.0,-35.3632621,149.1652356333333,1645.6666666666667,-0.6666666666666666,8.666666666666666,32.333333333333336,200.0,RTL
05:44:51,0.008386911591514945,0.003134902954722444,-0.03702906519174576,-0.06990217417478561,0.0027546286194895706,0.0015063736742983262,0.6666666666666666,12.666666666666666,-994.3333333333334,-66.0,4.0,3.6666666666666665,-35.363262033333335,149.1652351,972.0,-0.3333333333333333,20.333333333333332,32.0,200.0,RTL
05:44:52,0.0007998217103401354,0.0036127309625347457,-0.037228357046842575,-0.6301557918389639,-0.0024325839476659894,-0.0005057624075561762,0.3333333333333333,-40.0,-997.3333333333334,-627.3333333333334,-0.3333333333333333,2.0,-35.3632619,149.1652359,546.6666666666666,-1.6666666666666667,15.0,34.333333333333336,108817.0,RTL
05:44:53,0.005721600510393425,0.002532355642567078,-0.03711923956871033,0.44162605081995326,0.0004222455124060313,0.0014589986919114988,0.6666666666666666,35.333333333333336,-1002.0,445.6666666666667,2.0,3.6666666666666665,-35.3632619,149.1652362,288.3333333333333,-2.0,14.0,32.666666666666664,108817.0,RTL
05:44:55,-0.007579727874447902,0.0033830133421967425,-0.03654413918654124,-9.806376571456592e-05,0.00154448925362279,0.000700939679518342,0.0,0.0,-1000.0,2.6666666666666665,2.6666666666666665,3.0,-35.3632619,149.16523586666668,55.333333333333336,-3.6666666666666665,-8.666666666666666,-0.3333333333333333,108817.0,RTL
05:44:56,-0.006220605069150527,0.004370610540111859,-0.03565992663304011,6.185922150810559e-06,0.0014603147671247523,0.0007277444625894228,0.0,0.0,-1000.0,3.0,3.0,3.0,-35.363262,149.16523529999998,49.666666666666664,-5.0,-12.0,0.0,300000.0,RTL
05:44:57,-0.004978470038622618,0.004818466491997242,-0.03541378056009611,3.819563426077366e-05,0.0014550240399936836,0.0007415675402929386,0.0,0.0,-1000.0,2.6666666666666665,3.0,2.6666666666666665,-35.363262,149.16523513333334,45.333333333333336,-6.0,-11.666666666666666,0.0,300000.0,RTL
05:44:59,-0.000848488484431679,0.005041191820055246,-0.03430135175585747,0.00022240914404392242,0.0014582251120979588,0.000771491089835763,0.0,0.0,-1000.0,2.3333333333333335,3.0,3.0,-35.3632621,149.16523530000003,21.333333333333332,-7.0,-5.0,0.0,300000.0,RTL
05:45:01,0.0015666259763141472,0.004831988364458084,-0.03304804861545563,0.0003047205973416567,0.0013232449224839609,0.000793942017480731,0.0,0.0,-1000.0,3.0,3.0,3.0,-35.3632621,149.1652356666667,12.0,-6.0,0.0,0.0,300000.0,RTL
