time_stamp,lat,lon,relative_alt,vx,vy,vz,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro
04:58:19,-35.3632628,149.16523619999998,28647.0,12.333333333333334,17.666666666666668,99.0,106539.0,-0.007933371079464754,0.00013979891567335775,2.6072298685709634,-0.15830073008934656,-0.001977199766164025,0.0020422890471915403,RTL,-4.0,44.666666666666664,-999.3333333333334,-152.33333333333334,2.0,4.0
04:58:20,-35.36326176666667,149.16523830000003,27379.666666666668,2.0,2.3333333333333335,98.33333333333333,238051.0,0.0059410651835302515,0.0006910279480507597,2.6059725284576416,0.08564421782890956,0.0010926304385066032,-0.016652253223583102,RTL,-3.6666666666666665,53.333333333333336,-972.0,90.0,5.333333333333333,-14.333333333333334
04:58:21,-35.36326116666667,149.16523953333333,26612.666666666668,-3.0,-6.0,97.33333333333333,238051.0,0.020687330824633438,0.0012195793678984046,2.6059460639953613,0.4349504162867864,0.006894438527524471,-0.00043636544918020564,RTL,-2.6666666666666665,54.0,-1006.6666666666666,440.0,11.0,1.3333333333333333
04:58:23,-35.36326136666667,149.1652398,24562.666666666668,-10.0,-18.666666666666668,95.66666666666667,34924.0,0.029630104079842567,0.00807945771763722,2.6056968371073403,1.3758093118667603,0.006023420641819636,0.006045308740188678,RTL,0.3333333333333333,49.333333333333336,-1021.0,1378.3333333333333,10.333333333333334,8.0
04:58:25,-35.363261466666664,149.16523943333334,22531.0,-7.0,-18.0,98.66666666666667,34924.0,0.015666525810956955,0.003921597031876445,2.606785694758097,0.9853290915489197,-0.00031125452369451523,0.0010504141294707854,RTL,-1.6666666666666667,74.0,-1008.3333333333334,990.3333333333334,4.0,3.3333333333333335
04:58:26,-35.36326076666666,149.16524066666668,21274.666666666668,-9.333333333333334,-21.333333333333332,97.0,271511.0,0.028734370445211727,0.0018171798049782713,2.605685234069824,0.5663647651672363,0.003073696978390217,-0.0020778983986626067,RTL,-3.0,63.666666666666664,-991.0,571.6666666666666,7.666666666666667,0.3333333333333333
04:58:27,-35.36326043333333,149.16524136666666,20526.666666666668,-15.333333333333334,-28.0,99.66666666666667,271511.0,0.034046418964862823,0.004829596262425184,2.605024496714274,0.7533197601636251,0.007369447033852339,0.003538055927492678,RTL,0.3333333333333333,63.666666666666664,-1003.0,759.0,11.666666666666666,5.666666666666667
04:58:29,-35.36326126666666,149.1652399333333,18497.666666666668,-12.666666666666666,-24.666666666666668,101.33333333333333,292505.0,0.02571782035132249,0.006819619641949733,2.605491797129313,0.6749269068241119,-0.0015240202968319256,0.002419553231447935,RTL,1.6666666666666667,-0.3333333333333333,-997.6666666666666,677.0,3.0,4.333333333333333
04:58:31,-35.36326173333333,149.16523876666668,16458.333333333332,-7.0,-14.333333333333334,102.0,292505.0,-0.009301304972420136,0.007572474889457226,2.6055057843526206,-1.2112617492675781,0.005118370366593202,-0.004545397901286681,RTL,1.3333333333333333,-64.66666666666667,-994.6666666666666,-1207.0,9.333333333333334,-1.6666666666666667
04:58:32,-35.363262533333334,149.16523743333332,15186.0,-1.3333333333333333,-3.6666666666666665,104.66666666666667,88910.0,-0.028037982682387035,0.011530624392131964,2.604624350865682,-1.1785234411557515,0.00701515469700098,-0.00036910913574198884,RTL,6.333333333333333,-46.666666666666664,-1004.3333333333334,-1172.6666666666667,11.0,2.0
04:58:33,-35.363263499999995,149.1652356,14427.666666666666,2.3333333333333335,2.6666666666666665,103.33333333333333,88910.0,-0.04752467821041743,0.01473499865581592,2.604640324910482,-0.2231812079747518,0.00550976162776351,0.006239965713272492,RTL,7.0,17.0,-979.3333333333334,-216.33333333333334,10.0,8.333333333333334
04:58:35,-35.36326596666667,149.16523046666666,12388.333333333334,31.666666666666668,45.0,104.0,31967.0,-0.04884232704838117,0.00862744233260552,2.605928341547648,1.397152264912923,-0.01000494152928392,0.00026007380802184343,RTL,1.6666666666666667,69.33333333333333,-1021.6666666666666,1401.0,-5.0,2.6666666666666665
04:58:37,-35.36326486666667,149.1652318,11069.333333333334,34.333333333333336,52.666666666666664,25.333333333333332,31967.0,-0.034638745089372,0.0003279053974741449,2.6068903605143228,-0.5134726824859778,-0.0007631469828387102,-0.00019286922179162502,RTL,-2.6666666666666665,-5.666666666666667,-1014.3333333333334,-510.0,3.3333333333333335,2.0
04:58:38,-35.3632637,149.1652342,10754.666666666666,24.666666666666668,39.333333333333336,33.333333333333336,169915.0,-0.002441461183479987,-0.00022737286781193689,2.6064232190450034,-0.27006415526072186,0.0004939082233856121,-0.0012299489850799243,RTL,-2.6666666666666665,-22.333333333333332,-976.3333333333334,-269.3333333333333,4.666666666666667,1.3333333333333333
04:58:39,-35.36326306666666,149.1652356,10513.0,16.333333333333332,26.666666666666668,35.333333333333336,169915.0,0.001089689399426182,0.00073066825279966,2.60590394337972,0.25552422801653546,0.001847290201112628,-0.0030110141184801855,RTL,-4.333333333333333,33.0,-1002.6666666666666,258.3333333333333,6.333333333333333,-0.3333333333333333
04:58:41,-35.36326226666667,149.16523783333335,9823.666666666666,3.0,3.6666666666666665,35.333333333333336,71598.0,0.008849096717312932,0.005144426133483648,2.605752468109131,0.40859077374140423,0.003812923872222503,-0.0013348459033295512,RTL,-1.3333333333333333,33.0,-1002.3333333333334,411.6666666666667,8.0,1.3333333333333333
04:58:43,-35.363261566666665,149.16523936666667,9125.666666666666,-3.0,-9.333333333333334,33.333333333333336,71598.0,0.02583310225357612,0.00379453933176895,2.6056711673736572,0.575695792833964,0.0014049264912803967,0.0013480290460089843,RTL,-1.0,26.666666666666668,-1008.0,577.3333333333334,5.666666666666667,3.3333333333333335
04:58:44,-35.363261233333326,149.1652399333333,8724.666666666666,-8.0,-16.333333333333332,20.666666666666668,56241.0,0.009607634817560514,0.004541479671994845,2.6056010723114014,-0.4247373081743717,0.0007117252486447493,0.0012783110917856295,RTL,-0.3333333333333333,-4.333333333333333,-1045.0,-421.6666666666667,5.0,3.3333333333333335
04:58:45,-35.363261099999995,149.1652401,8694.333333333334,-9.0,-18.333333333333332,-6.333333333333333,56241.0,0.02435721457004547,0.004319278911376993,2.606422742207845,0.3284948195020358,0.001386164842794339,0.0008493533823639154,RTL,-0.6666666666666666,8.666666666666666,-1015.3333333333334,330.3333333333333,5.333333333333333,3.3333333333333335
04:58:47,-35.3632607,149.16524066666668,8802.666666666666,-14.0,-25.0,0.0,299008.0,0.018146631307899952,0.003984542330726981,2.6057141621907554,-0.1378899117310842,-0.0003928916994482279,0.0002466120446721713,RTL,0.6666666666666666,4.0,-993.0,-134.0,4.333333333333333,2.6666666666666665
04:58:49,-35.3632611,149.16523980000002,8786.0,-13.0,-21.333333333333332,0.3333333333333333,299008.0,0.007051584388439854,0.005863607084999482,2.605727434158325,-0.2723654508590698,-0.0027718697674572468,0.003729190289353331,RTL,1.0,-14.333333333333334,-999.3333333333334,-269.0,2.0,5.666666666666667
04:58:50,-35.363261466666664,149.16523883333335,8785.333333333334,-9.333333333333334,-15.0,0.0,174169.0,0.00015115241209665933,0.004855388465027015,2.605947256088257,-0.3812268376350403,-0.00020375971992810568,0.001948829973116517,RTL,1.3333333333333333,-19.666666666666668,-994.0,-377.3333333333333,4.666666666666667,4.333333333333333
04:58:51,-35.363261666666666,149.16523836666667,8781.0,-7.333333333333333,-11.0,0.6666666666666666,174169.0,0.007759797386825085,0.005453906177232663,2.6052979628245034,0.3746434437731902,-0.00023560614014665285,0.0005627952050417662,RTL,1.0,7.333333333333333,-1001.6666666666666,378.0,4.0,3.3333333333333335
04:58:53,-35.36326243333333,149.16523686666665,8781.666666666666,-0.6666666666666666,0.0,0.3333333333333333,119763.0,-0.01174943009391427,0.0059303112017611665,2.60549267133077,-0.3434147424995899,-0.0013249994566043217,0.0015529262988517682,RTL,0.6666666666666666,-19.333333333333332,-998.0,-340.0,3.3333333333333335,4.333333333333333
04:58:55,-35.36326296666667,149.16523593333332,8733.0,4.333333333333333,8.333333333333334,22.0,119763.0,-0.007857855409383774,0.006532748074581225,2.60569437344869,0.6203406949838003,0.0005394354617844025,0.0023180208324144282,RTL,0.0,32.333333333333336,-960.3333333333334,623.6666666666666,4.666666666666667,4.666666666666667
04:58:56,-35.36326313333333,149.1652356666667,8263.0,8.666666666666666,13.666666666666666,40.666666666666664,129353.0,-0.019698919728398323,0.004792828268061082,2.6049955685933432,-0.6237103914221128,-0.0005597267299890518,4.467577673494816e-05,RTL,-0.3333333333333333,-17.666666666666668,-1001.0,-620.0,4.0,3.0
04:58:57,-35.36326303333333,149.1652359,7973.333333333333,8.0,12.666666666666666,37.0,129353.0,0.0008350722006677339,0.004310948308557272,2.6049063205718994,0.7729121247927347,-0.000697039378186067,0.00033545152594645816,RTL,0.0,40.0,-1011.6666666666666,776.0,3.3333333333333335,2.6666666666666665
04:58:59,-35.3632627,149.1652366666667,7278.333333333333,6.333333333333333,8.333333333333334,34.333333333333336,64224.0,0.006289695777619879,0.003994189358005921,2.605015595753988,0.698729674021403,-0.0005548784974962473,-0.0024222821618119874,RTL,-2.0,34.333333333333336,-994.3333333333334,701.3333333333334,4.0,0.6666666666666666
04:59:01,-35.363262066666664,149.1652381,6588.666666666667,0.3333333333333333,-1.0,33.666666666666664,64224.0,0.01912259714057048,0.00510849803686142,2.604950269063314,0.33412599563598633,0.0017987972435851891,0.001380529332285126,RTL,0.0,-1.6666666666666667,-1002.3333333333334,335.6666666666667,6.333333333333333,4.0
04:59:02,-35.363262,149.1652384,6159.666666666667,-1.0,-5.666666666666667,33.0,159421.0,0.0076790641954479115,0.005740748097499211,2.604834794998169,0.525287713855505,0.0016257322082916896,0.002450396306812763,RTL,-0.3333333333333333,39.666666666666664,-1012.6666666666666,529.0,6.0,4.666666666666667
04:59:03,-35.36326196666666,149.16523863333336,5905.333333333333,-1.0,-5.666666666666667,33.0,159421.0,0.013807021585913995,0.006109739653766155,2.6048547426859536,-0.13448192179203033,-0.0008487721594671408,0.001733896400158604,RTL,0.3333333333333333,-28.0,-991.0,-132.66666666666666,3.6666666666666665,4.0
04:59:05,-35.36326223333333,149.16523783333332,5235.333333333333,-1.3333333333333333,-4.333333333333333,33.0,181161.0,0.004918865083406369,0.007603321690112352,2.605298121770223,0.16714853048324585,0.0052623952118059,0.0009508228395134211,RTL,1.6666666666666667,-10.333333333333334,-1001.6666666666666,168.66666666666666,9.333333333333334,3.6666666666666665
04:59:07,-35.36326303333333,149.16523606666667,4553.333333333333,7.333333333333333,8.666666666666666,33.333333333333336,181161.0,-0.007980251607174674,0.006014918442815542,2.605769077936808,-0.0190737247467041,0.00022128348549207052,-0.001546016971891125,RTL,0.0,-18.0,-997.0,-17.666666666666668,4.666666666666667,1.3333333333333333
04:59:08,-35.3632631,149.165236,4121.0,7.666666666666667,10.0,33.666666666666664,27301.0,-0.0070328229339793324,0.005629982644071181,2.604916254679362,0.4838305711746216,0.0021999520249664783,0.00420389623225977,RTL,0.0,37.666666666666664,-1008.0,487.3333333333333,7.0,6.666666666666667
04:59:09,-35.363263133333334,149.16523593333332,3862.6666666666665,9.0,12.0,33.666666666666664,27301.0,-0.0037606915769477687,0.006620573345571756,2.6051621437072754,-0.1714228093624115,0.0009664708438018957,0.0004610679267595212,RTL,0.3333333333333333,-30.0,-991.0,-170.66666666666666,5.666666666666667,3.3333333333333335
04:59:11,-35.36326276666667,149.1652367,3188.3333333333335,8.333333333333334,9.666666666666666,33.333333333333336,211110.0,0.010533309619252881,0.0039807861515631275,2.6051218509674072,-0.02029365673661232,0.0010909605771303177,-0.0015594777651131153,RTL,-1.0,-19.333333333333332,-991.3333333333334,-19.333333333333332,5.666666666666667,1.6666666666666667
04:59:13,-35.3632619,149.1652383,2512.0,1.6666666666666667,-0.6666666666666666,33.666666666666664,211110.0,0.013127883896231651,0.0018862684955820441,2.6053849856058755,-0.5126983150839806,-0.001033508296435078,-0.0016557461737344663,RTL,-3.0,-30.333333333333332,-999.6666666666666,-511.0,3.6666666666666665,1.3333333333333333
04:59:14,-35.363261,149.1652401,2087.0,-6.0,-13.0,32.5,93071.0,0.04065140336751938,0.0025050261756405234,2.605298161506653,0.4353931788355112,0.0016194297932088375,-0.003166817012242973,RTL,-2.0,0.0,-994.5,436.0,6.0,0.0
04:59:15,-35.363260775,149.1652407,1828.5,-10.75,-20.25,32.75,93071.0,0.025574977044016123,0.004565249721053988,2.605008065700531,-0.29956532269716263,0.0012404766166582704,0.0011259898310527205,RTL,0.0,-5.25,-1001.75,-296.5,5.75,4.0
04:59:17,-35.363261125,149.1652403,1148.25,-12.5,-25.0,33.25,270473.0,0.009173374739475548,0.007517421501688659,2.6053890585899353,-0.09899882413446903,-0.0010432799463160336,0.0019729642081074417,RTL,0.25,6.5,-996.75,-94.75,3.75,4.75
04:59:18,-35.3632612,149.16523984999998,720.5,-10.0,-20.0,33.0,270473.0,0.017310847993940115,0.005820311605930328,2.604838013648987,-0.5576529204845428,0.0004616046790033579,-0.0029519525123760104,RTL,1.0,-47.0,-997.0,-555.0,5.0,0.5
04:59:20,-35.36326175,149.16523875000001,105.0,8.5,-6.5,3.0,175021.0,0.00215975905302912,0.00683048996143043,2.6088874340057373,-0.0018660944188013673,-0.002376781194470823,0.0001469769049435854,RTL,-14.5,-30.0,-1032.0,1.5,2.0,2.5
04:59:22,-35.3632614,149.1652393,71.5,2.5,1.0,2.0,79569.0,0.0018199416808784008,0.0020530116744339466,2.6089279651641846,0.0002421126700937748,-0.0013909467961639166,0.0006433813832700253,RTL,0.0,0.0,-1000.0,3.5,3.0,3.0
04:59:23,-35.363261474999995,149.16523949999998,59.0,0.0,2.5,2.0,248605.0,0.002111927722580731,0.0008257842346210964,2.6087517142295837,0.0002174321562051773,-0.0014208719367161393,0.0005910464678891003,RTL,0.0,0.0,-1000.0,3.5,3.5,3.25
04:59:24,-35.36326165,149.1652397,34.0,-3.5,4.0,1.0,248605.0,0.002664883155375719,-0.0004996085626771674,2.6087900400161743,0.0002567399060353637,-0.0013679019175469875,0.0005721133202314377,RTL,0.0,0.0,-1000.0,3.5,3.5,3.0
04:59:26,-35.3632619,149.1652398,4.0,-7.0,3.0,1.0,248605.0,0.0033465910237282515,-0.0008367496775463223,2.609933018684387,0.000254014041274786,-0.0011460080277174711,0.0006043859757483006,RTL,0.0,-0.5,-1000.0,3.5,4.0,4.0
04:59:28,-35.363262,149.1652398,0.0,-7.0,2.0,1.0,248605.0,0.003669097786769271,-0.0003428388445172459,2.6111085414886475,0.0003038233844563365,-0.0010395038407295942,0.000659294193610549,RTL,0.0,-0.5,-1000.0,3.0,4.0,4.0
