time_stamp,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,VFR_HUD_alt,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,EK2_ALT_SOURCE
09:15:05,AUTO,0.05691617354750633,-0.0023847438860684633,0.08229874074459076,-0.0402157548815012,0.050736756063997746,-0.06048975046724081,629390.0,-35.36328,149.1652237,45392.0,7.5,43.5,-145.0,629.3899841308594,0.5,-8.5,-993.0,-39.0,51.5,-59.0,1500.0,0.0
09:15:07,AUTO,-0.12384552508592606,0.011403136420994997,0.028318579774349928,0.14359835535287857,0.017946851439774036,0.13435176014900208,632350.0,-35.3632796,149.16522495,48356.5,-3.5,-92.0,-130.5,632.3499755859375,-8.0,15.0,-960.0,144.5,19.0,134.5,1500.0,0.0
09:15:09,AUTO,0.07644748315215111,-0.0098996851593256,0.06262926943600178,-0.0018832311034202576,0.02857617847621441,-0.0017810293938964605,634015.0,-35.363280450000005,149.16521105,50018.0,2.0,24.0,-32.5,634.0149841308594,0.5,-0.5,-971.5,-0.5,29.5,-1.0,1500.0,0.0
09:15:11,AUTO,0.0031599446083419025,-0.009590195753844455,0.12312674522399902,-0.6542984843254089,-0.09833971410989761,0.4308265671133995,634110.0,-35.3632795,149.16521975,50112.0,-1.0,35.5,17.5,634.1099853515625,3.5,-43.0,-1015.0,-654.0,-97.0,431.5,1500.0,0.0
09:15:13,AUTO,-0.0002548486227169633,0.015485550742596388,1.0986167192459106,-0.32728424295783043,0.009240848012268543,-0.10631316527724266,633980.0,-35.36327585,149.16523009999997,49988.5,25.0,46.5,0.0,633.97998046875,-11.5,-5.0,-999.5,-324.0,10.5,-105.0,1500.0,0.0
09:15:15,AUTO,0.00859273737296462,-0.09609843790531158,1.056152582168579,0.20337644219398499,-0.039062829688191414,0.0024968618527054787,633980.0,-35.36326995,149.1652425,49983.0,68.0,88.0,0.0,633.97998046875,-25.0,-13.5,-1002.5,203.5,-37.5,3.5,1500.0,0.0
09:15:17,AUTO,0.038072215393185616,-0.1860586702823639,1.043257474899292,0.09990110248327255,-0.03211884759366512,-0.014587804209440947,633935.0,-35.3632484,149.1652795,49941.0,172.5,256.5,2.0,633.9349975585938,-65.5,-27.0,-1004.5,101.5,-30.5,-13.0,1500.0,0.0
09:15:19,ALT_HOLD,-0.0006732502952218056,0.0009830605704337358,1.0331424474716187,-0.3634393811225891,0.07190386578440666,0.044263146352022886,633895.0,-35.3632056,149.16535625,49902.0,266.5,361.5,22.0,633.8949890136719,-88.5,-75.5,-836.0,-364.5,72.5,45.0,1500.0,0.0
09:15:21,ALT_HOLD,0.016560029238462448,-0.0001547442498122109,1.0268495678901672,1.3884469270706177,0.0013771102530881763,0.0007364600896835327,630845.0,-35.36315705,149.16541725,46847.5,252.0,184.5,190.0,630.844970703125,-78.0,7.5,-997.0,1386.5,3.0,2.0,1500.0,0.0
09:15:23,AUTO,-0.01910388469696045,-0.003796634147875011,1.020857334136963,-1.6923163533210754,0.0017396427574567497,0.04151914082467556,627180.0,-35.363117450000004,149.1654486,43187.0,199.0,87.5,169.5,627.1799621582031,-53.0,-58.5,-1006.0,-1689.5,2.5,42.5,1500.0,0.0
09:15:25,AUTO,0.0053442304488271475,-0.021194412373006344,1.0568488836288452,-0.6580035537481308,-0.08320457115769386,0.06645180378109217,624810.0,-35.36309745,149.1654651,40816.0,70.5,37.0,28.5,624.8099670410156,-18.0,-22.0,-1062.0,-656.5,-81.5,67.5,1500.0,0.0
09:15:27,AUTO,0.01946952473372221,-0.10868102684617043,1.0596656203269958,-0.1515338495373726,0.05713779851794243,0.0002700239128898829,624735.0,-35.3630843,149.1654878,40737.5,123.5,157.0,-12.5,624.7349853515625,-42.5,-38.0,-1010.5,-152.0,58.5,1.0,1500.0,0.0
09:15:29,AUTO,0.03803142346441746,-0.05740220099687576,1.0547577142715454,-0.30603229999542236,0.03055343870073557,0.011031816713511944,625075.0,-35.36305945,149.1655337,41083.0,143.5,227.0,-19.0,625.0749816894531,-59.5,-46.0,-995.0,-306.5,32.0,12.0,1500.0,0.0
09:15:31,AUTO,0.05111398175358772,0.0411377705167979,1.0517750978469849,-0.15134424716234207,0.5297051332890987,-0.049219801556319,625420.0,-35.3630341,149.16558385000002,41423.0,116.5,200.5,-14.5,625.4199829101562,-55.0,-48.5,-1003.5,-152.5,531.0,-47.5,1500.0,0.0
09:15:33,AUTO,0.0022408802178688347,0.015780029818415642,1.052869737148285,-0.2979787103831768,-0.06518993154168129,-0.006050674710422754,625575.0,-35.3630244,149.1656063,41579.5,8.0,39.5,-0.5,625.5749816894531,-8.0,-2.5,-1000.5,-296.5,-62.5,-4.5,1500.0,0.0
09:15:35,AUTO,0.020178156904876232,-0.02082677185535431,1.049716055393219,0.39115382358431816,-0.002769688901025802,-0.0010128283756785095,625615.0,-35.36302035,149.16561430000002,41618.0,16.5,46.0,-1.0,625.614990234375,-10.5,0.0,-1000.0,390.0,-0.5,0.5,1500.0,0.0
09:15:37,ALT_HOLD,-0.016597017645835876,-0.0010765589922812069,1.0466975569725037,-0.7846025824546814,0.014017782174050808,-0.008791751693934202,625565.0,-35.36301495,149.16562595,41570.0,31.5,50.5,46.0,625.5650024414062,-17.5,-23.5,-844.0,-782.0,16.0,-7.5,1500.0,0.0
09:15:39,ALT_HOLD,0.036331585608422756,8.415034972131252e-05,1.0436434745788574,0.3530912548303604,-0.0011696616420522332,0.0009311544708907604,622445.0,-35.3630085,149.16563555,38450.5,28.0,31.5,185.5,622.4449768066406,-10.0,-44.0,-1000.0,348.0,1.0,2.0,1500.0,0.0
09:15:41,AUTO,0.002641008934006095,-0.00020062440307810903,1.0416995286941528,-1.7099977731704712,-0.005046165082603693,0.005807098001241684,618780.0,-35.363001600000004,149.16564019999998,34788.5,22.0,16.0,171.5,618.7799987792969,-10.5,-97.5,-1000.5,-1712.0,-2.0,7.0,1500.0,0.0
09:15:43,AUTO,0.01772455731406808,-0.05486906319856644,1.048945665359497,-0.7331424653530121,-0.035951728001236916,0.009437782224267721,616370.0,-35.3629957,149.1656433,32375.0,12.5,48.0,26.0,616.3699645996094,-9.0,-42.5,-1050.5,-732.5,-33.0,10.0,1500.0,0.0
09:15:45,AUTO,0.014365989249199629,0.011156282853335142,1.047952651977539,0.4447213113307953,0.0001240624114871025,0.0010683953296393156,616390.0,-35.36298945,149.16565955,32396.5,30.5,71.0,-13.5,616.3899841308594,-14.0,4.5,-999.5,445.5,2.5,2.5,1500.0,0.0
09:20:46,AUTO,-0.001993928453885019,-0.0005737126048188657,-2.0478016138076782,-0.0006879371358081698,-6.715598283335567e-05,-0.0005670734099112451,583975.0,-35.3626635,149.16638185,0.0,-3.0,0.0,-4.0,583.9749755859375,0.0,0.0,-1000.0,1.5,1.5,1.5,1500.0,0.0
09:20:48,AUTO,-0.00198388344142586,-0.0006857567350380123,-2.048606038093567,-0.0007237286772578955,-0.0001931769074872136,-0.0006121792830526829,584015.0,-35.3626635,149.1663818,20.0,-3.0,0.0,-3.0,584.0149841308594,0.0,0.0,-1000.0,1.5,2.0,2.0,1500.0,0.0
09:20:50,AUTO,-0.0019165317062288523,-0.0007638412935193628,-2.0494191646575928,-0.0005034417845308781,-7.346662459895015e-05,-0.0006496953428722918,584040.0,-35.3626635,149.1663818,43.0,-3.0,0.0,-3.0,584.0399780273438,-0.5,0.0,-1000.0,1.0,1.5,2.0,1500.0,0.0
09:20:52,AUTO,-0.0017825581599026918,-0.0008411785238422453,-2.050181269645691,-0.0006091026007197797,9.533483535051346e-06,-0.0005584686296060681,584050.0,-35.3626635,149.1663818,52.5,-3.0,0.0,-2.0,584.0499877929688,0.0,0.0,-1000.0,1.0,1.5,1.5,1500.0,0.0
09:20:54,AUTO,-0.0016615218482911587,-0.0008994025993160903,-2.050899028778076,-0.0005060783005319536,-0.00017639255383983254,-0.0006706541171297431,584050.0,-35.3626635,149.1663818,55.0,-3.0,0.0,-2.0,584.0499877929688,0.0,0.0,-1000.0,1.0,1.0,1.0,1500.0,0.0
09:20:56,AUTO,-0.0015652860165573657,-0.0009733860206324607,-2.0515905618667603,-0.000517234904691577,-0.00023142702411860228,-0.0006947792135179043,584050.0,-35.3626634,149.1663818,53.0,-2.5,0.0,-2.0,584.0499877929688,0.0,0.0,-1000.0,1.0,1.0,1.0,1500.0,0.0
09:20:58,AUTO,-0.001516595366410911,-0.0010508415871299803,-2.0521990060806274,-0.0004986766143701971,-0.00019266863819211721,-0.0006594813312403858,584045.0,-35.3626634,149.1663818,49.5,-2.0,0.0,-1.0,584.0449829101562,-0.5,0.0,-1000.0,1.5,1.0,1.5,1500.0,0.0
09:21:00,AUTO,-0.0014692169497720897,-0.001098225126042962,-2.052801489830017,-0.0005133689846843481,-0.00019437604350969195,-0.0007511163130402565,584040.0,-35.3626634,149.1663818,45.0,-2.0,0.0,-1.0,584.0399780273438,0.0,0.0,-1000.0,1.0,1.0,1.5,1500.0,0.0
09:21:02,AUTO,-0.0014392074081115425,-0.0011213384568691254,-2.0533339977264404,-0.00039661297341808677,-0.00020815618336200714,-0.0007431042031385005,584040.0,-35.3626634,149.1663818,41.0,-2.0,0.0,-1.0,584.0399780273438,0.0,0.0,-1000.0,1.0,2.0,1.0,1500.0,0.0
