,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
16:47:44.608,0.0,0.0,1.0,29.0,-0.5,190.0,-1.0,-0.5,80.0,74.0,38.0,4400.0,43.0,0.0,26.0,4.0,3.0,0.315,3.0,3.0,0.12,0.01,1.0,33.0,-150.0
16:47:49.251,0.0,0.0,1.0,151.0,-0.5,320.0,-1.0,-0.5,-99.0,25.0,21.0,900.0,29.0,0.0,24.0,21.0,7.0,0.235,3.0,3.0,0.03,0.01,1.0,144.0,-138.0
16:47:54.580,0.0,0.0,1.0,-84.0,-0.5,440.0,-1.0,-0.5,157.0,63.0,4.0,1400.0,27.0,0.0,82.0,75.0,9.0,0.255,3.0,5.0,0.04,0.0,1.0,-3.0,-10.0
16:47:58.700,0.0,0.0,1.0,-133.0,-0.5,280.0,-1.0,-0.5,99.0,58.0,10.0,1300.0,76.0,0.0,19.0,1.0,5.0,0.565,3.0,3.0,0.04,0.02,1.0,-63.0,-101.0
16:48:03.500,0.0,0.0,1.0,-2.0,-0.5,40.0,-1.0,-0.5,-159.0,53.0,59.0,3200.0,28.0,0.0,6.0,13.0,5.0,0.355,3.0,9.0,0.2,0.02,1.0,-119.0,-66.0
16:48:09.598,0.0,0.0,1.0,-42.0,-0.5,20.0,-1.0,-0.5,90.0,1.0,50.0,3500.0,72.0,0.0,6.0,44.0,8.0,0.225,3.0,3.0,0.07,0.01,1.0,51.0,-145.0
16:48:14.526,0.0,0.0,1.0,-38.0,-0.5,150.0,-1.0,-0.5,135.0,15.0,70.0,200.0,38.0,0.0,32.0,13.0,5.0,0.255,3.0,10.0,0.18,0.01,1.0,-171.0,-115.0
16:48:21.247,0.0,0.0,1.0,-129.0,-0.5,690.0,-1.0,-0.5,-165.0,16.0,38.0,1400.0,236.0,0.0,63.0,38.0,6.0,0.275,3.0,6.0,0.11,0.01,1.0,159.0,-121.0
16:48:26.011,0.0,0.0,1.0,38.0,-0.5,840.0,-1.0,-0.5,-142.0,61.0,11.0,800.0,137.0,0.0,42.0,11.0,3.0,0.325,3.0,8.0,0.1,0.0,1.0,-152.0,8.0
16:48:31.163,0.0,0.0,1.0,-79.0,-0.5,570.0,-1.0,-0.5,104.0,82.0,26.0,1000.0,51.0,0.0,51.0,87.0,4.0,0.39,3.0,5.0,0.07,0.0,1.0,-54.0,-103.0
16:48:35.333,0.0,0.0,1.0,-119.0,-0.5,620.0,-1.0,-0.5,-10.0,25.0,58.0,300.0,51.0,0.0,83.0,55.0,8.0,0.245,3.0,7.0,0.04,0.0,1.0,-45.0,-26.0
16:48:40.259,0.0,0.0,1.0,-41.0,-0.5,440.0,-1.0,-0.5,16.0,31.0,3.0,1300.0,93.0,0.0,15.0,15.0,10.0,0.215,3.0,7.0,0.1,0.01,1.0,133.0,-63.0
16:48:45.746,0.0,0.0,1.0,-111.0,-0.5,930.0,-1.0,-0.5,-27.0,88.0,6.0,300.0,91.0,0.0,76.0,50.0,5.0,0.18,3.0,6.0,0.03,0.01,1.0,-160.0,-45.0
