time_stamp,MODE,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
18:29:59,AUTO,625160.0,-35.36403263333333,149.16582543333334,41223.0,6.0,1.0,40.333333333333336,-2.0,-0.6666666666666666,-1107.6666666666667,-354.3333333333333,-3.0,-10.333333333333334,-0.014633082629491886,0.009850566275417805,2.687293529510498,-0.3576783339182536,-0.004986668626467387,-0.012035477596024672
18:30:00,AUTO,625070.0,-35.36403306666667,149.1658259,41134.666666666664,6.666666666666667,5.333333333333333,-19.666666666666668,-2.3333333333333335,2.0,-1063.6666666666667,141.0,-0.6666666666666666,-7.0,0.0025023873586178524,0.00432783233312269,2.6828551292419434,0.14071800311406454,-0.002836184692569077,-0.008224054239690304
18:30:01,AUTO,625710.0,-35.36403393333333,149.1658277,41776.0,-0.3333333333333333,5.666666666666667,-80.0,-4.333333333333333,-2.0,-1041.0,-25.333333333333332,4.666666666666667,-4.666666666666667,0.01068929024040699,0.0006599806123025095,2.67317533493042,-0.026349108666181564,0.0028164186514914036,-0.0060436660423874855
18:30:02,AUTO,626426.6666666666,-35.364034733333334,149.16582896666668,42490.666666666664,-6.0,4.666666666666667,-108.0,-4.333333333333333,-1.3333333333333333,-1037.6666666666667,2.0,1.3333333333333333,-2.3333333333333335,0.013070983812212944,-0.0018621248891577125,2.6682891050974527,0.0006353395680586497,-0.0008945196944599351,-0.0036676505114883184
18:30:03,AUTO,628073.3333333334,-35.3640367,149.16583116666666,44141.0,-18.333333333333332,1.3333333333333333,-145.33333333333334,-5.0,-0.6666666666666666,-1011.0,43.666666666666664,8.666666666666666,0.0,0.029841467117269833,-0.0028954821561152735,2.662058671315511,0.042537182569503784,0.006871761133273442,-0.0007061967432188491
18:30:04,AUTO,629213.3333333334,-35.364038533333336,149.16583156666664,45277.666666666664,-31.666666666666668,-17.666666666666668,-147.66666666666666,-3.0,-5.0,-999.3333333333334,39.666666666666664,4.333333333333333,1.3333333333333333,0.06010482211907705,0.00039989907478836056,2.660484790802002,0.03856783111890157,0.002713120852907499,0.000844426608333985
18:30:05,AUTO,631093.3333333334,-35.364043466666665,149.16582846666665,47157.666666666664,-42.0,-29.0,-145.0,0.6666666666666666,-12.666666666666666,-1007.6666666666666,-130.33333333333334,7.666666666666667,-24.666666666666668,-0.045339945082863174,0.005720781938483317,2.641237258911133,-0.13249186674753824,0.005441116479535897,-0.02645302377641201
18:30:06,AUTO,632226.6666666666,-35.36404516666666,149.16582896666668,48293.666666666664,-5.0,32.0,-144.66666666666666,-5.333333333333333,0.3333333333333333,-996.6666666666666,-70.0,2.6666666666666665,-7.666666666666667,-0.11326805998881657,0.006084472717096408,2.6252709229787192,-0.07204844802618027,0.0006408751166115204,-0.008801465854048729
18:30:07,LOITER,633806.6666666666,-35.36404146666666,149.16584043333333,49873.0,41.666666666666664,85.0,-82.0,-13.0,23.666666666666668,-922.0,346.0,10.0,6.0,0.08941956244719525,-0.007157685545583566,2.648672024408976,0.34442753593126935,0.0071781067332873745,0.005424428381957114
18:30:08,LOITER,634156.6666666666,-35.364039733333335,149.1658444,50223.0,-4.333333333333333,-2.0,5.666666666666667,-1.6666666666666667,-32.0,-851.6666666666666,-855.0,12.0,-7.0,0.13521643728017807,-0.004582318137787904,2.6464179356892905,-0.8560014938314756,0.009425761178135872,-0.008285783153648177
18:30:09,LOITER,632810.0,-35.3640418,149.1658414,48875.333333333336,-24.333333333333332,-37.333333333333336,186.0,3.6666666666666665,-61.666666666666664,-912.3333333333334,8.333333333333334,8.666666666666666,-0.6666666666666666,0.020672477160890896,0.016288625076413155,2.642857472101847,0.012015302975972494,0.006176841910928488,-0.0018072820190961163
18:30:10,LOITER,631286.6666666666,-35.36404316666667,149.16583923333334,47352.0,-11.0,-25.0,203.33333333333334,0.0,83.33333333333333,-1016.0,1732.6666666666667,-5.333333333333333,9.0,-0.009580604111154875,0.013872891664505005,2.6405773162841797,1.7288695971171062,-0.008108795620501041,0.00847348477691412
18:30:11,LOITER,628786.6666666666,-35.364043366666664,149.1658391,44852.0,9.0,1.6666666666666667,181.66666666666666,-1.6666666666666667,-84.33333333333333,-998.6666666666666,-1218.6666666666667,1.0,3.6666666666666665,-0.01512410802145799,0.006884030066430569,2.637176195780436,-1.216681070625782,-0.0014007786909739177,0.0026544885089000068
18:30:12,AUTO,627426.6666666666,-35.364042700000006,149.1658404,43489.0,12.666666666666666,6.0,165.66666666666666,-4.666666666666667,57.333333333333336,-1057.0,1605.0,-1.3333333333333333,-16.0,0.026678587620457012,0.0033560598579545817,2.63457981745402,1.6039879322052002,-0.003924806059027712,-0.017103020412226517
18:30:13,AUTO,625950.0,-35.364041533333335,149.16584296666667,42011.666666666664,3.0,-8.333333333333334,40.0,-3.0,18.0,-1114.0,585.3333333333334,10.666666666666666,2.0,0.03635095556577047,0.0041157697172214585,2.632131576538086,0.5844406833251318,0.008380427723750472,0.0010553217531802754
18:30:14,AUTO,625853.3333333334,-35.3640413,149.16584376666665,41920.333333333336,-2.0,-18.333333333333332,-19.666666666666668,-1.0,-4.333333333333333,-1064.6666666666667,-211.66666666666666,5.0,1.3333333333333333,0.027972931663195293,0.007617219351232052,2.630853255589803,-0.21510528524716696,0.0026191819148759046,0.0006241415006419023
18:30:15,AUTO,626480.0,-35.36404166666667,149.1658436,42542.0,-7.333333333333333,-27.333333333333332,-78.0,0.6666666666666666,-3.0,-1037.6666666666667,-8.333333333333334,6.0,0.6666666666666666,0.019269272064169247,0.010591546073555946,2.626436630884806,-0.010903894901275635,0.003407750278711319,-0.0003040606000771125
18:30:16,AUTO,627170.0,-35.36404216666667,149.16584276666666,43233.666666666664,-7.0,-27.0,-104.33333333333333,2.0,-4.333333333333333,-1035.3333333333333,-23.666666666666668,2.6666666666666665,1.3333333333333333,0.012094535554448763,0.010389600259562334,2.6243885358174643,-0.026605792343616486,-1.1098881562550863e-05,0.0003515673258031408
18:30:17,AUTO,628776.6666666666,-35.36404303333333,149.1658407,44842.666666666664,-5.333333333333333,-22.0,-142.33333333333334,2.6666666666666665,-3.0,-1017.0,19.0,-1.6666666666666667,-3.6666666666666665,0.007339593178282182,0.00638528432076176,2.6206953525543213,0.01646211262171467,-0.0048910075177748995,-0.00541225029155612
18:30:18,AUTO,629900.0,-35.36404353333333,149.1658393,45967.333333333336,-9.333333333333334,-23.333333333333332,-147.0,2.6666666666666665,-4.333333333333333,-1000.0,0.0,1.3333333333333333,-21.0,0.017728427425026894,0.0029134036352237067,2.609119415283203,-0.0024320563146223626,-0.0014826121817653377,-0.022799183924992878
18:30:19,AUTO,631803.3333333334,-35.3640449,149.16583673333335,47866.333333333336,-6.0,-7.0,-144.33333333333334,1.3333333333333333,-3.0,-985.6666666666666,-33.333333333333336,26.333333333333332,35.333333333333336,-0.03679578254620234,0.007803452434018254,2.583188454310099,-0.03656328717867533,0.02368478725353877,0.034000265101591744
18:30:20,AUTO,632846.6666666666,-35.364044766666666,149.16583683333332,48911.333333333336,12.0,10.0,-119.0,0.0,2.6666666666666665,-950.6666666666666,65.0,-26.333333333333332,24.666666666666668,-0.013887197322522601,0.00897793242863069,2.621129592259725,0.06274104118347168,-0.02994154952466488,0.02324955731940766
18:30:21,AUTO,633976.6666666666,-35.3640436,149.1658375,50038.666666666664,1.6666666666666667,2.0,-52.0,0.0,0.6666666666666666,-946.6666666666666,-2.3333333333333335,4.333333333333333,0.0,0.016495794678727787,-0.007067951839417219,2.6179397106170654,-0.005734179867431521,0.0016464883616815011,-0.001373625942505896
18:30:22,AUTO,634250.0,-35.3640436,149.16583736666666,50316.0,-5.666666666666667,-0.6666666666666666,-15.333333333333334,0.0,-0.3333333333333333,-952.6666666666666,25.0,7.666666666666667,0.6666666666666666,0.009518242441117764,-0.002469074873564144,2.61665415763855,0.02184536587446928,0.005339456411699454,-0.00042238393022368353
18:30:23,AUTO,634160.0,-35.3640442,149.16583683333332,50220.666666666664,-6.666666666666667,-1.6666666666666667,23.333333333333332,0.0,30.666666666666668,-991.0,358.3333333333333,2.3333333333333335,0.6666666666666666,0.0005732644252323856,0.002541368672003349,2.6154871781667075,0.35293327768643695,-0.0004071858711540699,-0.00047899681764344376
18:30:24,AUTO,634006.6666666666,-35.3640445,149.1658366,50072.666666666664,-4.666666666666667,-0.3333333333333333,12.666666666666666,0.0,-13.666666666666666,-1020.0,70.0,4.0,2.0,0.006860074043894808,0.003084180255730947,2.6142881711324057,0.0693433607618014,0.0017729653045535088,0.0009580275121455392
18:30:25,AUTO,633906.6666666666,-35.364045,149.16583626666667,49970.0,-4.333333333333333,-1.6666666666666667,5.333333333333333,-0.6666666666666666,18.666666666666668,-997.3333333333334,531.0,7.666666666666667,1.0,0.012588001477221647,0.0032462337209532657,2.613055388132731,0.5283068815867106,0.005201647252154847,2.1983908178905647e-05
18:30:26,AUTO,633860.0,-35.36404530000001,149.1658362,49922.333333333336,-2.0,-1.0,3.6666666666666665,-1.0,-27.666666666666668,-999.3333333333334,-480.6666666666667,4.666666666666667,1.0,-0.0026747435331344604,0.0060573893909653025,2.611338218053182,-0.48212697605292004,0.0019982583665599427,-0.0004100536073868473
18:30:27,AUTO,633846.6666666666,-35.364045366666666,149.16583663333333,49910.666666666664,3.3333333333333335,0.3333333333333333,-2.3333333333333335,-1.0,-5.333333333333333,-1000.6666666666666,157.0,1.3333333333333333,0.6666666666666666,0.012087031888465086,0.004706090781837702,2.6106390953063965,0.15570802986621857,-0.0017439841758459806,-0.0006189786363393068
18:30:28,AUTO,633860.0,-35.3640452,149.1658371,49924.0,1.0,-3.0,-1.3333333333333333,-0.6666666666666666,6.0,-998.0,-162.0,4.333333333333333,1.3333333333333333,0.008049571343387166,0.005248373995224635,2.610217889149984,-0.16655309995015463,0.0013082191968957584,-0.00017498736269772053
18:30:29,AUTO,633870.0,-35.3640453,149.1658374,49933.333333333336,0.0,-6.666666666666667,0.0,0.0,-23.0,-997.3333333333334,-490.0,4.0,1.6666666666666667,0.002946287723413358,0.007610281774153312,2.608099857966105,-0.49241189658641815,0.0015180552533517282,0.0006312102389832338
18:30:30,LOITER,633870.0,-35.3640454,149.1658373,49935.333333333336,1.0,-7.333333333333333,1.0,0.0,12.333333333333334,-981.6666666666666,339.6666666666667,5.0,1.3333333333333333,0.009151409224917492,0.007622128507743279,2.6073649724324546,0.33721304933230084,0.0023100828596701226,-0.0008136255977054437
18:30:31,LOITER,633190.0,-35.3640456,149.1658373,49255.0,3.6666666666666665,-3.6666666666666665,137.66666666666666,-0.3333333333333333,-95.66666666666667,-863.6666666666666,-1385.3333333333333,5.333333333333333,-4.333333333333333,-0.0003808066442919274,0.008789423542718092,2.6052464644114175,-1.3841475248336792,0.0025663075502961874,-0.006495690089650452
18:30:32,LOITER,631916.6666666666,-35.3640456,149.16583726666667,47982.0,2.3333333333333335,-7.0,183.33333333333334,1.0,14.666666666666666,-985.0,1314.6666666666667,2.3333333333333335,11.0,0.0313079742093881,0.008321572095155716,2.604825417200724,1.314884677529335,-0.0006777640276898941,0.009375556372106075
18:30:33,LOITER,629570.0,-35.364045866666665,149.16583673333332,45632.666666666664,3.6666666666666665,-7.0,178.33333333333334,0.0,-65.33333333333333,-1011.0,-1867.0,-1.6666666666666667,7.666666666666667,-0.026755680640538532,0.009130120898286501,2.60331392288208,-1.8707318703333538,-0.004937614391868313,0.005773544932405154
18:30:34,LOITER,628200.0,-35.36404606666667,149.16583656666668,44265.666666666664,6.0,-3.0,174.0,0.3333333333333333,-62.0,-974.3333333333334,-116.0,1.6666666666666667,1.3333333333333333,0.014878725671830276,0.008669494340817133,2.6023802757263184,-0.11244399348894756,-0.0016530589200556278,-0.0003141767034928004
