,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
13:28:16.020,24816.0,0.0,0.0,0.4,0.3,650.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,0.7,10.0,15.0,4.0,3.5
13:28:21.071,6409.0,0.0,0.0,0.9,1.7,60.0,1.0,0.1,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.0,1.5,4.5,278.0,5.0,3.5
13:28:25.165,23962.0,0.0,0.0,0.2,0.9,580.0,1.0,0.1,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,4.4,4.4,722.0,2.5,5.5
13:28:29.234,26632.0,0.0,0.0,0.3,1.8,410.0,1.0,0.1,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.8,7.3,278.0,4.0,3.0
13:28:33.282,471.0,0.0,0.0,0.2,1.5,530.0,1.0,0.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,4.4,1.6,450.0,5.5,3.5
13:28:40.513,4119.0,0.0,0.0,0.2,0.9,450.0,1.0,0.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.0,2.7,5.8,578.0,4.5,3.0
13:28:46.296,27764.0,0.0,0.0,0.7,2.0,800.0,1.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,2.2,2.1,417.0,2.5,3.0
13:28:52.238,1484.0,0.0,0.0,0.7,0.2,670.0,1.0,0.1,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,2.5,0.2,950.0,4.5,3.0
13:28:57.476,9096.0,0.0,0.0,1.1,0.7,380.0,1.0,0.1,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,4.4,3.8,79.0,4.0,4.0
13:29:02.897,15917.0,0.0,0.0,0.3,1.8,80.0,1.0,0.1,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,6.7,9.3,607.0,2.5,3.0
13:29:08.627,20299.0,0.0,0.0,0.9,0.3,450.0,1.0,0.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,5.6,5.2,618.0,2.5,2.5
