time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,VFR_HUD_alt,EK2_ALT_SOURCE
07:50:48,1500.0,-0.0005640944582410157,0.003499543876387179,-2.2880817651748657,0.0064863491570577025,0.0014669205993413925,0.0006763783749192953,629315.0,-35.3623401,149.16698424999998,45370.5,-138.0,-107.0,-43.0,-37.0,-12.5,-860.5,7.5,4.0,2.5,ALT_HOLD,629.3150024414062,0.0
07:50:50,1500.0,-0.004514521453529596,-0.00192525569582358,-2.291991710662842,-1.568968117237091,-1.8624297808855772e-05,0.021985824219882488,627300.0,-35.36236185,149.1669685,43352.5,-105.0,-50.5,197.0,-29.5,-85.0,-978.5,-1568.5,2.5,23.5,ALT_HOLD,627.2999877929688,0.0
07:50:52,1500.0,0.026742751710116863,0.015008939430117607,-2.296821713447571,1.3818528652191162,0.015219143591821194,-0.016099464148283005,623620.0,-35.36237755,149.1669612,39674.0,-63.0,-25.0,116.0,-18.0,75.5,-1039.0,1385.5,17.0,-13.5,AUTO,623.6199951171875,0.0
07:50:54,1500.0,0.004707863903604448,0.005487478571012616,-2.2995301485061646,-0.2545763496309519,-0.010421378305181861,-0.0007992216269485652,622705.0,-35.36238265,149.16695665,38760.0,-8.0,-14.0,-11.0,-1.5,-16.5,-1053.0,-252.5,-7.5,1.0,AUTO,622.7049865722656,0.0
07:50:56,1500.0,0.007420549867674708,-0.008039976237341762,-2.0535459518432617,-0.03153020516037941,-0.0043576465686783195,0.4380883127450943,624040.0,-35.3623828,149.16695115,40098.0,-5.0,-26.0,-118.0,-3.5,-6.0,-1042.5,-30.0,-1.5,439.5,AUTO,624.0399780273438,0.0
07:50:58,1500.0,0.022009029053151608,0.014213849091902375,-1.382284939289093,-0.0028392337262630463,-0.016727980226278305,0.10557426512241364,626925.0,-35.3623824,149.1669454,42976.5,16.5,-10.5,-147.5,-2.0,-2.5,-1000.5,-1.5,-14.5,107.0,AUTO,626.9249877929688,0.0
07:51:00,1500.0,-0.05758019536733627,-0.03539481572806835,-1.2589906454086304,0.016256747767329216,-0.03983748657628894,-0.05114546790719032,629960.0,-35.36238175,149.1669411,46013.5,-25.0,-50.5,-143.0,-10.5,3.5,-992.5,18.0,-37.0,-49.5,AUTO,629.9599609375,0.0
07:51:02,1500.0,-0.11009635776281357,-0.08449497073888779,-1.792366623878479,-0.16722077783197165,-0.06857607141137123,-0.39449676033109426,632545.0,-35.36239465,149.1669218,48599.0,-121.5,-117.0,-58.0,-37.5,-1.0,-865.0,-165.0,-66.5,-392.5,ALT_HOLD,632.5449829101562,0.0
07:51:04,1500.0,-0.009327148087322712,-0.03288895729929209,-1.9149932265281677,1.2448569685220718,0.03746066987514496,0.01236519031226635,630590.0,-35.362433749999994,149.16689845,46644.5,-259.0,-78.5,199.0,-68.0,49.5,-989.0,1244.5,39.5,15.0,ALT_HOLD,630.5899963378906,0.0
07:51:06,1500.0,-0.017554709687829018,-0.012302684597671032,-1.9088648557662964,-1.284082293510437,0.0005101184360682964,0.046766992658376694,627430.0,-35.3624698,149.1668886,43489.0,-206.0,-37.0,174.0,-48.0,11.0,-1040.0,-1279.0,3.0,48.0,AUTO,627.4299926757812,0.0
07:51:08,1500.0,0.06428072601556778,0.043136587366461754,-1.9024664163589478,0.011210963129997253,0.00039108411874622107,-0.0007907296530902386,625265.0,-35.36248915,149.16688535,41323.5,34.0,4.5,-7.0,5.5,4.0,-1046.0,14.0,2.5,1.5,AUTO,625.2649841308594,0.0
07:51:10,1500.0,0.06992200016975403,0.010637246072292328,-1.1290018558502197,0.06715445965528488,0.008358124643564224,0.7837439179420471,625900.0,-35.3624788,149.1668882,41954.0,111.0,30.0,-72.0,12.0,-19.0,-1041.0,69.0,10.0,785.0,AUTO,625.8999633789062,0.0
07:51:12,1500.0,0.021104052662849426,-0.04083699360489845,0.2621249035000801,0.00217157241422683,0.006127704633399844,0.500327005982399,628035.0,-35.3624534,149.166898,44089.5,158.5,51.0,-129.5,-32.0,-22.5,-1013.5,3.5,7.5,502.0,AUTO,628.0350036621094,0.0
07:51:14,1500.0,0.004925129236653447,-0.05447647348046303,0.2956577092409134,-0.011887787841260433,0.022792075760662556,-0.06687540374696255,630845.0,-35.362423899999996,149.1669099,46898.5,176.5,52.5,-135.5,-37.0,-21.5,-994.0,-9.5,25.5,-64.0,AUTO,630.844970703125,0.0
07:51:16,1500.0,-0.06288657337427139,0.09454416483640671,-0.013684356585144997,-0.05993944779038429,0.04853786714375019,-0.5174198299646378,633345.0,-35.36239725,149.16691515,49403.0,73.0,-20.5,-87.5,-18.5,-7.0,-959.5,-57.5,50.5,-515.0,AUTO,633.344970703125,0.0
07:51:18,1500.0,-0.1199752502143383,-0.15956267714500427,-1.458337426185608,0.02981206774711609,-0.02692251093685627,-0.7130541503429413,634150.0,-35.36240455,149.16689200000002,50204.5,-154.5,-207.0,4.0,-59.0,8.0,-984.5,32.5,-24.0,-710.0,AUTO,634.1499633789062,0.0
07:51:20,1500.0,0.07541754096746445,-0.11523211747407913,-2.2486737966537476,0.19801352266222239,0.0031823073513805866,0.06980520114302635,633965.0,-35.3624435,149.1668282,50019.0,-248.5,-347.5,4.5,-83.5,-38.0,-1002.5,201.0,5.5,71.5,AUTO,633.9649658203125,0.0
