time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,LAND_SPEED_HIGH,MODE,WPNAV_SPEED_DN
14:01:28,0.011529245569060246,0.000586098714848049,0.003769912524148822,-0.018620202938715618,-1.48841014985616e-05,0.000383615978838255,-35.36326183333333,149.16523601666668,8241.666666666666,-2.0,8.166666666666666,0.0,-0.6666666666666666,-1.3333333333333333,-997.5,-19.5,0.5,1.8333333333333333,1500.0,200.0,LAND,90.0
14:01:32,0.008495060164326182,0.0008843614292951921,0.003234216128475964,-0.08576382448275884,-0.0009839182797198494,-0.00047030878098060686,-35.3632618,149.16523589999997,8243.333333333334,-2.0,11.333333333333334,0.16666666666666666,0.3333333333333333,-6.0,-998.3333333333334,-86.0,-0.5,0.6666666666666666,1500.0,200.0,LAND,90.0
14:01:34,0.005705904448404908,0.0008603348064103297,0.0020332758015553865,-0.01482467566217695,0.00026024551230615804,-0.000159702030941844,-35.3632618,149.16523628571431,8234.857142857143,-2.0,9.714285714285714,5.285714285714286,0.0,1.8571428571428572,-978.5714285714286,-13.0,0.7142857142857143,1.2857142857142858,1500.0,70.0,LAND,90.0
14:01:36,0.0004628192788610856,-2.2420540820651997e-05,0.0017096913458469014,-0.40248944982886314,0.0005932255104805032,0.00102427580471461,-35.3632619,149.16523623333333,7669.333333333333,-1.3333333333333333,9.0,39.166666666666664,0.0,-6.166666666666667,-1005.6666666666666,-397.5,0.8333333333333334,2.3333333333333335,1500.0,65.0,LAND,90.0
14:01:38,0.017485221071789663,-0.0002885516660171561,0.0010412099363747984,0.6236227055390676,-0.00017750201125939688,0.0036329179808186987,-35.3632619,149.16523641666666,6967.166666666667,-1.0,7.5,33.0,-0.5,18.5,-1003.3333333333334,622.5,0.6666666666666666,4.666666666666667,1500.0,60.0,LAND,90.0
14:01:40,0.007045326036556314,-0.0005937176174484193,0.0008998028254912546,-0.24614185591538748,0.0028393136065763733,-0.00010716175893321633,-35.36326195,149.16523580000003,6279.833333333333,-0.6666666666666666,11.666666666666666,31.833333333333332,-0.6666666666666666,7.666666666666667,-1003.8333333333334,-237.16666666666666,3.1666666666666665,1.5,1500.0,150.0,LAND,90.0
14:01:42,0.015371628648911914,0.0012904886971227825,0.00014333730844858414,0.21955668926239014,0.0004374598211143166,0.00018552906112745404,-35.3632619,149.16523585,5637.833333333333,-1.1666666666666667,12.333333333333334,32.0,0.0,-4.333333333333333,-995.5,216.83333333333334,1.0,1.5,1500.0,350.0,LAND,90.0
14:01:44,0.002287250035442412,0.0017730101943016052,0.00010295903448422905,0.019779682159423828,0.0015990385552868247,0.0006822168943472207,-35.3632619,149.16523619999998,4997.2,-1.4,11.0,32.4,1.0,19.4,-996.6,32.2,2.0,2.0,1500.0,350.0,LAND,90.0
14:01:46,-0.003597901784814894,0.0020246179192326963,-0.00010594130799290724,0.5393414329737425,0.0003066256467718631,-0.003906788711901754,-35.3632619,149.16523842499998,4259.5,-1.0,-1.5,32.25,2.5,8.75,-1000.25,537.5,1.25,-2.25,1500.0,30.0,LAND,90.0
14:01:48,-0.025787975018223126,-0.00033855706654624856,-0.0007519175511940072,-0.4585266709327698,-0.0022887157489700862,-0.0010307493309179943,-35.363262033333335,149.16524,3704.1666666666665,-1.0,-16.833333333333332,32.833333333333336,0.3333333333333333,-13.166666666666666,-990.5,-454.1666666666667,-1.5,0.6666666666666666,1500.0,290.0,LAND,90.0
14:01:50,-0.009459602491309246,-0.0023963428490484753,-0.0009801127792646487,-0.514164158453544,0.0003110441127015899,0.00015377410454675555,-35.36326209999999,149.16523921666666,2990.1666666666665,0.0,-18.666666666666668,32.666666666666664,-0.6666666666666666,-22.666666666666668,-992.0,-514.1666666666666,0.6666666666666666,1.5,1500.0,290.0,LAND,90.0
14:01:52,0.0031367765477625653,-0.0004143484547967091,-0.0013215986379821385,0.04322612152567932,0.002547440958941089,0.00026434610065604957,-35.36326208571428,149.1652381142857,2264.1428571428573,0.0,-9.0,32.142857142857146,-0.8571428571428571,-7.714285714285714,-998.5714285714286,40.57142857142857,3.142857142857143,1.7142857142857142,1500.0,270.0,LAND,90.0
14:01:54,0.003611030298218663,-0.0003045197705172801,-0.0011911946598307363,0.013793252408504486,-0.0015052359168683843,-0.0015766482268060958,-35.363262,149.16523778571428,1546.857142857143,-1.0,-5.142857142857143,32.142857142857146,-0.14285714285714285,-12.571428571428571,-1001.8571428571429,8.0,-0.7142857142857143,0.14285714285714285,1500.0,350.0,LAND,90.0
14:01:56,0.012262406475808044,-0.0009749372547958046,-0.0015708879024411242,0.3893307897572716,0.00010635601938702166,-0.0004204543268618484,-35.363262,149.16523731666666,879.5,-1.0,-0.8333333333333334,32.333333333333336,-0.16666666666666666,2.6666666666666665,-1004.0,385.0,0.8333333333333334,0.8333333333333334,1500.0,350.0,LAND,90.0
14:02:08,0.00018586947553558275,0.005777932982891798,0.008740796521306039,9.864456951618195e-05,0.0016653169877827168,0.0007556735305115581,-35.3632626,149.16523408000003,226.8,-9.4,-4.0,-5.8,0.0,0.0,-1000.0,2.0,2.0,2.0,1500.0,300.0,LAND,90.0
