time_stamp,RTL_ALT,chan4_raw,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
14:05:08,1500.0,1562.5,AUTO,0.10241574297348659,-0.16413874427477518,0.1734856485078732,0.02315102672825257,-0.014955278020352125,0.3358743352194627,-35.36360103333333,149.1658858,49922.833333333336,325.0,228.0,0.6666666666666666,-48.666666666666664,-78.66666666666667,-1001.1666666666666,24.333333333333332,-13.833333333333334,336.5
14:05:16,1500.0,1500.0,AUTO,0.1209796354174614,-0.1060070350766182,0.25551932454109194,0.009684144239872693,0.01588034788146615,0.00018269979627802969,-35.36342470000001,149.16603422,50021.6,566.2,379.8,-3.6,-102.8,-117.6,-985.6,11.4,16.4,1.2
14:05:18,1500.0,1500.0,AUTO,0.11912406980991364,-0.0931173823773861,0.25533224642276764,-0.06157534755766392,0.013257855083793402,-0.009561658429447562,-35.363300699999996,149.1661387,50033.5,563.5,386.5,1.5,-100.5,-125.5,-998.0,-59.0,14.5,-8.5
14:05:20,1500.0,1569.5,AUTO,0.1262070673207442,-0.09709638357162476,0.26204859217007953,0.0007875539983312289,0.00017373046527306238,0.07330105585666995,-35.363224366666664,149.16620328333332,50014.0,560.8333333333334,391.0,1.3333333333333333,-103.5,-119.83333333333333,-990.1666666666666,2.5,1.6666666666666667,74.16666666666667
14:05:22,1500.0,1917.0,AUTO,-0.022737532077978056,-0.14564119279384613,1.3536569476127625,-0.002384121840198835,-0.004179135411201666,0.7315307259559631,-35.363123333333334,149.16628931666665,50010.166666666664,552.5,394.1666666666667,0.8333333333333334,-139.33333333333334,24.666666666666668,-981.6666666666666,-0.5,-2.8333333333333335,732.1666666666666
14:05:24,1500.0,1559.5714285714287,AUTO,-0.14997585117816925,-0.04466606570141656,2.4239654200417653,0.006138702588421958,0.003120235965720245,0.08704897841172558,-35.363016928571426,149.16638121428568,49989.57142857143,553.2857142857143,394.7142857142857,0.14285714285714285,-36.714285714285715,153.0,-987.5714285714286,8.0,4.428571428571429,88.14285714285714
14:05:26,1500.0,1500.0,AUTO,-0.14007766048113504,-0.05163022999962171,2.399883429209391,0.003123969460527102,-0.004774731118232012,-0.0003691983486836155,-35.362911450000006,149.1664717,50003.666666666664,557.6666666666666,391.5,-1.5,-53.666666666666664,145.83333333333334,-986.0,4.666666666666667,-3.1666666666666665,0.5
14:05:30,1500.0,1500.0,AUTO,-0.14963274896144868,-0.045504093170166016,2.3980926036834718,-0.09186588525772095,0.0005944260396063328,-0.0025970674119889735,-35.3627081,149.16664718,49990.6,556.0,383.0,-0.2,-49.0,141.2,-988.0,-90.0,2.2,-1.6
14:05:34,1500.0,1422.0,AUTO,-0.009001050515507814,-0.08466064929962158,1.7558540403842926,-0.04143194295465946,0.02478101570159197,-0.4429786205291748,-35.36251295,149.1668138,50074.75,504.25,346.25,-5.25,-120.0,78.5,-981.75,-38.5,26.0,-441.0
14:05:36,1500.0,1474.0,AUTO,0.06542505261798699,-0.00980355636177895,1.174314260482788,-0.1202858400841554,0.029396490659564734,-0.16713976471995315,-35.36244506666667,149.16687209999998,50050.166666666664,353.6666666666667,254.66666666666666,2.6666666666666665,-105.33333333333333,0.6666666666666666,-999.0,-114.66666666666667,30.833333333333332,-166.33333333333334
14:05:38,1500.0,1500.0,AUTO,0.06936229392886162,0.1182449720799923,1.1796522736549377,-0.046229615807533264,0.07055282189200322,0.008899283362552524,-35.36239855,149.16691135,50007.833333333336,140.0,81.16666666666667,0.6666666666666666,-44.5,8.333333333333334,-1014.5,-43.166666666666664,71.5,9.833333333333334
14:05:40,1500.0,1500.0,AUTO,-0.06132751392821471,0.17352706442276636,0.8011617809534073,-0.10852975149949391,0.01738916306445996,-0.6260534284325937,-35.36239028333333,149.16690313333334,49967.833333333336,-65.33333333333333,-167.16666666666666,4.5,15.333333333333334,27.333333333333332,-1010.6666666666666,-108.5,18.666666666666668,-624.6666666666666
14:05:42,1500.0,1500.0,AUTO,-0.1687115803360939,-0.0993007670622319,-0.6296731481949488,0.04281093211223682,-0.0314383715740405,-0.7143178284168243,-35.36241278333333,149.16683915,49940.0,-183.5,-409.0,0.8333333333333334,-66.83333333333333,69.66666666666667,-998.5,45.333333333333336,-29.333333333333332,-712.8333333333334
14:05:46,1500.0,1864.0,AUTO,-0.036769174572934084,-0.14588864892721176,-1.138377587000529,0.013638226703430215,0.02944328247879942,0.785278340180715,-35.36249671666667,149.16659478333332,50049.666666666664,-260.6666666666667,-639.0,-3.1666666666666665,-143.66666666666666,33.5,-983.8333333333334,15.5,31.0,786.0
14:06:00,1500.0,1500.0,AUTO,0.02308032475411892,-0.012861906550824642,0.17720739543437958,0.2531711161136627,0.011917450465261936,-0.0050338516011834145,-35.3626505,149.1661385,49966.0,0.0,-8.0,-2.0,2.0,-4.0,-1003.0,248.0,14.0,-3.0
14:06:02,1500.0,1718.0,AUTO,0.0037281247787177563,0.029585907235741615,1.5513346195220947,0.22472965717315674,0.05670526251196861,0.7057438492774963,-35.3626511,149.1661393,49982.0,2.0,-11.0,-2.0,2.0,-7.0,-1003.0,220.0,58.0,707.0
