time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,chan4_raw
14:24:48,1500.0,0.09226395562291145,0.11017549633979798,2.456750917434692,-0.00828810203820467,-0.010980622982606292,-0.7615162014961243,AUTO,-35.36265028,149.16591288,49988.0,-210.2,-647.8,-1.2,112.8,-92.2,-988.0,-5.2,-8.8,-759.0,1244.0
14:24:50,1500.0,-0.08770800816516082,0.1301709289352099,1.2466343343257904,-0.002117577940225601,0.01109340189335247,-0.49429160356521606,AUTO,-35.36268351666667,149.16579033333332,50012.166666666664,-204.66666666666666,-643.6666666666666,1.1666666666666667,124.5,78.5,-982.6666666666666,1.0,12.666666666666666,-492.0,1329.3333333333333
14:24:52,1500.0,-0.10653041551510493,0.11271756266554196,1.043695330619812,0.004572353597419958,0.004009381518699229,0.007410867023281753,AUTO,-35.36272228333333,149.16563993333332,50016.333333333336,-199.5,-651.0,0.3333333333333333,112.66666666666667,103.66666666666667,-987.0,7.5,5.666666666666667,8.833333333333334,1500.0
14:24:54,1500.0,-0.10878647565841675,0.11687018275260926,1.047842264175415,0.021793166920542718,0.009824870293959976,0.004491327656432986,AUTO,-35.3627598,149.1654956,50030.6,-204.0,-648.6,2.6,115.66666666666667,105.0,-986.1666666666666,8.5,12.0,6.166666666666667,1500.0
14:24:56,1500.0,-0.10924623161554337,0.11264711618423462,1.049885869026184,-0.0017115507274866105,0.0024599162861704826,-0.0034109295113012193,AUTO,-35.36279734,149.1653531,50029.0,-205.8,-650.8,1.6,112.2,110.8,-989.4,0.6,4.8,-1.4,1500.0
14:24:58,1500.0,-0.09774494171142578,0.11661460995674133,1.0400092601776123,-0.028175104409456253,-0.0018288902938365936,-0.1646145610138774,AUTO,-35.36283925,149.16519055,50013.0,-211.0,-650.0,1.0,112.5,109.0,-996.0,-25.5,0.5,-162.5,1444.5
14:25:00,1500.0,-0.13561487197875977,-0.0785091295838356,-0.28567036986351013,0.11519705504179001,-0.039777182042598724,-0.643628716468811,AUTO,-35.36288,149.1650393,50013.0,-221.0,-644.0,0.0,-74.0,145.0,-985.0,119.0,-37.0,-641.0,1389.0
14:25:02,1500.0,-0.020851633201042812,-0.11558571706215541,-0.8289465109507242,-0.0007821015703181425,0.02004268253222108,0.04743172756085793,AUTO,-35.36291276666666,149.1649168,50051.333333333336,-196.66666666666666,-615.3333333333334,-4.0,-127.66666666666667,70.66666666666667,-989.3333333333334,1.6666666666666667,22.0,49.333333333333336,1500.0
14:25:04,1500.0,0.04970518872141838,-0.049953073263168335,-0.8109166622161865,0.4196970984339714,0.048868236131966114,0.004151090979576111,AUTO,-35.362940949999995,149.164804025,50087.0,-141.5,-466.75,3.75,-104.0,70.5,-991.0,422.25,51.0,6.5,1500.0
14:25:06,1500.0,0.08143008500337601,0.007285673171281815,-0.8105087876319885,-0.09389080107212067,0.029906006529927254,0.024541016668081284,AUTO,-35.362963,149.1647164,50004.0,-61.0,-202.0,2.0,-49.5,15.5,-1003.5,252.5,28.5,24.5,1500.0
14:25:08,1500.0,0.03649709994594256,0.015222545092304548,-0.8091511527697245,0.35134154309829074,5.5150439341863e-05,0.005905062115440766,AUTO,-35.3629683,149.16469493333332,49968.666666666664,-14.666666666666666,-53.666666666666664,-0.6666666666666666,-10.333333333333334,28.0,-1006.3333333333334,356.6666666666667,2.3333333333333335,7.666666666666667,1500.0
14:25:10,1500.0,0.006447831091160576,0.004811189661268145,-1.5845078229904175,0.03264543538292249,-0.017219415710618097,-0.7663608292738596,AUTO,-35.36296961666667,149.16469231666667,49975.833333333336,-4.666666666666667,-5.166666666666667,-1.5,-1.6666666666666667,2.8333333333333335,-1001.1666666666666,35.333333333333336,-14.833333333333334,-763.6666666666666,1285.0
