time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,lat,lon,relative_alt,vx,vy,vz,RTL_ALT,chan4_raw
14:00:59,-0.23031550645828247,-0.12336159745852153,0.9857498606046041,-0.0565520686407884,0.15811735267440477,0.04142548640569051,-6.666666666666667,-8.0,-997.6666666666666,-55.333333333333336,159.0,41.333333333333336,AUTO,-35.36328223333334,149.1652409,42023.0,43.0,45.333333333333336,-143.0,1500.0,1500.0
14:01:01,-0.01734565229465564,0.07009312883019447,0.7811121145884196,0.23724538584550223,0.007624095305800438,-0.6239869693915049,-43.0,52.0,-1037.0,237.66666666666666,8.666666666666666,-623.3333333333334,AUTO,-35.3632487,149.1652287,44575.333333333336,211.33333333333334,-161.66666666666666,-130.33333333333334,1500.0,1088.0
14:01:03,0.07780479143063228,0.21652581294377646,-0.6610036691029867,0.056292166002094746,-0.0001985399673382441,-0.725248118241628,5.666666666666667,14.666666666666666,-983.0,57.333333333333336,1.3333333333333333,-724.3333333333334,AUTO,-35.36323696666667,149.1652047,47642.0,-89.0,29.0,-136.66666666666666,1500.0,1088.0
14:01:05,-0.008040216440955797,-0.23000157872835794,-1.1989510854085286,-0.12610465536514917,0.07754646986722946,0.011755583807826042,20.0,20.666666666666668,-915.0,-124.66666666666667,79.0,12.0,AUTO,-35.36325793333333,149.16523836666667,49956.666666666664,-76.0,91.33333333333333,-79.33333333333333,1500.0,1500.0
14:01:07,0.020087370959420998,0.027509697363711894,-1.2024720907211304,-0.38160017877817154,0.06769549986347556,0.01436261630927523,-5.0,2.0,-974.0,-377.6666666666667,68.66666666666667,14.666666666666666,AUTO,-35.3632629,149.16523759999998,50249.333333333336,2.3333333333333335,-24.666666666666668,20.0,1500.0,1500.0
14:01:09,-0.014070105913560838,0.06628971298535664,-1.0632092356681824,-0.03957729662458102,0.024618712564309437,0.5091104172170162,16.333333333333332,17.0,-1012.3333333333334,-36.333333333333336,25.666666666666668,509.3333333333333,AUTO,-35.36326296666667,149.1652428,49963.0,-16.333333333333332,64.33333333333333,0.3333333333333333,1500.0,1500.0
14:01:11,0.14565873642762503,0.028953394542137783,0.3657492697238922,0.124163751800855,0.013206595244506994,0.7043785452842712,31.333333333333332,-46.0,-1005.0,123.66666666666667,14.333333333333334,704.3333333333334,AUTO,-35.363270766666666,149.16527133333332,49945.333333333336,-76.0,197.33333333333334,-0.3333333333333333,1500.0,1500.0
14:01:13,0.09906515975793202,-0.16651782393455505,1.6469353040059407,0.05612246443827947,-0.03590945589045683,0.31379903356234234,-65.33333333333333,-69.33333333333333,-999.3333333333334,57.0,-34.333333333333336,313.6666666666667,AUTO,-35.363291000000004,149.1653381,49911.333333333336,-146.0,393.0,0.0,1500.0,1579.0
14:01:15,0.01148653938435018,-0.18836900095144907,2.2477102279663086,0.014888578404982885,0.006017077364958823,0.29269535342852276,-135.66666666666666,-33.666666666666664,-991.6666666666666,15.333333333333334,6.666666666666667,293.0,AUTO,-35.3633237,149.16544786666668,49908.666666666664,-205.66666666666666,565.3333333333334,-6.0,1500.0,1579.0
14:01:17,0.007771826193978389,-0.153567964831988,2.3905532360076904,0.0011672486240665119,0.03280728807051977,-0.015873183496296406,-149.66666666666666,-5.333333333333333,-987.3333333333334,1.6666666666666667,33.666666666666664,-14.666666666666666,AUTO,-35.363363899999996,149.1655829,49998.666666666664,-236.0,624.6666666666666,-4.666666666666667,1500.0,1500.0
14:01:19,0.022093997647364933,-0.1412671059370041,2.3907609780629477,0.010419859861334166,0.04501143532494704,-0.0011278413391361635,-151.0,-17.0,-995.3333333333334,11.333333333333334,45.666666666666664,-0.3333333333333333,AUTO,-35.36340633333334,149.16572346666666,50018.666666666664,-236.33333333333334,627.3333333333334,-0.6666666666666666,1500.0,1500.0
14:01:21,0.06900579979022343,-0.04891583944360415,2.395552714665731,0.04177803546190262,0.04266006126999855,0.007362549503644307,-131.33333333333334,-29.333333333333332,-987.0,41.333333333333336,43.333333333333336,7.333333333333333,AUTO,-35.36344603333333,149.16585446666667,50104.666666666664,-195.0,522.3333333333334,1.0,1500.0,1500.0
14:01:23,0.003496678313240409,0.03875328289965788,2.400909741719564,-0.43389619141817093,0.038034108777840935,-0.015513944129149118,-90.33333333333333,-8.666666666666666,-1008.0,-431.3333333333333,39.0,-15.0,AUTO,-35.36347513333333,149.16594983333334,50037.333333333336,-105.0,334.0,5.0,1500.0,1500.0
14:01:25,-0.11492978284756343,-0.031338962415854134,1.4599055051803589,0.2534726845721404,-0.0804279496272405,-0.7603987654050192,-56.666666666666664,1.6666666666666667,-1006.3333333333334,255.33333333333334,-78.33333333333333,-759.0,AUTO,-35.36347593333333,149.16600983333333,49985.0,116.0,208.66666666666666,3.3333333333333335,1500.0,1093.0
14:01:27,0.09833081563313802,-0.15458988646666208,0.19793416062990823,0.07040337721506755,-0.0009432254980007807,-0.06763589133818944,-62.0,-74.0,-1003.0,71.33333333333333,1.0,-67.0,AUTO,-35.36343300000001,149.1660571,49928.333333333336,345.3333333333333,228.0,2.0,1500.0,1500.0
14:01:29,0.12903999288876852,-0.14704951147238413,0.2682218054930369,-0.03955585074921449,0.01209711159269015,0.003202987330344816,-85.66666666666667,-97.33333333333333,-993.0,-37.333333333333336,13.666666666666666,4.0,AUTO,-35.363354199999996,149.16612076666664,49913.0,498.6666666666667,343.3333333333333,-4.0,1500.0,1500.0
14:01:31,0.12081317106882732,-0.10394177585840225,0.2743736406167348,0.009773843300839266,0.03005192242562771,0.0019460458618899186,-105.66666666666667,-120.33333333333333,-992.6666666666666,11.333333333333334,31.333333333333332,3.0,AUTO,-35.363256,149.16620163333332,50022.0,564.6666666666666,375.0,-4.333333333333333,1500.0,1500.0
14:01:33,0.12201111515363057,-0.10907379537820816,0.273969570795695,-0.011431859185298284,-0.0027898714567224183,0.0036395532079041004,-104.0,-117.0,-995.6666666666666,-9.666666666666666,-0.6666666666666666,4.333333333333333,AUTO,-35.363154333333334,149.16628496666667,50010.333333333336,569.6666666666666,381.6666666666667,3.0,1500.0,1500.0
14:01:35,0.13474609951178232,-0.08480668316284816,0.15735719601313272,0.009460406998793284,0.00743617028153191,-0.33357561628023785,-85.66666666666667,-130.33333333333334,-990.3333333333334,10.666666666666666,9.333333333333334,-331.6666666666667,AUTO,-35.36305143333333,149.1663694,49981.333333333336,573.3333333333334,387.6666666666667,-1.3333333333333333,1500.0,1223.0
14:01:37,0.14888288577397665,0.01975378890832265,-0.5536957482496897,0.009356621031959852,-0.012015332157413164,-0.6755414009094238,16.333333333333332,-143.66666666666666,-987.3333333333334,10.666666666666666,-10.0,-674.0,AUTO,-35.36294853333334,149.16645436666667,50002.333333333336,568.0,386.6666666666667,-0.3333333333333333,1500.0,1223.0
14:01:40,0.12927496060729027,0.09074890986084938,-1.0196604132652283,-0.07141737453639507,-0.005056369584053755,0.0038136232178658247,98.0,-140.5,-986.0,-69.0,-3.0,4.5,AUTO,-35.362815350000005,149.16656515,49995.0,561.5,387.5,-1.0,1500.0,1500.0
14:01:42,0.12621493637561798,0.08371085673570633,-1.0195258855819702,0.08256977051496506,-0.013481393456459045,0.002444984158501029,90.0,-129.0,-992.0,83.0,-11.0,3.0,AUTO,-35.3627333,149.1666348,50003.0,562.0,385.0,0.0,1500.0,1500.0
14:01:44,0.1273621916770935,0.0833672359585762,-1.0188995599746704,0.0683816596865654,-0.002165368990972638,0.009320325218141079,87.0,-130.0,-1002.0,70.0,0.0,10.0,AUTO,-35.3626321,149.166719,49989.0,565.0,383.0,0.0,1500.0,1500.0
14:01:46,0.042950352653861046,0.08648375421762466,-1.0184008479118347,0.05772946774959564,-0.02418832667171955,-0.0019441759213805199,92.5,-131.5,-989.0,59.0,-22.0,-1.0,AUTO,-35.3625152,149.16681565,50085.5,502.0,342.0,-2.5,1500.0,1500.0
14:01:48,-0.028452249243855476,0.060550205409526825,-0.8821550905704498,0.2575981318950653,-0.015440625138580799,0.14426840841770172,51.5,-78.5,-1008.0,259.0,-13.5,145.0,AUTO,-35.36243905,149.1668804,50048.0,335.0,230.0,3.0,1500.0,1564.0
14:01:50,-0.11314751952886581,0.02544565126299858,-0.6104007363319397,0.4053463637828827,-0.019262876361608505,0.25419750809669495,11.0,-2.0,-1011.0,409.0,-17.0,255.0,AUTO,-35.3624016,149.1669115,49990.0,174.0,91.0,0.0,1500.0,1564.0
14:01:52,-0.13932111859321594,-0.0948578417301178,-0.8240270614624023,0.4868490397930145,-0.06431186199188232,-0.7548044919967651,-40.0,29.0,-1020.0,488.0,-62.0,-752.0,AUTO,-35.362391,149.1669027,49905.0,-15.0,-167.0,0.0,1500.0,1500.0
14:01:54,0.06686455011367798,-0.19135120511054993,-1.8857964277267456,-0.040348801761865616,0.004898606333881617,0.01443689875304699,-86.0,-62.0,-1003.0,-38.0,6.0,16.0,AUTO,-35.3624066,149.1668365,49885.0,-123.0,-414.0,-3.0,1500.0,1500.0
14:01:56,0.06641173362731934,-0.1847703754901886,-1.8822083473205566,0.03587409853935242,0.010237889364361763,-0.0007518586935475469,-126.0,-69.0,-994.0,38.0,12.0,0.0,AUTO,-35.3624348,149.1667233,49898.0,-180.0,-595.0,-7.0,1500.0,1500.0
14:01:58,0.08306235074996948,-0.13696616888046265,-1.8810906410217285,-0.036621030420064926,0.04041605815291405,-0.019482411444187164,-129.0,-64.0,-983.0,-34.0,41.0,-17.0,AUTO,-35.3624709,149.1665832,50011.0,-203.0,-655.0,-5.0,1500.0,1500.0
14:02:00,0.1526128351688385,-0.059726931154727936,-2.522597312927246,-0.02903839200735092,0.00992893148213625,-0.22839851677417755,-61.0,-151.0,-996.0,-26.0,11.0,-226.0,AUTO,-35.3625082,149.1664393,49999.0,-204.0,-658.0,2.0,1500.0,1332.0
14:02:02,0.1547079086303711,-0.004516448825597763,-2.830067992210388,0.06880615465342999,0.010474784998223186,-0.04051351919770241,-15.5,-143.5,-983.5,71.5,12.0,-38.5,AUTO,-35.36255215,149.16626674999998,50008.0,-196.0,-658.0,0.0,1500.0,1500.0
14:02:04,0.153583824634552,-0.0037567397812381387,-2.8287636041641235,0.0027243925724178553,-0.014986058231443167,0.028024187311530113,-7.0,-156.0,-981.0,-3.0,-13.0,42.0,AUTO,-35.362588349999996,149.16612195,50019.0,-195.5,-648.5,1.0,1500.0,1500.0
14:02:06,0.1518857628107071,-0.005934674292802811,-2.8296079635620117,0.041679345071315765,-0.017848044633865356,0.001701613888144493,-8.0,-150.0,-982.0,44.0,-16.0,3.0,AUTO,-35.3626177,149.1660052,50010.0,-198.0,-644.0,0.0,1500.0,1500.0
14:02:08,0.15208174288272858,-0.005578707670792937,-2.829800605773926,-0.1126943938434124,-0.004037852864712477,-0.010671574156731367,-8.5,-161.0,-990.0,-110.0,-1.5,-8.5,AUTO,-35.3626609,149.1658349,49999.0,-200.0,-644.0,0.0,1500.0,1500.0
14:02:10,0.1551695466041565,-0.008272124454379082,-2.8299481868743896,0.07931701093912125,-0.0021089643705636263,-0.008251352235674858,-1.0,-154.0,-989.0,82.0,0.0,-6.0,AUTO,-35.3626904,149.1657192,49995.0,-200.0,-645.0,0.0,1500.0,1500.0
14:02:12,-0.0012397458776831627,0.08273741602897644,2.358725070953369,-0.23368589580059052,-0.024145986884832382,-0.7140246033668518,126.0,-84.0,-988.0,-233.0,-21.0,-711.0,AUTO,-35.3627259,149.1655818,50078.0,-182.0,-572.0,-3.0,1500.0,1154.0
14:02:14,-0.057853732258081436,-0.0309927836060524,1.3196208477020264,0.4028666615486145,-0.019607126712799072,-0.09143008291721344,75.0,47.0,-1004.0,403.0,-17.0,-89.0,AUTO,-35.3627539,149.1654713,50043.0,-102.0,-372.0,4.0,1500.0,1500.0
14:02:16,-0.029871709644794464,-0.08136621117591858,1.3285777568817139,0.5135822892189026,-0.01658412627875805,-0.06796661019325256,27.0,29.0,-1015.0,514.0,-14.0,-66.0,AUTO,-35.3627673,149.1654139,49986.0,-40.0,-175.0,0.0,1500.0,1500.0
14:02:18,-0.012471741065382957,-0.03293892741203308,1.3285473585128784,-0.7210458517074585,0.01987496204674244,-0.0013125290861353278,4.0,-32.0,-999.0,-720.0,22.0,0.0,AUTO,-35.3627712,149.1653958,49968.0,0.0,-28.0,-1.0,1500.0,1500.0
14:02:20,-0.008945685811340809,0.027357369661331177,1.3282328248023987,-0.15715774707496166,0.006374794989824295,0.0003526668297126889,-1.0,-6.5,-1003.5,-155.0,9.0,2.0,AUTO,-35.3627719,149.16539705,49987.0,2.0,-8.0,-1.5,1500.0,1500.0
14:02:22,-0.0011781491339206696,-0.009911916218698025,1.3294463157653809,-0.10980109125375748,0.0012989293318241835,-0.0077993967570364475,1.0,-20.0,-990.0,-110.0,4.0,-5.0,AUTO,-35.3627721,149.1653952,49995.0,2.0,-25.0,0.0,1500.0,1500.0
