time_stamp,alt,lat,lon,relative_alt,vx,vy,vz,VFR_HUD_alt,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,EK2_ALT_SOURCE
14:40:12,633945.0,-35.36326565,149.16523555,49980.0,5.0,8.5,-0.5,633.9450073242188,0.0,2.0,-1006.0,-24.0,24.0,0.0,RTL,1500.0,0.007906371844001114,0.00204421766102314,-0.01707770861685276,-0.025394558906555176,0.023587406612932682,-0.0012857950641773641,0.0
14:40:14,633960.0,-35.36326545,149.1652365,49992.0,4.5,7.0,0.0,633.9599609375,0.5,-10.0,-1003.0,-86.5,2.0,-0.5,RTL,1500.0,0.00394387380219996,-0.006639786064624786,-0.019177362322807312,-0.08680835366249084,0.0011795134050771594,-0.0023734300630167127,0.0
14:40:16,633960.0,-35.36326415,149.16523684999999,49991.5,8.5,3.5,0.0,633.9599609375,-1.5,8.5,-996.5,127.5,3.0,-1.5,RTL,1500.0,0.006624575617024675,-7.24437995813787e-05,-0.01998857595026493,0.1258687525987625,0.002406751736998558,-0.0032409013947471976,0.0
14:40:18,633875.0,-35.3632631,149.1652368,49909.5,4.5,5.0,23.5,633.8749694824219,0.0,12.0,-961.5,313.0,1.0,3.5,RTL,1500.0,0.008713567047379911,0.001324024546192959,-0.0213716272264719,0.3107154965400696,0.0002540303103160113,0.002939755329862237,0.0
14:40:20,632290.0,-35.363262649999996,149.16523669999998,48325.5,2.0,7.0,112.5,632.2899780273438,0.0,63.5,-1034.5,1399.5,-0.5,2.0,RTL,1500.0,0.02395379450172186,0.00010015032603405416,-0.022276130504906178,1.396921694278717,-0.0019293957739137113,0.0011888000299222767,0.0
14:40:22,630140.0,-35.3632626,149.1652359,46178.5,1.0,11.5,100.0,630.1399841308594,-2.0,72.0,-972.5,772.5,3.0,6.0,RTL,1500.0,0.0142907639965415,-0.0022963336668908596,-0.023370958864688873,0.7664018869400024,0.002255023689940572,0.005089353886432946,0.0
14:40:24,628085.0,-35.363262399999996,149.16523454999998,44122.5,2.0,24.0,98.5,628.0849914550781,0.5,57.0,-974.5,658.5,11.0,9.5,RTL,1500.0,0.019509667996317148,0.0014362708388944156,-0.02376783825457096,0.6514654010534286,0.01007812563329935,0.008696331409737468,0.0
14:40:26,626035.0,-35.3632621,149.1652372,42067.0,0.0,12.5,100.5,626.0349731445312,3.0,40.0,-1020.0,39.5,1.5,5.5,RTL,1500.0,-0.01718596601858735,0.00499991315882653,-0.024653426371514797,0.03316107392311096,0.0008810325525701046,0.004653565003536642,0.0
14:40:28,624380.0,-35.3632621,149.165239,40417.0,0.0,-3.0,95.0,624.3800048828125,1.0,45.0,-991.0,185.0,0.0,-2.0,RTL,1500.0,-0.023386238142848015,0.002652062801644206,-0.026039445772767067,0.17905564606189728,-0.00021008570911362767,-0.004109811037778854,0.0
14:40:30,622330.0,-35.3632622,149.1652408,38362.0,0.0,-22.0,96.0,622.3299560546875,0.0,69.0,-995.0,1366.0,5.0,18.0,RTL,1500.0,-0.009450876154005527,0.0009282571263611317,-0.024815525859594345,1.361433506011963,0.00511648366227746,0.016804544255137444,0.0
