time_stamp,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
16:44:31,RTL,-35.3639111,149.165596,101084.0,0.0,-2.0,-152.0,0.0,0.0,-1000.5,1.5,0.5,7.5,170710.0,0.0039898979011923075,0.0044459698256105185,2.660538911819458,-0.0006169528933241963,-0.0013017344172112644,0.006523501127958298
16:44:32,RTL,-35.3639111,149.165596,102250.75,0.0,-2.0,-152.0,0.0,0.0,-999.5,1.75,1.5,6.5,70651.0,0.004132772912271321,0.004063534899614751,2.6634618043899536,0.00011076865484938025,0.00022755193640477955,0.005317239556461573
16:44:33,RTL,-35.3639111,149.165596,104189.5,0.0,-2.0,-152.0,0.0,0.0,-999.5,0.0,1.5,7.0,70651.0,0.004223852884024382,0.004195983288809657,2.6680129766464233,-0.0016925535164773464,7.363228360190988e-05,0.006338567705824971
16:44:35,RTL,-35.3639111,149.165596,107298.5,0.0,-2.0,-152.0,0.0,0.0,-1000.0,3.0,1.5,4.0,70651.0,0.0036673530703410506,0.004830144811421633,2.6746232509613037,0.0013297910918481648,-0.00022959144553169608,0.0030714008025825024
16:44:37,RTL,-35.3639112,149.165596,110404.5,0.0,-2.0,-152.0,0.0,0.0,-1000.0,0.0,0.0,5.0,70651.0,0.004214250948280096,0.003576160524971783,2.6801204681396484,-0.0021747798891738057,-0.0014735528966411948,0.003804203122854233
16:44:39,RTL,-35.3639112,149.165596,113510.0,0.0,-2.0,-152.0,0.0,0.0,-1000.0,1.0,1.0,3.5,105070.0,0.004079565405845642,0.004262454574927688,2.6855047941207886,-0.0004467754624783993,-0.0007854494033381343,0.0024668796686455607
16:44:41,RTL,-35.3639112,149.165596,116615.0,0.0,-2.0,-152.0,0.0,0.0,-1000.0,2.5,2.0,4.5,105070.0,0.004102419130504131,0.004362568957731128,2.689595103263855,0.0003606306854635477,0.0001037618494592607,0.003368529607541859
16:44:44,RTL,-35.3639112,149.165596,120896.0,0.5,-2.0,-152.0,0.0,0.0,-1000.25,1.75,1.0,3.0,126421.0,0.0036897778045386076,0.00483685580547899,2.694573760032654,0.00015980959869921207,-0.0008733822323847562,0.0017801442299969494
16:44:45,RTL,-35.3639112,149.165596,122836.0,0.0,-2.0,-152.0,0.0,0.0,-999.5,0.5,1.5,3.5,126421.0,0.0030431989580392838,0.0041601513512432575,2.6966941356658936,-0.0014911999460309744,3.971869591623545e-05,0.0018975044367834926
16:44:47,RTL,-35.3639112,149.165596,125942.5,1.0,-2.0,-152.0,0.0,0.0,-1000.0,0.5,0.0,5.0,126421.0,0.0035825700033456087,0.004180156043730676,2.6999906301498413,-0.0008134790696203709,-0.0022768389899283648,0.0035441883374005556
16:44:49,RTL,-35.3639112,149.1655961,129049.0,0.0,-2.0,-152.0,0.0,0.0,-1000.0,0.5,0.5,5.5,157319.5,0.004390691639855504,0.00429333234205842,2.7029268741607666,-0.001984958187676966,-0.001228551845997572,0.003920701332390308
16:44:51,RTL,-35.3639112,149.1655961,132155.0,0.0,-2.0,-152.0,0.0,0.0,-1000.0,1.0,3.0,3.5,188218.0,0.003795171855017543,0.005239297868683934,2.704684615135193,-0.001254988252185285,0.0008795628673397005,0.0020397145999595523
16:44:53,RTL,-35.3639112,149.1655961,135261.5,1.0,-2.0,-152.0,0.0,0.0,-1000.0,0.5,0.5,4.5,188218.0,0.003645666758529842,0.004532188177108765,2.7065560817718506,-0.0012993719428777695,-0.0018190699629485607,0.0030652310233563185
16:44:54,RTL,-35.3639112,149.165596075,136426.75,0.25,-2.0,-152.0,0.0,0.0,-1000.0,2.5,1.25,4.0,103259.0,0.0035995611688122153,0.004436060669831932,2.70725154876709,0.0003109379904344678,-0.0003768597962334752,0.002404866594588384
16:44:55,RTL,-35.3639112,149.165596,138371.5,0.0,-2.0,-152.0,0.0,0.0,-1000.0,1.0,2.0,2.5,103259.0,0.002951262635178864,0.0042372508905828,2.70820689201355,-0.0011746390955522656,-0.00017584755551069975,0.0007756329141557217
16:44:57,RTL,-35.3639112,149.165596,141479.0,0.0,-2.0,-152.0,0.0,0.0,-1000.0,3.5,3.0,4.0,103259.0,0.004184691933915019,0.003437036881223321,2.709590792655945,0.0011993093648925424,0.0011971961939707398,0.0022711538476869464
16:44:59,RTL,-35.3639112,149.165596,144587.0,0.0,-2.0,-152.0,0.0,0.0,-1000.0,1.5,2.0,3.5,103259.0,0.004086476983502507,0.004495885688811541,2.710721254348755,-0.0001698884880170226,7.31106847524643e-05,0.0016445560613647103
16:45:00,RTL,-35.3639112,149.165596,145752.75,0.0,-2.0,-152.0,0.0,0.0,-1000.0,2.25,3.0,3.0,229697.0,0.003865232632961124,0.004841335350647569,2.711278796195984,6.952905096113682e-05,0.0013146646961104125,0.0015133298584260046
16:45:01,RTL,-35.3639112,149.165596,147845.5,0.5,-2.0,-152.0,0.0,0.0,-1000.0,3.0,1.0,3.0,229697.0,0.0035402756184339523,0.004991203546524048,2.7119849920272827,0.0010207602754235268,-0.0010086838155984879,0.0015572563279420137
16:45:03,RTL,-35.3639112,149.165596,150960.0,1.0,-2.0,-152.0,0.0,0.0,-1000.0,0.5,3.0,5.5,229697.0,0.002926144632510841,0.004540467169135809,2.7134859561920166,-0.0017590507632121444,0.0012110878597013652,0.0035492617171257734
16:45:05,RTL,-35.3639112,149.165596,154061.5,0.5,-1.0,-152.0,0.0,0.0,-1000.5,3.5,1.0,3.5,229697.0,0.0035075636114925146,0.0041888076812028885,2.7140936851501465,0.0016646978911012411,-0.0007446468807756901,0.001414312981069088
16:45:06,RTL,-35.3639112,149.165596,155233.75,0.0,-1.5,-152.0,0.0,0.0,-1000.0,2.75,2.25,2.75,117509.0,0.0039501352002844214,0.0035449418937787414,2.714528262615204,0.0007743051100987941,0.0004238190012983978,0.0011306806118227541
16:45:07,RTL,-35.3639112,149.165596,157170.0,0.0,-2.0,-152.0,0.0,0.0,-999.5,2.5,3.5,3.0,117509.0,0.0039404521230608225,0.004132034489884973,2.7150243520736694,0.00020387803670018911,0.0012974129058420658,0.0011046093422919512
16:45:09,RTL,-35.3639112,149.165596,160284.0,0.0,-2.0,-152.0,0.0,0.0,-999.5,3.0,4.0,3.5,117509.0,0.003841842873953283,0.0053942890372127295,2.7154343128204346,0.0004685079911723733,0.002021012012846768,0.0018737099599093199
16:45:11,RTL,-35.3639112,149.165596,163392.0,1.0,-2.0,-152.0,0.0,0.0,-1000.0,2.0,3.0,3.5,117509.0,0.0036855831276625395,0.004577080253511667,2.715874433517456,6.337417289614677e-05,0.000995570793747902,0.0012431313516572118
16:45:12,RTL,-35.3639112,149.165596,164558.25,0.75,-2.0,-152.0,0.0,0.0,-1000.25,1.75,2.0,2.0,135539.0,0.003745460242498666,0.004583807312883437,2.716078758239746,-0.0007135116611607373,-0.0002951993665192276,0.0003205974353477359
16:45:13,RTL,-35.3639112,149.165596,166495.0,1.0,-2.0,-152.0,0.0,0.0,-1000.0,4.0,2.5,3.0,135539.0,0.0028708705212920904,0.0041913732420653105,2.7162976264953613,0.0018162124324589968,0.00015011464711278677,0.0010659796535037458
16:45:15,RTL,-35.3639112,149.165596,169602.5,0.5,-2.0,-152.0,0.0,0.0,-1000.0,2.5,1.5,4.0,135539.0,0.003748453687876463,0.004223195370286703,2.71697199344635,0.000553412246517837,-0.0010951148578897119,0.0020728682866320014
16:45:17,RTL,-35.3639112,149.165596,172710.0,0.0,-2.0,-152.0,0.0,0.0,-1000.0,3.5,2.0,3.0,135539.0,0.004476864589378238,0.004302947781980038,2.716940760612488,0.0012838572729378939,8.35788669064641e-05,0.0007463002111762762
16:45:18,RTL,-35.3639112,149.165596,173874.5,0.0,-2.0,-152.0,0.0,0.0,-999.75,2.25,2.0,3.25,27575.0,0.004463378107175231,0.004521857714280486,2.7170859575271606,-0.0003089224046561867,-0.0002230716636404395,0.0014676983701065183
16:45:19,RTL,-35.3639112,149.165596,175816.0,0.0,-2.0,-152.0,0.0,0.0,-1000.0,1.0,2.5,4.5,27575.0,0.0033924317685887218,0.005285714054480195,2.7172898054122925,-0.0013280115090310574,0.0004566978896036744,0.0028502061613835394
16:45:21,RTL,-35.3639112,149.165596,178922.5,1.0,-2.0,-152.0,0.0,0.0,-999.5,2.0,2.0,1.5,27575.0,0.0031558250775560737,0.004354119533672929,2.7181285619735718,-0.0006213337182998657,0.0004163561388850212,-0.0005045180441811681
16:45:23,RTL,-35.3639112,149.165596,182034.0,1.0,-1.0,-152.0,0.0,0.0,-1000.0,1.0,2.0,2.0,70737.5,0.003389956313185394,0.004280585329979658,2.718138813972473,-0.0013564876280725002,-0.0004063874948769808,-7.82968127168715e-05
