time_stamp,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,RTL_ALT
12:32:35,AUTO,-24.0,-23.5,-1004.0,-414.0,-48.5,768.0,-35.3632552,149.16524275,46071.5,93.0,79.0,0.0,0.017810919554904103,-0.13077542558312416,0.6873827278614044,-0.41639063507318497,-0.04996398277580738,0.7684174478054047,104916.0
12:32:37,AUTO,-72.5,-46.0,-1002.5,-197.5,7.0,-28.5,-35.363223950000005,149.16527415000002,45992.0,270.0,225.5,2.0,0.009594342904165387,-0.18803217262029648,0.8217194378376007,-0.19943355023860931,0.006709318142384291,-0.029361605644226074,104916.0
12:32:38,AUTO,-96.0,-39.75,-999.75,63.25,-28.5,-22.25,-35.363203775,149.16529509999998,45957.5,333.25,272.5,3.75,0.018791571725159883,-0.19774200022220612,0.8131449073553085,0.06177121214568615,-0.029981169616803527,-0.02338216465432197,274335.0
12:32:39,AUTO,-117.0,-42.5,-1006.5,77.5,50.0,-18.5,-35.36316155,149.16533835,45866.0,439.0,351.5,4.0,0.034824080765247345,-0.2090180516242981,0.7991589903831482,0.07675680704414845,0.04980245791375637,-0.01941156480461359,274335.0
12:32:41,AUTO,-133.5,-61.5,-988.5,3.0,30.0,-4.5,-35.363074600000004,149.1654266,45817.0,523.0,419.0,1.0,0.05775301530957222,-0.16269530355930328,0.7819561660289764,0.0015766965225338936,0.029551755636930466,-0.005647387122735381,274335.0
12:32:43,AUTO,-149.0,-70.5,-989.0,157.0,-6.0,-11.5,-35.362980300000004,149.1655222,45734.5,529.0,426.5,9.5,0.06531252339482307,-0.1455278843641281,0.7680704891681671,0.15633348375558853,-0.006748730316758156,-0.012519093230366707,274335.0
12:32:44,AUTO,-142.0,-74.0,-994.75,-32.0,17.25,3.75,-35.362944725,149.165558225,45655.25,533.5,430.75,8.75,0.06633746810257435,-0.1457051821053028,0.7639042139053345,-0.033020516857504845,0.016354897525161505,0.003128214564640075,74727.0
12:32:45,AUTO,-140.0,-64.0,-989.0,-3.0,6.0,-13.0,-35.3628859,149.1656175,45560.0,534.0,434.0,7.0,0.07020719349384308,-0.1426338255405426,0.7576372623443604,-0.004495406523346901,0.005497105419635773,-0.014313414692878723,74727.0
12:32:47,AUTO,-148.5,-92.5,-999.0,-374.5,57.0,13.5,-35.36280875,149.16569455,45501.5,506.5,417.5,0.0,0.07757958024740219,-0.07760336808860302,0.7535070478916168,-0.37602946162223816,0.0566561296582222,0.013037688768235967,74727.0
12:32:49,AUTO,-93.0,-61.5,-997.5,14.5,46.5,-3.0,-35.362727899999996,149.16577675000002,45414.0,369.5,314.5,8.5,0.06688776053488255,0.01507178763858974,0.7475667595863342,0.01349194347858429,0.04561995901167393,-0.004264838062226772,39515.5
12:32:51,AUTO,-55.5,-32.5,-990.5,-74.0,35.0,-5.0,-35.3626769,149.1658301,45274.5,193.0,166.0,6.0,0.03357934579253197,0.06279298663139343,0.7409891486167908,-0.07515230774879456,0.034441979601979256,-0.005882863886654377,4304.0
12:32:53,AUTO,-12.0,-6.0,-1010.5,69.0,-19.5,-1.0,-35.36265625,149.1658526,45225.0,49.5,37.5,1.5,0.0037649194709956646,0.05645238980650902,0.7341282665729523,0.0678057074546814,-0.021592935547232628,-0.0020811198628507555,4304.0
12:32:54,AUTO,-2.5,-5.0,-995.5,11.25,-21.5,-2.5,-35.362653800000004,149.165855675,45223.0,14.25,2.25,0.0,-0.009257334633730352,0.035482157953083515,0.7322773635387421,0.010491710156202316,-0.023470392916351557,-0.003430390584981069,18843.0
12:32:55,AUTO,0.5,-9.0,-992.5,-282.0,-29.5,-6.5,-35.36265375,149.16585600000002,45231.0,3.0,-14.5,0.0,-0.01900960085913539,0.009197346051223576,0.7300580739974976,-0.2833079323172569,-0.031375437043607235,-0.007671103812754154,18843.0
12:32:57,RTL,-0.5,-1.0,-1027.0,99.5,2.5,-8.0,-35.362653699999996,149.16585475,45309.5,5.5,-11.0,-17.0,-0.00020933686755597591,0.0003963896333516459,0.7248409986495972,0.09848049283027649,0.00181288126623258,-0.009185389382764697,18843.0
12:32:59,RTL,0.0,-3.0,-1044.0,-18.0,1.0,-1.5,-35.3626535,149.1658544,46500.0,1.5,-7.0,-102.0,-0.004893239354714751,0.0020714487764053047,0.7201007306575775,-0.01825880561955273,0.0003951934049837291,-0.002832877216860652,18843.0
12:33:00,RTL,0.0,0.5,-1025.5,26.0,-2.0,-1.25,-35.362653425,149.16585427500002,47746.75,0.0,-4.25,-140.0,0.0064862422295846045,-9.458787826588377e-05,0.7175232172012329,0.025822572875767946,-0.0037003198522143066,-0.0019524720555637032,5180.0
12:33:01,RTL,0.0,-4.0,-996.5,-2.0,30.0,-37.5,-35.36265385,149.1658552,49254.5,-15.5,21.0,-147.5,0.046293506398797035,-0.0048838944640010595,0.7133364677429199,-0.002826375886797905,0.028601846657693386,-0.03827890509273857,5180.0
12:33:03,RTL,-3.0,4.5,-1003.0,39.5,0.5,-17.0,-35.3626558,149.16585915000002,52302.0,11.0,-21.0,-149.0,-0.06190485134720802,0.0014367764233611524,0.6360150873661041,0.039483847096562386,-0.0008092464413493872,-0.018213297240436077,5180.0
12:33:05,RTL,-0.5,8.0,-1002.0,35.0,-33.5,47.5,-35.36265245,149.1658501,55410.5,-3.0,-22.0,-151.5,0.0435359962284565,-0.01034074043855071,0.6479642987251282,0.03504300210624933,-0.034989309730008245,0.04714231239631772,5180.0
12:33:06,RTL,-1.0,-3.0,-999.0,-53.5,37.25,-17.25,-35.362652425,149.16584949999998,56963.5,-3.0,22.25,-148.75,0.015726415324024856,-0.03374335449188948,0.6844682842493057,-0.05443133879452944,0.03590357769280672,-0.018451673910021782,57104.0
12:33:07,RTL,-4.5,-3.5,-1002.0,5.0,27.0,-51.0,-35.3626513,149.16585155,58509.0,8.5,18.5,-151.0,-0.007645136211067438,0.008484662655973807,0.6291403472423553,0.004169953987002373,0.025815872009843588,-0.052721017971634865,57104.0
12:33:09,RTL,1.5,0.0,-999.0,-2.5,-7.5,-5.0,-35.36265015,149.16585214999998,61632.5,-13.5,1.0,-151.5,0.009611437562853098,0.011309198569506407,0.581979900598526,-0.003383791074156761,-0.009470392484217882,-0.006665817461907864,57104.0
12:33:11,RTL,0.5,0.0,-1000.5,1.0,0.5,-23.0,-35.3626519,149.16585214999998,64749.5,-11.5,4.0,-152.0,-0.0007820372411515564,-0.002031902375165373,0.5510343015193939,0.0005325939855538309,-0.0010003799689002335,-0.024736114777624607,57461.5
12:33:13,RTL,0.0,0.0,-1000.0,2.0,3.0,-23.5,-35.3626524,149.16585235000002,67870.0,-5.0,4.5,-152.0,0.003089029691182077,0.001726954331388697,0.49651385843753815,0.0008607791969552636,0.002033203432802111,-0.025637783110141754,57819.0
12:33:15,RTL,0.0,0.0,-999.5,0.0,1.0,-19.5,-35.36265265,149.16585270000002,70985.5,-6.0,4.5,-152.0,0.0017196050030179322,0.0027733553433790803,0.4492384046316147,-0.0014895086642354727,-0.0005647799116559327,-0.021455729380249977,57819.0
12:33:17,RTL,0.5,0.0,-999.5,4.5,4.0,15.0,-35.36265295,149.16585305,74098.0,-6.0,3.5,-152.0,0.003228421905077994,0.004290563054382801,0.42483237385749817,0.003260091762058437,0.0023869884316809475,0.014126328867860138,6157.0
12:33:19,RTL,0.5,0.0,-1000.5,3.0,0.5,26.0,-35.3626536,149.16585345,77204.0,-6.0,3.5,-152.0,-0.0005032655426475685,0.0006523888769152109,0.47370320558547974,0.001803690509404987,-0.000490149890538305,0.025215226225554943,6157.0
12:33:21,RTL,0.0,0.0,-1000.0,2.5,1.5,19.5,-35.3626537,149.1658535,80308.5,-1.5,1.5,-152.0,0.00011116822133772075,0.0005832508322782815,0.5126136243343353,0.0011355079477652907,-0.00011025730054825544,0.018024636432528496,6157.0
12:33:22,RTL,0.0,0.0,-1000.25,2.25,1.75,16.25,-35.362653675000004,149.1658535,81864.5,-1.0,1.0,-152.0,0.0007251370407175273,0.0009280615340685472,0.5282910466194153,0.0012869947240687907,0.0005056541413068771,0.015018121106550097,50822.0
12:33:23,RTL,0.0,0.0,-1000.0,2.0,3.0,13.0,-35.3626535,149.1658535,83417.5,-1.0,1.0,-152.0,0.0010600797832012177,0.0017657964490354061,0.5416714251041412,0.0007314590038731694,0.0018819831893779337,0.011609891895204782,50822.0
12:33:25,RTL,0.0,0.0,-999.5,1.5,1.5,12.0,-35.362653249999994,149.1658535,86522.5,-2.5,1.0,-152.0,0.0007574470073450357,0.001740476698614657,0.5636989772319794,-0.0005395836196839809,0.00033780367812141776,0.010644675232470036,50822.0
12:33:27,RTL,0.0,0.0,-999.5,3.0,3.0,9.0,-35.3626532,149.16585345,89709.5,-2.0,1.0,-152.0,0.0009757893858477473,0.0011096260859631002,0.5801820456981659,0.0015997497248463333,0.0015547446673735976,0.008093318901956081,50822.0
12:33:28,RTL,0.0,0.0,-1000.25,1.5,1.5,8.25,-35.362653125,149.1658534,91340.0,-2.75,1.0,-152.0,0.0006770228137611412,0.0016946633986663073,0.5871845334768295,-0.00028867271612398326,0.0002575340331532061,0.006917212507687509,5370.0
12:33:29,RTL,0.0,0.0,-999.5,0.5,1.5,8.5,-35.3626531,149.16585345,92891.0,-3.0,1.0,-152.0,-0.00011406723206164315,0.0016998386709019542,0.5935234129428864,-0.0016042980132624507,-0.00013439077883958817,0.007010816130787134,5370.0
12:33:31,RTL,0.0,0.0,-999.5,2.5,3.0,7.0,-35.3626531,149.1658535,96000.0,-3.0,0.0,-152.0,0.0004974220064468682,0.0016924539231695235,0.6048291623592377,0.0010874260333366692,0.0013378466246649623,0.005849152570590377,5370.0
12:33:33,RTL,0.0,0.0,-1000.5,2.5,2.5,6.0,-35.3626531,149.1658535,99103.5,-3.0,0.0,-152.0,0.000221992886508815,0.0014466686989180744,0.6146133244037628,0.0012920170556753874,0.001038301968947053,0.0046936036087572575,23459.5
12:33:35,RTL,0.0,0.0,-1000.0,3.5,1.5,7.0,-35.3626531,149.1658535,102209.0,-2.0,0.0,-152.0,9.421523282071576e-05,0.0009218713676091284,0.6240759491920471,0.0019507302204146981,-0.0003783716820180416,0.005395059939473867,41549.0
12:33:37,RTL,0.0,0.0,-1000.0,3.0,4.0,4.5,-35.3626531,149.1658535,105316.5,-2.0,0.5,-152.0,0.00018227875261800364,0.0009201611683238298,0.631332278251648,0.0011332405265420675,0.0020874730544164777,0.003087221411988139,41549.0
12:33:38,RTL,0.0,0.0,-1000.0,1.0,2.0,5.0,-35.3626531,149.1658535,106869.25,-2.0,0.0,-152.0,4.235260848872713e-05,0.001038987684296444,0.6347150057554245,-0.000558470404939726,-2.383545506745577e-06,0.0037201191298663616,32314.0
12:33:39,RTL,0.0,0.0,-1000.0,1.5,1.0,4.5,-35.3626531,149.1658535,108424.0,-2.0,0.0,-152.0,5.172125020180829e-05,0.0014383099623955786,0.6377701163291931,-0.00012777798110619187,-0.0003565436927601695,0.0031696707010269165,32314.0
12:33:41,RTL,0.0,0.0,-999.5,1.5,3.0,6.0,-35.3626531,149.16585355,111532.5,-2.0,0.0,-152.0,-0.000291316431685118,0.0016159133519977331,0.6434831023216248,0.000199916772544384,0.0009450881043449044,0.004797548404894769,32314.0
12:33:43,RTL,0.0,0.0,-1000.0,3.5,2.0,4.0,-35.3626531,149.1658536,114639.0,-2.0,0.0,-152.0,-0.00020470080198720098,0.001207815541420132,0.6484890580177307,0.0018497590208426118,0.00045743852388113737,0.0029847148689441383,32314.0
12:33:44,RTL,0.0,0.0,-999.75,2.25,2.0,4.75,-35.3626531,149.1658536,116188.75,-2.0,0.0,-152.0,-0.0002285761984239798,0.0012002660660073161,0.6506439596414566,0.0005980412825010717,0.000264907197561115,0.003405595081858337,1237.0
12:33:45,RTL,0.0,0.0,-999.5,2.5,1.5,3.5,-35.3626531,149.1658536,117744.5,-2.0,0.0,-152.0,-0.0002604304099804722,0.001181407191324979,0.6526412665843964,0.0004446768434718251,7.755937986075878e-05,0.0025555728934705257,1237.0
12:33:47,RTL,0.0,0.0,-1000.0,3.0,2.5,3.0,-35.3626531,149.1658536,120857.5,-2.0,0.0,-152.0,-3.404732478884398e-05,0.0007236750680021942,0.6564227938652039,0.0013870502589270473,0.0005305816885083914,0.0015800058608874679,1237.0
12:33:49,RTL,0.0,0.0,-1000.0,4.0,2.0,5.0,-35.3626531,149.1658536,123959.0,-2.0,0.0,-152.0,-0.00015695777983637527,0.001098635431844741,0.6597030758857727,0.0022587075363844633,0.0002807748969644308,0.00379472179338336,86007.0
12:33:51,RTL,0.0,0.0,-999.5,2.5,3.5,3.5,-35.3626531,149.1658536,127066.5,-2.0,0.0,-152.0,-8.203363267966779e-05,0.001029259874485433,0.6630537211894989,0.0008483858546242118,0.0017366771353408694,0.001787681772839278,170777.0
12:33:53,RTL,0.0,0.0,-999.5,1.0,1.5,4.5,-35.3626531,149.1658536,130181.0,-2.0,0.0,-152.0,-0.0005310029373504221,0.0012162651983089745,0.6657457053661346,-0.0009129215031862259,-0.00019511202117428184,0.0029619651613757014,170777.0
12:33:54,RTL,0.0,0.0,-1000.0,2.0,1.5,2.75,-35.3626531,149.1658536,131733.5,-2.0,0.0,-152.0,-0.00041271899681305513,0.0011703880445566028,0.6667160540819168,0.00017036986537277699,-0.0003216392360627651,0.0011753415456041694,89138.0
12:33:55,RTL,0.0,0.0,-1000.0,3.5,3.0,3.5,-35.3626531,149.1658536,133289.5,-2.0,0.0,-152.0,-0.00028235471108928323,0.0012055981787852943,0.6677435338497162,0.0017634202959015965,0.0008646083297207952,0.002142885816283524,89138.0
12:33:57,RTL,0.0,0.0,-1000.5,4.5,2.5,2.0,-35.3626531,149.1658536,136393.0,-2.0,0.0,-152.0,-0.0003233372335671447,0.0011418682406656444,0.669782966375351,0.002564240712672472,0.0009759252425283194,0.000846384558826685,89138.0
12:33:59,RTL,0.0,0.0,-1000.0,4.0,2.5,4.0,-35.3626531,149.1658536,139499.5,-2.0,0.0,-152.0,-0.00010345558257540688,0.0013356298441067338,0.6712093353271484,0.001954872510395944,0.00037775340024381876,0.0023545260773971677,89138.0
12:34:00,RTL,0.0,0.0,-1000.0,2.25,2.0,3.0,-35.3626531,149.1658536,141055.5,-2.0,0.0,-152.0,-0.00035421915526967496,0.0012801162374671549,0.6718396097421646,0.00028186157578602433,3.529770765453577e-06,0.0012807986931875348,60272.0
12:34:01,RTL,0.0,0.0,-999.5,-0.5,1.0,2.0,-35.3626531,149.1658536,142608.0,-2.0,0.0,-152.0,-0.0005138661654200405,0.0012246078695170581,0.6724721789360046,-0.0029252120293676853,-0.0010988743742927909,0.0005352825974114239,60272.0
12:34:03,RTL,0.0,0.0,-1000.0,4.0,2.5,3.0,-35.3626531,149.1658536,145712.5,-2.0,0.0,-152.0,-0.0005346268299035728,0.0010942320222966373,0.6737086176872253,0.0019527068361639977,0.0003518883604556322,0.0009011048823595047,60272.0
12:34:05,RTL,0.0,0.0,-999.5,2.5,2.5,5.5,-35.3626531,149.1658536,148819.5,-2.0,0.0,-152.0,-0.00038212981598917395,0.001111250079702586,0.674781084060669,0.0008257731096819043,0.00013098935596644878,0.003863274701870978,60272.0
12:34:06,RTL,0.0,0.0,-1000.0,2.0,2.0,3.5,-35.3626531,149.1658536,150376.75,-2.0,0.0,-152.0,-0.0005870602035429329,0.0012211620050948113,0.6752751767635345,-0.00030557834543287754,0.00019053684081882238,0.0018398590618744493,79346.0
12:34:07,RTL,0.0,0.0,-1000.0,4.5,3.0,2.5,-35.3626531,149.1658536,151929.5,-2.0,0.0,-152.0,-0.0004017845931230113,0.0011800507782027125,0.6765430271625519,0.0021660494385287166,0.0011101220734417439,0.0010390435345470905,79346.0
12:34:09,RTL,0.0,0.0,-1000.0,4.0,3.0,4.0,-35.3626531,149.1658536,155036.5,-2.0,0.0,-152.0,-0.00047949340660125017,0.0009583958890289068,0.6771154403686523,0.002147155813872814,0.0007900466443970799,0.001974940299987793,79346.0
12:34:11,RTL,0.0,0.0,-1000.5,3.0,3.5,2.0,-35.3626531,149.1658536,158225.5,-1.5,0.0,-152.0,-9.499955194769427e-05,0.0014096737722866237,0.6778492629528046,0.0011345372768118978,0.0018785116262733936,0.0003861194127239287,79346.0
12:34:12,RTL,0.0,0.0,-1000.0,2.25,2.0,4.0,-35.3626531,149.1658536,159855.75,-2.0,0.0,-152.0,-0.00039578073483426124,0.001143609988503158,0.6780110746622086,0.00011805910617113113,-0.00011401675874367356,0.002137265051715076,19046.0
12:34:13,RTL,0.0,0.0,-999.5,2.5,2.5,3.5,-35.3626531,149.1658536,161414.0,-2.0,0.0,-152.0,-0.00042534584645181894,0.0010784295736812055,0.6783141791820526,5.650077946484089e-05,0.0006969753885641694,0.0017750812694430351,19046.0
12:34:15,RTL,0.0,0.0,-1000.0,3.0,3.0,4.0,-35.3626531,149.1658536,163939.0,-2.0,0.0,-152.0,-0.0006952213007025421,0.0013113815803080797,0.6788727641105652,0.00105988048017025,0.0004661446437239647,0.0026258868165314198,19046.0
12:34:17,RTL,0.0,0.0,-1000.5,2.0,1.5,2.5,-35.3626531,149.1658536,166850.0,-2.0,0.0,-152.0,-0.0006662600499112159,0.001103414862882346,0.6791008710861206,-0.0002593470853753388,-0.0004199928371235728,0.00033573631662875414,9941.5
12:34:19,RTL,0.0,0.0,-1000.0,3.0,2.0,1.0,-35.3626532,149.1658536,170156.0,-1.0,0.0,-152.0,-0.00030364407575689256,0.0007481722277589142,0.6796606183052063,0.0006801006384193897,-0.0006467481143772602,-0.0011943558929488063,837.0
12:34:21,RTL,0.0,0.0,-999.5,1.5,2.5,3.0,-35.3626532,149.1658536,173069.5,-1.5,0.0,-152.0,-0.0005564142484217882,0.0010906680254265666,0.6797449290752411,-0.0011475724168121815,-9.048962965607643e-06,0.0009975929278880358,837.0
12:34:22,RTL,0.0,0.0,-999.6,2.2,4.0,3.4,-35.3626532,149.1658536,175201.0,-2.0,0.0,-152.0,-0.00027294447063468396,0.0014336458640173077,0.6802619576454163,0.00017877703066915274,0.0015117989853024483,0.0014259635005146264,37334.0
12:34:23,RTL,0.0,0.0,-1000.0,3.0,2.0,2.0,-35.3626532,149.1658536,176366.0,-2.0,0.0,-152.0,-0.0005508742178790271,0.0016383117763325572,0.680985689163208,0.000588730676099658,-0.0005608489736914635,-0.00041989353485405445,37334.0
12:34:25,RTL,0.0,0.0,-1001.0,4.0,1.0,3.0,-35.3626532,149.1658536,179472.0,-2.0,0.0,-152.0,-0.00047967745922505856,0.001183759537525475,0.6809786558151245,0.0015708731953054667,-0.0011804900132119656,0.0008357441984117031,37334.0
12:34:27,RTL,0.0,0.0,-999.5,1.0,3.0,3.0,-35.3626532,149.1658536,182388.5,-2.0,0.0,-152.0,-0.000595997873460874,0.001390555000398308,0.6810627281665802,-0.0016403991030529141,0.0004839173052459955,0.0008460297249257565,21872.0
12:34:29,RTL,9.0,5.0,-996.0,0.0,39.0,4.0,-35.3626555,149.1658515,185657.0,-46.0,-35.0,-148.0,-0.006199652329087257,0.07090949267148972,0.6813005208969116,-0.0038771580439060926,0.03687221184372902,0.001508459448814392,6410.0
12:34:31,RTL,42.5,15.0,-934.5,25.5,-46.0,445.5,-35.36267185,149.16583435,188176.0,-158.0,-167.0,-88.5,-0.03316953871399164,0.20440750569105148,0.9968051612377167,0.022719239816069603,-0.04885925352573395,0.44334976375102997,6410.0
12:34:32,RTL,81.2,2.6,-951.0,25.4,48.0,55.8,-35.3626982,149.16580313999998,188784.0,-269.4,-222.6,-5.8,0.08329268842935562,0.13221756368875504,1.2357494115829468,0.023135921731591225,0.04515688326209784,0.05369524052366614,12004.0
12:34:33,RTL,99.0,-8.0,-980.0,-222.0,99.0,-9.0,-35.3627183,149.1657843,188721.0,-341.0,-242.0,24.0,0.07947830855846405,0.1826527714729309,1.257598638534546,-0.2259855717420578,0.0962677001953125,-0.012176616117358208,12004.0
12:34:35,RTL,139.0,5.0,-1007.5,24.5,-23.5,-37.0,-35.36278905,149.1657208,188352.5,-481.5,-377.5,1.0,0.011475812643766403,0.20759081095457077,1.1862993836402893,0.02134731411933899,-0.026828180067241192,-0.0402386300265789,12004.0
12:34:37,RTL,152.5,24.0,-990.5,36.5,-41.5,-27.0,-35.362879649999996,149.16562894999998,188415.5,-524.5,-440.5,-5.5,-0.01700773322954774,0.16315338015556335,1.1062763333320618,0.03341153264045715,-0.045226396061480045,-0.030368665233254433,12004.0
12:34:38,RTL,150.25,21.75,-977.0,32.0,23.25,-24.25,-35.3629381,149.16556814999998,188462.25,-523.5,-437.75,0.0,-0.0235381331294775,0.15581266209483147,1.0621930062770844,0.029060362838208675,0.020861137425526977,-0.02785679418593645,18027.0
12:34:39,RTL,160.5,28.0,-998.0,-7.5,-10.0,-20.0,-35.3629732,149.1655317,188438.5,-528.5,-439.0,2.0,-0.02125527337193489,0.15989399701356888,1.039720892906189,-0.010988164693117142,-0.013295692333485931,-0.023477173410356045,18027.0
