time_stamp,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE
01:13:50,-35.36326186666667,149.16523723333333,143021.33333333334,-1.6666666666666667,0.3333333333333333,99.66666666666667,-0.3333333333333333,65.33333333333333,-1001.0,1050.3333333333333,5.0,3.3333333333333335,100830.0,0.011531326609353224,0.0036953644206126532,0.6846137841542562,1.047860364119212,0.0027003643723825612,0.0007721371948719025,RTL
01:13:52,-35.36326210000001,149.16523776666668,140966.0,-1.6666666666666667,0.3333333333333333,101.66666666666667,1.0,28.666666666666668,-996.0,1171.0,0.3333333333333333,1.3333333333333333,100830.0,0.014119737471143404,0.0053308280184865,0.6826420227686564,1.1704051891962688,-0.002277132123708725,-0.0006317483106007179,RTL
01:13:53,-35.363262533333334,149.16523833333335,139685.0,2.0,-5.0,108.0,2.3333333333333335,-52.0,-945.0,-264.6666666666667,2.3333333333333335,0.6666666666666666,107896.0,-0.00043653417378664017,0.005105799840142329,0.6801914175351461,-0.2641188825170199,-0.00013600382953882217,-0.0020575583912432194,RTL
01:13:54,-35.36326276666667,149.16523863333336,138837.33333333334,4.333333333333333,-8.0,107.33333333333333,0.6666666666666666,-69.0,-1021.6666666666666,-871.3333333333334,-0.3333333333333333,-2.6666666666666665,107896.0,-0.010823979663352171,0.004471880461399754,0.6798716982205709,-0.8712436159451803,-0.003556577954441309,-0.005515612817058961,RTL
01:13:56,-35.36326259999999,149.16523783333335,136766.66666666666,3.6666666666666665,-6.0,100.66666666666667,-2.6666666666666665,13.666666666666666,-989.0,-593.6666666666666,6.0,-0.3333333333333333,218642.0,-0.014819147686163584,-0.0013092710481335719,0.6777529120445251,-0.5972739160060883,0.003751237876713276,-0.0029374725806216397,RTL
01:13:58,-35.36326126666666,149.16523583333333,134853.33333333334,-6.333333333333333,10.666666666666666,99.33333333333333,-0.3333333333333333,68.0,-1009.3333333333334,822.0,7.333333333333333,3.3333333333333335,218642.0,0.017181910574436188,0.0017422311357222497,0.6767590641975403,0.8191356460253397,0.004783244105055928,0.0012103916766742866,RTL
01:13:59,-35.3632613,149.16523629999998,133559.33333333334,-8.0,11.666666666666666,109.33333333333333,1.6666666666666667,53.333333333333336,-1000.3333333333334,1415.0,8.0,5.0,8720.0,0.023565249517560005,0.0061268579835693044,0.6754675110181173,1.4134933948516846,0.005550612695515156,0.0029752744594588876,RTL
01:14:00,-35.36326163333334,149.16523703333334,132687.0,-7.0,9.333333333333334,113.33333333333333,2.6666666666666665,43.0,-1008.3333333333334,1381.6666666666667,3.3333333333333335,5.0,8720.0,0.01837224668512742,0.007393701778103908,0.6754238804181417,1.3804350694020588,0.0001849760301411152,0.002477227710187435,RTL
01:14:02,-35.3632623,149.16523800000002,130585.0,0.3333333333333333,-4.333333333333333,101.33333333333333,0.0,-54.666666666666664,-981.0,-399.3333333333333,-0.3333333333333333,-0.3333333333333333,156633.0,0.0054985820315778255,0.0022968631625796356,0.6735106110572815,-0.39951657752195996,-0.0034374224487692118,-0.0028395914705470204,RTL
01:14:04,-35.363262033333335,149.1652373,128681.66666666667,-2.6666666666666665,2.3333333333333335,102.0,-2.0,52.0,-978.0,149.33333333333334,4.333333333333333,5.333333333333333,156633.0,-0.010047558695077896,0.0023344358584533134,0.6719057162602743,0.14582781742016473,0.001877945304537813,0.0029566396648685136,RTL
01:14:05,-35.3632615,149.16523660000001,127406.0,-5.666666666666667,4.333333333333333,106.0,-2.3333333333333335,78.66666666666667,-999.6666666666666,1062.6666666666667,1.0,-1.3333333333333333,22934.0,0.017096434719860554,0.0017383587158595522,0.671517570813497,1.0591935118039448,-0.001761622338866194,-0.004591503258173664,RTL
01:14:06,-35.363260866666664,149.1652356666667,126550.0,-10.0,9.333333333333334,106.33333333333333,-4.0,81.33333333333333,-1017.3333333333334,1170.6666666666667,0.3333333333333333,-2.0,22934.0,0.030675457169612248,0.0007291916360069687,0.6708065668741862,1.167460521062215,-0.002456819716220101,-0.00487714276338617,RTL
01:14:08,-35.36325953333333,149.16523370000002,124484.0,-22.666666666666668,26.666666666666668,100.33333333333333,-1.3333333333333333,-2.0,-1008.0,676.6666666666666,4.666666666666667,3.3333333333333335,243624.0,0.054147571325302124,0.0019497980053226154,0.6706113219261169,0.6754212280114492,0.0021836645901203156,0.00048228461916248005,RTL
01:14:10,-35.36325956666666,149.16523406666667,122356.0,-26.333333333333332,31.0,102.0,2.6666666666666665,-72.0,-992.6666666666666,-864.0,3.3333333333333335,-3.3333333333333335,243624.0,0.023404238435129326,0.007021577873577674,0.670718272527059,-0.8659408092498779,0.0005554764065891504,-0.006334536708891392,RTL
01:14:11,-35.36326063333333,149.1652357,121070.66666666667,-21.333333333333332,24.333333333333332,91.33333333333333,5.0,-38.0,-1051.3333333333333,-1125.3333333333333,1.0,4.0,249076.0,-0.015787909738719463,0.00813513807952404,0.6701102058092753,-1.1299296021461487,-0.002309627986202637,0.0008163579429189364,RTL
01:14:12,-35.36326136666667,149.16523683333332,120448.33333333333,-15.333333333333334,16.333333333333332,77.66666666666667,2.6666666666666665,48.666666666666664,-970.6666666666666,591.3333333333334,1.6666666666666667,4.0,249076.0,-0.009413074391583601,0.00775403156876564,0.6703368624051412,0.5861632972955704,-0.0012541917773584526,0.0016630229850610097,RTL
01:14:14,-35.363262633333335,149.16523833333335,118470.33333333333,-0.6666666666666666,-2.0,99.33333333333333,1.0,3.0,-997.0,831.0,-1.0,1.6666666666666667,173143.0,0.00818691976989309,0.0033009576921661696,0.6685404578844706,0.8288609782854716,-0.0036156613690157733,-0.001257159747183323,RTL
01:14:16,-35.36326243333334,149.16523766666668,116508.0,1.6666666666666667,-3.0,97.33333333333333,-1.0,-70.33333333333333,-995.3333333333334,-1262.3333333333333,1.0,3.6666666666666665,173143.0,-0.006422398456682761,0.0010203279671259224,0.6686729192733765,-1.2654431263605754,-0.0014735024888068438,0.0010475356442232926,RTL
