time_stamp,RTL_ALT,chan4_raw,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
16:28:20,1500.0,1500.0,AUTO,0.08857648819684982,0.020958945155143738,-1.1249136924743652,0.30393221974372864,0.04308480769395828,0.006856171414256096,-35.3625187,149.1645733,50082.0,463.0,-327.0,-1.0,-59.0,-114.0,-982.0,303.0,44.0,7.0
16:28:22,1500.0,1122.0,AUTO,-0.04962606728076935,0.05618259683251381,-2.1540071964263916,-0.8124895691871643,0.05853698030114174,-0.7649000883102417,-35.3624516,149.1645144,50032.0,285.0,-197.0,2.0,44.0,-102.0,-999.0,-812.0,59.0,-763.0
16:28:24,1500.0,1500.0,AUTO,-0.1579200029373169,-0.07706665992736816,2.9407715797424316,-0.552944004535675,-0.007886717095971107,0.19601689279079437,-35.3624174,149.1644949,49973.0,121.0,39.0,1.0,9.0,9.0,-1017.0,-550.0,-6.0,196.0
16:28:26,1500.0,1500.0,AUTO,-0.029431546106934547,-0.205961674451828,1.9695205688476562,-0.22136935591697693,0.03685082495212555,-0.7079870700836182,-35.3624075,149.1645348,49914.0,32.0,320.0,1.0,-77.0,-21.0,-1012.0,-219.0,38.0,-706.0
16:28:28,1500.0,1500.0,AUTO,0.06920206546783447,-0.20715688169002533,1.535413384437561,0.0867076888680458,0.01404657494276762,0.008712411858141422,-35.3624063,149.1646329,49895.0,15.0,548.0,0.0,-105.0,-53.0,-998.0,89.0,15.0,9.0
16:28:30,1500.0,1500.0,AUTO,0.07847943529486656,-0.15500261634588242,1.543232500553131,0.012431674636900425,0.016206989996135235,0.0036399459931999445,-35.3624061,149.16476914999998,49979.5,5.0,670.0,-5.0,-115.5,-77.0,-981.5,14.0,17.5,4.5
16:28:32,1500.0,1500.0,AUTO,0.07716336846351624,-0.13203608989715576,1.5462254285812378,-0.021197613328695297,-0.03612147271633148,0.005289445165544748,-35.3624063,149.1649223,50067.0,8.0,681.0,3.0,-128.0,-79.0,-970.0,-18.0,-34.0,6.0
16:28:34,1500.0,1131.0,AUTO,0.12273439764976501,-0.08583109080791473,1.1411110758781433,-0.018457310274243355,-0.01088294293731451,-0.8432959318161011,-35.3624053,149.16507274999998,50019.5,10.0,689.0,0.0,-96.5,-125.0,-989.5,-16.5,-9.0,-842.0
16:28:36,1500.0,1131.0,AUTO,0.08667861670255661,0.12090758234262466,-0.3404281735420227,0.07341247797012329,0.01177489198744297,-0.7098999619483948,-35.3624027,149.1652276,50032.0,16.0,679.0,0.0,112.0,-81.0,-984.0,76.0,13.0,-708.0
16:28:38,1500.0,1500.0,AUTO,0.0692923441529274,0.14378423988819122,-0.585762619972229,-0.002379896119236946,0.003977504558861256,0.007590794935822487,-35.3624016,149.1653772,49993.0,1.0,682.0,0.0,146.0,-62.0,-988.0,0.0,5.0,8.0
16:28:40,1500.0,1500.0,AUTO,0.06364771351218224,0.13352566957473755,-0.5838412642478943,0.012521431781351566,0.003198946826159954,0.002056513912975788,-35.362401250000005,149.16552635,50003.5,9.5,682.5,-1.0,137.5,-62.0,-985.5,15.0,5.0,3.5
16:28:42,1500.0,1500.0,AUTO,0.07036394998431206,0.13942033797502518,-0.5834669470787048,-0.03783739171922207,-0.02415076084434986,0.01285461988300085,-35.3623996,149.1656757,49973.0,14.0,683.5,0.0,138.5,-74.5,-994.5,-35.5,-22.0,13.5
16:28:44,1500.0,1500.0,AUTO,0.06428471207618713,0.14755425602197647,-0.5801599323749542,-0.008140122517943382,0.0063348745461553335,-0.003011854481883347,-35.362396950000004,149.16582575,49994.0,11.0,682.5,-1.0,134.0,-67.5,-979.0,-5.5,7.5,-1.0
16:28:46,1500.0,1771.0,AUTO,0.148823544383049,0.0007036905735731125,0.5801502764225006,-0.008632783778011799,-0.0016799306613393128,0.7193685173988342,-35.3623954,149.16597615,50000.5,3.0,673.5,-1.0,-9.0,-145.0,-982.0,-6.0,0.0,720.5
16:28:48,1500.0,1500.0,AUTO,0.08017992600798607,-0.14421982318162918,1.590459167957306,-0.10200266912579536,-0.021172831766307354,-0.10910067707300186,-35.36239315,149.16612445,49977.5,7.0,674.0,0.5,-138.5,-80.0,-986.0,-99.5,-18.5,-107.0
16:28:50,1500.0,1500.0,AUTO,0.08553758263587952,-0.1266058385372162,1.5538628697395325,0.046860186383128166,-0.0025182287208735943,-0.008143526734784245,-35.3623909,149.16627605000002,49995.5,2.0,685.0,-2.5,-142.0,-62.0,-986.0,49.0,-1.0,-6.0
16:28:52,1500.0,1500.0,AUTO,0.08501403778791428,-0.12420954927802086,1.5563761591911316,-0.06372647825628519,0.022169888601638377,0.0032666411716490984,-35.362389199999996,149.16642710000002,50007.5,3.5,678.5,0.0,-133.0,-85.0,-993.0,-61.0,24.0,5.0
16:28:54,1500.0,1500.0,AUTO,0.07740011438727379,-0.13443108648061752,1.5536430478096008,0.04027051292359829,0.01645805314183235,-0.005780189530923963,-35.36238815,149.1665763,49984.5,6.5,675.5,0.0,-125.5,-87.0,-990.5,42.0,18.0,-4.5
16:28:56,1500.0,1500.0,AUTO,0.08059584349393845,-0.049837641417980194,1.5584988594055176,-0.3637443035840988,0.05058414116501808,0.03089870442636311,-35.3623863,149.1667226,50057.5,9.0,615.0,-5.5,-116.0,-96.5,-987.5,-361.0,52.0,32.0
16:28:58,1500.0,1345.0,AUTO,-0.009387679485371336,0.07213037088513374,0.401477187871933,0.7592277526855469,0.009874129667878151,-0.7065541744232178,-35.362385,149.16683945,50039.5,6.5,421.5,0.5,19.5,-69.5,-1010.5,761.5,11.5,-704.5
16:29:00,1500.0,1500.0,AUTO,-0.1453556790947914,-0.03323863632977009,-0.6036997735500336,0.6026638746261597,-0.050690263509750366,0.1246231459081173,-35.36238575,149.16690490000002,49991.5,-24.5,149.0,-0.5,40.0,21.0,-1018.5,604.5,-48.0,126.0
16:29:02,1500.0,1500.0,AUTO,-0.14252009987831116,-0.17361627519130707,-1.0538739264011383,-0.3674904406070709,-0.021911912597715855,-0.786045253276825,-35.362398049999996,149.16690395,49954.5,-101.0,-184.5,4.0,-41.5,5.0,-1012.0,-365.0,-18.5,-784.0
16:29:04,1500.0,1500.0,AUTO,0.07792842015624046,-0.1879090592265129,-2.0554522275924683,0.0637294314801693,-0.0075409384444355965,0.05701962672173977,-35.3624261,149.16683469999998,49909.5,-185.5,-433.5,-0.5,-86.0,-56.0,-999.5,66.0,-5.5,58.5
16:29:06,1500.0,1500.0,AUTO,0.07231079787015915,-0.17564241588115692,-2.0268138647079468,-0.006448669824749231,0.03439884539693594,-0.0033910307101905346,-35.3624679,149.1667203,49920.5,-259.0,-590.5,-5.5,-120.5,-78.5,-993.5,-3.5,36.0,-1.5
16:29:08,1500.0,1052.0,AUTO,0.11798862367868423,-0.08663051575422287,-2.4098514318466187,-0.025014025392010808,0.03205493092536926,-0.8476678729057312,-35.36251875,149.16658385,50042.0,-285.0,-626.5,-5.0,-107.0,-120.5,-992.0,-22.5,34.0,-845.0
16:29:10,1500.0,1052.0,AUTO,0.10856018960475922,0.11530296131968498,2.4194118976593018,-0.03520984761416912,0.0058806141023524106,-0.7179630100727081,-35.36257145,149.16644655,50019.0,-298.5,-614.5,2.5,110.0,-117.5,-987.0,-33.0,7.5,-715.5
16:29:12,1500.0,1500.0,AUTO,0.07235902920365334,0.14262943714857101,2.120517611503601,0.0005894899368286133,-0.012540866620838642,0.0126203210093081,-35.362624100000005,149.1663089,49988.5,-291.5,-625.0,0.0,142.0,-68.0,-987.5,3.0,-10.0,14.5
16:29:14,1500.0,1500.0,AUTO,0.06975367292761803,0.13717138767242432,2.1230732202529907,0.02579004957806319,-0.002214697189629078,-0.003833840833976865,-35.362676300000004,149.1661712,49998.5,-295.5,-619.0,-0.5,147.5,-70.0,-989.0,27.5,0.0,-2.0
16:29:16,1500.0,1500.0,AUTO,0.07167375460267067,0.1396414190530777,2.123556137084961,0.04491431266069412,0.01615780871361494,0.005912148859351873,-35.3627289,149.1660354,49977.0,-300.5,-618.0,-1.5,138.5,-65.5,-992.5,46.5,17.5,7.5
16:29:18,1500.0,1500.0,AUTO,0.07316608354449272,0.1420483961701393,2.1237285137176514,-0.005587384104728699,0.011143387295305729,0.008388925343751907,-35.36278175,149.16590085,49979.5,-299.0,-621.0,-1.5,145.0,-72.5,-994.5,-3.5,13.0,10.0
16:29:20,1500.0,1500.0,AUTO,0.023787694051861763,0.11277597397565842,2.123031735420227,-0.13361980020999908,-0.043563250452280045,-0.000223478302359581,-35.3628344,149.16576659999998,50037.5,-287.0,-603.5,-7.5,128.5,-72.5,-989.5,-130.5,-40.5,2.5
16:29:22,1500.0,1092.0,AUTO,-0.0699131116271019,-0.027062643319368362,0.9681285321712494,-0.6792050004005432,-0.04289624281227589,-0.7516268789768219,-35.362880450000006,149.16564879999999,50110.5,-215.0,-452.0,4.5,93.0,43.0,-995.0,-676.5,-39.5,-748.5
16:29:24,1500.0,1500.0,AUTO,0.03128982521593571,-0.06184825114905834,-0.06038523651659489,-0.10918167233467102,0.003243191633373499,0.11333784461021423,-35.3629096,149.16557265,50039.0,-108.5,-241.5,5.0,-18.5,68.5,-997.5,-104.0,5.5,114.5
16:29:26,1500.0,1500.0,AUTO,0.04361486993730068,-0.02589052263647318,-0.015450277831405401,0.5544060319662094,0.018785160966217518,-0.0007081640651449561,-35.362920349999996,149.16554100000002,49999.0,-25.0,-64.5,1.5,-2.0,46.0,-1005.0,558.5,21.0,1.5
16:29:28,1500.0,1500.0,AUTO,0.0023378379410132766,-0.006718411576002836,-0.021019771695137024,-0.5694427341222763,0.0037035896675661206,0.0021884400630369782,-35.362922350000005,149.16553685000002,50005.5,0.0,-1.5,0.5,1.5,-30.0,-994.5,-568.0,6.0,4.5
16:29:30,1500.0,1500.0,AUTO,-0.015878970734775066,-0.005554195959120989,-0.010633166413754225,0.6133982539176941,-0.013573362492024899,0.0060206272173672915,-35.3629234,149.1655359,50014.0,-1.0,-16.0,0.5,-2.0,34.5,-1002.5,616.5,-10.0,8.0
