time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,RTL_ALT,chan4_raw
14:16:02,-0.027731289621442556,0.011668725327278176,1.0363214015960693,-0.022723470620500546,-0.06496198723713557,0.014410468594481548,-35.36326835,149.1652319,16605.333333333332,-44.833333333333336,-62.333333333333336,-148.0,16.333333333333332,6.666666666666667,-1003.5,-21.5,-63.833333333333336,13.5,AUTO,1500.0,1500.0
14:16:04,0.0030264729478706918,-0.08459893241524696,1.1017545660336812,0.04366211655239264,-0.008410649180101851,0.03957692254334688,-35.363269433333336,149.16522223333334,19727.833333333332,34.833333333333336,8.5,-150.66666666666666,-5.666666666666667,4.833333333333333,-999.8333333333334,44.0,-7.666666666666667,38.833333333333336,AUTO,1500.0,1500.0
14:16:06,0.05875445778171221,0.00032604136504232883,1.1162792245546977,-0.011024739360436797,0.08570999714235465,-0.044543579511810094,-35.3632618,149.1652369,22803.333333333332,17.666666666666668,104.83333333333333,-149.33333333333334,-17.5,-15.833333333333334,-1004.6666666666666,-10.166666666666666,85.83333333333333,-44.333333333333336,AUTO,1500.0,1500.0
14:16:08,-0.08670264606674512,0.07403007584313552,1.0108179648717244,-0.043787881731987,-0.04541357730825742,0.0072271558456122875,-35.36326356666667,149.16524876666668,25909.666666666668,-13.833333333333334,-40.0,-148.33333333333334,6.0,2.5,-998.6666666666666,-42.833333333333336,-44.0,6.833333333333333,AUTO,1500.0,1500.0
14:16:10,-0.18257629374663034,-0.06863974655667941,1.750821868578593,0.06928226320693891,-0.15061475584904352,0.7186261614163717,-35.36325375,149.16522991666668,28744.5,160.33333333333334,-66.0,-122.66666666666667,8.666666666666666,41.0,-1003.3333333333334,70.16666666666667,-149.33333333333334,718.0,AUTO,1500.0,1675.0
14:16:12,-0.04720824456308037,-0.16234470655520758,-0.032202839851379395,0.14235525702436766,-0.0921618180970351,0.4701618030667305,-35.3632215,149.16523586666665,31470.666666666668,88.66666666666667,99.33333333333333,-151.0,9.0,35.166666666666664,-1026.1666666666667,142.5,-90.66666666666667,469.5,AUTO,1500.0,1558.3333333333333
14:16:18,0.10759613290429115,-0.08362826518714428,-2.9823449850082397,-0.054410170763731,0.17009219527244568,-0.11139093339443207,-35.363244800000004,149.16524345,34944.0,-262.5,-110.0,-116.5,-51.0,-40.0,-1033.0,-53.5,170.5,-111.0,AUTO,1500.0,1500.0
14:16:20,0.003726805793121457,0.16540886461734772,-3.1066219806671143,-0.041873008012771606,0.050049975514411926,-0.06710541248321533,-35.363284,149.1652118,38180.0,-68.0,-122.0,-166.0,-11.0,-41.0,-1010.5,-43.0,61.5,-65.5,AUTO,1500.0,1500.0
14:16:22,-0.13809722661972046,0.05428329482674599,-3.1086788177490234,-0.05780129320919514,-0.10001294687390327,0.01919653918594122,-35.36327455,149.16519820000002,41080.0,137.0,21.5,-141.0,27.0,12.0,-1002.5,-56.5,-98.0,19.0,AUTO,1500.0,1500.0
14:16:24,-0.08243194486324985,-0.06942937523126602,-3.041502753893534,0.11543860596915086,-0.04618141493604829,0.025894499694307644,-35.363258599999995,149.16521728333333,43222.166666666664,76.66666666666667,168.66666666666666,-142.83333333333334,2.6666666666666665,43.666666666666664,-1016.1666666666666,116.0,-45.166666666666664,25.666666666666668,AUTO,1500.0,1500.0
14:16:26,0.12331735023430415,-0.03607769563261952,-2.165574312210083,-0.004400900432041713,0.07885989546775818,-0.17244916024251974,-35.363256914285714,149.16524741428572,46555.57142857143,-36.857142857142854,18.714285714285715,-153.0,-11.285714285714286,4.714285714285714,-991.7142857142857,-3.5714285714285716,79.28571428571429,-172.28571428571428,AUTO,1500.0,1383.4285714285713
14:16:28,-0.08015297576785088,-0.057111112866550684,2.062197184562683,-0.07652480602264404,0.029934677481651305,-0.8043060541152954,-35.36326216,149.16523892,49280.2,3.8,-27.4,-106.8,7.8,-4.0,-946.2,-75.2,30.6,-803.6,AUTO,1500.0,1092.0
14:16:30,0.0047269947826862335,0.009264811873435974,0.9979310035705566,-0.7373449206352234,-0.018479231745004654,0.03967219218611717,-35.3632598,149.165238,50255.0,-13.0,-17.0,6.0,5.0,-20.0,-985.0,-734.0,-17.0,39.0,AUTO,1500.0,1500.0
14:16:32,0.04989638179540634,0.009453189093619585,1.029470145702362,0.15142889134585857,0.02526832465082407,0.11363015696406364,-35.3632652,149.16523945,49977.5,-50.5,21.0,2.5,7.0,9.333333333333334,-1014.0,37.333333333333336,21.333333333333332,83.0,AUTO,1500.0,1500.0
14:16:34,0.056803252547979355,-0.16160020232200623,2.5170648097991943,0.44570544362068176,-0.04441380873322487,0.7012381553649902,-35.3632863,149.1652539,49954.0,-198.0,105.0,0.0,-37.0,-16.0,-1006.0,450.0,-42.0,702.0,AUTO,1500.0,1500.0
14:16:36,0.05390174128115177,-0.20440372079610825,2.635298013687134,-0.11936443950980902,-0.027250075712800026,-0.010866900498513132,-35.3633353,149.1652868,49923.5,-392.0,211.0,1.0,-89.5,-57.0,-1002.0,-117.0,-25.5,-10.5,AUTO,1500.0,1500.0
14:16:38,0.07030474181686129,-0.19017469882965088,2.6355272361210416,-0.013127027611647333,0.021085696777195802,0.0006431657488324813,-35.36340384285714,149.16533205714288,49924.857142857145,-529.5714285714286,283.14285714285717,-3.4285714285714284,-119.57142857142857,-69.42857142857143,-999.4285714285714,-11.428571428571429,22.0,1.4285714285714286,AUTO,1500.0,1500.0
14:16:40,-0.024005771265365183,-0.15583280026912688,-0.44594707489013674,0.03327783979475498,0.013663057761732489,0.7728954672813415,-35.36350418000001,149.16539756,50012.8,-596.6,318.8,-5.0,-151.6,10.8,-987.8,34.8,14.4,773.4,AUTO,1500.0,1925.0
14:16:42,-0.1404665932059288,-0.02574866816091041,-1.63426407178243,0.05773582557837168,-0.030386917060241103,0.4302932132656376,-35.36360741666667,149.16546453333333,50032.0,-595.0,315.8333333333333,0.16666666666666666,-16.333333333333332,149.83333333333334,-993.0,60.0,-29.0,430.8333333333333,AUTO,1500.0,1712.5
14:16:44,-0.055150505155324936,-0.04797550216317177,-1.488721990585327,-0.0317878782749176,-0.02507139593362808,0.002863449603319168,-35.36371432,149.16553388000003,50091.0,-497.4,269.4,-0.4,2.2,128.0,-996.4,-32.0,-23.4,4.0,AUTO,1500.0,1500.0
14:16:46,0.05482896091416478,-0.05035568308085203,-1.487745612859726,0.7964094281196594,0.047340492717921734,-0.038724951446056366,-35.36378915,149.16558360000002,50032.0,-271.5,149.5,4.0,0.6,107.8,-1014.0,649.6,44.6,-23.8,AUTO,1500.0,1500.0
14:16:48,0.1642427295446396,0.050167303532361984,-1.4097535610198975,0.5902944207191467,0.11331279575824738,0.5329077243804932,-35.3638102,149.1656184,49955.0,81.0,137.0,1.0,32.0,28.0,-1014.0,592.0,114.0,533.0,AUTO,1500.0,1500.0
14:16:58,-0.1272263377904892,-0.10410257180531819,2.12584912776947,0.03980047379930814,-0.0010004912813504536,0.7137102683385214,-35.36359606666667,149.1658161,50035.0,557.6666666666666,405.6666666666667,-4.0,-84.33333333333333,126.0,-985.3333333333334,40.666666666666664,0.0,714.3333333333334,AUTO,1500.0,1811.0
14:17:00,-0.1598080868522326,0.010991186757261554,2.816875457763672,-0.006005806111109753,0.013074070739094168,-0.04394850654837986,-35.36350516666667,149.16589875,50047.0,546.0,409.8333333333333,4.666666666666667,2.7142857142857144,155.85714285714286,-985.2857142857143,-20.142857142857142,14.428571428571429,63.142857142857146,AUTO,1500.0,1500.0
14:17:02,-0.15464750570910318,0.0058120250635381255,2.7892161778041293,-0.0010257397911378316,0.0007269611648683037,-0.0005087518532361303,-35.36340171428571,149.16599367142857,50010.71428571428,555.2857142857143,409.85714285714283,0.14285714285714285,3.857142857142857,159.28571428571428,-988.2857142857143,0.7142857142857143,1.7142857142857142,0.42857142857142855,AUTO,1500.0,1500.0
14:17:05,-0.15354008475939432,0.009187865226219097,2.7827404340108237,0.01913732538620631,0.006981115322560072,0.002450697667275866,-35.36326086666667,149.1661229,50006.333333333336,550.0,403.3333333333333,1.3333333333333333,3.75,155.25,-989.0,-21.25,5.75,1.75,AUTO,1500.0,1500.0
14:17:07,-0.1538766384124756,0.005497655272483826,2.782110023498535,0.04452618435025215,0.0031881230883300305,0.0036515338579192758,-35.36318708,149.16619036000003,50004.8,550.0,402.8,0.0,-0.4,152.8,-983.6,45.8,4.6,4.6,AUTO,1500.0,1500.0
14:17:09,-0.1560559868812561,0.007331610145047307,2.7816508054733275,-0.00577314174734056,-0.003596031107008457,-0.00018317042849957943,-35.36307333,149.16629427000004,50002.8,550.0,405.3,0.6,2.8,149.3,-985.0,-4.3,-2.1,0.9,AUTO,1500.0,1500.0
14:17:11,-0.14117837697267532,0.058950625360012054,0.03275024890899658,0.018000535666942596,-0.06050025671720505,0.8391835689544678,-35.36298015,149.1663795,50019.0,551.0,407.0,0.5,55.5,140.0,-996.5,18.5,-58.5,840.0,AUTO,1500.0,1899.0
14:17:13,0.03933765795081854,0.13739136159420012,-1.721166467666626,-0.003750847466289997,0.006907348847016692,0.48445067591965196,-35.362882559999996,149.166469,50031.7,544.0,400.3,3.4,138.4,-32.2,-987.1,-1.8,8.3,485.5,AUTO,1500.0,1739.4
14:17:15,0.09414766728878021,0.1229768618941307,-1.3564810752868652,0.2157250940799713,-0.01429535448551178,-0.01952151022851467,-35.3627857,149.1665577,50018.0,552.0,408.0,1.0,121.0,-76.0,-990.0,218.0,-12.0,-18.0,AUTO,1500.0,1500.0
14:17:16,0.0846647173166275,0.1274804792233876,-1.3580308982304163,-0.006252871427152838,0.000779322415058102,-0.004764204911355462,-35.36271887142858,149.16661858571428,50037.71428571428,551.0,405.85714285714283,1.2857142857142858,130.14285714285714,-88.28571428571429,-987.7142857142857,-4.714285714285714,2.2857142857142856,-3.142857142857143,AUTO,1500.0,1500.0
14:17:18,0.08826933056116104,0.13025937974452972,-1.3582661747932434,0.03250250965356827,0.0016708948533050716,-0.01939469249919057,-35.36261695,149.16671165,50028.0,547.5,404.0,2.0,132.5,-80.0,-986.5,33.0,3.0,-17.5,AUTO,1500.0,1500.0
14:17:31,0.03526727777595321,-0.20603706687688828,-1.9921556909879048,-0.014455764864881834,0.004225799736256401,-0.17437129250417152,-35.36240468333333,149.16686636666668,49930.833333333336,-166.5,-344.8333333333333,1.3333333333333333,-72.0,-49.166666666666664,-1006.6666666666666,-13.666666666666666,5.333333333333333,-172.83333333333334,AUTO,1500.0,1500.0
14:17:33,0.06616869196295738,-0.20560518155495325,-2.005633314450582,-0.005684613560636838,0.014306782744824886,0.0032412773774315915,-35.36244056666666,149.1667706,49921.166666666664,-246.83333333333334,-534.0,0.3333333333333333,-111.66666666666667,-73.83333333333333,-998.8333333333334,-4.833333333333333,15.5,4.833333333333333,AUTO,1500.0,1500.0
14:17:35,0.13605093459288278,-0.09780488597850005,-2.467540462811788,-0.005426289048045874,0.03143370570614934,-0.37181643148263294,-35.36248895,149.16664205000004,49995.0,-286.8333333333333,-622.3333333333334,-4.833333333333333,-82.5,-123.0,-989.5,-4.333333333333333,32.166666666666664,-369.6666666666667,AUTO,1500.0,1430.0
14:17:37,0.16272005438804626,0.014936550171114504,-3.0595373709996543,0.0002971384674310684,-0.0032902759267017245,-0.10904898059864838,-35.36254093333333,149.16650483333333,50059.833333333336,-278.8333333333333,-623.8333333333334,3.3333333333333335,4.0,-157.66666666666666,-984.6666666666666,1.3333333333333333,-1.6666666666666667,-107.5,AUTO,1500.0,1476.6666666666667
14:17:39,0.16281642019748688,0.012344283207009235,-3.0647685130437217,0.02148111118003726,-0.007179776031989604,0.0028521198546513915,-35.362591583333334,149.16636703333333,50015.666666666664,-272.8333333333333,-631.6666666666666,1.1666666666666667,7.333333333333333,-153.16666666666666,-988.0,22.666666666666668,-6.0,4.5,AUTO,1500.0,1500.0
14:17:41,0.16087816407283148,0.013136315314720074,-3.0635281801223755,0.014576344828431806,-0.0018562627180169027,-0.0055090497092654305,-35.362642349999994,149.16622916666668,50016.0,-273.3333333333333,-630.6666666666666,0.6666666666666666,11.333333333333334,-159.16666666666666,-987.1666666666666,15.666666666666666,0.0,-3.8333333333333335,AUTO,1500.0,1500.0
14:17:43,0.16090532143910727,0.012996630122264227,-3.0631730556488037,-0.006794697605073452,-0.0006706202208685378,0.0006102581198016802,-35.362693050000004,149.16609198333333,50011.0,-273.1666666666667,-627.6666666666666,0.8333333333333334,9.0,-155.66666666666666,-984.6666666666666,-5.833333333333333,0.8333333333333334,1.8333333333333333,AUTO,1500.0,1500.0
14:17:45,0.15321543564399084,0.013260527048259974,-3.061819235483805,-0.02673349352941538,-0.0075271339155733585,0.02679604315198958,-35.362741066666665,149.16596138333333,50006.166666666664,-274.5,-626.0,0.16666666666666666,10.833333333333334,-155.66666666666666,-990.1666666666666,-25.333333333333332,-5.333333333333333,28.333333333333332,AUTO,1500.0,1581.0
14:17:47,0.08420879269639651,-0.0401204132164518,-1.9714496930440266,0.1458119476834933,0.03544153991000106,0.7480953733126322,-35.362791816666665,149.16582336666667,50093.166666666664,-242.33333333333334,-552.5,-2.6666666666666665,-112.83333333333333,-66.5,-984.5,148.16666666666666,36.833333333333336,749.5,AUTO,1500.0,1986.0
14:17:49,0.05206237112482389,-0.047593592355648674,-0.9061386485894521,-0.31214185804128647,0.04286418855190277,0.16632515005767345,-35.36282813333333,149.16572420000003,50061.833333333336,-167.16666666666666,-391.1666666666667,3.3333333333333335,-95.16666666666667,30.166666666666668,-1009.3333333333334,-310.5,44.166666666666664,167.66666666666666,AUTO,1500.0,1581.0
14:17:51,0.06577553537984689,0.01141442327449719,-0.9155771931012472,-0.34664302319288254,0.016119982581585646,0.008852011368920406,-35.36284963333333,149.16566148333334,49991.0,-80.66666666666667,-187.5,0.8333333333333334,-41.5,1.5,-1010.8333333333334,-346.8333333333333,17.166666666666668,10.166666666666666,AUTO,1500.0,1500.0
14:17:53,0.03196698489288489,0.011220912837112943,-0.9162800510724386,-0.23740673810243607,-0.005842527801481386,0.0022236012931292257,-35.36285745,149.1656406,49973.5,-18.833333333333332,-38.833333333333336,-0.5,-7.333333333333333,-3.5,-998.6666666666666,-236.33333333333334,-4.0,3.5,AUTO,1500.0,1500.0
