time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,alt,lat,lon,relative_alt,vx,vy,vz
19:03:07,-0.032932178350165486,0.005490327952429652,1.0733156502246857,1.0317981988191605,-0.006777955975849181,-0.01079308264888823,LOITER,-1.0,68.0,-1023.0,1065.2,-5.2,-4.0,628287.5,-35.362883075,149.1660154,44330.5,10.5,-15.0,172.25
19:03:08,0.006338399136438966,-0.0037658828077837825,1.0709303617477417,-1.1524135172367096,0.0035377631429582834,0.00017823907546699047,AUTO,-2.0,-66.5,-1160.0,-1154.5,5.0,1.5,626205.0,-35.36288155,149.16601345,42247.0,19.0,-16.0,115.5
19:03:09,0.0010674340119294357,0.0005783951055491343,1.070150911808014,-0.45937491208314896,0.008990489761345088,0.00024250394199043512,AUTO,-1.0,-13.75,-1094.25,-457.75,10.75,1.0,625697.5,-35.362880974999996,149.166013,41741.75,10.5,-7.25,24.5
19:03:10,-0.0033272249856963754,0.008267139084637165,1.0665346384048462,-0.15335671417415142,0.005897855618968606,-0.0016735172539483756,AUTO,0.0,-3.0,-1043.0,-152.0,8.0,-0.5,625895.0,-35.3628809,149.16601335000001,41941.5,2.5,-3.0,-54.5
19:03:11,-0.001072481263690861,0.007404302014037967,1.0644297897815704,0.029682837426662445,-0.0023712795809842646,-0.0004902949294773862,AUTO,0.0,-3.0,-1037.0,-1.3333333333333333,-0.6666666666666666,0.3333333333333333,626435.0,-35.362881050000006,149.16601375,42478.5,1.25,-3.75,-83.5
19:03:12,0.0023036544444039464,0.004469029838219285,1.0617260932922363,0.020655903965234756,-0.0009697355562821031,0.0016583892283961177,AUTO,0.0,2.0,-1035.6666666666667,56.333333333333336,1.3333333333333333,2.0,627770.0,-35.36288145,149.16601415000002,43814.0,0.0,-2.5,-128.0
19:03:13,0.015292404685169458,0.003040003532078117,1.0588923394680023,0.030245650210417807,-0.0016313240048475564,-0.0043285051942802966,AUTO,0.0,-0.25,-1011.75,30.25,0.75,-3.0,628837.5,-35.36288165,149.166014375,44882.25,-4.0,0.0,-144.25
19:03:14,0.013461531139910221,0.003435540711507201,1.0379998087882996,-0.05257471278309822,0.0005812539020553231,-0.026861579157412052,AUTO,2.0,-5.0,-998.0,-50.0,2.0,-23.0,630730.0,-35.36288315,149.16601574999999,46774.5,-24.0,15.5,-146.0
19:03:15,-0.046878808876499534,0.005978618690278381,1.0185537934303284,-0.07783477823249996,0.019129625492496416,0.004727637395262718,AUTO,1.0,-3.0,-993.6,-71.8,17.4,-0.2,631867.5,-35.3628841,149.1660169,47912.25,-7.0,6.75,-145.0
19:03:16,0.023148261476308107,-0.0033837741939350963,1.0635228157043457,0.09401345625519753,-0.03235903941094875,-0.00021709827706217766,AUTO,-3.0,10.0,-936.0,115.0,-37.0,7.0,633515.0,-35.36288175,149.1660149,49558.5,26.0,-25.5,-92.0
19:03:17,0.0481869587674737,-0.010087389266118407,1.0578491687774658,0.003795031283516437,0.00383984885411337,-0.004520001384662464,AUTO,-1.6,5.2,-943.4,18.2,0.6,-3.0,634055.0,-35.362880425,149.16601325,50098.25,4.0,-6.0,-48.25
19:03:18,0.024725510738790035,0.003438529558479786,1.0558706521987915,0.5935654193162918,0.011255622375756502,0.0071478590834885836,AUTO,0.5,30.0,-960.5,596.5,13.0,8.0,634315.0,-35.3628805,149.16601355,50361.0,-20.0,16.5,12.0
19:03:19,0.01291211656644009,0.00831698440015316,1.0550462007522583,-0.09988063760101795,0.002940791251603514,-0.002099634089972824,AUTO,1.6666666666666667,-16.666666666666668,-1000.6666666666666,124.33333333333333,6.0,-0.3333333333333333,634162.5,-35.3628813,149.166014625,50208.5,-20.25,15.25,22.0
19:03:20,0.004021947737783194,0.007263482082635164,1.0539472103118896,0.5828050374984741,-0.006527256686240435,0.0032189451158046722,AUTO,1.5,-3.5,-1014.5,-95.0,-0.5,2.0,633980.0,-35.3628824,149.1660159,50029.0,-16.0,9.0,6.0
19:03:21,0.007708039600402117,0.003591824497561902,1.0526871383190155,-0.24288558587431908,-0.0023086578003130853,-0.0010390251991339028,AUTO,1.5,-22.0,-997.0,-242.75,0.25,0.75,633942.5,-35.36288295,149.166016475,49987.75,-14.0,8.75,5.25
19:03:22,-0.010662469003970424,0.009683830663561821,1.0519212086995442,-0.34773292392492294,0.007503698812797666,-0.0024391134890417256,AUTO,1.0,-9.5,-1001.5,-181.0,9.5,1.0,633886.6666666666,-35.36288390000001,149.16601753333333,49929.666666666664,-7.0,3.0,2.3333333333333335
19:03:23,-0.011363596965869268,0.00682473904453218,1.0503867864608765,0.06768873085578282,-0.013440626052518686,-0.0028724244330078363,AUTO,-0.25,1.5,-1005.0,-117.25,-5.5,-1.75,633870.0,-35.36288416666667,149.16601766666665,49914.666666666664,1.0,-6.333333333333333,-1.0
19:03:24,0.016512339934706688,-0.0005258946330286562,1.0492740869522095,0.4655549228191376,-0.003421083092689514,-0.0033768839202821255,AUTO,1.0,7.0,-1003.0,465.0,0.0,-1.0,633880.0,-35.3628841,149.1660174,49922.0,2.0,-7.0,-1.0
19:03:25,0.00022241471985277408,0.004380356365193923,1.0492573181788127,0.13796397546927133,0.003919452894479036,0.0038185103718812266,AUTO,0.3333333333333333,13.333333333333334,-1002.3333333333334,140.66666666666666,6.0,5.0,633890.0,-35.36288403333334,149.16601736666667,49935.333333333336,0.0,-2.3333333333333335,0.0
19:03:26,-0.0015890115949635704,0.0072726174257695675,1.0481297969818115,-0.16401667396227518,0.0012380428767452638,-0.004831280093640089,AUTO,0.3333333333333333,-19.0,-997.6666666666666,-164.66666666666666,3.3333333333333335,-2.3333333333333335,633890.0,-35.3628841,149.16601756666668,49936.0,0.6666666666666666,-3.0,0.0
19:03:27,-4.3538243820269905e-05,0.007028361937652032,1.0467491149902344,0.4829176167647044,0.0011693190317600965,0.002161938037412862,AUTO,0.0,18.0,-1005.6666666666666,483.6666666666667,3.6666666666666665,3.6666666666666665,633890.0,-35.3628843,149.1660179,49935.0,3.0,-6.666666666666667,0.0
19:03:28,-0.003910079171570639,0.0047480156645178795,1.0458449125289917,-0.4923366705576579,-0.0017920325820644696,-2.723928385724624e-05,LOITER,-0.6666666666666666,-23.333333333333332,-996.6666666666666,-491.3333333333333,1.0,1.6666666666666667,633890.0,-35.3628842,149.1660178,49936.333333333336,4.0,-8.333333333333334,0.0
19:03:29,0.02572181572516759,0.004704386771967013,1.0447928508122761,0.5798681378364563,0.00779336504638195,0.0062287071874986095,LOITER,0.0,-11.333333333333334,-828.6666666666666,576.6666666666666,10.0,8.0,633703.3333333334,-35.3628837,149.16601746666666,49749.666666666664,0.6666666666666666,-4.666666666666667,68.0
19:03:30,0.02282545001556476,0.005707042912642161,1.0431396166483562,1.6773517926534016,0.0006753054137031237,0.0018566407573719819,LOITER,-1.0,91.0,-932.6666666666666,1680.6666666666667,3.6666666666666665,4.0,632770.0,-35.3628835,149.1660173,48815.666666666664,-3.3333333333333335,-1.6666666666666667,164.0
19:03:31,-0.003926215693354607,0.006005596835166216,1.0422293345133464,-1.565035303433736,-0.008725329224641124,-0.003634657555570205,LOITER,1.6666666666666667,-92.66666666666667,-997.0,-1567.6666666666667,-5.666666666666667,-2.0,630453.3333333334,-35.3628833,149.1660172,46496.0,-5.333333333333333,-1.3333333333333333,184.66666666666666
19:03:32,0.03097049208978812,0.0067006015839676065,1.0423016548156738,1.3870843648910522,0.002479221671819687,0.010372398265947899,LOITER,0.0,27.0,-1018.3333333333334,1385.0,5.0,11.666666666666666,629050.0,-35.362883266666664,149.1660172,45095.0,-5.666666666666667,-1.0,177.0
19:03:33,-0.03578358795493841,0.010610152501612902,1.0423954725265503,-1.3351612091064453,0.006950106006115675,-0.0020088020246475935,LOITER,3.5,-20.0,-1003.0,-1329.5,9.0,-0.5,627030.0,-35.36288385,149.16601765000001,43077.0,-3.5,-1.0,171.5
