time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,RTL_ALT,LAND_SPEED_HIGH,WPNAV_SPEED_DN
20:38:17,0.008831268642097712,0.00722307269461453,-0.16770796477794647,-0.003003524907398969,0.00026077906659338623,-0.011735004372894764,-35.36326165,149.1652356,18014.0,-0.5,2.5,-153.0,0.0,0.0,-1000.0,-1.5,0.5,-12.5,GUIDED,1500.0,0.0,150.0
20:38:19,0.0024054310051724315,0.0041516313795000315,-0.19718365371227264,-0.0008620288572274148,-0.000481634444440715,-0.01861481834203005,-35.3632616,149.16523615,21133.0,-3.0,5.0,-153.0,0.0,0.0,-1000.0,-0.5,0.0,-19.0,GUIDED,1500.0,0.0,150.0
20:38:21,0.0018300212686881423,0.002663488034158945,-0.23531662672758102,0.0009238077909685671,0.00016759554273448884,-0.01931849494576454,-35.3632618,149.16523665,24261.5,-2.0,3.0,-153.0,0.0,0.0,-1000.0,1.0,0.5,-20.0,GUIDED,1500.0,0.0,150.0
20:38:23,0.013076146598905325,0.00313753099180758,-0.2375844046473503,0.0031516901217401028,-0.002400936442427337,0.025302434340119362,-35.36326215,149.1652364,27372.5,-4.0,1.5,-153.0,0.0,0.5,-999.5,4.0,-1.5,24.0,GUIDED,1500.0,0.0,150.0
20:38:25,-0.00020119528926443309,0.0018015269888564944,-0.19300375878810883,-0.003142039990052581,0.0007580201781820506,0.019888623617589474,-35.3632623,149.1652376,30482.0,0.0,7.5,-153.0,0.5,-1.0,-1000.0,-2.0,1.0,19.0,GUIDED,1500.0,0.0,150.0
20:38:27,0.0007033520960249007,0.0015223055379465222,-0.16000733524560928,0.0023791287967469543,0.0007188043964561075,0.014909320045262575,-35.3632623,149.1652381,33595.5,0.0,0.5,-153.0,0.0,0.0,-1000.0,2.5,1.0,14.0,GUIDED,1500.0,0.0,150.0
20:38:29,0.0016649722238071263,0.0010666510497685522,-0.13511504977941513,0.0012751153262797743,0.00045130890794098377,0.011175017803907394,-35.3632622,149.1652379,36702.5,0.0,0.0,-153.0,0.0,0.0,-1000.5,1.5,0.5,10.5,GUIDED,1500.0,0.0,150.0
20:38:31,0.0025658486410975456,0.00152248254744336,-0.11644881218671799,-0.0009253107418771833,0.0007176914077717811,0.00942516652867198,-35.3632621,149.16523755,39810.5,0.0,0.0,-153.0,0.0,0.0,-999.5,0.0,1.0,8.5,GUIDED,1500.0,0.0,150.0
20:38:33,0.002130517619661987,0.0014899317757226527,-0.10242334380745888,0.0008998650882858783,0.000625662156380713,0.007993542356416583,-35.3632621,149.1652374,42924.5,-1.0,0.5,-153.0,0.0,0.0,-1000.0,1.5,1.0,7.5,GUIDED,1500.0,0.0,90.0
20:38:35,0.0020305721554905176,0.0009369358012918383,-0.09028178080916405,6.171525456011295e-06,-0.0007576442149002105,0.00596733926795423,-35.363262,149.1652373,46031.5,-1.0,1.0,-153.0,0.0,0.0,-1000.0,0.5,0.0,5.0,GUIDED,1500.0,0.0,90.0
20:38:37,0.0019058549078181386,0.001069221121724695,-0.07959660142660141,0.0013466377567965537,0.0003621569776441902,0.0054231309331953526,-35.363262,149.1652373,49139.0,-1.0,1.0,-153.0,0.0,0.0,-1000.0,2.0,0.5,5.0,GUIDED,1500.0,90.0,90.0
20:38:39,0.0021365562570281327,0.0008903181878849864,-0.06974934414029121,0.0019645963329821825,-0.0012167826644144952,0.004273698665201664,-35.363262,149.1652373,52253.5,-1.0,1.0,-153.0,0.0,0.0,-1000.5,2.5,0.0,4.0,LAND,1500.0,90.0,90.0
20:38:41,-0.05473366752266884,0.05482064373791218,0.2425830215215683,0.04020652128383517,-0.16334840655326843,0.34725815057754517,-35.3632626,149.1652363,55213.5,-25.5,-28.0,-106.0,3.5,5.5,-907.5,41.0,-162.0,347.0,LAND,1500.0,150.0,90.0
20:38:43,0.028870994225144386,-0.0227836100384593,0.3151342570781708,-0.7703438401222229,0.041002364829182625,-0.0426619928330183,-35.363264,149.16523289999998,55788.5,18.0,21.5,31.5,-3.5,-58.5,-942.5,-771.0,42.0,-41.5,LAND,1500.0,150.0,90.0
20:38:45,-0.0008115479722619057,0.014844226650893688,0.24908685684204102,-1.5254996418952942,-0.009106740588322282,-0.016161493957042694,-35.363261050000006,149.16523805,54271.0,5.5,18.5,136.5,1.0,-100.0,-913.0,-1527.0,-7.0,-15.5,LAND,1500.0,190.0,90.0
20:38:47,-0.02121495921164751,5.046454316470772e-05,0.19731270521879196,1.0042568445205688,0.0037446848582476377,-0.018858378753066063,-35.363261550000004,149.16524105000002,51376.0,-1.0,-6.5,123.0,0.0,81.0,-1008.0,1009.0,4.5,-18.0,LAND,1500.0,190.0,90.0
20:38:49,-0.010789287858642638,-0.00896955281496048,0.1609218567609787,-1.2895808219909668,-0.0032343843195121735,-0.015835403464734554,-35.363262500000005,149.1652402,48759.0,4.0,-17.5,148.5,-0.5,-93.5,-847.5,-1292.5,-2.5,-15.0,LAND,1500.0,500.0,90.0
20:38:51,-0.0035058908397331834,-0.004710901295766234,0.12894529104232788,-1.661345899105072,0.05133384093642235,-0.002637385856360197,-35.36326255,149.1652382,42223.5,6.0,-5.5,363.0,-0.5,-82.0,-1005.5,-1662.5,51.5,-1.5,LAND,1500.0,500.0,90.0
20:38:53,-0.01869233511388302,-0.00429001881275326,0.10661156103014946,-0.6433125957846642,-0.09782755468040705,0.1171738114207983,-35.3632623,149.16523675,35023.5,3.5,6.0,291.0,1.5,46.0,-1197.5,-637.0,-96.0,118.0,LAND,1500.0,310.0,90.0
20:38:55,0.013126959966029972,-0.0017043364932760596,0.1016104482114315,1.165937379002571,-0.005624780897051096,-0.002392701804637909,-35.3632622,149.16523560000002,31056.5,2.0,12.0,172.0,-1.0,88.0,-969.0,1171.5,-4.5,-2.0,LAND,1500.0,310.0,90.0
20:38:57,-0.00021962448954582214,0.004755173344165087,0.08761705458164215,1.2398726791143417,-0.005130523117259145,-0.0004726797342300415,-35.3632622,149.1652378,27238.0,3.0,5.0,170.5,5.5,52.0,-1281.5,1241.0,-4.0,0.0,LAND,1500.0,60.0,90.0
20:38:59,-0.025878718122839928,-0.0021978442673571408,0.07401450350880623,0.2978335493244231,-0.009565056767314672,-0.0012585285876411945,-35.363262649999996,149.1652416,26601.0,4.0,-28.5,27.0,1.0,-6.0,-974.0,296.5,-8.5,-1.0,LAND,1500.0,60.0,90.0
20:39:01,0.007185047492384911,-0.0068611514288932085,0.06524493545293808,0.1271246001124382,-0.003997205523774028,-0.004340964136645198,-35.3632628,149.16523955,25869.0,5.0,-28.0,48.5,-2.0,-19.0,-966.0,124.0,-3.0,-3.5,LAND,1500.0,380.0,90.0
20:39:03,0.04263521544635296,-0.0015381310367956758,0.05641057901084423,1.7239775657653809,-0.02320817206054926,0.00785146583802998,-35.3632624,149.16523734999998,22330.0,3.5,0.0,300.5,1.0,22.5,-983.0,1721.0,-22.0,8.0,LAND,1500.0,380.0,90.0
20:39:05,-0.026403843658044934,-0.0010846950754057616,0.050061026588082314,-1.1544202268123627,-0.010009773075580597,0.0024461946450173855,-35.3632622,149.1652379,16594.0,2.0,-4.0,210.0,0.5,-39.5,-1407.5,-1153.0,-9.0,3.5,LAND,1500.0,100.0,90.0
20:39:07,-0.030428510159254074,-0.0011968088801950216,0.044439010322093964,-1.0485754609107971,-0.0018415343947708607,-0.003952171071432531,-35.3632623,149.16523915,15629.0,2.0,-12.5,46.5,1.5,-41.5,-960.0,-1048.5,-0.5,-2.5,LAND,1500.0,100.0,90.0
20:39:09,0.01473716925829649,-0.003845015075057745,0.03773604333400726,1.0520252585411072,-0.004717141971923411,-0.00440662051551044,-35.3632624,149.16523949999998,14364.0,1.5,-21.5,94.5,-1.5,15.5,-849.5,1048.5,-4.0,-3.5,LAND,1500.0,250.0,90.0
20:39:11,0.0015984739293344319,-0.0033435464138165116,0.0331721268594265,0.13125548418611288,0.004836062318645418,-0.0007924223318696022,-35.36326235,149.1652375,11316.5,2.0,-6.0,86.5,-2.0,39.5,-1085.0,133.5,5.0,0.5,LAND,1500.0,250.0,90.0
20:39:13,0.015346989035606384,-0.003105199197307229,0.028746447525918484,0.03473109006881714,0.0005305376835167408,5.88870607316494e-05,-35.3632621,149.16523555,10593.0,0.0,7.0,24.0,-2.0,24.0,-985.5,36.5,1.0,1.0,LAND,1500.0,370.0,90.0
20:39:15,0.015083354897797108,-0.0012947567156516016,0.02556906919926405,-0.10360564291477203,0.0016878617461770773,-0.0014579162234440446,-35.36326205,149.1652344,9986.5,0.0,20.5,35.5,-1.0,17.0,-994.5,-101.5,1.5,-0.5,LAND,1500.0,370.0,90.0
20:39:17,0.023522003553807735,-0.0006366719899233431,0.02260630577802658,0.25531127862632275,0.0035429252311587334,-0.0016746759647503495,-35.363262,149.16523385,9298.0,0.0,28.5,36.0,-0.5,33.0,-999.0,258.5,4.0,0.0,LAND,1500.0,470.0,90.0
20:39:19,0.014363310765475035,-0.0006903283065184951,0.01976844947785139,-0.06134825199842453,0.0003445151378400624,9.624147787690163e-05,-35.363262,149.16523415,8607.5,-1.0,28.5,34.0,0.0,19.5,-995.5,-58.0,0.5,1.0,LAND,1500.0,470.0,90.0
20:39:21,0.01500227116048336,0.0015183395007625222,0.01732715219259262,0.5155689120292664,0.0005964547162875533,-0.0001673932420089841,-35.363262,149.1652353,8247.5,0.0,22.0,-7.0,1.5,25.5,-1003.0,517.5,0.5,1.0,LAND,1500.0,240.0,90.0
20:39:23,-0.0038177043898031116,0.0015251758741214871,0.014976405538618565,-0.5755322277545929,-0.0003175299789290875,-0.002586699090898037,-35.363262,149.1652368,8333.0,-1.0,9.5,0.0,0.0,-25.0,-1001.0,-574.0,0.5,-1.0,LAND,1500.0,240.0,90.0
20:39:25,0.0048267170786857605,0.0013851234107278287,0.012745463754981756,0.6238819062709808,0.004691453417763114,0.0011085904552601278,-35.363262,149.16523805,8334.5,-1.0,-0.5,0.0,0.0,22.5,-1007.0,625.0,4.5,1.5,LAND,1500.0,320.0,90.0
20:39:27,0.001007413025945425,-0.0007268498302437365,0.01070259977132082,-0.5424672141671181,-0.0005435988132376224,-0.0011820573708973825,-35.363262,149.16523784999998,8320.0,-1.0,-5.5,8.0,0.0,-34.0,-945.0,-541.5,0.0,0.0,LAND,1500.0,320.0,90.0
20:39:29,0.011075911577790976,0.0005737048923037946,0.009765353053808212,-0.2302677370607853,0.000199607340618968,0.0002108840853907168,-35.363261949999995,149.1652372,7594.5,-2.0,0.0,37.0,-0.5,-35.0,-1002.5,-231.5,1.0,1.5,LAND,1500.0,410.0,90.0
20:39:31,0.014235563576221466,0.0006530405080411583,0.008651158306747675,0.3030454311519861,0.002951089874841273,-0.002126356295775622,-35.3632619,149.1652372,6885.0,-1.5,1.0,32.0,1.0,-7.0,-1003.5,302.5,3.0,-0.5,LAND,1500.0,410.0,90.0
20:39:33,0.01338992826640606,0.0002123412341461517,0.006882868707180023,0.6697490364313126,0.001863023906480521,0.0032483593095093966,-35.3632619,149.1652374,6200.0,-1.0,0.5,33.0,-0.5,8.5,-995.5,669.0,2.5,4.0,LAND,1500.0,210.0,90.0
20:39:35,0.004006667179055512,0.0015217027394101024,0.006283816182985902,0.8117179572582245,-0.00016920607595238835,0.0019931450951844454,-35.3632619,149.16523825000002,5522.5,-1.0,-4.0,32.0,0.5,32.0,-1012.5,812.5,0.0,3.0,LAND,1500.0,210.0,90.0
20:39:37,0.0019107008847640827,-4.530530350166373e-05,0.0050509157590568066,0.5772826075553894,0.0022846642532385886,-0.00052982522174716,-35.3632619,149.1652393,4841.5,-1.0,-13.0,31.5,-0.5,9.0,-995.5,576.5,2.5,0.5,LAND,1500.0,340.0,90.0
20:39:39,0.007472083903849125,0.0011953857028856874,0.004856159444898367,0.8842479288578033,0.0024349565792363137,-0.0008946761954575777,-35.3632619,149.1652389,4158.5,-1.0,-13.0,31.5,0.0,33.0,-1018.5,885.5,2.5,0.5,LAND,1500.0,340.0,90.0
20:39:41,0.00666645762976259,-0.002135210786946118,0.0032865566899999976,0.810547262430191,-0.004057839512825012,0.0027467129984870553,-35.363261949999995,149.1652386,3484.0,-2.0,-10.5,31.5,-0.5,44.0,-1009.0,812.0,-3.0,4.0,LAND,1500.0,390.0,90.0
20:39:43,0.023225722834467888,-0.003291068598628044,0.0029314926359802485,0.8839446604251862,0.004441575729288161,0.0032800347544252872,-35.3632621,149.1652368,2800.0,0.0,0.5,31.5,-1.0,41.0,-1003.0,885.0,4.5,4.0,LAND,1500.0,390.0,90.0
20:39:45,0.025358151644468307,-0.00031329331432061736,0.002516387030482292,0.9177703857421875,0.0010811237443704158,-3.3825403079390526e-05,-35.3632621,149.16523585,2118.5,0.0,11.0,32.0,0.0,35.5,-1011.0,918.5,1.0,1.5,LAND,1500.0,40.0,90.0
20:39:47,0.014491895213723183,0.00319265213329345,0.002522234572097659,0.6232911199331284,0.005780153209343553,0.0009952078107744455,-35.3632619,149.16523675,1435.5,0.0,7.0,32.0,1.5,8.5,-1004.5,623.0,6.0,2.0,LAND,1500.0,40.0,90.0
20:39:49,-0.0023467610590159893,0.002514237305149436,0.0024472296936437488,0.7782302498817444,-0.002317252801731229,-0.0008333575096912682,-35.3632619,149.16523899999999,759.5,-1.5,-5.5,33.0,2.0,17.5,-999.0,777.5,-1.0,1.0,LAND,1500.0,190.0,90.0
20:39:51,0.012708025053143501,0.00024905519967433065,0.0007297083793673664,0.02159213845152408,0.02976364328060299,-0.029140575730707496,-35.363261949999995,149.1652397,131.5,10.0,0.0,6.5,2.0,-2.0,-994.0,22.0,30.0,-27.5,LAND,1500.0,190.0,90.0
20:39:53,0.014642293099313974,0.004174172645434737,-0.001738875696901232,0.0016363468021154404,0.0017551847267895937,0.0005888754385523498,-35.363261949999995,149.16524095,67.5,-1.5,14.5,4.0,0.0,0.0,-1000.0,2.0,2.0,2.0,LAND,1500.0,290.0,90.0
20:39:55,0.012784907128661871,0.00615666015073657,-0.0024384695570915937,0.0014136538375169039,0.0015923796454444528,0.0006153661524876952,-35.36326245,149.1652415,28.5,-8.5,16.5,4.0,0.0,0.0,-1000.0,2.0,2.0,2.0,LAND,1500.0,290.0,90.0
20:39:57,0.008427525404840708,0.004937865538522601,-0.002020422136411071,0.0011646380298770964,0.0016412230324931443,0.0006740778335370123,-35.3632626,149.1652412,0.5,-8.0,8.5,2.0,0.0,0.0,-1000.0,2.0,2.0,2.0,LAND,1500.0,290.0,90.0
20:39:59,0.00717219989746809,0.004552059651662906,-0.0015890157083049417,0.0011878377214695017,0.001507557191265126,0.0007413708372041583,-35.3632625,149.1652408333333,0.0,-7.0,4.0,1.0,0.0,0.0,-1000.0,2.0,2.0,2.0,LAND,1500.0,290.0,90.0
