time_stamp,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE
06:47:42,300000.0,0.0,76.5,-977.0,1352.0,2.0,7.0,-35.3632624,149.165238,12497.5,0.5,-2.5,100.0,0.00717559177428484,0.003241998958401382,0.5356066823005676,1.3485950827598572,0.00032002548687160015,0.005411995807662606,RTL
06:47:43,172535.0,-1.25,15.75,-1060.5,699.75,2.25,4.0,-35.363262325,149.165238025,11585.25,0.25,-4.25,66.75,0.01297850627452135,0.0033529792563058436,0.5347521752119064,0.699042628519237,0.0008985196764115244,0.002224857220426202,RTL
06:47:44,172535.0,-1.5,0.0,-1010.0,-96.0,1.0,2.5,-35.3632621,149.1652376,11163.5,-1.0,-2.5,27.5,0.005301990895532072,0.0030627056257799268,0.5343821942806244,-0.09828805923461914,2.7614005375653505e-05,0.000737462833058089,RTL
06:47:46,172535.0,0.0,-9.0,-995.0,-570.5,3.0,5.5,-35.3632617,149.16523725000002,10611.0,-3.5,2.0,32.5,-0.005282111465930939,0.004864297108724713,0.5347011685371399,-0.5734519809484482,0.0018079224391840398,0.003690658137202263,RTL
06:47:47,200.0,1.0,24.0,-1009.0,589.5,1.25,3.25,-35.36326175,149.16523745,10276.75,-3.5,1.0,33.0,0.009091451356653124,0.005629774183034897,0.5348514765501022,0.5879270359873772,-0.00024827852030284703,0.001692175748758018,RTL
06:47:48,200.0,1.5,-29.5,-989.5,-621.5,2.0,1.5,-35.3632619,149.16523790000002,9937.0,-3.0,-1.0,35.0,-0.008017942018341273,0.0064136371947824955,0.534910261631012,-0.6237193942070007,0.00016345921903848648,-0.0007094977190718055,RTL
06:47:50,200.0,0.0,-12.0,-985.5,-254.5,2.5,1.5,-35.36326235,149.1652384,9252.5,0.5,-7.5,33.0,-0.005272116395644844,0.0024044588208198547,0.534288614988327,-0.25695281475782394,0.0006724143167957664,-0.0005014369962736964,RTL
06:47:51,200.0,0.0,20.0,-1025.25,523.25,1.25,2.75,-35.3632624,149.165238225,8909.5,1.0,-6.0,30.75,0.005096484557725489,0.0017658914148341864,0.5345519334077835,0.5216897269710898,-0.0007217364036478102,0.0007199276587925851,RTL
06:47:52,200.0,0.5,0.5,-1034.5,20.5,3.0,1.5,-35.36326245,149.1652382,8765.5,2.0,-5.5,-1.0,0.0004482334479689598,0.0024230816634371877,0.5341030359268188,0.01888415217399597,0.0012536125723272562,-6.48273853585124e-05,RTL
06:47:54,200.0,-0.5,-7.0,-1002.0,-65.0,2.0,-1.0,-35.36326255,149.16523834999998,8859.0,3.0,-6.5,-1.0,-0.006579527631402016,0.0033960395958274603,0.5340628921985626,-0.06626705825328827,1.7522834241390228e-06,-0.003336560446768999,RTL
06:47:55,300000.0,0.0,11.0,-997.75,272.5,-0.75,3.75,-35.3632626,149.16523845,8869.5,3.25,-7.5,-0.25,-0.0025472983470535837,0.0032287162612192333,0.5339694321155548,0.27112041413784027,-0.003253775998018682,0.0018058193381875753,RTL
06:47:56,300000.0,-1.0,5.0,-1026.5,25.0,1.0,3.0,-35.36326255,149.1652383,8822.0,3.0,-8.0,5.5,-0.0016024492215365171,0.0015644009108655155,0.5341774523258209,0.023334890604019165,-0.0012339798267930746,0.0011097774840891361,RTL
06:47:58,300000.0,0.0,23.5,-1001.0,295.5,1.0,2.0,-35.36326245,149.16523795,8761.5,1.5,-3.5,-1.0,0.0014485777355730534,0.0023429436841979623,0.5341725647449493,0.29294469580054283,-0.0009948717197403312,0.00019149528816342354,RTL
06:47:59,168767.0,0.0,-3.0,-999.5,51.5,1.5,4.5,-35.363262275000004,149.165237725,8773.75,1.0,-3.25,0.0,0.005316974013112485,0.0023422647500410676,0.5340579152107239,0.050641775131225586,-0.0004277665284462273,0.002571306307800114,RTL
06:48:00,168767.0,0.0,-2.0,-998.0,-61.0,2.0,1.0,-35.36326215,149.1652374,8778.5,0.0,-0.5,0.0,0.004295281105441973,0.002114512783009559,0.5339352488517761,-0.06272527575492859,0.0002709238906390965,-0.0013309583300724626,RTL
06:48:02,168767.0,0.0,-21.0,-989.5,-287.0,-1.5,2.0,-35.3632619,149.16523705,8778.5,-2.0,2.0,0.5,0.005745605332776904,0.0029149982146918774,0.5339958369731903,-0.28757888078689575,-0.0037052055122330785,0.00037639541551470757,RTL
06:48:03,200.0,0.0,0.25,-966.5,61.75,3.0,3.25,-35.3632619,149.16523715,8762.25,-2.25,2.0,8.0,0.005670356738846749,0.003075560729485005,0.5344752818346024,0.060277942568063736,0.00132074422435835,0.0011655243579298258,RTL
06:48:04,200.0,0.0,-10.0,-987.5,-86.5,3.0,5.0,-35.363261949999995,149.16523725000002,8472.0,-1.5,1.5,40.5,0.003442576853558421,0.002987972926348448,0.5350207984447479,-0.08733740448951721,0.000969360931776464,0.0029072839533910155,RTL
06:48:06,200.0,-0.5,22.5,-1008.5,67.0,4.0,0.0,-35.3632619,149.16523715,7700.5,-2.5,1.5,34.0,0.000769446138292551,0.0019217207445763052,0.5349527299404144,0.0633634477853775,0.0024591683177277446,-0.002757316338829696,RTL
06:48:07,137910.0,0.0,15.75,-1010.5,626.75,3.75,5.75,-35.363261775,149.1652369,7368.25,-3.0,3.0,32.75,0.01879894593730569,0.0033115115365944803,0.5351041108369827,0.6260355990380049,0.0020469689334277064,0.0036616037832573056,RTL
06:48:08,137910.0,1.5,6.5,-1001.5,316.0,2.5,5.5,-35.363261800000004,149.16523715,7007.5,-2.5,3.0,33.0,0.007573578259325586,0.0053732567466795444,0.5356497168540955,0.3150287754833698,0.0006945380009710789,0.003507892834022641,RTL
06:48:10,137910.0,3.5,1.0,-1010.0,-174.0,1.5,1.0,-35.3632633,149.1652407,6312.5,5.0,-13.5,32.5,-0.040024759247899055,0.00921871094033122,0.5351046323776245,-0.17556747794151306,-0.0008413000032305717,-0.0013816416030749679,RTL
06:48:11,137056.0,1.25,-0.5,-1001.75,407.75,-1.25,3.25,-35.363264025,149.16524205000002,5970.25,13.25,-29.75,31.75,-0.02964460803195834,0.005770545220002532,0.5348501354455948,0.4075205326080322,-0.003470738767646253,0.001264227379579097,RTL
06:48:12,137056.0,0.0,-16.0,-1004.0,-593.5,0.0,5.5,-35.3632643,149.16524199999998,5624.5,17.5,-36.5,32.0,-0.033631350845098495,0.0010653456847649068,0.5352679491043091,-0.5942164659500122,-0.0027771341847255826,0.003623090567998588,RTL
06:48:14,137056.0,-2.0,-4.0,-995.0,-204.0,1.0,0.5,-35.363263700000005,149.16524035,4942.0,16.5,-30.0,30.0,-0.01294889417476952,-0.0002961621357826516,0.5346647500991821,-0.20392422378063202,-0.0011386695550754666,-0.001981789362616837,RTL
06:48:15,125000.0,-2.75,15.5,-1001.25,507.0,1.0,4.5,-35.363263125,149.16523925,4597.0,12.25,-22.25,31.5,0.009145871095824987,-0.00037169611459830776,0.5343499630689621,0.5079595968127251,-0.0008764490194153041,0.0024369957391172647,RTL
06:48:16,125000.0,-3.5,0.5,-1008.5,-244.5,5.5,5.5,-35.363262399999996,149.16523784999998,4257.5,6.0,-12.0,30.0,0.003731575678102672,-0.0004410827095853165,0.5349678099155426,-0.24469612538814545,0.0036896702367812395,0.0034571539144963026,RTL
06:48:18,125000.0,0.0,-4.5,-996.5,-371.0,6.5,4.0,-35.36326135,149.16523615,3586.0,-4.0,6.5,32.0,0.006943162763491273,0.003629708313383162,0.5357034504413605,-0.37128838896751404,0.004736247938126326,0.001873109140433371,RTL
06:48:19,63930.0,1.75,10.0,-1005.25,490.75,4.25,3.0,-35.363261475,149.16523675,3250.25,-5.25,7.75,32.0,0.011461563874036074,0.006463229190558195,0.5357420295476913,0.491196870803833,0.0022503038053400815,0.0007802309119142592,RTL
06:48:20,63930.0,2.5,-7.5,-997.5,-288.5,-1.5,2.5,-35.363262,149.1652379,2913.5,-3.0,2.0,31.5,-0.014334825333207846,0.0061840766575187445,0.5353062748908997,-0.2885511815547943,-0.004115049086976796,0.0005758812185376883,RTL
06:48:22,63930.0,-1.0,8.0,-991.0,-12.5,-6.0,4.0,-35.3632625,149.16523840000002,2234.5,1.5,-8.5,32.5,-0.007016006740741432,0.0002406241837888956,0.535355806350708,-0.012833714485168457,-0.008714178809896111,0.0016682525747455657,RTL
06:48:23,233783.0,-0.75,-17.5,-996.5,-70.75,4.0,3.75,-35.363262275000004,149.16523755000003,1892.75,1.5,-5.0,33.0,0.013239130610600114,-0.0004682296348619275,0.535827249288559,-0.06970947980880737,0.0021678946213796735,0.0017969826003536582,RTL
06:48:24,233783.0,-1.5,10.0,-1008.0,9.0,9.0,0.5,-35.363262,149.1652372,1546.5,-0.5,0.0,33.0,0.0048211762914434075,0.003820796962827444,0.5356391072273254,0.008496671915054321,0.00705962092615664,-0.001693250669632107,RTL
06:48:26,233783.0,-0.5,23.5,-1002.5,13.0,-1.0,4.5,-35.363261949999995,149.16523784999998,872.0,-2.0,0.0,32.5,-0.0043495019199326634,0.005484431749209762,0.5350058376789093,0.012374520301818848,-0.0038144626887515187,0.002014506491832435,RTL
06:48:27,251453.0,-1.0,-20.5,-996.0,-272.0,-2.25,5.0,-35.363262025,149.165237775,533.5,-1.5,-3.5,32.5,0.0032325775391655043,0.0017013984979712404,0.535026416182518,-0.2710240026935935,-0.005175117403268814,0.002739267540164292,RTL
06:48:28,251453.0,-1.5,-3.5,-1008.0,-309.5,3.5,4.0,-35.363261800000004,149.1652369,216.0,-3.5,9.5,13.5,0.009891913796309382,0.00032163309515453875,0.5354121029376984,-0.309596402104944,0.0014495846116915345,0.0017104243161156774,RTL
06:48:30,251453.0,0.0,1.0,-1000.0,3.0,3.0,3.0,-35.36326165,149.16523745,149.0,-10.5,22.5,-4.5,0.017701628617942333,0.003834208124317229,0.5348525047302246,0.0032478144858032465,0.001062324969097972,0.0006077105645090342,RTL
06:48:31,74076.0,0.0,0.25,-1000.0,3.0,3.0,3.0,-35.36326185,149.1652375,145.75,-13.5,20.5,-3.0,0.016787690576165915,0.005087190307676792,0.5348324179649353,0.0030114389955997467,0.0010623999987728894,0.0005744098452851176,RTL
06:48:32,74076.0,0.0,0.5,-1000.0,3.0,3.0,3.0,-35.363261949999995,149.1652374,126.0,-14.5,18.0,-2.5,0.0154255754314363,0.005891389446333051,0.5353279113769531,0.002851949888281524,0.000916318385861814,0.0005662273615598679,RTL
06:48:34,74076.0,0.0,0.5,-1000.0,3.0,3.0,3.0,-35.363261949999995,149.165237,83.5,-12.5,10.5,-1.0,0.011256983038038015,0.006110510788857937,0.5369091928005219,0.0024553629336878657,0.0010253727668896317,0.000620960840024054,RTL
06:48:36,74076.0,0.0,1.0,-1000.0,3.0,3.0,3.0,-35.36326185,149.16523654999997,64.5,-10.0,6.0,0.0,0.009774038568139076,0.006032546516507864,0.5374557673931122,0.0024310057051479816,0.0010262674186378717,0.0006883706664666533,RTL
