,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
16:41:44.947,0.0,0.0,1.0,-59.0,-0.5,150.0,-1.0,-0.5,67.0,67.0,6.0,2200.0,82.0,0.0,57.0,6.0,8.0,0.205,3.0,3.0,0.08,0.01,1.0,-113.0,22.0
16:41:50.115,0.0,0.0,1.0,-15.0,-0.5,510.0,-1.0,-0.5,-93.0,57.0,11.0,1000.0,177.0,0.0,44.0,1.0,10.0,0.205,3.0,6.0,0.07,0.0,1.0,-111.0,-115.0
16:41:56.032,0.0,0.0,1.0,-157.0,-0.5,30.0,-1.0,-0.5,-15.0,12.0,6.0,900.0,55.0,0.0,64.0,16.0,4.0,0.525,3.0,3.0,0.04,0.0,1.0,112.0,45.0
16:42:01.123,0.0,0.0,1.0,-115.0,-0.5,440.0,-1.0,-0.5,-135.0,11.0,47.0,800.0,224.0,0.0,18.0,38.0,3.0,0.375,3.0,10.0,0.1,0.01,1.0,-30.0,58.0
16:42:05.361,0.0,0.0,1.0,-107.0,-0.5,410.0,-1.0,-0.5,159.0,57.0,34.0,800.0,159.0,0.0,10.0,37.0,10.0,0.325,3.0,4.0,0.07,0.01,1.0,-111.0,-90.0
16:42:10.142,0.0,0.0,1.0,-129.0,-0.5,440.0,-1.0,-0.5,-160.0,58.0,1.0,4200.0,52.0,0.0,75.0,100.0,10.0,0.51,3.0,6.0,0.04,0.0,1.0,-22.0,-59.0
16:42:15.172,0.0,0.0,1.0,-30.0,-0.5,700.0,-1.0,-0.5,-14.0,1.0,16.0,800.0,28.0,0.0,4.0,76.0,3.0,0.385,3.0,9.0,0.07,0.0,1.0,67.0,33.0
16:42:19.307,0.0,0.0,1.0,-172.0,-0.5,500.0,-1.0,-0.5,62.0,41.0,86.0,200.0,82.0,0.0,38.0,67.0,9.0,0.285,3.0,6.0,0.03,0.0,1.0,-113.0,168.0
16:42:23.479,0.0,0.0,1.0,-117.0,-0.5,500.0,-1.0,-0.5,-148.0,15.0,52.0,400.0,41.0,0.0,39.0,35.0,6.0,0.275,3.0,6.0,0.04,0.01,1.0,-71.0,25.0
16:42:28.144,0.0,0.0,1.0,-30.0,-0.5,20.0,-1.0,-0.5,-88.0,93.0,11.0,3500.0,176.0,0.0,32.0,41.0,6.0,0.275,3.0,5.0,0.04,0.01,1.0,-84.0,-14.0
