time_stamp,RTL_ALT,EK2_ALT_SOURCE,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,VFR_HUD_alt,xacc,yacc,zacc,xgyro,ygyro,zgyro
16:01:23,1500.0,0.0,AUTO,-0.029993305448442698,0.010349281365051866,1.5797168612480164,0.0655820183455944,-0.007050431799143553,0.0002935449592769146,601342.5,-35.362392125,149.166964675,17385.25,51.75,-9.25,-54.0,601.3424835205078,-0.25,7.5,-1044.5,67.0,-1.25,3.75
16:01:37,1500.0,0.0,ALT_HOLD,-0.059962907806038857,-0.12973210091392198,1.4030376076698303,-0.12433731555938721,0.0014795466947058837,-0.060122486824790634,619726.6666666666,-35.362385683333336,149.1669218333333,35771.833333333336,-119.83333333333333,71.0,-146.5,619.7266438802084,11.0,-29.5,-1019.3333333333334,-121.16666666666667,6.166666666666667,-56.0
16:01:45,1500.0,0.0,AUTO,0.06301424528161685,-0.01471558678895235,1.6330972115198772,0.08772323528925578,0.03575411314765612,8.122405658165614e-05,615975.0,-35.36230393333333,149.16692663333333,32018.666666666668,-33.5,-4.166666666666667,-12.833333333333334,615.9749857584635,-0.3333333333333333,8.166666666666666,-1072.0,92.16666666666667,39.666666666666664,3.5
16:01:47,1500.0,0.0,AUTO,0.05238649249076843,0.0007159201777540147,1.9101802508036296,-0.014008906902745366,0.0022612832253798842,0.5527677166586121,617230.0,-35.36230903333333,149.16692771666666,33274.333333333336,-86.16666666666667,-3.1666666666666665,-102.5,617.22998046875,0.5,-12.5,-1036.5,-9.833333333333334,6.333333333333333,556.3333333333334
16:01:51,1500.0,0.0,ALT_HOLD,-0.03018273102740447,-0.01645060411343972,-2.034802039464315,-0.09646990126930177,-0.0176638140110299,0.13492115501624843,622335.0,-35.362336033333335,149.16691818333334,38379.0,-92.33333333333333,-35.166666666666664,-43.333333333333336,622.3349914550781,-11.666666666666666,-17.833333333333332,-840.0,-91.83333333333333,-13.5,139.0
16:02:07,1500.0,0.0,ALT_HOLD,-0.01832393277436495,-0.1110891804099083,-3.0526594638824465,0.008327393233776093,-0.008141301199793815,0.12044109925627708,627180.0,-35.36236766,149.16691544,43226.6,-90.6,44.2,-142.8,627.1799926757812,-18.2,3.8,-996.8,12.0,-4.2,124.2
16:02:09,1500.0,0.0,ALT_HOLD,-0.15462668985128403,-0.06045802558461825,-3.0800776878992715,-0.2335372300197681,0.033070317935198545,-0.030309968317548435,628991.6666666666,-35.362392,149.1669307,45035.166666666664,-172.16666666666666,145.5,36.833333333333336,628.9916585286459,-49.166666666666664,-7.666666666666667,-809.8333333333334,-232.0,37.0,-26.0
16:02:13,1500.0,0.0,AUTO,0.07493213502069314,0.03316657431423664,-3.0971423387527466,0.11711147427558899,-0.0005768613967423638,0.006768957944586873,623530.0,-35.36243043333334,149.16700176666666,39574.5,-7.5,13.166666666666666,8.166666666666666,623.5299784342448,-3.1666666666666665,2.1666666666666665,-1091.6666666666667,119.33333333333333,3.1666666666666665,10.333333333333334
16:02:21,1500.0,0.0,AUTO,-0.005594393704086542,-0.020679618697613478,-0.9311302403608958,-0.03187860839534551,0.010918118447686235,-0.07889413604668032,631818.3333333334,-35.362394516666676,149.16694211666666,47863.5,63.333333333333336,-94.33333333333333,-121.66666666666667,631.8183085123698,-21.833333333333332,-11.833333333333334,-991.8333333333334,-27.666666666666668,14.333333333333334,-75.16666666666667
16:02:23,1500.0,0.0,AUTO,-0.05167312485476335,-0.053755391389131546,-1.5091980894406636,-0.01029273890890181,0.02978119145457943,-0.4476720144351323,633788.3333333334,-35.3623892,149.16692053333335,49832.666666666664,-15.833333333333334,-127.5,-62.166666666666664,633.788319905599,-26.5,-8.666666666666666,-950.8333333333334,-6.5,33.666666666666664,-443.5
16:02:43,1500.0,0.0,AUTO,-0.00881184684112668,-0.005509478156454861,-2.142793655395508,0.04831299930810928,-0.0029842458316124976,-0.0013124743127264082,622620.0,-35.362404999999995,149.16684055000002,38665.0,-5.75,-15.5,0.25,622.6199951171875,-0.5,8.25,-1000.0,53.75,-0.25,1.75
16:02:55,1500.0,0.0,ALT_HOLD,0.007249439445634683,-0.015361015684902668,-2.14656130472819,-0.22696795066197714,0.004059242395063241,-0.001249943704654773,616606.6666666666,-35.36242190000001,149.16681880000002,32650.666666666668,-19.666666666666668,-49.0,-0.3333333333333333,616.6066487630209,-11.0,-6.666666666666667,-1002.0,-220.66666666666666,6.0,2.0
16:03:22,1500.0,0.0,ALT_HOLD,0.018671991489827632,-0.0928664155304432,-2.085022735595703,-0.023661036742851138,0.08585560135543346,-0.01594913094304502,608730.0,-35.36277344,149.16617706,24774.6,-148.6,-241.6,-100.0,608.72998046875,-54.6,-31.2,-1014.4,-19.2,87.8,-13.0
16:03:47,1500.0,0.0,AUTO,0.004417961402699196,-0.005355356078022548,-2.1220552921295166,0.352451612552007,-0.007828782234961787,-0.0033023905319472155,594068.3333333334,-35.362844216666666,149.16605526666666,10114.0,11.0,-23.5,129.16666666666666,594.0683085123698,-1.5,-17.5,-1099.1666666666667,353.3333333333333,-5.833333333333333,-0.3333333333333333
16:04:24,1500.0,0.0,ALT_HOLD,-0.00930405780673027,-0.00018833788635674864,-2.1295714378356934,-0.0016316993860527873,0.00021401431877166033,-0.0003885634941980243,582930.0,-35.3628488,149.1660338,0.0,-5.0,6.0,6.0,582.9299926757812,0.0,1.0,-1000.0,1.0,1.0,1.0
