,WPNAV_SPEED,WPNAV_SPEED_DN,H_COL_LAND_MIN,ATC_ANG_LIM_TC,FENCE_MARGIN,WPNAV_SPEED_UP,RTL_SPEED,AROT_TARG_SP,CAM_DURATION,FFT_NUM_FRAMES,PILOT_TKOFF_ALT,IM_STB_COL_1,IM_STB_COL_4,ACRO_Y_EXPO,ACRO_RP_EXPO,PILOT_Y_EXPO,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,FHLD_BRAKE_RATE,H_CYC_MAX,IM_STB_COL_2,IM_STB_COL_3,PSC_POSZ_P,ADSB_LIST_ALT,CHUTE_ALT_MIN
08:51:59.217,1220.0,280.0,-1.9,0.5,1.0,110.0,250.0,1050.0,0.0,0.0,370.0,6.0,34.0,-1.0,-0.5,-0.5,102.0,0.0,1.0,400.0,69.0,50.0,1.0,0.0,5331.0
08:52:03.098,1520.0,460.0,-3.8,0.5,1.0,110.0,1400.0,1050.0,0.0,0.0,40.0,47.0,38.0,-1.0,-0.5,-0.5,38.0,0.0,1.0,800.0,31.0,18.0,1.0,0.0,3781.0
08:52:06.931,770.0,50.0,-4.0,0.5,1.0,1010.0,1500.0,1650.0,0.0,0.0,210.0,38.0,25.0,-1.0,-0.5,-0.5,69.0,0.0,1.0,3400.0,57.0,2.0,1.0,0.0,15485.0
08:52:11.575,820.0,120.0,-4.4,0.5,1.0,60.0,1000.0,1250.0,0.0,0.0,100.0,44.0,31.0,-1.0,-0.5,-0.5,138.0,0.0,1.0,3700.0,32.0,55.0,1.0,0.0,10013.0
08:52:15.948,970.0,380.0,-1.1,0.5,1.0,110.0,450.0,1400.0,0.0,0.0,250.0,8.0,6.0,-1.0,-0.5,-0.5,42.0,0.0,1.0,1900.0,12.0,4.0,1.0,0.0,8193.0
08:52:20.317,220.0,90.0,-1.6,0.5,1.0,760.0,250.0,1950.0,0.0,0.0,630.0,29.0,11.0,-1.0,-0.5,-0.5,106.0,0.0,1.0,800.0,52.0,8.0,1.0,0.0,11724.0
08:52:25.189,1020.0,320.0,-3.5,0.5,1.0,960.0,200.0,1150.0,0.0,0.0,250.0,50.0,48.0,-1.0,-0.5,-0.5,123.0,0.0,1.0,1400.0,81.0,82.0,1.0,0.0,129.0
08:52:29.032,370.0,30.0,-2.4,0.5,1.0,260.0,1750.0,1250.0,0.0,0.0,40.0,4.0,21.0,-1.0,-0.5,-0.5,138.0,0.0,1.0,400.0,88.0,22.0,1.0,0.0,801.0
08:52:32.918,70.0,160.0,-3.8,0.5,1.0,360.0,250.0,1050.0,0.0,0.0,820.0,55.0,71.0,-1.0,-0.5,-0.5,58.0,0.0,1.0,300.0,55.0,55.0,1.0,0.0,14738.0
08:52:37.366,1570.0,120.0,-3.9,0.5,1.0,660.0,450.0,950.0,0.0,0.0,420.0,45.0,18.0,-1.0,-0.5,-0.5,191.0,0.0,1.0,800.0,56.0,21.0,1.0,0.0,3892.0
08:52:41.376,70.0,30.0,-4.2,0.5,1.0,860.0,350.0,950.0,0.0,0.0,1000.0,32.0,88.0,-1.0,-0.5,-0.5,203.0,0.0,1.0,1200.0,37.0,38.0,1.0,0.0,3540.0
08:52:45.392,1020.0,310.0,-4.4,0.5,1.0,110.0,500.0,1150.0,0.0,0.0,40.0,48.0,12.0,-1.0,-0.5,-0.5,172.0,0.0,1.0,800.0,24.0,48.0,1.0,0.0,4077.0
08:52:49.237,1920.0,90.0,-3.1,0.5,1.0,760.0,900.0,1800.0,0.0,0.0,10.0,51.0,32.0,-1.0,-0.5,-0.5,55.0,0.0,1.0,1100.0,22.0,32.0,1.0,0.0,29990.0
08:52:53.197,520.0,230.0,0.1,0.5,1.0,260.0,850.0,1950.0,0.0,0.0,590.0,8.0,28.0,-1.0,-0.5,-0.5,81.0,0.0,1.0,400.0,3.0,50.0,1.0,0.0,7765.0
08:52:57.292,270.0,200.0,-3.2,0.5,1.0,60.0,1300.0,1650.0,0.0,0.0,760.0,94.0,50.0,-1.0,-0.5,-0.5,32.0,0.0,1.0,900.0,69.0,70.0,1.0,0.0,4516.0
08:53:01.160,1170.0,200.0,-3.9,0.5,1.0,60.0,1650.0,900.0,0.0,0.0,390.0,12.0,10.0,-1.0,-0.5,-0.5,169.0,0.0,1.0,200.0,8.0,70.0,1.0,0.0,4243.0
08:53:05.029,1520.0,340.0,-3.2,0.5,1.0,260.0,450.0,1300.0,0.0,0.0,20.0,28.0,86.0,-1.0,-0.5,-0.5,71.0,0.0,1.0,400.0,88.0,42.0,1.0,0.0,12719.0
08:53:09.102,870.0,170.0,-2.4,0.5,1.0,510.0,250.0,1250.0,0.0,0.0,640.0,53.0,11.0,-1.0,-0.5,-0.5,118.0,0.0,1.0,1300.0,76.0,24.0,1.0,0.0,22675.0
08:53:13.017,1070.0,200.0,-4.4,0.5,1.0,960.0,250.0,1850.0,0.0,0.0,280.0,100.0,57.0,-1.0,-0.5,-0.5,71.0,0.0,1.0,1200.0,55.0,35.0,1.0,0.0,3816.0
08:53:16.987,1270.0,500.0,-3.9,0.5,1.0,210.0,500.0,950.0,0.0,0.0,220.0,35.0,19.0,-1.0,-0.5,-0.5,54.0,0.0,1.0,3300.0,6.0,73.0,1.0,0.0,30785.0
08:53:21.339,870.0,90.0,-1.5,0.5,1.0,660.0,500.0,950.0,0.0,0.0,160.0,81.0,24.0,-1.0,-0.5,-0.5,169.0,0.0,1.0,2800.0,10.0,32.0,1.0,0.0,19386.0
08:53:25.394,70.0,140.0,-4.7,0.5,1.0,760.0,100.0,1700.0,0.0,0.0,80.0,38.0,59.0,-1.0,-0.5,-0.5,179.0,0.0,1.0,1600.0,18.0,61.0,1.0,0.0,6092.0
08:53:29.307,1320.0,70.0,-2.8,0.5,1.0,60.0,750.0,1100.0,0.0,0.0,130.0,88.0,38.0,-1.0,-0.5,-0.5,112.0,0.0,1.0,1000.0,74.0,37.0,1.0,0.0,20223.0
08:53:33.230,720.0,140.0,-2.9,0.5,1.0,110.0,1400.0,1850.0,0.0,0.0,20.0,21.0,26.0,-1.0,-0.5,-0.5,230.0,0.0,1.0,1700.0,37.0,11.0,1.0,0.0,20387.0
08:53:37.146,720.0,360.0,-3.4,0.5,1.0,210.0,650.0,950.0,0.0,0.0,800.0,71.0,47.0,-1.0,-0.5,-0.5,41.0,0.0,1.0,500.0,44.0,67.0,1.0,0.0,7909.0
08:53:41.059,720.0,230.0,-4.7,0.5,1.0,60.0,350.0,1250.0,0.0,0.0,570.0,21.0,52.0,-1.0,-0.5,-0.5,50.0,0.0,1.0,4100.0,38.0,4.0,1.0,0.0,1545.0
08:53:44.964,820.0,450.0,-0.6,0.5,1.0,260.0,250.0,1400.0,0.0,0.0,80.0,42.0,50.0,-1.0,-0.5,-0.5,64.0,0.0,1.0,2200.0,8.0,45.0,1.0,0.0,27018.0
08:53:49.333,70.0,20.0,-3.1,0.5,1.0,660.0,1750.0,1700.0,0.0,0.0,290.0,2.0,16.0,-1.0,-0.5,-0.5,58.0,0.0,1.0,400.0,29.0,13.0,1.0,0.0,30743.0
08:53:53.200,820.0,190.0,-2.6,0.5,1.0,110.0,250.0,900.0,0.0,0.0,290.0,87.0,86.0,-1.0,-0.5,-0.5,113.0,0.0,1.0,2900.0,19.0,44.0,1.0,0.0,24050.0
08:53:57.259,220.0,50.0,-3.4,0.5,1.0,60.0,900.0,1250.0,0.0,0.0,190.0,77.0,71.0,-1.0,-0.5,-0.5,228.0,0.0,1.0,3500.0,57.0,11.0,1.0,0.0,10014.0
