time_stamp,lat,lon,relative_alt,vx,vy,vz,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,MODE
12:07:06,-35.3629085,149.165417,66033.0,-2.0,0.0,-152.0,-0.0021742181852459908,0.0030426682205870748,0.27857576310634613,0.00027156484429724514,0.00042195554124191403,0.008451799396425486,0.0,0.0,-999.5,1.0,1.5,9.0,87137.0,RTL
12:07:08,-35.3629085,149.1654169,69144.0,-2.0,0.0,-152.0,-0.0017222684109583497,0.002967353444546461,0.2922591120004654,0.0007793668773956597,0.0015096853021532297,0.005917037138715386,0.0,0.0,-1000.0,1.5,2.5,6.5,136425.0,RTL
12:07:10,-35.3629084,149.1654169,72251.0,-2.0,0.0,-152.0,-0.001706514391116798,0.003232603659853339,0.30356714129447937,-0.00024106682394631207,-0.0006888237548992038,0.005979748442769051,0.0,0.0,-1000.0,0.5,1.0,6.5,185713.0,RTL
12:07:11,-35.3629084,149.1654169,73803.25,-2.0,0.0,-152.0,-0.0014226250641513616,0.0029558613314293325,0.30884169042110443,-0.0004140842065680772,-0.00020946806762367487,0.005505229695700109,0.0,0.0,-999.75,0.75,1.25,6.25,244479.0,RTL
12:07:12,-35.3629084,149.16541684999999,75357.0,-2.0,0.0,-152.0,-0.0017960700206458569,0.002880857326090336,0.31409378349781036,0.0006307692383415997,-0.00045733468141406775,0.006112631177529693,0.0,0.0,-1000.0,1.5,1.0,7.0,244479.0,RTL
12:07:14,-35.3629084,149.1654168,78464.5,-2.0,0.0,-152.0,-0.001780154590960592,0.0025008965749293566,0.32342803478240967,-0.0007467944815289229,-0.0019035952282138169,0.005530982976779342,0.0,0.0,-1000.0,0.0,0.0,6.5,187657.5,RTL
12:07:16,-35.3629084,149.1654168,81576.5,-1.0,0.0,-152.0,-0.0016690166085027158,0.0025819449219852686,0.3310927450656891,-2.34146136790514e-05,-0.0009491962264291942,0.003479772014543414,0.0,0.0,-1000.0,1.0,0.5,4.0,130836.0,RTL
12:07:18,-35.3629084,149.1654168,84685.0,-1.0,0.0,-152.0,-0.001485104497987777,0.0026413078885525465,0.33754371106624603,0.0012086306232959032,0.0009548720554448664,0.0023947928566485643,0.0,0.0,-999.5,1.5,2.0,3.0,289309.0,RTL
12:07:20,-35.3629084,149.1654168,87797.0,-1.0,0.0,-152.0,-0.0015921025187708437,0.0025812353705987334,0.3434825837612152,-0.0009345811558887362,-0.0008640151936560869,0.004635900957509875,0.0,0.0,-999.5,0.0,0.5,5.5,289309.0,RTL
12:07:21,-35.3629084,149.1654168,89347.75,-1.5,0.0,-152.0,-0.0011704005883075297,0.0025082926149480045,0.3460085242986679,0.0017552236677147448,0.0003296964569017291,0.0033684317604638636,0.0,0.0,-1000.0,2.5,1.5,4.5,265758.0,RTL
12:07:22,-35.3629084,149.16541675000002,90905.0,-1.0,0.0,-152.0,-0.0008602339075878263,0.00227990944404155,0.3484680652618408,0.0014321415219455957,-0.00031863583717495203,0.003952365485019982,0.0,0.0,-1000.5,2.5,1.0,4.5,265758.0,RTL
12:07:24,-35.3629084,149.16541675000002,94018.0,-1.5,0.0,-152.0,-0.0019744017045013607,0.0030864003347232938,0.35294686257839203,0.00018659653142094612,0.0009356130030937493,0.0004137930227443576,0.0,0.0,-1000.0,1.0,2.0,1.0,237406.0,RTL
12:07:26,-35.3629084,149.1654168,97127.0,-2.0,0.0,-152.0,-0.0017778752371668816,0.002799461013637483,0.35679200291633606,0.0003832772490568459,3.265234408900142e-05,0.00029527494916692376,0.0,0.0,-1000.0,1.0,1.5,1.5,237406.0,RTL
12:07:27,-35.3629084,149.1654168,98683.5,-2.0,0.0,-152.0,-0.001425721449777484,0.0024806925212033093,0.3586995378136635,-9.91596607491374e-05,-0.00048708755639381707,0.002801923139486462,0.0,0.0,-999.75,1.25,1.25,3.75,214634.0,RTL
12:07:28,-35.3629084,149.1654168,100238.0,-1.5,0.0,-152.0,-0.001543208141811192,0.0021503252792172134,0.36077333986759186,0.0004998612857889384,-0.0004001373308710754,0.003255728865042329,0.0,0.0,-999.5,1.5,0.5,4.5,214634.0,RTL
12:07:30,-35.3629084,149.1654167,103346.0,-1.0,0.0,-152.0,-0.0008652753022033721,0.002192710991948843,0.36389416456222534,-0.0024038819829002023,-0.0003770170733332634,0.0022452629636973143,0.0,0.0,-999.5,-0.5,1.5,3.5,186957.0,RTL
12:07:32,-35.3629084,149.1654167,106455.0,-1.0,0.0,-152.0,-0.0014955286751501262,0.0024895942769944668,0.36644433438777924,0.002063238644041121,-0.00016082386719062924,0.0022914103465154767,0.0,0.0,-1000.5,3.0,1.5,3.0,186957.0,RTL
12:07:33,-35.3629084,149.16541675000002,108013.5,-1.0,0.0,-152.0,-0.0019495189771987498,0.0027429756009951234,0.3673318922519684,-0.0002184897311963141,8.659303421154618e-05,0.000602350541157648,0.0,0.0,-1000.0,1.0,1.25,1.75,54037.0,RTL
12:07:34,-35.3629084,149.1654168,109565.5,-1.0,0.0,-152.0,-0.0015399407711811364,0.0025301171699538827,0.36847105622291565,0.0007829425157979131,0.0005406402051448822,0.0022776872501708567,0.0,0.0,-999.5,1.5,2.5,3.5,54037.0,RTL
12:07:36,-35.3629084,149.1654168,112678.5,-1.0,0.0,-152.0,-0.0012621702044270933,0.002539926441386342,0.3705804795026779,0.0010931970900855958,-0.0003677401109598577,0.0013036691816523671,0.0,0.0,-1000.5,2.0,1.0,2.5,248424.0,RTL
12:07:38,-35.3629084,149.1654168,115790.0,-1.0,0.0,-152.0,-0.0010633520141709596,0.002245014999061823,0.3720415383577347,0.0015493258251808584,-0.0009831510251387954,0.0009099384769797325,0.0,0.0,-1000.0,2.5,1.0,2.5,248424.0,RTL
12:07:39,-35.3629084,149.16541672500003,117342.5,-1.0,0.0,-152.0,-0.0008181444354704581,0.002088634326355532,0.3729095309972763,0.00031765582389198244,-0.00023463545949198306,0.0007301461300812662,0.0,0.0,-1000.0,1.25,1.25,2.0,84608.0,RTL
12:07:40,-35.3629084,149.1654167,118899.0,-1.0,0.0,-152.0,-0.0012364895083010197,0.002441799733787775,0.3733104318380356,-0.0010843213531188667,-0.0002561946748755872,0.0019478643662296236,0.0,0.0,-1000.0,0.0,1.5,3.5,84608.0,RTL
12:07:42,-35.3629084,149.1654167,122007.5,-1.0,0.0,-152.0,-0.0018132684053853154,0.0027431006310507655,0.3748173713684082,0.0007679107948206365,-0.00010273419320583344,0.0020320112234912813,0.0,0.0,-999.5,2.0,1.5,3.0,229170.0,RTL
12:07:44,-35.3629084,149.1654168,125123.5,-1.0,0.0,-152.0,-0.001545083592645824,0.0025849484372884035,0.37598469853401184,-0.0005135750980116427,0.0018349620513617992,0.001487045199610293,0.0,0.0,-1000.0,0.5,3.5,2.5,229170.0,RTL
12:07:45,-35.3629084,149.1654168,126674.25,-1.0,0.0,-152.0,-0.001435810379916802,0.0024629856343381107,0.37717055529356003,0.0005428598960861564,-0.0010930438584182411,0.001689152093604207,0.0,0.0,-1000.25,1.5,0.75,3.0,12757.0,RTL
12:07:46,-35.3629084,149.1654168,128228.5,-1.0,0.0,-152.0,-0.0011747087119147182,0.0021712197922170162,0.3773866146802902,0.0024836816592141986,-0.0005050183972343802,-0.0005109869525767863,0.0,0.0,-1000.5,3.5,1.0,1.0,12757.0,RTL
12:07:48,-35.3629084,149.1654167,131337.5,-1.0,0.5,-152.0,-0.001044074830133468,0.002228013821877539,0.37825383245944977,-0.0020478832884691656,-0.0005020226235501468,0.0009070546366274357,0.0,0.0,-1000.0,0.0,1.5,2.0,150007.0,RTL
12:07:50,-35.3629084,149.1654167,134454.0,-1.0,0.0,-152.0,-0.0013664959697052836,0.0025256002554669976,0.3788144886493683,0.0011117564281448722,-0.000286588619928807,0.00048548064660280943,0.0,0.0,-1000.5,2.5,1.5,2.0,150007.0,RTL
12:07:51,-35.3629084,149.1654167,136008.5,-1.0,0.0,-152.0,-0.001925392571138218,0.0025935841840691864,0.3791889324784279,-0.0008632687968201935,0.0007294612296391279,0.0007424645300488919,0.0,0.0,-999.75,1.0,2.5,2.0,123737.0,RTL
12:07:52,-35.3629084,149.1654167,137564.5,-1.0,0.0,-152.0,-0.0015792835620231926,0.0024858821416273713,0.3793696463108063,0.0012945274356752634,-0.00032702949829399586,0.0014004357508383691,0.0,0.0,-1000.0,2.5,1.5,2.5,123737.0,RTL
12:07:54,-35.3629084,149.1654167,140671.5,-1.0,0.0,-152.0,-0.0013239741674624383,0.0024033262161538005,0.3798907697200775,0.0004633681965060532,-3.82528523914516e-05,9.306659922003746e-05,0.0,0.0,-1000.5,2.0,1.5,1.5,136835.0,RTL
12:07:56,-35.3629084,149.1654167,143781.0,-2.0,0.5,-152.0,-0.0008417211356572807,0.002504625590518117,0.38049499690532684,-0.00015628669643774629,-2.6182213332504034e-05,0.00031229015439748764,0.0,0.0,-1000.0,1.0,1.5,2.0,136835.0,RTL
12:07:57,-35.3629084,149.1654167,145337.0,-2.0,0.5,-152.0,-0.001252264017239213,0.0025611644377931952,0.3805750235915184,0.0008085034496616572,-0.0001802615006454289,-0.00024481723085045815,0.0,0.0,-1000.25,2.0,1.75,1.0,266883.0,RTL
12:07:58,-35.3629084,149.1654167,146892.5,-2.0,0.0,-152.0,-0.0013498897315002978,0.00236433872487396,0.3807283192873001,-0.003086868906393647,-0.0001556285424157977,-0.00022747309412807226,0.0,0.0,-1000.0,-1.0,2.0,1.0,266883.0,RTL
12:08:00,-35.3629084,149.1654168,149998.0,-1.0,0.0,-152.0,-0.0017913065385073423,0.002582776709459722,0.3811483383178711,0.0002304788213223219,-0.0007521407678723335,0.00043093611020594835,0.0,0.0,-1000.0,2.0,1.5,2.0,260381.0,RTL
12:08:02,-35.3629084,149.1654168,153107.5,-1.0,0.0,-152.0,-0.0013303474988788366,0.0022615392226725817,0.38206900656223297,0.0029884616378694773,8.187687490135431e-05,0.0011169208446517587,0.0,0.0,-1000.0,4.0,2.0,2.5,260381.0,RTL
12:08:03,-35.3629084,149.1654168,154666.75,-1.0,0.0,-152.0,-0.0013668551400769502,0.002320359868463129,0.3820546194911003,0.0007936938782222569,-0.0001267334446310997,-6.9404486566782e-06,0.0,0.0,-1000.0,2.5,1.75,1.5,283746.0,RTL
12:08:04,-35.3629084,149.16541675000002,156221.0,-1.0,0.0,-152.0,-0.0006832383223809302,0.0022033380810171366,0.3822377622127533,-7.189076859503984e-05,0.0002728839172050357,-1.5595112927258015e-05,0.0,0.0,-1000.0,1.5,2.5,1.5,283746.0,RTL
12:08:06,-35.3629084,149.1654167,159330.5,-1.0,0.0,-152.0,-0.001189000264275819,0.0024397489614784718,0.38231299817562103,-0.0022579047363251448,7.240998093038797e-05,0.0007426777156069875,0.0,0.0,-1000.0,0.0,2.5,2.0,265019.0,RTL
12:08:08,-35.3629084,149.16541675000002,162445.5,-1.0,0.0,-152.0,-0.0018839322146959603,0.002623941167257726,0.3824614882469177,0.0009138534660451114,0.00031490973196923733,0.0007011690177023411,0.0,0.0,-1000.0,2.5,2.5,2.5,265019.0,RTL
12:08:09,-35.3629084,149.1654168,163997.5,-1.0,0.0,-152.0,-0.0014681815810035914,0.0023363585351035,0.3824315294623375,0.00038854542071931064,-0.000359497731551528,0.0015109949163161218,0.0,0.0,-999.75,1.75,1.75,3.25,177720.0,RTL
12:08:10,-35.3629084,149.1654168,165558.0,-1.0,0.0,-152.0,-0.001317383663263172,0.002440100652165711,0.38263390958309174,0.00044426979729905725,-8.017849177122116e-05,0.0001447130343876779,0.0,0.0,-1000.0,2.0,2.0,2.0,177720.0,RTL
12:08:12,-35.3629084,149.1654168,168668.5,-1.0,0.0,-152.0,-0.0011324017541483045,0.0023322852794080973,0.3825986683368683,0.0005209391238167882,0.00017242995090782642,-0.0011202046880498528,0.0,0.0,-1000.0,2.0,2.0,0.5,215232.0,RTL
12:08:14,-35.3629084,149.1654167,171777.0,-1.0,0.5,-152.0,-0.0010143225954379886,0.00227521569468081,0.3827773630619049,0.0011734217405319214,-0.00038654112722724676,-5.62937930226326e-06,0.0,0.0,-1000.5,3.0,1.5,2.0,215232.0,RTL
12:08:15,-35.3629084,149.1654167,173335.25,-1.0,0.0,-152.0,-0.0012601963826455176,0.0024561932077631354,0.3828614354133606,0.0006539718306157738,0.00011893641203641891,0.0016480163321830332,0.0,0.0,-1000.0,2.0,2.25,3.25,170245.0,RTL
12:08:16,-35.3629084,149.1654167,174888.5,-1.0,0.0,-152.0,-0.0012398417457006872,0.0022817084100097418,0.38274434208869934,-0.0010409597889520228,0.00035076006315648556,0.00046042155008763075,0.0,0.0,-999.5,0.5,2.5,2.0,170245.0,RTL
12:08:18,-35.3629084,149.1654167,177997.5,-1.0,0.0,-152.0,-0.0017520010005682707,0.0025715091032907367,0.3835214078426361,0.0009335853974334896,-6.839621346443892e-05,0.0007666912861168385,0.0,0.0,-1000.0,2.5,2.5,2.5,149475.0,RTL
12:08:20,-35.3629084,149.1654167,181104.5,-1.0,0.0,-152.0,-0.0013551011215895414,0.0022808818612247705,0.38345757126808167,0.0012972907861694694,-0.00012286438141018152,-0.0011538886465132236,0.0,0.0,-1000.0,2.5,2.0,1.0,149475.0,RTL
12:08:21,-35.3629084,149.1654167,182659.75,-1.0,0.0,-152.0,-0.001022849537548609,0.0022175725898705423,0.3835047483444214,0.001954770879819989,0.0011378127383068204,0.0011458966764621437,0.0,0.0,-999.75,3.5,3.25,3.0,186466.0,RTL
12:08:22,-35.3629084,149.1654167,184214.0,-1.0,0.0,-152.0,-0.000766255907365121,0.0021019194973632693,0.38349951803684235,0.0018988748779520392,0.0008039610693231225,0.002440798911266029,0.0,0.0,-1000.5,3.5,2.5,4.5,186466.0,RTL
12:08:24,-35.3629084,149.1654167,187326.5,-1.0,0.0,-152.0,-0.0012509863008745015,0.0023379927733913064,0.3834231495857239,0.00034355022944509983,0.0007515820907428861,0.00018948467914015055,0.0,0.0,-1000.0,2.0,3.0,2.0,289742.0,RTL
12:08:26,-35.3629084,149.1654167,190435.5,-1.0,0.0,-152.0,-0.0019063191139139235,0.0026659490540623665,0.3834766745567322,-0.001487645204178989,9.125249926000834e-05,-0.0006417791009880602,0.0,0.0,-1000.0,0.5,2.5,1.0,289742.0,RTL
12:08:27,-35.3629084,149.1654167,191995.75,-1.0,0.0,-152.0,-0.0015115829883143306,0.0023511871113441885,0.3835361674427986,0.0009828596957959235,8.707656525075436e-05,0.0011643124744296074,0.0,0.0,-1000.0,3.0,2.25,3.0,167466.0,RTL
12:08:28,-35.3629084,149.1654167,193549.0,-1.0,0.0,-152.0,-0.0014281857875175774,0.002210071892477572,0.3834230601787567,0.0020553203066810966,0.0008486364968121052,0.0004925765097141266,0.0,0.0,-1000.5,3.5,3.0,2.0,167466.0,RTL
12:08:30,-35.3629084,149.1654167,196661.5,-1.0,0.0,-152.0,-0.0009065938356798142,0.002036646008491516,0.38337327539920807,0.0039246961241588,-0.0009115122957155108,0.00022665236610919237,0.0,0.0,-1000.0,5.5,1.5,2.0,107392.0,RTL
12:08:32,-35.3629084,149.1654167,199770.0,-1.0,0.5,-152.0,-0.001090887002646923,0.0023356530582532287,0.38347749412059784,0.00227119168266654,8.870591409504414e-05,0.0009498230647295713,0.0,0.0,-1000.5,4.5,2.5,2.5,107392.0,RTL
12:08:33,-35.3629084,149.1654167,201324.75,-1.25,0.0,-152.0,-0.0012793343048542738,0.0025791454245336354,0.38404104858636856,0.0004547765420284122,0.0009203365189023316,0.0013225981965661049,0.0,0.0,-999.75,2.25,3.0,3.5,42030.0,RTL
