time_stamp,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,RTL_ALT,MODE
01:08:40,-35.363147299999994,149.1656988,105120.5,-6.0,3.5,1.5,-0.5,-21.0,-1005.5,-644.5,0.5,4.5,-0.017355956602841616,-0.009497193619608879,1.2793803811073303,-0.6462674587965012,-0.004229061771184206,0.0009436940308660269,78232.0,RTL
01:08:41,-35.3631473,149.1656988,105239.25,-1.75,0.5,-31.0,-2.25,13.0,-1040.25,216.25,0.5,3.25,0.00071950803976506,-0.011776982340961695,1.2790266275405884,0.21477822586894035,-0.003862622193992138,4.433281719684601e-05,157148.0,RTL
01:08:42,-35.363146,149.1656982,105692.0,-8.5,2.5,-52.5,-3.5,-4.5,-1004.5,-105.5,-0.5,4.5,0.02297938149422407,-0.014504835940897465,1.2790592908859253,-0.10684635862708092,-0.0049373735673725605,0.0014575324021279812,157148.0,RTL
01:08:44,-35.36314325,149.16569715,106308.5,-38.0,13.5,-2.0,-0.5,10.5,-987.5,71.0,6.5,4.0,0.03764275461435318,-0.013785199727863073,1.2794469594955444,0.06836459040641785,0.002652434166520834,0.0006088996306061745,157148.0,RTL
01:08:46,-35.363144199999994,149.1656977,106414.0,-39.0,13.5,-27.0,1.0,-11.0,-1033.5,-117.5,5.0,6.5,0.013970549684017897,-0.007899851771071553,1.2798798084259033,-0.12093807756900787,0.001024038763716817,0.0033520616125315428,135163.0,RTL
01:08:48,-35.363146,149.1656983,107286.5,-23.5,8.0,-30.5,1.5,-2.5,-965.0,111.5,5.0,4.0,0.0013120974763296545,-0.009368641767650843,1.2798659801483154,0.10776551067829132,0.0009203697554767132,0.0007832389092072845,113178.0,RTL
01:08:50,-35.36314795,149.16569905,107432.0,-4.5,2.5,-0.5,2.0,23.0,-1016.5,256.0,5.0,2.5,-0.01618600683286786,-0.008127051638439298,1.279771625995636,0.2508755102753639,0.001016564085148275,-0.0003941641189157963,113178.0,RTL
01:08:51,-35.36314887499999,149.16569935,107548.75,4.25,-0.25,-29.25,1.25,-3.0,-1035.25,91.5,3.0,3.0,-0.018532912246882915,-0.008222591481171548,1.279592752456665,0.08774562925100327,-0.0014193058595992625,-0.0004498191410675645,7075.0,RTL
01:08:52,-35.363149250000006,149.1656994,108004.5,12.0,-2.5,-52.0,0.5,13.0,-1003.5,88.5,1.5,3.5,-0.0206900117918849,-0.011456149630248547,1.27913236618042,0.08439039438962936,-0.0023658762220293283,0.0001324386103078723,7075.0,RTL
01:08:54,-35.363148949999996,149.1656992,108637.5,14.0,-1.5,-2.5,-0.5,2.0,-993.5,58.0,5.0,2.5,-0.010156398639082909,-0.012497216928750277,1.279512345790863,0.05433937907218933,0.0009760926477611065,-0.0008194850524887443,7075.0,RTL
01:08:56,-35.363148949999996,149.1656993,108707.0,12.0,-0.5,-24.0,1.5,3.0,-1044.0,114.5,5.5,2.0,-0.015801843255758286,-0.00905801123008132,1.2797329425811768,0.11100342869758606,0.001662996131926775,-0.0013897742610424757,7075.0,RTL
01:08:57,-35.36314985,149.1656997,109097.75,16.5,-2.5,-51.5,2.25,-6.25,-1010.5,-56.0,3.5,2.25,-0.03325629187747836,-0.0074951223796233535,1.2795037031173706,-0.05872369185090065,-0.000531432160641998,-0.000915906741283834,183546.0,RTL
01:08:58,-35.363150899999994,149.16570009999998,109579.0,27.5,-6.5,-35.5,1.0,-13.0,-964.0,-316.0,0.0,3.0,-0.04567246325314045,-0.00938019109889865,1.279427707195282,-0.31884920969605446,-0.0040610667783766985,-0.0004006624221801758,183546.0,RTL
01:09:00,-35.36315125,149.16570015000002,109769.0,38.5,-9.5,2.0,-0.5,-15.0,-1010.5,-311.5,4.5,4.0,-0.035284520126879215,-0.011677654460072517,1.2798017859458923,-0.31370535492897034,0.0005177166312932968,0.0004582321271300316,183546.0,RTL
01:09:02,-35.363150399999995,149.16569985,110216.5,33.5,-8.5,-49.5,-1.5,2.0,-1014.5,38.0,3.0,1.0,-0.01802084967494011,-0.012603172101080418,1.2792381644248962,0.03694629669189453,-0.0012963232584297657,-0.002097395248711109,183546.0,RTL
01:09:03,-35.3631496,149.16569945,110723.25,26.75,-6.0,-40.75,-1.75,7.25,-969.0,144.25,2.75,2.75,-0.011986400641035289,-0.014646260999143124,1.2796145379543304,0.14321812614798546,-0.0007784378249198198,-0.0004680079873651266,30496.0,RTL
01:09:04,-35.363148800000005,149.16569915000002,110947.0,19.0,-2.5,-8.0,-2.0,7.0,-978.5,128.5,6.5,0.5,-0.004757226968649775,-0.01405550679191947,1.279865562915802,0.12790535390377045,0.0023894095793366432,-0.002932281349785626,30496.0,RTL
01:09:06,-35.363147850000004,149.1656989,111007.5,6.0,0.0,-20.0,0.0,6.5,-1043.0,-23.5,5.0,3.5,-0.007679113419726491,-0.010537765920162201,1.2799832820892334,-0.024136915802955627,0.0013654999202117324,-0.00014715571887791157,30496.0,RTL
01:09:08,-35.3631478,149.1656989,111908.5,4.5,0.0,-45.5,0.0,-11.0,-968.0,-157.5,1.0,3.5,-0.005842134414706379,-0.012388551142066717,1.2795667052268982,-0.15825790166854858,-0.0026855614269152284,0.0005869487067684531,23009.5,RTL
01:09:10,-35.36314745,149.16569875,112228.0,1.0,1.0,2.5,-0.5,-3.5,-1003.0,-130.5,1.5,3.5,-0.0052393447840586305,-0.01210127817466855,1.2799343466758728,-0.13146767020225525,-0.0020749528193846345,0.0006579982582479715,15523.0,RTL
01:09:12,-35.3631466,149.1656985,112372.0,-7.0,4.0,-35.0,0.0,20.0,-1040.0,191.0,9.0,0.0,0.005848982837051153,-0.01174897514283657,1.2799931764602661,0.18993602693080902,0.005235144402831793,-0.0024527418427169323,15523.0,RTL
01:09:13,-35.3631463,149.16569825,112983.0,-10.5,5.0,-48.75,-0.25,2.5,-981.0,-25.5,3.5,2.0,0.0038027947302907705,-0.01209260942414403,1.2795558869838715,-0.026282740756869316,-0.0003714039921760559,-0.0010199101525358856,7444.0,RTL
01:09:14,-35.3631463,149.16569825,113295.0,-12.0,6.0,-24.5,0.0,9.0,-962.5,323.5,6.0,0.5,0.010444139130413532,-0.012160168029367924,1.2798985838890076,0.3229498714208603,0.0023809275589883327,-0.0022648434387519956,7444.0,RTL
01:09:16,-35.3631467,149.1656985333333,113377.66666666667,-9.333333333333334,4.0,-7.333333333333333,-0.3333333333333333,-19.0,-1020.0,-337.0,5.333333333333333,1.3333333333333333,-0.0029680971832325063,-0.009866522004206976,1.279703974723816,-0.3384446393077572,0.001724621436248223,-0.0022792626017083726,7444.0,RTL
01:09:18,-35.3631465,149.1656984,113993.0,-10.0,3.0,-55.0,-1.0,-17.0,-984.0,-418.0,0.0,2.0,0.006493661552667618,-0.013003706000745296,1.2792279720306396,-0.4193160831928253,-0.0039019272662699223,-0.000751173123717308,7444.0,RTL
01:09:19,-35.3631452,149.165697825,114504.5,-17.5,6.0,-19.5,-3.0,9.5,-956.75,36.75,1.25,2.25,0.02378365769982338,-0.015059149824082851,1.2798445522785187,0.03459036350250244,-0.002599099592771381,-0.0005435985513031483,99141.0,RTL
01:09:20,-35.36314445,149.16569755,114580.5,-25.5,9.0,0.5,-2.0,-10.5,-987.0,118.0,4.5,6.0,0.03567229863256216,-0.014539006166160107,1.2796582579612732,0.1165703535079956,0.0009206188842654228,0.003324243356473744,99141.0,RTL
01:09:22,-35.3631437,149.1656974,114656.5,-39.0,13.5,-27.0,0.0,-14.0,-1038.0,-336.0,4.5,0.0,0.017768288031220436,-0.010733623057603836,1.2803884148597717,-0.3391384035348892,0.001146952505223453,-0.0032940207747742534,99141.0,RTL
01:09:24,-35.36314485,149.16569794999998,115571.5,-34.0,12.0,-29.0,1.5,-26.5,-951.5,-385.0,4.0,0.0,0.0036683278158307076,-0.008510756306350231,1.2802367210388184,-0.38857415318489075,0.0004292939556762576,-0.0035464110551401973,127373.5,RTL
01:09:26,-35.363146549999996,149.1656985,115669.0,-16.5,5.0,3.5,0.0,5.5,-1002.0,-200.0,1.5,5.5,-0.0076725780963897705,-0.00964273326098919,1.2801498174667358,-0.20438700914382935,-0.0020813571754842997,0.0026970941107720137,155606.0,RTL
01:09:28,-35.363147350000006,149.1656987,116199.0,-7.5,3.5,-53.0,1.5,-9.5,-1007.0,-50.0,3.0,0.5,-0.008266967022791505,-0.009642276912927628,1.279650092124939,-0.0534471720457077,-0.0007637680973857641,-0.002635634853504598,155606.0,RTL
01:09:29,-35.36314855,149.16569915,116751.25,1.75,1.0,-22.5,1.25,-11.75,-961.0,-106.25,3.25,2.25,-0.022265802137553692,-0.009456872940063477,1.2802397012710571,-0.10971009358763695,-0.00034789880737662315,-0.0006912120443303138,165964.0,RTL
01:09:30,-35.3631492,149.16569935,116845.5,8.5,-0.5,-0.5,1.5,26.5,-994.0,439.0,5.5,3.0,-0.023514851927757263,-0.009138747118413448,1.2805780172348022,0.43509963154792786,0.0018235195893794298,0.0004705915926024318,165964.0,RTL
01:09:32,-35.36315035,149.1656999,116904.0,24.5,-6.5,-24.0,0.5,-17.0,-1037.5,-189.0,-1.5,2.0,-0.02710764855146408,-0.009740621782839298,1.2795947194099426,-0.1914718858897686,-0.00568545307032764,-0.0008770945714786649,165964.0,RTL
01:09:34,-35.3631502,149.1656998,117842.5,27.0,-7.0,-37.5,0.0,-2.5,-958.5,222.5,2.0,1.5,-0.018846441991627216,-0.012224260717630386,1.2799310684204102,0.22042054682970047,-0.0018558758310973644,-0.001544033526442945,165964.0,RTL
01:09:35,-35.363149975,149.1656997,118034.25,25.25,-5.25,0.75,0.0,13.5,-981.75,387.5,5.75,2.5,-0.015287689864635468,-0.011111394735053182,1.280431866645813,0.3851762115955353,0.0023663908941671252,-0.0006032625096850097,49572.0,RTL
01:09:36,-35.36314995,149.1656997,118018.5,25.0,-5.0,3.0,-1.0,-19.5,-1002.0,-615.0,0.5,3.0,-0.034147427417337894,-0.010656336322426796,1.2795901894569397,-0.6173644959926605,-0.002975218463689089,0.0005634215194731951,49572.0,RTL
01:09:38,-35.36315035,149.1656998,118453.0,27.0,-5.5,-55.0,0.5,5.0,-1027.0,194.5,1.0,0.5,-0.028704236261546612,-0.01055089058354497,1.279823899269104,0.19348624348640442,-0.0029384149238467216,-0.0025804333854466677,49572.0,RTL
01:09:40,-35.3631503,149.16569965000002,119284.0,31.5,-7.0,-8.5,-1.5,24.0,-985.0,246.0,3.0,3.5,-0.023784298449754715,-0.013427257537841797,1.28055340051651,0.24411626532673836,-9.501026943325996e-05,0.0009191957069560885,70507.5,RTL
01:09:42,-35.36314875,149.16569915000002,119314.0,18.0,-2.5,-19.0,-2.0,28.5,-1036.0,406.0,5.0,2.5,-0.004265272309567081,-0.013314379379153252,1.27984219789505,0.4050079733133316,0.0016345474869012833,2.744537778198719e-05,91443.0,RTL
01:09:44,-35.363146549999996,149.16569835,120277.5,-1.5,2.5,-54.5,-2.0,9.5,-975.0,-32.0,2.5,2.0,0.009064617101103067,-0.014513251837342978,1.2796563506126404,-0.03342428058385849,-0.0009158485336229205,-0.0006195055320858955,91443.0,RTL
01:09:45,-35.3631458,149.16569802499998,120655.0,-12.5,6.75,-7.75,-0.25,-23.0,-975.25,-369.75,5.0,-0.25,0.011006407279637642,-0.012773410882800817,1.2804089784622192,-0.3700256198644638,0.0018322936375625432,-0.003167426912114024,122568.0,RTL
01:09:46,-35.3631457,149.1656981,120665.0,-16.0,7.5,3.0,-0.5,23.5,-992.5,132.5,4.0,6.5,0.0035575153306126595,-0.011257596779614687,1.2804564833641052,0.13017278909683228,0.00026781903579831123,0.004087989102117717,122568.0,RTL
01:09:48,-35.3631455,149.1656981,120925.5,-20.5,7.5,-47.0,0.0,15.5,-1034.5,250.0,5.5,1.5,0.013074327725917101,-0.010383344255387783,1.2803698182106018,0.24852221086621284,0.0027486042818054557,-0.0012232137378305197,122568.0,RTL
01:09:50,-35.3631464,149.1656984,121896.5,-17.0,6.5,-20.5,1.0,25.0,-960.0,395.5,2.5,0.5,-0.0017003598040901124,-0.00981985218822956,1.280225694179535,0.394117034971714,-0.001338645932264626,-0.0020257176365703344,76869.5,RTL
01:09:52,-35.363147,149.1656986,121933.0,-7.5,3.0,-4.0,0.0,5.0,-1024.0,336.5,3.0,2.0,0.0054559234995394945,-0.010013782884925604,1.2808173894882202,0.3353995829820633,-0.0003372103674337268,-0.0005127598997205496,31171.0,RTL
01:09:54,-35.3631468,149.1656985,122696.5,-8.5,4.0,-58.5,0.0,5.5,-991.5,126.0,2.5,3.0,0.0032212589867413044,-0.011349002365022898,1.2794466018676758,0.12435322278179228,-0.00036372849717736244,0.00015530100790783763,31171.0,RTL
01:09:55,-35.363147125,149.16569855,123212.75,-6.0,3.5,-17.75,0.25,-0.5,-965.5,141.25,1.75,0.25,-0.001588753511896357,-0.011719960253685713,1.2800888121128082,0.13948353752493858,-0.0017661282909102738,-0.002475740184308961,76906.0,RTL
01:09:56,-35.36314725,149.16569865000002,123276.5,-5.0,3.0,1.5,0.0,14.5,-982.5,-43.5,3.5,3.5,-0.010496920440346003,-0.010377258528023958,1.2804242372512817,-0.04709368944168091,0.0011405509430915117,0.0010572607861831784,76906.0,RTL
