,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
04:33:39.380,154190.0,0.0,1.6,-7.5,0.25
04:33:43.393,17424.0,0.0,1.2,2.8,0.25
04:33:47.419,272768.0,0.1,0.3,10.1,0.25
04:33:51.438,82500.0,1.1,0.4,-4.5,0.25
04:33:55.461,54241.0,0.1,2.0,6.6,0.25
04:33:59.500,299167.0,0.6,0.2,-10.0,0.25
04:34:03.016,200.0,0.6,2.0,8.5,0.25
04:34:07.048,300000.0,1.1,2.0,-2.9,0.25
04:34:11.081,289245.0,0.1,0.0,-5.4,0.25
04:34:15.108,208853.0,1.1,2.0,-10.0,0.25
04:34:19.148,215764.0,1.1,1.4,-0.8,0.25
04:34:23.179,233716.0,0.4,2.0,6.8,0.25
04:34:27.204,198216.0,1.1,0.0,10.1,0.25
04:34:31.224,157736.0,0.8,2.0,8.2,0.25
04:34:35.285,224960.0,0.5,1.2,-2.1,0.25
04:34:39.304,101047.0,0.4,0.2,9.0,0.25
04:34:43.319,76410.0,1.0,0.1,-7.9,0.25
04:34:47.335,75239.0,1.1,1.7,6.6,0.25
04:34:51.367,146809.0,1.1,0.6,6.5,0.25
04:34:55.398,300000.0,0.1,1.4,-4.8,0.25
04:34:59.431,274905.0,1.1,2.0,-8.1,0.25
04:35:03.463,300000.0,1.1,0.1,1.9,0.25
04:35:07.489,247615.0,0.0,2.0,-3.0,0.25
04:35:11.011,132238.0,0.0,1.3,-10.0,0.25
04:35:15.042,300000.0,0.0,0.0,10.1,0.25
04:35:19.074,300000.0,0.4,1.1,-2.0,0.25
04:35:23.103,288788.0,1.1,1.7,3.8,0.25
04:35:27.119,200.0,0.0,1.1,10.1,0.25
04:35:31.130,200.0,0.8,0.5,-0.9,0.25
04:35:35.160,289011.0,0.0,0.1,2.5,0.25
04:35:39.177,200.0,0.5,0.5,-6.6,0.25
04:35:43.206,300000.0,0.7,0.7,2.9,0.25
04:35:47.230,182261.0,0.9,1.8,10.1,0.25
04:35:51.253,46444.0,0.8,1.3,-3.5,0.25
04:35:55.293,49328.0,0.7,2.0,-10.0,0.25
04:35:59.318,226097.0,1.1,0.7,0.8,0.25
04:36:03.354,190443.0,0.6,0.5,1.5,0.25
04:36:07.412,263398.0,0.5,1.1,-7.4,0.25
04:36:11.435,39151.0,1.1,1.5,-4.5,0.25
04:36:15.459,112000.0,0.2,1.8,4.1,0.25
04:36:19.496,227869.0,0.4,0.6,7.1,0.25
04:36:23.021,113150.0,1.1,0.6,-10.0,0.25
04:36:27.068,132410.0,0.2,2.0,10.1,0.25
04:36:31.091,67455.0,0.2,2.0,-5.4,0.25
04:36:35.110,123136.0,0.6,0.0,-10.0,0.25
04:36:39.147,292251.0,0.0,0.2,1.6,0.25
04:36:43.170,200.0,0.8,0.0,-4.0,0.25
04:36:47.205,89549.0,0.7,1.9,-3.5,0.25
