time_stamp,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE
07:43:09,-35.36328845,149.16520975,20873.0,-152.5,-139.0,-16.0,-47.0,2.0,-998.0,143.5,5.0,-705.5,253551.0,-0.0009751701727509499,-0.07963759824633598,-1.784378468990326,0.14282438904047012,0.003923519980162382,-0.7058675587177277,AUTO
07:43:10,-35.36329915,149.165197925,20986.75,-156.5,-152.75,-16.0,-44.75,-26.25,-994.25,-15.0,13.5,-479.75,245488.0,0.03585328860208392,-0.059299200773239136,-2.2770650386810303,-0.01583937555551529,0.01298691425472498,-0.4804720329120755,AUTO
07:43:11,-35.363316999999995,149.16517685,21177.5,-149.0,-150.5,-16.5,-46.0,-49.5,-997.5,-149.5,89.0,39.0,245488.0,0.04080459475517273,-0.003881002077832818,-2.379139542579651,-0.14945072680711746,0.08828774467110634,0.0397028811275959,AUTO
07:43:13,-35.36333705,149.16515264999998,21374.5,-69.5,-77.5,-4.5,-21.0,-31.0,-994.5,-149.5,-91.0,6.0,245488.0,0.02565372921526432,-0.0071381700690835714,-2.3738852739334106,-0.14973663538694382,-0.09257635846734047,0.006846134085208178,AUTO
07:43:14,-35.363342775,149.16514684999999,21401.0,-74.5,-83.5,-4.0,-24.0,-11.75,-1003.25,30.0,6.25,-11.5,199544.0,0.0334260044619441,-0.03849509358406067,-2.375661015510559,0.029278647154569626,0.005221025086939335,-0.01169643271714449,AUTO
07:43:15,-35.36335285,149.1651373,21475.0,-51.5,-73.0,-5.5,-20.5,-22.5,-994.5,109.5,81.0,-8.5,199544.0,0.05210850387811661,0.05752025917172432,-2.3782970905303955,0.10952626168727875,0.08066892251372337,-0.00870258011855185,AUTO
07:43:17,-35.36335655,149.16513295,21512.0,29.0,-14.0,0.0,2.0,12.5,-1002.5,357.5,-28.5,-1.5,199544.0,0.021370436996221542,0.013115298002958298,-2.3787436485290527,0.35602281242609024,-0.029836012981832027,-0.0015135850699152797,AUTO
07:43:18,-35.363355975000005,149.165132825,21506.25,22.0,-14.0,0.75,0.5,-2.0,-994.5,-48.5,-7.75,0.25,300000.0,0.013969610445201397,-0.0053503236558754,-2.380510091781616,-0.050689490512013435,-0.009042276651598513,0.0008320059278048575,AUTO
07:43:19,-35.363356,149.1651319,21499.0,10.5,-17.0,-1.5,-0.5,-4.5,-1011.0,-246.0,15.5,3.0,300000.0,0.011384279001504183,0.010044896509498358,-2.3834359645843506,-0.24829109013080597,0.0148166932631284,0.004182689590379596,RTL
07:43:21,-35.3633559,149.165131,22136.0,13.0,-6.5,-70.0,0.0,0.0,-1036.0,-55.0,-1.5,3.5,300000.0,0.011115248082205653,0.006882515037432313,-2.383148193359375,-0.057796068489551544,-0.0024285599356517196,0.004398029297590256,RTL
07:43:22,-35.36335565,149.165130925,22766.5,12.0,-5.75,-90.75,0.75,-1.0,-1023.5,10.75,1.25,2.25,139698.0,0.012077552266418934,0.004891569027677178,-2.383311450481415,0.008645739872008562,3.705493872985244e-05,0.00319462304469198,RTL
07:43:23,-35.3633551,149.1651304,24073.5,7.5,-2.5,-111.0,1.0,-1.5,-1008.0,-0.5,2.0,1.0,139698.0,0.004767195554450154,0.0053845359943807125,-2.383469343185425,-0.002993396599777043,0.001521973346825689,0.0014571020583389327,RTL
07:43:25,-35.363354349999994,149.16512985,26347.0,0.5,3.5,-93.5,0.5,-0.5,-970.0,4.5,0.5,0.5,139698.0,0.0014518142561428249,0.003532347036525607,-2.3843780755996704,0.002234787563793361,-0.0010091603617183864,0.0014072831836529076,RTL
07:43:26,-35.363354275,149.16512975,26994.0,-0.75,4.5,-74.75,0.0,0.0,-977.0,1.25,1.0,0.5,300000.0,0.001977334526600316,0.0032745730131864548,-2.3847076296806335,-0.0012154288124293089,-0.00019705435261130333,0.0006479890798800625,RTL
07:43:27,-35.3633541,149.1651297,27817.0,-2.5,5.0,-52.5,0.0,0.5,-985.5,17.0,1.0,0.0,300000.0,0.0027287800330668688,0.002970405970700085,-2.385382294654846,0.014705688692629337,0.0004970646696165204,-9.683798998594284e-05,RTL
07:43:29,-35.3633542,149.1651298,28612.5,-3.0,5.0,-23.5,0.0,-16.5,-986.5,-281.5,2.5,-1.0,300000.0,0.004067390807904303,0.002621666993945837,-2.3871551752090454,-0.2826717356219888,0.0017637924174778163,-0.0010750263463705778,RTL
07:43:30,-35.3633542,149.1651298,28756.25,-2.5,4.5,-13.75,0.0,-1.25,-984.75,51.75,0.5,1.25,247433.0,0.004816149128600955,0.0032724784105084836,-2.3867883682250977,0.049962837249040604,-0.00029056944185867906,0.001528190157841891,RTL
07:43:31,-35.363354349999994,149.16513005000002,28829.5,-2.5,5.0,0.5,-0.5,15.5,-997.0,521.5,3.0,2.5,247433.0,0.017209336161613464,0.0020006337435916066,-2.3865468502044678,0.5204844772815704,0.002089496876578778,0.0025520568597130477,RTL
07:43:33,-35.3633546,149.1651301,29054.5,0.0,1.5,-31.5,0.0,-8.0,-1018.5,-322.5,3.0,3.0,247433.0,-0.0009271163435187191,0.004829675890505314,-2.388245463371277,-0.3253123089671135,0.002369776542764157,0.0027873074868693948,RTL
07:43:34,-35.363354625,149.165130125,29346.25,0.0,2.75,-43.75,0.0,4.25,-1010.25,53.75,-0.5,-0.25,76910.0,0.00659296807134524,0.004268534306902438,-2.3877806663513184,0.0521324323490262,-0.0020789828267879784,-0.00034754812804749236,RTL
