,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
16:25:03.590,0.0,0.0,1.0,-139.0,-0.5,960.0,-1.0,-0.5,-46.0,6.0,47.0,2300.0,206.0,0.0,22.0,32.0,6.0,0.325,3.0,7.0,0.07,0.0,1.0,-29.0,-6.0
16:25:08.564,0.0,0.0,1.0,-135.0,-0.5,730.0,-1.0,-0.5,-145.0,10.0,8.0,200.0,59.0,0.0,37.0,57.0,7.0,0.405,3.0,6.0,0.07,0.0,1.0,-166.0,128.0
16:25:13.448,0.0,0.0,1.0,-18.0,-0.5,100.0,-1.0,-0.5,114.0,57.0,56.0,600.0,117.0,0.0,6.0,1.0,9.0,0.295,3.0,4.0,0.04,0.01,1.0,-146.0,-178.0
16:25:17.729,0.0,0.0,1.0,-17.0,-0.5,110.0,-1.0,-0.5,-42.0,11.0,1.0,600.0,76.0,0.0,29.0,67.0,5.0,0.295,3.0,5.0,0.17,0.01,1.0,-162.0,-58.0
16:25:22.985,0.0,0.0,1.0,-164.0,-0.5,260.0,-1.0,-0.5,162.0,8.0,22.0,4500.0,211.0,0.0,24.0,39.0,6.0,0.265,3.0,3.0,0.11,0.01,1.0,-139.0,104.0
16:25:27.542,0.0,0.0,1.0,48.0,-0.5,10.0,-1.0,-0.5,-3.0,37.0,90.0,1100.0,34.0,0.0,32.0,38.0,3.0,0.215,3.0,4.0,0.07,0.01,1.0,-55.0,149.0
16:25:32.435,0.0,0.0,1.0,-160.0,-0.5,240.0,-1.0,-0.5,8.0,89.0,57.0,900.0,66.0,0.0,21.0,89.0,4.0,0.295,3.0,8.0,0.04,0.01,1.0,-51.0,-153.0
16:25:37.513,0.0,0.0,1.0,-101.0,-0.5,620.0,-1.0,-0.5,-119.0,47.0,56.0,1500.0,159.0,0.0,50.0,10.0,3.0,0.205,3.0,8.0,0.12,0.01,1.0,-88.0,-152.0
16:25:41.912,0.0,0.0,1.0,-54.0,-0.5,210.0,-1.0,-0.5,30.0,1.0,24.0,1500.0,206.0,0.0,19.0,11.0,4.0,0.545,3.0,9.0,0.04,0.0,1.0,-131.0,-18.0
16:25:46.669,0.0,0.0,1.0,-99.0,-0.5,100.0,-1.0,-0.5,-18.0,62.0,1.0,2100.0,169.0,0.0,84.0,59.0,4.0,0.355,3.0,3.0,0.12,0.01,1.0,-105.0,-166.0
16:25:51.770,0.0,0.0,1.0,19.0,-0.5,240.0,-1.0,-0.5,-14.0,21.0,6.0,2600.0,164.0,0.0,29.0,16.0,6.0,0.225,3.0,3.0,0.07,0.01,1.0,-127.0,-156.0
16:25:56.312,0.0,0.0,1.0,-43.0,-0.5,120.0,-1.0,-0.5,56.0,69.0,41.0,3400.0,151.0,0.0,29.0,22.0,4.0,0.325,3.0,8.0,0.04,0.01,1.0,-111.0,-157.0
16:26:01.506,0.0,0.0,1.0,-156.0,-0.5,160.0,-1.0,-0.5,-25.0,38.0,31.0,1300.0,36.0,0.0,44.0,56.0,3.0,0.215,3.0,4.0,0.06,0.01,1.0,-119.0,48.0
16:26:05.660,0.0,0.0,1.0,-103.0,-0.5,210.0,-1.0,-0.5,-107.0,92.0,39.0,1600.0,110.0,0.0,64.0,57.0,7.0,0.215,3.0,6.0,0.18,0.0,1.0,-151.0,-97.0
