time_stamp,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,RTL_ALT,lat,lon,relative_alt,vx,vy,vz
21:34:56,-43.5,-45.0,-978.5,-30.0,35.0,3.0,AUTO,0.033977008424699306,0.025916303507983685,1.0067669749259949,-0.028502508997917175,0.032449075020849705,0.0008574384264647961,1500.0,-35.3625766,149.16654899999997,42569.0,100.5,188.5,-40.0
21:34:58,-13.0,-14.0,-991.0,-487.0,31.0,2.0,AUTO,0.002154503483325243,0.0763247013092041,1.00834321975708,-0.4939924478530884,0.028068944811820984,0.0005140993744134903,1500.0,-35.3625643,149.1665755,43040.0,27.0,64.0,-7.0
21:35:00,0.0,31.0,-1016.5,620.5,2.0,6.0,BRAKE,-0.002740646043093875,-0.009664368350058794,1.007279634475708,0.6131731569766998,-0.001335866516456008,0.004314732970669866,1500.0,-35.36256435,149.16657885,43073.0,-3.0,0.5,-2.0
21:35:02,-1.5,7.0,-998.5,480.0,2.5,-1.5,BRAKE,0.0024216638412326574,-0.0002995388813360478,1.0077723860740662,0.4815280959010124,-9.602936916053295e-05,-0.004759921925142407,1500.0,-35.36256435,149.16658055,43116.5,8.5,4.5,-1.0
21:35:04,-1.0,-3.0,-925.5,-1036.0,2.0,-5.5,ALT_HOLD,-0.02329109236598015,0.00011182550724697649,1.006278157234192,-1.0531854033470154,-0.0011235274141654372,-0.008589666336774826,1500.0,-35.3625638,149.16658275,41872.5,4.5,5.0,171.5
21:35:06,-1.5,-46.5,-1062.5,-716.0,12.5,-6.0,AUTO,-0.022861194796860218,-0.00992508139461279,1.008578896522522,-0.7130880355834961,0.00983358547091484,-0.008953011594712734,1500.0,-35.3625636,149.1665864,39406.5,17.5,12.0,26.5
21:35:08,-12.0,-1.0,-1018.0,-63.5,-73.0,-15.0,AUTO,-0.030361272394657135,-0.06739330478012562,0.9985527396202087,-0.06887493282556534,-0.07690087333321571,-0.017903112806379795,1500.0,-35.36256195,149.16659449999997,39415.5,58.0,29.5,-17.5
21:35:10,-39.5,-20.5,-1014.0,-65.0,121.5,-2.0,AUTO,0.019354232121258974,-0.038169910199940205,0.9969581663608551,-0.06737983226776123,0.11894580721855164,-0.004224444972351193,1500.0,-35.3625473,149.16661795,40189.0,129.5,138.0,-57.5
21:35:12,-24.0,-21.0,-979.0,-303.0,19.0,5.5,AUTO,0.013957368675619364,0.024594428949058056,0.9976049065589905,-0.3067009150981903,0.015964703168720007,0.003992397105321288,1500.0,-35.3625304,149.1666465,41280.5,67.5,93.0,-38.0
21:35:14,-5.0,23.0,-1004.0,680.0,-76.0,1.0,BRAKE,0.01389102078974247,0.031300291419029236,0.9975988268852234,0.5180336236953735,-0.07046964578330517,0.004001760098617524,1500.0,-35.3625239,149.16665905,41707.5,7.0,12.0,-5.5
