time_stamp,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,lat,lon,relative_alt,vx,vy,vz
10:39:47,199221.0,0.0,0.0,-1000.0,2.5,2.0,4.0,0.0009324909769929945,0.0032719405135139823,0.7483620941638947,8.45461618155241e-05,-0.00043964042561128736,0.0017333516152575612,RTL,-35.3624604,149.1661603,186718.0,-2.0,0.0,-152.0
10:39:49,199221.0,0.0,0.0,-1000.5,3.0,1.0,2.5,0.00035430348361842334,0.00351852725725621,0.7481861710548401,0.0009277381468564272,-0.001379489025566727,0.00010565662523731589,RTL,-35.3624604,149.1661603,189824.5,-2.0,0.0,-152.0
10:39:51,199221.0,0.0,0.0,-1000.0,2.0,3.5,2.5,0.0004805232892977074,0.0032292609103024006,0.7481420040130615,-0.0003150391858071089,0.0011407583951950073,-0.00011891132453456521,RTL,-35.3624604,149.1661603,192936.5,-2.0,0.0,-152.0
10:39:52,85514.0,0.0,0.0,-1000.0,1.5,1.5,3.25,0.00017431158494218835,0.0030973461689427495,0.748031497001648,-0.0011204497423022985,-0.0009902302990667522,0.0010092110023833811,RTL,-35.3624604,149.1661603,194874.5,-2.0,0.0,-152.0
10:39:53,85514.0,0.0,0.0,-1000.0,2.5,2.5,1.5,0.0001674583909334615,0.0029148031026124954,0.7482980787754059,-0.00017372984439134598,-0.00010877219028770924,-0.0007661700947210193,RTL,-35.3624604,149.1661603,196041.5,-1.5,0.0,-152.0
10:39:55,85514.0,0.0,0.0,-1000.0,1.5,2.0,2.0,0.00041892542503774166,0.003358282265253365,0.7479808628559113,-0.0006543586496263742,-0.0008621035958640277,9.232433512806892e-05,RTL,-35.3624604,149.1661603,199158.5,-1.0,0.0,-152.0
10:39:57,85514.0,0.0,0.0,-1000.0,2.5,2.0,2.0,0.0004901262000203133,0.0030589622911065817,0.7487505376338959,-6.123213097453117e-06,-0.0007522673113271594,-0.0005815839394927025,RTL,-35.3624604,149.1661603,202261.0,-2.0,0.0,-152.0
10:39:58,158350.0,0.0,0.0,-1000.0,3.0,3.25,3.5,0.000545270973816514,0.003161004919093102,0.7488266229629517,0.0002357526682317257,0.0006593512953259051,0.0011612283997237682,RTL,-35.3624604,149.1661603,204199.5,-1.25,0.0,-152.0
10:39:59,158350.0,0.0,0.0,-1000.0,1.5,3.0,1.5,0.0008016597421374172,0.0035033924505114555,0.7489458918571472,-0.001087093260139227,0.0002773496089503169,-0.00031678657978773117,RTL,-35.3624604,149.1661603,205364.5,-2.0,0.0,-152.0
10:40:01,158350.0,0.0,0.0,-1000.0,3.0,2.5,1.5,0.000491759434225969,0.0033068592892959714,0.7486006915569305,9.992497507482767e-05,-0.0002790701109915972,-0.0010143499239347875,RTL,-35.3624604,149.1661603,208479.0,-2.0,0.0,-152.0
10:40:03,158350.0,0.0,0.0,-1000.0,1.0,2.5,2.5,0.0004128578002564609,0.0032325907377526164,0.748537540435791,-0.0015759525122120976,-0.0003626184770837426,0.0002965630264952779,RTL,-35.3624604,149.1661603,211589.5,-2.0,0.0,-152.0
10:40:04,70379.0,0.0,0.0,-1000.0,3.25,2.75,2.25,0.0006538478482980281,0.002844473405275494,0.7485833019018173,0.000529961718712002,0.00017128483159467578,-1.7044192645698786e-05,RTL,-35.3624604,149.1661603,213527.0,-2.0,0.0,-152.0
10:40:05,70379.0,0.0,0.0,-1000.0,2.5,3.0,3.5,0.00040737263043411076,0.0027394044445827603,0.74859619140625,-9.555381257086992e-05,0.00024359754752367735,0.0010069850832223892,RTL,-35.3624604,149.1661603,214692.0,-2.0,0.0,-152.0
10:40:07,70379.0,0.0,0.0,-1000.0,0.5,2.0,3.0,0.0006113836279837415,0.0032115340000018477,0.7484719455242157,-0.002277235616929829,-0.0008512189378961921,0.0006781117990612984,RTL,-35.3624604,149.1661603,217798.5,-1.0,0.0,-152.0
10:40:09,72543.0,0.0,0.0,-1000.0,4.0,3.3333333333333335,3.0,0.0005910947705463817,0.0031959194069107375,0.7483195066452026,0.001203673891723156,0.0001366967335343361,0.00042064891507228214,RTL,-35.3624604,149.1661603,220866.0,-1.3333333333333333,0.0,-152.0
10:40:11,74707.0,0.0,0.0,-999.6666666666666,3.3333333333333335,3.6666666666666665,3.6666666666666665,0.0004898644692730159,0.0033132561948150396,0.7483992973963419,0.0004525876138359308,0.0010271344023446243,0.0008902719710022211,RTL,-35.3624604,149.1661603,223975.66666666666,-2.0,0.0,-152.0
10:40:13,74707.0,0.0,0.0,-999.6666666666666,2.6666666666666665,3.0,3.6666666666666665,0.0006945485365577042,0.0033570831486334405,0.7492023507754008,0.00027605534220735234,-5.862279795110226e-05,0.0012583860661834478,RTL,-35.3624604,149.1661603,227079.33333333334,-2.0,0.0,-152.0
10:40:14,14384.0,0.0,0.0,-1000.0,2.0,2.3333333333333335,3.0,0.0005822894357455274,0.003171461013456186,0.7491249839464823,-0.0007679538490871588,-0.00043986931753655273,0.0006968036759644747,RTL,-35.3624604,149.1661603,229025.0,-2.0,0.0,-152.0
10:40:15,14384.0,0.0,0.0,-1000.0,3.6666666666666665,3.3333333333333335,4.0,0.0005132904431472222,0.003381015189612905,0.7489396731058756,0.0006429199905445179,0.00016458340299626192,0.0014935799408704042,RTL,-35.3624604,149.1661603,230198.0,-2.0,0.0,-152.0
10:40:17,14384.0,0.0,0.0,-999.6666666666666,3.6666666666666665,3.6666666666666665,4.333333333333333,0.00017061844846466556,0.002886169357225299,0.7488037347793579,0.0007740734921147426,0.0004007196209083001,0.0014551828304926555,RTL,-35.3624604,149.1661603,233296.0,-2.0,0.0,-152.0
10:40:19,14384.0,0.0,0.0,-1000.0,4.333333333333333,3.6666666666666665,2.6666666666666665,0.0007385026741152009,0.0028860740518818298,0.7484840750694275,0.0013817963966478903,0.0006128243791560332,0.0004957228278120359,RTL,-35.3624604,149.1661603,236402.66666666666,-1.0,0.0,-152.0
10:40:20,178875.0,0.0,0.0,-1000.0,3.6666666666666665,4.0,3.6666666666666665,0.000829818716738373,0.0030338428914546967,0.7487634420394897,0.0010183982085436583,0.0009566841181367636,0.0008961578520635763,RTL,-35.3624604,149.1661603,238350.33333333334,-1.0,0.0,-152.0
10:40:21,178875.0,0.0,0.0,-999.6666666666666,2.6666666666666665,3.3333333333333335,3.6666666666666665,0.0005766197864431888,0.0029992262522379556,0.7487401962280273,-0.00040418941838045913,0.00018602469936013222,0.0008215754448125759,RTL,-35.3624604,149.1661603,239517.33333333334,-2.0,0.0,-152.0
10:40:23,178875.0,0.0,0.0,-1000.3333333333334,2.3333333333333335,3.3333333333333335,2.6666666666666665,0.0007592902984470129,0.0036225452398260436,0.7484377225240072,-0.000622965395450592,0.00011118788582583268,3.685487899929285e-05,RTL,-35.3624604,149.1661603,242628.33333333334,-2.0,0.0,-152.0
10:40:25,178875.0,0.0,0.0,-1000.0,3.0,2.0,2.6666666666666665,0.0005679671303369105,0.0032344573798278966,0.748690108458201,5.6988016391793885e-05,-0.0006815008043001095,6.033348230024179e-05,RTL,-35.3624604,149.1661603,245732.33333333334,-2.0,0.0,-152.0
10:40:26,22971.0,0.0,0.0,-1000.3333333333334,3.0,2.6666666666666665,2.0,0.0004923615682249268,0.0032797785631070533,0.7485251824061075,-5.40673111875852e-05,-0.0004504094831645489,-0.0009564262193938097,RTL,-35.3624604,149.1661603,247675.0,-2.0,0.0,-152.0
10:40:27,22971.0,0.0,0.0,-999.6666666666666,4.333333333333333,3.3333333333333335,4.666666666666667,0.0004255717503838241,0.003322132475053271,0.7484241724014282,0.0010418107267469168,0.0003671168815344572,0.0017298102223624785,RTL,-35.3624604,149.1661603,248840.33333333334,-2.0,0.0,-152.0
10:40:29,22971.0,0.0,0.0,-999.3333333333334,3.3333333333333335,3.6666666666666665,4.333333333333333,7.132336274177457e-05,0.003086401537681619,0.7492090066274008,0.0002656214249630769,0.0004962760334213575,0.001516018606101473,RTL,-35.3624604,149.1661603,251947.0,-1.3333333333333333,0.0,-152.0
10:40:31,22971.0,0.0,0.0,-999.3333333333334,3.0,4.333333333333333,4.0,0.0005774213641416281,0.0030820659982661405,0.7489433089892069,-0.00018715493691464266,0.0011690604345252116,0.0012710905478646357,RTL,-35.3624604,149.1661603,255057.0,-1.0,0.0,-152.0
10:40:32,10549.0,0.0,0.0,-1000.0,4.333333333333333,3.0,4.666666666666667,0.0003896764828823507,0.003039348948126038,0.7487901051839193,0.0015527902481456597,-8.107783893744151e-05,0.0014232943455378215,RTL,-35.3624604,149.1661603,256995.0,-1.3333333333333333,0.0,-152.0
10:40:33,10549.0,0.0,0.0,-999.6666666666666,3.6666666666666665,3.6666666666666665,4.0,0.0006691233332579335,0.0029726508849610886,0.7489768862724304,0.0006855048704892397,0.00041367998346686363,0.0010957831982523203,RTL,-35.3624604,149.1661603,258160.66666666666,-1.0,0.0,-152.0
10:40:35,10549.0,0.0,0.0,-1000.0,3.6666666666666665,4.666666666666667,3.3333333333333335,0.0009855210470656555,0.00335985499744614,0.7487747669219971,0.0005911609623581171,0.0011470688041299582,0.00041846589495738346,RTL,-35.3624604,149.1661603,261278.33333333334,-2.0,0.0,-152.0
10:40:37,45658.5,0.0,0.0,-1000.0,3.6666666666666665,2.6666666666666665,4.666666666666667,0.0005722806672565639,0.0032223102170974016,0.7486269871393839,0.000455360005920132,-0.0006696475514521202,0.002004249176631371,RTL,-35.3624604,149.1661603,264379.6666666667,-2.0,0.0,-152.0
10:40:39,80768.0,0.0,0.0,-1000.0,4.666666666666667,3.3333333333333335,4.0,0.00047339889958190423,0.003434845944866538,0.748574455579122,0.0016929424212624629,-0.00019512884318828583,0.0006474571612974008,RTL,-35.3624604,149.1661603,267484.3333333333,-2.0,0.0,-152.0
10:40:41,80768.0,0.0,0.0,-999.6666666666666,2.6666666666666665,2.6666666666666665,3.6666666666666665,0.00031886352129125345,0.0031552258878946304,0.748645007610321,-0.0008168416873862346,-0.0007754172353694836,0.0007297887156407038,RTL,-35.3624604,149.1661603,270598.6666666667,-2.0,0.0,-152.0
10:40:42,18012.0,0.0,0.0,-1000.0,3.6666666666666665,3.3333333333333335,3.3333333333333335,0.00026599741249810904,0.002976233372464776,0.748589018980662,8.349438818792503e-05,0.000196601419399182,0.0007399829725424448,RTL,-35.3624604,149.1661603,272541.3333333333,-1.3333333333333333,0.0,-152.0
10:40:43,18012.0,0.0,0.0,-1000.3333333333334,3.0,3.6666666666666665,4.333333333333333,0.0004794336758398761,0.003046295683210095,0.7485457261403402,2.627105762561162e-07,0.0003081113876154025,0.001409355861445268,RTL,-35.3624604,149.1661603,273709.3333333333,-1.0,0.0,-152.0
10:40:45,18012.0,0.0,0.0,-1000.0,3.6666666666666665,4.0,5.0,0.00029354909202083945,0.003274410885448257,0.7490475376447042,0.0004883082583546638,0.0005526700212309758,0.0018825281877070665,RTL,-35.3624604,149.1661603,276815.0,-2.0,0.0,-152.0
10:40:47,18012.0,0.0,0.0,-999.6666666666666,3.3333333333333335,4.0,3.6666666666666665,0.0009741173901905616,0.002956399538864692,0.7490448951721191,-0.00016978344259162745,0.0007086020583907763,0.0007004687407364448,RTL,-35.3624604,149.1661603,279919.0,-1.3333333333333333,0.0,-152.0
10:40:48,40521.0,0.0,0.0,-1000.0,3.3333333333333335,4.0,3.0,0.0009448557393625379,0.0033579230463753143,0.7487927675247192,-5.525071173906326e-07,0.0003636889935781558,9.575664686659972e-05,RTL,-35.3624604,149.1661603,281860.6666666667,-2.0,0.0,-152.0
10:40:49,40521.0,0.0,0.0,-1000.3333333333334,4.0,4.333333333333333,3.6666666666666665,0.0006850611146849891,0.003270626999437809,0.7488386829694113,0.0006647472425053517,0.0008950290114929279,0.00037421875943740207,RTL,-35.3624604,149.1661603,283025.6666666667,-2.0,0.0,-152.0
10:40:51,40521.0,0.0,0.0,-1000.0,2.6666666666666665,4.0,2.6666666666666665,0.00044472896843217313,0.0034607722579191127,0.7489290038744608,-0.0009496544177333514,0.0005240341803679863,-0.0005685832972327868,RTL,-35.3624604,149.1661603,286135.6666666667,-2.0,0.0,-152.0
10:40:53,40521.0,0.0,0.0,-1000.3333333333334,2.6666666666666665,2.6666666666666665,3.3333333333333335,0.00033798680912392837,0.002959985053166747,0.7489032546679179,-0.0008044384109477202,-0.0007024576577047507,0.00017058453522622585,RTL,-35.3624604,149.1661603,289242.3333333333,-2.0,0.0,-152.0
10:40:54,166449.0,0.0,0.0,-1000.3333333333334,4.333333333333333,2.3333333333333335,4.333333333333333,0.00014922694390406832,0.0030050852801650763,0.7486436168352762,0.0008121263235807419,-0.0008606502475837866,0.001236622144157688,RTL,-35.3624604,149.1661603,291183.6666666667,-1.0,0.0,-152.0
10:40:55,166449.0,0.0,0.0,-999.3333333333334,3.6666666666666665,4.0,4.0,0.00044686438438172144,0.0030990339194734893,0.7485532164573669,7.233528109888236e-05,0.0005174162797629833,0.0011094595150401194,RTL,-35.3624604,149.1661603,292348.0,-1.0,0.0,-152.0
10:40:57,166449.0,0.0,0.0,-1000.3333333333334,4.0,4.0,3.6666666666666665,0.0005816710763610899,0.003150697952757279,0.7487417062123617,0.0004836384517451127,0.0005533336661756039,0.0007713895756751299,RTL,-35.3624604,149.1661603,295464.0,-1.0,0.0,-152.0
10:40:59,166449.0,0.0,0.0,-1000.0,3.0,3.0,2.6666666666666665,0.0005967401278515657,0.003113352538396915,0.7483936548233032,-0.0005072130200763544,-0.00021752497802178064,-0.000356559253608187,RTL,-35.3624604,149.1661603,298566.0,-2.0,0.0,-152.0
10:41:00,27358.0,0.0,0.0,-1000.6666666666666,4.333333333333333,3.6666666666666665,4.666666666666667,0.0010167888831347227,0.0031354662496596575,0.7484522660573324,0.0009718102713425955,-0.0001349391726156076,0.0012726228839407365,RTL,-35.3624604,149.1661603,300512.6666666667,-2.0,0.0,-152.0
10:41:01,27358.0,0.0,0.0,-999.6666666666666,4.333333333333333,4.333333333333333,5.0,0.0006523047729084889,0.003456108815347155,0.7491092681884766,0.0009616861740748087,0.0008542554763456186,0.0016891000947604577,RTL,-35.3624604,149.1661603,301678.0,-2.0,0.0,-152.0
10:41:03,27358.0,0.0,0.0,-1000.0,2.6666666666666665,4.0,3.3333333333333335,0.0006473350222222507,0.0030856923355410495,0.7491255799929301,-0.0005672900782277187,0.000154702536140879,0.00037193150880436104,RTL,-35.3624604,149.1661603,304784.6666666667,-2.0,0.0,-152.0
10:41:05,27358.0,0.0,0.0,-1000.3333333333334,3.6666666666666665,4.0,4.333333333333333,1.3964964333960475e-05,0.0033211602518955865,0.7488814194997152,0.0003967816786219676,0.00043740503800412017,0.0009991057838002841,RTL,-35.3624604,149.1661603,307895.0,-2.0,0.0,-152.0
10:41:06,110137.0,0.0,0.0,-1000.3333333333334,4.333333333333333,3.6666666666666665,3.6666666666666665,0.00023689500812906772,0.002844619875152906,0.74896373351415,0.0008627941521505514,-0.00018354225903749466,0.0005102099385112524,RTL,-35.3624604,149.1661603,309833.3333333333,-1.0,0.0,-152.0
10:41:07,110137.0,0.0,0.0,-999.6666666666666,4.0,4.0,2.6666666666666665,0.0002492290659574792,0.0031566166629393897,0.7486307819684347,0.0005487871045867602,0.00048086256720125675,-0.0005486268394937118,RTL,-35.3624604,149.1661603,311001.0,-1.0,0.0,-152.0
10:41:09,110137.0,0.0,0.0,-999.6666666666666,3.6666666666666665,4.333333333333333,3.0,0.0003196546555651973,0.003017587121576071,0.7486039996147156,-0.00011702921862403552,0.0005707067127029101,-0.00018395157530903816,RTL,-35.3624604,149.1661603,314105.0,-1.0,0.0,-152.0
10:41:11,110137.0,0.0,0.0,-1000.3333333333334,3.3333333333333335,4.0,2.0,0.00038025109097361565,0.0029626486357301474,0.7486653327941895,-0.00043883508381744224,0.0005873083136975765,-0.001410193896541993,RTL,-35.3624604,149.1661603,317212.3333333333,-1.0,0.0,-152.0
10:41:12,218621.0,0.0,0.0,-1000.0,4.666666666666667,3.3333333333333335,5.333333333333333,8.007466506872636e-05,0.002919768293698629,0.7486250201861063,0.0009438089715937773,-0.0003465954214334488,0.002015158999711275,RTL,-35.3624604,149.1661603,319156.0,-1.0,0.0,-152.0
10:41:13,218621.0,0.0,0.0,-999.6666666666666,4.0,3.0,3.3333333333333335,-0.00021183980667653182,0.0026015073526650667,0.7486075758934021,9.703814672927062e-05,-0.00034555761764446896,-5.026549721757571e-05,RTL,-35.3624604,149.1661603,320322.0,-1.0,0.0,-152.0
10:41:15,218621.0,0.0,0.0,-999.6666666666666,5.666666666666667,5.0,5.0,-6.506027420982718e-05,0.002311407821252942,0.7483332951863607,0.002002046055470904,0.0012986644481619198,0.0017182227068891127,RTL,-35.3624605,149.1661603,323429.0,0.0,0.0,-152.0
10:41:17,218621.0,0.0,0.0,-999.6666666666666,2.6666666666666665,4.333333333333333,4.666666666666667,-0.0004623032097394268,0.0024782471979657807,0.7487735350926717,-0.0007445261968920628,0.00014071290691693625,0.0008491609090318283,RTL,-35.3624605,149.1661603,326543.0,0.0,0.0,-152.0
10:41:18,60666.0,0.0,0.0,-1000.0,4.666666666666667,3.0,4.0,-0.000971962814219296,0.002109429488579432,0.7490540941556295,0.0009067692638685306,-0.0006547640853871902,0.0005011598113924265,RTL,-35.3624606,149.1661603,328630.6666666667,0.0,0.0,-152.0
10:41:19,60666.0,0.0,0.0,-1000.0,3.3333333333333335,3.6666666666666665,4.333333333333333,-0.0005524431083661815,0.0020122034087156257,0.7490763664245605,-0.0005180020816624165,-3.1340556840101876e-06,0.0006829604972153902,RTL,-35.3624606,149.1661603,329799.6666666667,0.0,0.0,-152.0
10:41:21,60666.0,0.0,0.0,-1000.0,3.3333333333333335,3.3333333333333335,3.6666666666666665,-0.0008271685025344292,0.0018375220242887735,0.7491114338239034,-0.00012381630949676037,-0.0005736538053800663,0.000617710097382466,RTL,-35.3624606,149.1661603,332907.0,0.0,0.0,-152.0
10:41:23,60666.0,0.0,0.0,-999.6666666666666,3.6666666666666665,5.0,3.3333333333333335,-0.001067765134697159,0.0018037641420960426,0.7487254738807678,0.00012171004588405292,0.0010913047784318526,-0.0007053899268309275,RTL,-35.3624606,149.1661603,336020.3333333333,0.0,0.0,-152.0
10:41:24,75282.0,0.0,0.0,-1000.0,3.6666666666666665,3.3333333333333335,3.6666666666666665,-0.0006616981506037215,0.00177202719108512,0.7489075859387716,-0.0002268805013348659,-0.0006366397719830275,0.00014211136537293592,RTL,-35.3624606,149.1661603,337954.3333333333,0.0,0.0,-152.0
10:41:25,75282.0,0.0,0.0,-1000.0,4.0,3.3333333333333335,4.0,-0.0008759125485084951,0.0015831869871666033,0.7486594915390015,0.0005380716174840927,-0.00016481561275819936,0.00033615420882900554,RTL,-35.3624606,149.1661603,339121.6666666667,0.0,0.0,-152.0
10:41:27,75282.0,0.0,0.0,-1000.0,2.3333333333333335,4.333333333333333,2.6666666666666665,-0.0012497197603806853,0.0014380736974999309,0.7487068772315979,-0.0010231280078490574,0.0004794714041054249,-0.0006832797856380542,RTL,-35.36246066666667,149.1661603,342234.0,0.0,0.0,-152.0
10:41:29,75282.0,0.0,0.0,-999.3333333333334,3.3333333333333335,4.333333333333333,4.333333333333333,-0.000776993518229574,0.0011674431540692847,0.7487426996231079,-0.0003651996764043967,0.00045431964099407196,0.0006373879344513019,RTL,-35.3624607,149.1661603,345341.0,1.0,0.0,-152.0
10:41:30,39631.0,0.0,0.0,-1000.0,3.0,4.333333333333333,3.6666666666666665,-0.0009408102099162837,0.001373597498362263,0.7485859394073486,-0.0005778293125331402,0.000645059005667766,0.00010957475751638412,RTL,-35.3624607,149.1661603,347283.3333333333,1.0,0.0,-152.0
10:41:31,39631.0,0.0,0.0,-1000.0,3.0,3.3333333333333335,4.0,-0.0010415989090688527,0.0015443660862122972,0.7486472328503927,-0.00039728668828805286,-0.0004796733458836873,0.0005077516349653403,RTL,-35.3624607,149.1661603,348452.0,1.0,0.0,-152.0
10:41:33,39631.0,0.0,0.0,-1000.3333333333334,2.3333333333333335,3.6666666666666665,2.6666666666666665,-0.001271294429898262,0.0013885661804427702,0.7484685977300009,-0.0015207092898587387,-0.00019613560289144516,-0.0010269688597569864,RTL,-35.3624607,149.1661603,351557.0,1.0,0.0,-152.0
10:41:35,18292.0,0.0,0.0,-1000.0,2.0,3.6666666666666665,4.666666666666667,-0.001179929143593957,0.0015080058947205544,0.7492371598879496,-0.0015794072144975264,0.00010201497934758663,0.0012146392837166786,RTL,-35.3624607,149.1661603,354661.6666666667,1.0,0.0,-152.0
10:41:37,18292.0,0.0,0.0,-1000.0,3.6666666666666665,3.3333333333333335,2.6666666666666665,-0.001371772144921124,0.0013545643693457048,0.7490480740865072,-8.032315721114476e-05,-0.00021664247227211794,-0.0009888606145977974,RTL,-35.3624607,149.1661603,357769.0,1.0,0.0,-152.0
10:41:39,18292.0,0.0,0.0,-1000.3333333333334,5.666666666666667,3.6666666666666665,4.333333333333333,-0.001666652737185359,0.0009385244338773191,0.749090830485026,0.0020080795511603355,7.768177116910617e-05,0.0009167838531235853,RTL,-35.3624607,149.1661603,360879.0,1.0,0.0,-152.0
10:41:40,19521.0,0.0,0.0,-999.6666666666666,3.6666666666666665,4.0,4.666666666666667,-0.0012311717340101798,0.0010520814297099907,0.7488568623860677,0.00032670578608910245,0.00042945658788084984,0.0008620532850424448,RTL,-35.3624607,149.1661603,362820.6666666667,1.0,0.0,-152.0
10:41:41,19521.0,0.0,0.0,-999.6666666666666,2.6666666666666665,3.6666666666666665,3.0,-0.0009411787226175269,0.0008657923899590969,0.748771091302236,-0.0009864326566457748,3.631599247455597e-05,-0.0006690237981577715,RTL,-35.3624607,149.1661603,363986.3333333333,1.0,0.0,-152.0
10:41:43,19521.0,0.0,0.0,-999.6666666666666,4.333333333333333,3.6666666666666665,3.6666666666666665,-0.0012889998033642769,0.0010936940864970286,0.7488176425298055,0.0006143085968991121,-0.00011128412249187629,0.00012838638698061308,RTL,-35.3624607,149.1661603,367100.3333333333,1.0,0.0,-152.0
10:41:45,19521.0,0.0,0.0,-1000.0,4.0,3.6666666666666665,4.333333333333333,-0.0012720240047201514,0.0011616810613001387,0.7486259738604227,0.0005002807204922041,-0.00011413296063741048,0.0006012469530105591,RTL,-35.3624607,149.1661603,370207.3333333333,1.0,0.0,-152.0
10:41:46,43457.0,0.0,0.0,-1000.0,5.333333333333333,4.333333333333333,3.3333333333333335,-0.0009695342741906643,0.0014622482315947611,0.7486910621325175,0.0020188259271283946,0.0007504298506925503,-0.0003956734047581752,RTL,-35.3624607,149.1661603,372149.3333333333,1.0,0.0,-152.0
10:41:47,43457.0,0.0,0.0,-999.3333333333334,2.6666666666666665,3.6666666666666665,3.0,-0.0011543088282148044,0.001341598923318088,0.7486715714136759,-0.0008217877087493738,-4.0690647438168526e-05,-0.000716648685435454,RTL,-35.3624607,149.1661603,373315.6666666667,1.0,0.0,-152.0
10:41:49,43457.0,0.0,0.0,-999.6666666666666,2.3333333333333335,1.6666666666666667,5.666666666666667,-0.0017879602576916416,0.0013186008436605334,0.7487010359764099,-0.0009353655235220989,-0.001550756860524416,0.001827612208823363,RTL,-35.3624607,149.1661603,376419.6666666667,1.0,0.0,-152.0
10:41:51,43457.0,0.0,0.0,-1000.0,4.333333333333333,3.3333333333333335,3.6666666666666665,-0.0013761698889235656,0.0010124047985300422,0.749144971370697,0.0008583966021736463,-0.00044317240826785564,0.00033970410004258156,RTL,-35.3624607,149.1661603,379526.6666666667,2.0,0.0,-152.0
10:41:52,9487.0,0.0,0.0,-1000.0,4.0,4.333333333333333,3.3333333333333335,-0.0011856995600586135,0.0007309883173244695,0.7491945028305054,0.0006376798264682293,0.0006458418599019448,-5.881542650361856e-05,RTL,-35.3624607,149.1661603,381469.3333333333,1.0,0.0,-152.0
10:41:53,9487.0,0.0,0.0,-1000.0,4.333333333333333,3.3333333333333335,3.3333333333333335,-0.0016400630508239071,0.0005469952981608609,0.7491037845611572,0.0010388107039034367,-0.00019178446382284164,-0.0001418843554953734,RTL,-35.362460733333336,149.1661603,382636.3333333333,1.3333333333333333,0.0,-152.0
10:41:55,9487.0,0.0,0.0,-1000.0,4.333333333333333,4.333333333333333,3.3333333333333335,-0.0014605597437669833,0.0007446103845722973,0.7490271131197611,0.001401264841357867,0.000663351733237505,-0.0003345419342319171,RTL,-35.3624608,149.1661603,385741.0,2.0,0.0,-152.0
10:41:57,9487.0,0.0,0.0,-1000.0,3.6666666666666665,3.3333333333333335,3.0,-0.0009761533389488856,0.0014379543717950583,0.748974601427714,0.00038297101855278015,-5.938834510743618e-05,-0.0004162220284342766,RTL,-35.3624608,149.1661603,388847.3333333333,1.0,0.0,-152.0
10:41:58,81536.0,0.0,0.0,-1000.0,4.0,4.0,3.6666666666666665,-0.0014262015465646982,0.0012240875512361526,0.7487895488739014,0.0005364813841879368,0.00030917728630204994,0.00012136297300457954,RTL,-35.3624608,149.1661603,390792.6666666667,1.0,0.0,-152.0
10:41:59,81536.0,0.0,0.0,-999.6666666666666,4.0,3.3333333333333335,3.3333333333333335,-0.0012928753858432174,0.0012040146781752508,0.7488903005917867,0.0005040339504679044,0.00029137078672647476,-0.0004524518735706806,RTL,-35.3624608,149.1661603,391963.0,1.0,0.0,-152.0
10:42:01,81536.0,0.0,0.0,-1000.3333333333334,3.3333333333333335,2.3333333333333335,3.3333333333333335,-0.0016715403568620484,0.0009125193076518675,0.7489192485809326,-3.7149681399265924e-06,-0.000932138878852129,-0.00012479559518396854,RTL,-35.3624608,149.1661603,395064.0,1.6666666666666667,0.0,-152.0
10:42:03,81536.0,0.0,0.0,-999.6666666666666,3.0,3.6666666666666665,3.3333333333333335,-0.0016145932798584302,0.0006225749772662917,0.7486968636512756,-0.00020307907834649086,0.00044181492800513905,-0.00023838613803188005,RTL,-35.3624609,149.1661603,398171.3333333333,2.0,0.0,-152.0
10:42:04,23530.0,0.0,0.0,-1000.0,3.3333333333333335,4.0,2.6666666666666665,-0.0008023800134348372,0.0013385131411875288,0.7487188180287679,0.0001844929065555334,0.0009176231299837431,-0.0008226359883944193,RTL,-35.36246083333334,149.1661603,400119.6666666667,2.0,0.0,-152.0
10:42:05,23530.0,0.0,0.0,-1000.0,2.0,1.6666666666666667,4.666666666666667,-0.0010524626704864204,0.0013027071642378967,0.7486250996589661,-0.0010863979114219546,-0.0013051299999157588,0.0010610292665660381,RTL,-35.3624608,149.1661603,401286.3333333333,1.6666666666666667,0.0,-152.0
10:42:07,23530.0,0.0,0.0,-999.6666666666666,3.0,3.0,3.6666666666666665,-0.0013806956509749095,0.0008600656680452327,0.7493306795756022,-0.00034956059729059535,-0.0003753244721641143,0.000194828724488616,RTL,-35.3624608,149.1661603,404395.0,1.0,0.0,-152.0
10:42:10,103880.0,0.0,0.0,-1000.0,2.5,3.5,1.5,-0.0014144909800961614,0.0009592199639882892,0.7490844130516052,-0.0009276418713852763,0.000268966075964272,-0.0016383122419938445,RTL,-35.3624608,149.1661603,409397.0,1.0,0.0,-152.0
10:42:12,184230.0,0.0,0.0,-1000.0,2.5,3.5,3.0,-0.0015969331725500524,0.0009539533639326692,0.7489082217216492,-0.0004500150680541992,0.00034163601230829954,-0.0002483638236299157,RTL,-35.3624608,149.1661603,412512.0,2.0,0.0,-152.0
10:42:14,184230.0,0.0,0.0,-1000.0,3.5,3.0,3.5,-0.0013707956532016397,0.0009266322012990713,0.7490494847297668,0.00068818056024611,-0.0001428505638614297,0.0002182836178690195,RTL,-35.3624608,149.1661603,415619.0,1.5,0.0,-152.0
10:42:15,87339.0,0.0,0.0,-1000.0,2.25,2.75,2.5,-0.001434474776033312,0.0008442642429145053,0.748964473605156,-0.0007252272334881127,-0.0007218960672616959,-0.0007929836283437908,RTL,-35.3624608,149.1661603,416783.25,1.5,0.0,-152.0
