time_stamp,RTL_ALT,MODE,VFR_HUD_alt,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,EK2_ALT_SOURCE
08:43:40,1500.0,ALT_HOLD,628.5249938964844,-65.0,79.0,-1024.5,1943.5,0.0,-54.5,0.02397538721561432,-0.002355552976951003,-2.0530091524124146,1.9396309852600098,-0.0030658295145258307,-0.057929933071136475,628525.0,-35.3625203,149.1666727,44569.5,-210.5,-150.5,175.0,0.0
08:43:42,1500.0,AUTO,625.2550048828125,-30.0,-13.0,-1155.0,-838.0,-100.5,-3.0,0.0446871742606163,0.035583787597715855,-2.04999577999115,-0.8425011038780212,-0.10398652404546738,-0.006166271865367889,625255.0,-35.3625505,149.1666491,41301.5,-93.0,-55.0,92.5,0.0
08:43:44,1500.0,AUTO,624.6799926757812,-34.0,4.0,-1017.0,369.5,-64.5,-18.0,0.04562189429998398,-0.12320522591471672,-1.9868953824043274,0.3667439743876457,-0.06711399927735329,-0.02119513601064682,624680.0,-35.36256195,149.16663340000002,40724.5,-48.5,-132.0,-7.5,0.0
08:43:46,1500.0,ALT_HOLD,625.0599670410156,-77.5,-34.5,-1016.0,71.5,55.5,12.5,0.08301536738872528,-0.1613771840929985,-2.001629948616028,0.06787789240479469,0.05297451838850975,0.009448420256376266,625060.0,-35.36258275,149.1665838,41102.0,-120.0,-350.5,-31.0,0.0
08:43:48,1500.0,ALT_HOLD,624.1999816894531,-67.5,-120.5,-940.0,-1709.5,1.0,62.0,-0.014973415061831474,0.0016209760215133429,-1.993344783782959,-1.7117611169815063,-0.0014912262558937073,0.05919333174824715,624200.0,-35.36261405,149.166517,40244.5,-161.5,-236.5,176.5,0.0
08:43:50,1500.0,ALT_HOLD,620.3299865722656,-48.0,96.5,-1019.5,1153.0,-1.0,-63.5,0.004897396429441869,-0.001820778357796371,-1.9925874471664429,1.145074039697647,-0.0036814920604228973,-0.06784849241375923,620330.0,-35.362644599999996,149.16647945,36378.0,-141.5,-121.0,176.0,0.0
08:43:52,1500.0,AUTO,617.60498046875,-17.5,47.5,-1017.0,552.5,-102.0,78.5,0.07174964994192123,0.021561127854511142,-1.9789580702781677,0.5465176999568939,-0.10568416491150856,0.07517805532552302,617605.0,-35.362667200000004,149.16646265,33647.5,-47.5,-39.5,47.0,0.0
08:43:54,1500.0,AUTO,616.8199768066406,-17.0,11.5,-1041.0,285.0,47.0,2.5,0.015487381722778082,-0.01930621638894081,-1.93474543094635,0.2789743263274431,0.04454032890498638,-0.00048012041952461004,616820.0,-35.362673,149.16644975,32864.0,-14.5,-91.0,15.5,0.0
08:43:56,1500.0,AUTO,616.9549865722656,-19.5,-26.5,-1008.5,-361.0,-47.0,5.5,-0.0009313186164945364,-0.06914546713232994,-1.934006929397583,-0.36664319038391113,-0.05031217634677887,0.002951382310129702,616955.0,-35.3626769,149.16643205,32996.5,-28.0,-91.0,-17.5,0.0
08:43:58,1500.0,AUTO,617.5299682617188,-51.0,-28.0,-1017.5,-35.0,-24.0,-6.0,0.021196654997766018,-0.1444222703576088,-1.9363722801208496,-0.04031109809875488,-0.02707993984222412,-0.009797126520425081,617530.0,-35.36268725,149.16639859999998,33576.5,-92.0,-226.0,-40.0,0.0
08:44:00,1500.0,AUTO,618.739990234375,-70.0,-31.0,-1014.5,-3.0,76.5,-4.0,0.04398103430867195,-0.06465274468064308,-1.9369025230407715,-0.008334597572684288,0.07339092716574669,-0.007516111945733428,618740.0,-35.36270795,149.16633455,34785.0,-124.5,-324.0,-71.5,0.0
08:44:02,1500.0,ALT_HOLD,620.1849670410156,-65.0,-41.5,-996.5,-2.5,52.0,0.5,0.041108157485723495,-0.05441095307469368,-1.9360610246658325,-0.007802838459610939,0.049506912007927895,-0.002568948082625866,620185.0,-35.36273,149.16626300000001,36231.0,-116.5,-317.0,-64.5,0.0
08:44:04,1500.0,ALT_HOLD,619.7649841308594,-57.0,11.0,-907.0,1516.5,6.5,-1.5,0.024774394929409027,-0.004359303042292595,-1.934388279914856,1.513323426246643,0.003454772988334298,-0.00477026728913188,619765.0,-35.36275185,149.16620295,35810.0,-125.0,-212.5,163.5,0.0
08:44:06,1500.0,ALT_HOLD,615.7949829101562,-41.5,42.0,-998.0,-260.0,8.0,-32.5,-0.01642128499224782,-0.0031926416559144855,-1.9337860941886902,-0.26957885455340147,0.005321626318618655,-0.03623024746775627,615795.0,-35.362775549999995,149.16616515,31843.5,-108.5,-116.5,174.5,0.0
08:44:08,1500.0,AUTO,613.3799743652344,-15.5,31.0,-1026.5,611.5,-64.0,64.0,0.04646480455994606,0.016412609722465277,-1.9245984554290771,0.6059150993824005,-0.06750546954572201,0.06067983619868755,613380.0,-35.36279295,149.16614694999998,29425.0,-48.0,-46.5,18.5,0.0
08:44:10,1500.0,AUTO,613.3849792480469,-24.5,-31.0,-1032.0,-240.5,-50.0,5.5,-0.004259430803358555,-0.10658255964517593,-1.8811525702476501,-0.24577325582504272,-0.05398308485746384,0.0026991365011781454,613385.0,-35.3627975,149.166131,29425.0,-46.5,-119.5,-26.0,0.0
08:44:12,1500.0,AUTO,614.7149658203125,-68.5,-37.5,-1039.5,-8.0,181.5,-16.0,0.023024478927254677,-0.12133148312568665,-1.8952438235282898,-0.0135722067207098,0.17851241677999496,-0.019817872904241085,614715.0,-35.3628109,149.16608275,30758.5,-120.0,-318.0,-98.5,0.0
08:44:14,1500.0,AUTO,617.3049926757812,-58.5,-37.5,-979.5,12.0,-102.5,-44.5,0.034126587212085724,-0.042967612855136395,-2.024209976196289,0.007958998437970877,-0.10615533217787743,-0.0483203399926424,617305.0,-35.362831299999996,149.16601300000002,33353.0,-102.0,-287.5,-135.5,0.0
08:44:16,1500.0,ALT_HOLD,619.8150024414062,-59.0,-62.0,-1002.5,-60.5,-83.5,114.5,0.008289182092994452,-0.02421674784272909,-2.1355600357055664,-0.06628859601914883,-0.08683459460735321,0.11117060948163271,619815.0,-35.362851649999996,149.16594355,35860.0,-127.5,-320.5,-130.0,0.0
08:44:20,1500.0,AUTO,615.7349853515625,-87.0,27.0,-994.5,-226.0,28.5,43.5,-0.01612224243581295,-0.024851461872458458,-1.8541268706321716,-0.2348683476448059,0.025713317096233368,0.040217514149844646,615735.0,-35.362913750000004,149.16578725,31781.0,-194.5,-294.0,175.5,0.0
08:44:22,1500.0,AUTO,613.9349975585938,-16.5,8.0,-1076.5,405.0,-79.0,10.0,0.07054901868104935,0.009291859925724566,-1.8572850823402405,0.4000735580921173,-0.08304470032453537,0.0068433647975325584,613935.0,-35.3629356,149.16575065,29980.0,-6.0,-82.5,-15.0,0.0
08:44:24,1500.0,AUTO,615.239990234375,-13.5,-14.0,-997.0,-81.0,11.0,-6.5,0.01234099781140685,-0.007777622435241938,-1.683135986328125,-0.08728894218802452,0.007662293966859579,-0.01043912023305893,615240.0,-35.3629369,149.16573355,31281.5,12.5,-79.5,-83.5,0.0
08:44:28,1500.0,AUTO,619.6649780273438,-34.0,-20.5,-1006.5,-30.5,32.5,46.0,0.017405423801392317,0.009662962052971125,-1.6817691922187805,-0.03627284616231918,0.029360279673710465,0.04347553849220276,619665.0,-35.36294145,149.1656806,35709.5,-14.0,-156.5,-147.5,0.0
08:44:38,1500.0,AUTO,619.3949890136719,-0.5,-12.5,-1062.5,-23.5,-55.0,456.5,0.05974184162914753,0.07840409874916077,-1.6431476473808289,-0.02832634747028351,-0.05910777300596237,0.45350585132837296,619395.0,-35.3630225,149.16541925,35443.5,2.5,-9.5,-8.0,0.0
08:49:23,1500.0,AUTO,583.5999755859375,0.0,0.5,-1000.0,0.0,0.0,0.0,-0.001155216188635677,-0.0024898748379200697,0.9066796898841858,0.00021630122500937432,-0.00030112276726868004,-0.0006606999668292701,583600.0,-35.3629935,149.1655368,0.0,0.0,2.0,15.0,0.0
08:49:25,1500.0,AUTO,583.5999755859375,0.0,0.0,-1000.0,0.0,0.0,0.0,-0.00147393491351977,-0.002488934784196317,0.9055882692337036,0.0001009944171528332,-0.00032312245457433164,-0.000673483737045899,583600.0,-35.3629935,149.1655367,0.0,0.0,2.0,14.0,0.0
08:49:27,1500.0,AUTO,583.60498046875,0.0,0.5,-1000.0,0.0,0.0,0.0,-0.0017683333135209978,-0.0025039348984137177,0.9045281410217285,0.0001667126634856686,-0.00034741233685053885,-0.0006873126258142292,583605.0,-35.3629935,149.1655367,0.0,0.0,2.0,13.0,0.0
