time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT
12:57:15,-0.06891806051135063,0.10688507929444313,-1.4686367511749268,-0.19456037878990173,-0.039823731407523155,0.011846911162137985,RTL,-35.363245649999996,149.16498339999998,50008.0,-40.0,574.5,-2.0,109.0,69.0,-991.5,-191.0,-38.5,12.5,1500.0
12:57:17,-0.043570950627326965,-0.04400507640093565,-1.4635933637619019,0.3986389636993408,-0.00561436265707016,0.002606987953186035,RTL,-35.3632542,149.16509954999998,50095.5,-29.0,436.0,0.5,81.5,60.0,-978.0,399.0,-5.0,3.5,1500.0
12:57:19,-0.02352884318679571,0.028966673649847507,-1.4687249660491943,0.16355681419372559,0.035655554849654436,0.015831364784389734,RTL,-35.36325975,149.16517365,49990.0,-14.5,278.0,4.5,55.0,47.0,-1008.5,166.5,36.5,16.5,1500.0
12:57:21,-0.020956925814971328,-0.0762903168797493,-1.468036711215973,0.0897967517375946,-0.029166843742132187,0.009321132965851575,RTL,-35.3632628,149.16522525,50004.5,-5.0,162.0,1.0,32.0,24.5,-1007.5,93.5,-28.5,10.5,1500.0
12:57:31,-0.014731344301253557,-0.002275243285112083,-1.4743536710739136,0.02711816132068634,0.0011267453664913774,0.0014443452819250524,RTL,-35.36326135,149.1652383,49505.0,-8.5,-3.0,76.5,-1.5,42.5,-903.5,34.5,2.0,3.0,1500.0
12:57:35,-0.023059289902448654,-0.0008369532006327063,-1.4752730131149292,-0.8386788070201874,0.0034494034480303526,-0.00224144640378654,RTL,-35.363262199999994,149.1652377,45313.0,2.5,-1.0,98.0,0.0,-9.5,-1016.5,-833.0,3.5,-0.5,1500.0
12:57:37,-0.02191311027854681,-0.0033170169917866588,-1.4763211607933044,-0.2579817548394203,-0.0018471510265953839,0.009794012643396854,RTL,-35.363261249999994,149.1652378,43277.0,-6.5,-1.0,96.5,0.0,26.5,-965.0,-250.0,-1.0,11.5,1500.0
12:57:39,0.0012621749192476273,-0.004217221983708441,-1.4772879481315613,0.4097703695297241,0.0051555835525505245,0.009172283113002777,RTL,-35.3632623,149.16523775000002,41236.0,-1.5,-1.0,98.0,-1.5,58.0,-1024.0,416.5,5.5,10.5,1500.0
12:57:41,0.009276008699089289,-0.0034538357285782695,-1.4770715236663818,0.57054203748703,0.0017491861945018172,0.0052078450680710375,RTL,-35.36326335,149.1652374,39191.5,9.5,0.5,101.5,-1.0,71.5,-988.0,578.0,2.5,6.5,1500.0
12:57:43,0.017391632311046124,-0.0029831244610249996,-1.477874755859375,0.5534523278474808,0.006208899198099971,-0.00285845942562446,RTL,-35.36326445,149.1652372,37159.0,19.0,1.5,99.0,-3.0,60.5,-964.5,561.0,6.5,-0.5,1500.0
