time_stamp,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
01:54:07,RTL,14.5,6.0,-994.5,-6.0,36.0,3.5,126713.5,-35.36238545,149.1652337,292396.5,-83.0,3.0,-145.0,-0.006877664243802428,0.08555185422301292,-0.004264302318915725,-0.010253188898786902,0.03253457322716713,0.00016397784929722548
01:54:09,RTL,57.5,13.0,-938.5,73.0,-94.5,229.5,212606.0,-35.36241625,149.1652315,294685.5,-278.5,-27.5,-55.5,0.031982199754565954,0.15593117475509644,0.43727366626262665,0.06943977251648903,-0.09855562727898359,0.22673804312944412
01:54:10,RTL,83.75,4.0,-953.0,-2.5,67.5,31.0,3994.0,-35.36244485,149.16522980000002,294974.75,-359.75,9.75,1.5,0.08880307897925377,0.14039938151836395,0.5419655740261078,-0.006065301364287734,0.06427539046853781,0.027946067159064114
01:54:11,RTL,117.0,0.5,-1008.0,175.0,45.0,-25.5,3994.0,-35.362481599999995,149.1652325,294786.5,-462.5,36.0,24.0,0.07559054717421532,0.20561838895082474,0.5362739264965057,0.1717882938683033,0.04145771451294422,-0.029074836522340775
01:54:13,RTL,160.5,20.5,-1007.0,-9.5,-22.0,-28.0,116971.5,-35.3625822,149.1652384,294530.5,-637.5,9.0,-2.0,0.0013700311537832022,0.20280669629573822,0.4512309581041336,-0.013628683984279633,-0.026339702308177948,-0.032099880278110504
01:54:15,RTL,153.5,31.0,-978.5,-65.5,4.0,-32.0,229949.0,-35.362702350000006,149.16523855,294628.5,-681.0,-5.5,-4.5,-0.02905311156064272,0.1565205380320549,0.3765247166156769,-0.0702629741281271,9.771250188350677e-05,-0.03589258901774883
01:54:17,RTL,157.0,18.5,-993.0,-165.5,-2.5,-46.0,213361.0,-35.3628251,149.16523715,294611.5,-687.5,-1.5,0.5,-0.03214086964726448,0.15666881203651428,0.3139623701572418,-0.1694745346903801,-0.006577627151273191,-0.0501963309943676
01:54:19,RTL,148.5,49.0,-994.5,43.5,-17.0,-8.5,213361.0,-35.36294855,149.16523645,294601.0,-690.5,4.0,-1.0,-0.036336829885840416,0.1496129184961319,0.27140669524669647,0.040229092352092266,-0.021523425355553627,-0.012254172936081886
01:54:20,RTL,153.5,41.5,-996.75,-33.75,-35.0,-12.25,151712.0,-35.363010225,149.165236325,294606.0,-685.5,4.75,-2.25,-0.041737644001841545,0.1411017645150423,0.25353823602199554,-0.037948101526126266,-0.03942564316093922,-0.01644014602061361
01:54:21,RTL,145.5,61.5,-992.5,362.0,-32.0,23.5,151712.0,-35.3630703,149.16523645,294649.0,-650.0,5.5,-7.0,-0.051728568971157074,0.08692251145839691,0.23976469039916992,0.3583238050341606,-0.03680387604981661,0.020120977889746428
01:54:23,RTL,106.5,41.5,-1002.5,-24.5,-42.5,-3.5,212550.0,-35.3631727,149.1652368,294665.5,-479.0,0.5,1.5,-0.06727324612438679,0.002128339372575283,0.2183118462562561,-0.02879062294960022,-0.046869754791259766,-0.00696709007024765
01:54:25,RTL,57.5,20.5,-1004.0,-72.5,-19.5,-15.0,212550.0,-35.363237850000004,149.1652368,294604.0,-248.5,-5.0,1.5,-0.05137036368250847,-0.05300715006887913,0.20380151271820068,-0.07624270021915436,-0.02418928500264883,-0.018871051725000143
01:54:26,RTL,31.25,15.5,-1003.5,222.5,13.25,-7.0,64322.0,-35.36325574999999,149.16523652499998,294594.75,-138.25,-6.25,0.25,-0.03486677538603544,-0.07171900756657124,0.197272889316082,0.21892265742644668,0.009339288459159434,-0.010954390279948711
01:54:27,RTL,13.0,-5.0,-998.5,-236.5,22.5,-4.0,64322.0,-35.3632643,149.16523625000002,294593.5,-56.5,-5.0,0.0,-0.021632215939462185,-0.051086219027638435,0.18928104639053345,-0.2406146004796028,0.019132564775645733,-0.007984655210748315
01:54:29,RTL,-0.5,0.0,-994.5,142.5,29.0,0.0,112195.0,-35.36326765,149.16523669999998,294606.5,9.5,-1.0,0.0,-0.003796786448219791,-0.00647045043297112,0.17638839036226273,0.13871312141418457,0.025484606623649597,-0.0038550434401258826
01:54:31,RTL,-0.5,-0.5,-1008.0,0.0,4.0,3.5,112195.0,-35.363266800000005,149.16523795,294613.5,14.5,-5.0,0.0,-0.014648625161498785,-0.008679683320224285,0.16553816199302673,-0.0040763020515441895,7.267924956977367e-05,-4.22369921579957e-05
01:54:32,RTL,-1.25,2.0,-997.0,200.5,5.0,4.75,64744.0,-35.3632659,149.165238675,294614.0,17.5,-8.5,0.25,-0.009312980575487018,-0.004245286399964243,0.1607797108590603,0.19733549281954765,0.0015460161375813186,0.0013682153658010066
01:54:33,RTL,-2.5,4.5,-1002.5,57.0,5.0,5.0,64744.0,-35.36326495,149.16523905,294614.0,16.0,-11.5,0.5,-0.013162134448066354,-0.0016573796165175736,0.1571142002940178,0.053693681955337524,0.0017889387672767043,0.0013553579337894917
01:54:35,RTL,-2.5,-6.0,-969.0,-222.0,0.5,1.5,69923.0,-35.36326365,149.1652382,294551.5,9.0,-10.5,18.5,0.00037328479811549187,-0.003631475497968495,0.15082422643899918,-0.2245768904685974,-0.0035412630531936884,-0.002327666967175901
01:54:37,RTL,-2.0,-51.0,-975.0,-1472.5,2.0,3.5,69923.0,-35.3632629,149.16523595,293076.0,5.0,5.0,107.5,-0.0033219134202226996,-0.00429378729313612,0.14441735297441483,-1.4768796563148499,-0.0015289786970242858,-0.0005461527034640312
01:54:38,RTL,-1.25,-57.25,-1033.75,-1433.25,2.5,-1.0,52539.0,-35.363262649999996,149.1652354,291949.25,3.25,12.75,102.0,-0.00048310105921700597,-0.003430350450798869,0.14203545451164246,-1.4368088245391846,-0.0006830430938862264,-0.00529710145201534
01:54:39,RTL,-0.5,-32.0,-1003.5,-1243.5,5.0,2.0,52539.0,-35.36326255,149.16523515,290917.5,2.5,18.0,101.0,-0.003011742024682462,-0.003700738539919257,0.13838029652833939,-1.248248040676117,0.00165127357468009,-0.0021336849313229322
01:54:41,RTL,-1.0,26.5,-1009.0,6.0,8.5,1.0,225350.0,-35.3632623,149.1652348,288874.5,1.0,23.0,99.5,0.008143846062012017,-0.00147784041473642,0.13439494371414185,0.00028124451637268066,0.005254382500424981,-0.0035062137758359313
01:54:43,RTL,-1.0,78.0,-985.5,1153.5,3.5,0.5,225350.0,-35.36326235,149.16523545,286827.5,0.5,22.5,101.5,0.015078029595315456,-0.0034216957865282893,0.1295294091105461,1.147712230682373,0.000124684302136302,-0.003445291775278747
01:54:44,RTL,-1.25,73.0,-1002.5,1074.5,3.25,2.0,286473.0,-35.363262475,149.16523519999998,285808.0,1.25,20.0,99.0,0.018920887261629105,-0.005600990378297865,0.12672127410769463,1.0684411227703094,0.00027505337493494153,-0.0019515062449499965
01:54:45,RTL,-2.0,67.5,-1056.5,1242.0,2.0,2.5,286473.0,-35.36326245,149.16523435,284791.5,2.0,23.5,98.0,0.03588295914232731,-0.00466668454464525,0.12523409724235535,1.2364956140518188,-0.0009687180863693357,-0.0018170489929616451
01:54:47,RTL,3.0,22.0,-1079.0,999.0,-3.5,-3.5,282613.0,-35.3632623,149.1652343,282753.0,1.0,30.0,100.0,0.029690255410969257,0.00021890026982873678,0.12319296970963478,0.9944725036621094,-0.007156495936214924,-0.008329651784151793
01:54:49,RTL,5.0,-66.5,-948.0,-566.5,1.5,-5.5,282613.0,-35.363262399999996,149.16523805,280718.0,2.5,7.0,98.0,-0.014875659486278892,0.002632869058288634,0.12015783041715622,-0.5699319839477539,-0.0010017523309215903,-0.009951386600732803
01:54:50,RTL,5.0,-66.75,-1025.5,-615.25,-1.25,-4.5,271773.0,-35.363262625000004,149.1652403,279692.25,4.25,-9.5,99.5,-0.03004189347848296,0.0031049367389641702,0.11863118782639503,-0.6188965737819672,-0.004512072715442628,-0.008894673665054142
01:54:51,RTL,1.5,-71.0,-968.0,-1302.5,2.5,-3.5,271773.0,-35.3632629,149.16524225,278681.0,5.5,-26.5,100.5,-0.0532537866383791,0.001928540412336588,0.11660074442625046,-1.3068388104438782,-0.000798917724750936,-0.007764531299471855
01:54:53,RTL,-2.5,-8.0,-1007.5,-918.0,1.0,-2.5,205449.0,-35.3632631,149.16524264999998,276647.0,7.0,-43.5,103.0,-0.04315393790602684,-0.00506302947178483,0.11522145941853523,-0.9242506921291351,-0.0019209793535992503,-0.007106555858626962
01:54:55,RTL,-3.0,56.5,-981.5,364.0,1.0,3.0,205449.0,-35.3632628,149.16523934999998,274598.0,5.5,-23.5,100.5,-0.0052801723359152675,-0.0050421166233718395,0.1131383366882801,0.35829612612724304,-0.0016051179263740778,-0.0008883095579221845
01:54:56,RTL,-1.5,72.5,-996.25,1001.75,4.5,4.5,230410.0,-35.36326257499999,149.16523819999998,273577.75,4.5,-11.25,99.5,0.0073571199318394065,-0.0019125400576740503,0.11223497986793518,0.9967163056135178,0.001763153006322682,0.00092096789740026
01:54:57,RTL,-1.0,74.0,-1028.5,1232.5,0.0,7.5,230410.0,-35.36326245,149.16523775000002,272552.5,2.5,-4.5,99.0,0.010038561304099858,-0.001415507635101676,0.11212363839149475,1.2281916737556458,-0.0031396502163261175,0.003948252880945802
01:54:59,RTL,0.0,22.5,-1018.0,1165.0,4.5,11.0,236141.0,-35.3632624,149.16523805,270517.5,2.0,-2.5,100.5,0.007356792455539107,0.0006354852230288088,0.11006446927785873,1.1624639630317688,0.0022127771517261863,0.007874356815591455
01:55:01,RTL,0.5,-55.0,-987.0,-447.5,-3.5,1.0,236141.0,-35.36326245,149.1652396,268468.5,2.5,-13.5,99.5,-0.015160673297941685,0.00031940134067554027,0.10858000069856644,-0.4489218723028898,-0.006840850692242384,-0.002660360769368708
01:55:02,RTL,0.5,-77.0,-983.75,-1142.0,-3.25,-1.0,286825.0,-35.363262575,149.165240025,267446.75,3.5,-20.5,101.0,-0.0240015578456223,-0.001316076231887564,0.10792898945510387,-1.1442353874444962,-0.006523823889438063,-0.005199933773837984
01:55:03,RTL,1.5,-69.0,-1036.0,-1052.0,0.0,-0.5,286825.0,-35.3632626,149.16524,266424.5,4.0,-22.0,97.0,-0.024298664182424545,-0.002056282653938979,0.10751261189579964,-1.0536003112792969,-0.0032757612643763423,-0.004424458020366728
01:55:05,RTL,0.0,-56.5,-1065.5,-1335.5,4.0,1.5,168316.0,-35.3632627,149.1652403,264387.0,5.0,-22.5,101.0,-0.03402867913246155,-0.0007620493997819722,0.10593713819980621,-1.338027000427246,0.0013379935408011079,-0.002549523487687111
01:55:07,RTL,-1.0,-39.5,-996.0,-1288.0,0.5,5.0,168316.0,-35.3632626,149.16523975,262347.5,3.5,-21.5,100.5,-0.02861313708126545,-0.0015061399317346513,0.10551430657505989,-1.2908073663711548,-0.0023224869510158896,0.0016945821698755026
01:55:08,RTL,-2.0,7.25,-990.0,-665.25,2.5,7.0,272972.0,-35.363262524999996,149.16523885,261325.75,2.5,-15.25,99.5,-0.019228208577260375,-0.0029098453233018517,0.1049880925565958,-0.6694301869720221,-2.103956649079919e-05,0.00327156949788332
01:55:09,RTL,-2.0,24.5,-1000.5,-406.0,2.5,4.0,272972.0,-35.36326245,149.1652378,260301.0,2.0,-7.0,105.5,-0.010888516902923584,-0.003016276517882943,0.10518914461135864,-0.4102531224489212,0.00011281471233814955,-3.248720895498991e-05
01:55:11,RTL,-0.5,76.0,-1009.5,1171.0,3.0,3.5,239149.0,-35.363262250000005,149.16523635,258270.5,0.5,7.0,99.0,0.015210401732474566,-0.0006581167326658033,0.10475407913327217,1.1677616238594055,0.0011820867657661438,-0.00032288674265146255
01:55:13,RTL,1.5,64.0,-1017.0,1194.5,3.5,4.5,239149.0,-35.3632622,149.1652364,256220.0,0.0,10.0,99.0,0.013138622511178255,-0.0003247479035053402,0.10444019734859467,1.1917517185211182,0.0012023118324577808,0.0009908420033752918
01:55:14,RTL,1.5,55.5,-1008.75,1460.5,1.25,7.5,280228.0,-35.363262250000005,149.1652371,255197.75,0.75,7.75,99.75,0.01285945053678006,0.0013341262383619323,0.10416741296648979,1.4585158228874207,-0.0012486678315326571,0.004129149368964136
01:55:15,RTL,1.5,45.0,-1050.0,1236.0,0.0,6.0,280228.0,-35.36326235,149.16523834999998,254172.0,1.5,1.0,99.5,-0.0002611269010230899,0.0010362780885770917,0.1050737127661705,1.2342591881752014,-0.0024124523624777794,0.002410770393908024
01:55:17,RTL,1.5,8.0,-1022.0,960.0,-5.5,6.0,160501.0,-35.36326255,149.1652402,252134.0,3.0,-17.5,103.5,-0.00048514921218156815,0.0001582533004693687,0.1029028482735157,0.9598866999149323,-0.008535300847142935,0.0020263930782675743
01:55:19,RTL,-2.5,-52.5,-1022.0,-405.0,-4.0,-1.5,160501.0,-35.3632626,149.16523999999998,250100.5,3.0,-21.0,101.0,-0.009276209864765406,-0.0030451747006736696,0.10201188921928406,-0.40517841279506683,-0.0067781670950353146,-0.005238447105512023
01:55:20,RTL,-3.25,-55.5,-989.25,-595.0,2.0,4.5,280219.0,-35.3632626,149.165238625,249075.0,3.0,-17.5,99.5,0.006672938528936356,-0.006349099334329367,0.10259054787456989,-0.5948365479707718,-0.0005235869903117418,0.0010430382681079209
01:55:21,RTL,-2.0,-64.5,-1006.0,-1074.0,3.5,8.0,280219.0,-35.36326255,149.16523645,248059.5,3.0,-5.0,99.5,0.016130224335938692,-0.005745571106672287,0.10227711498737335,-1.0744341015815735,0.0013789581134915352,0.00441628647968173
01:55:23,RTL,0.0,-57.5,-1070.0,-1277.5,-0.5,1.0,254666.0,-35.3632624,149.1652359,246010.0,2.5,13.0,95.5,-0.009300045669078827,-0.00025743259539012797,0.10283258929848671,-1.2791349291801453,-0.0035743596963584423,-0.002830537618137896
01:55:25,RTL,-0.5,-15.0,-952.0,-1089.5,2.5,3.5,254666.0,-35.3632623,149.165237,243981.5,1.5,6.5,102.5,-0.025876467116177082,0.0006769521423848346,0.10216503217816353,-1.0929129421710968,0.0006308667361736298,-0.00012967444490641356
01:55:26,RTL,0.0,22.75,-1008.5,-344.0,4.0,4.5,198592.0,-35.3632623,149.165237175,242964.75,0.25,4.75,101.0,-0.016094513004645705,0.0002976122450490948,0.10169483162462711,-0.34777478128671646,0.0019294654193799943,0.0010454067960381508
01:55:27,RTL,0.0,66.0,-971.0,720.0,4.5,3.5,198592.0,-35.3632623,149.1652373,241943.0,0.0,4.0,97.0,-0.0027362065738998353,0.0006664299703516008,0.10159606486558914,0.7166104316711426,0.0030913413502275944,0.0004475513705983758
01:55:29,RTL,1.0,51.0,-1040.5,1237.0,5.5,7.5,216031.0,-35.3632623,149.16523840000002,239891.0,1.0,-2.0,98.0,0.0042000418761745095,0.0015108791994862258,0.10141971334815025,1.2349278330802917,0.0033340733498334885,0.0037987306714057922
01:55:31,RTL,-1.0,12.0,-1002.0,978.0,-1.5,10.0,216031.0,-35.36326245,149.16523940000002,237868.5,2.0,-13.0,100.0,0.008062445558607578,-0.0016582866956014186,0.10111190006136894,0.9783757030963898,-0.004379625199362636,0.006486322381533682
01:55:32,RTL,-2.0,26.25,-995.5,1185.0,0.75,5.5,136903.0,-35.3632625,149.165238475,236848.0,1.5,-11.75,102.75,0.023443497950211167,-0.004259767534676939,0.10084689408540726,1.184971183538437,-0.0013884911313652992,0.0021506890188902617
01:55:33,RTL,-4.0,16.0,-981.0,1131.0,0.0,10.0,136903.0,-35.3632625,149.1652375,236212.0,1.0,-5.0,101.0,0.03110254369676113,-0.0036825991701334715,0.10049357265233994,1.131193995475769,-0.0028566259425133467,0.006440024357289076
01:55:35,RTL,0.0,-22.0,-1034.0,338.0,5.0,-1.0,174139.0,-35.3632622,149.1652346,234157.0,1.0,15.0,94.0,0.041710011661052704,-0.0018796510994434357,0.10156993567943573,0.33849579095840454,0.003994894213974476,-0.005082023795694113
01:55:37,RTL,5.0,-19.0,-1117.0,371.0,-2.0,-15.0,174139.0,-35.3632622,149.1652365,232112.0,1.0,16.0,99.0,0.008323227055370808,0.002292102901265025,0.1024836078286171,0.37106040120124817,-0.0045422278344631195,-0.018946122378110886
01:55:38,RTL,-1.0,-48.2,-983.2,-318.0,-2.2,1.4,68487.0,-35.3632622,149.16523694,230848.4,0.0,6.2,101.0,0.009621153865009547,-0.002032569027505815,0.10063264071941376,-0.3185681939125061,-0.004502543201670051,-0.0020510997157543896
01:55:39,RTL,-2.0,-72.0,-970.0,-816.0,2.0,-6.0,68487.0,-35.3632622,149.1652362,230087.0,0.0,6.0,100.0,0.016643140465021133,-0.00425560399889946,0.10021213442087173,-0.8172677159309387,0.00045330170542001724,-0.009895318187773228
01:55:41,RTL,-1.0,-64.0,-986.0,-1526.0,-4.0,1.0,163930.0,-35.3632622,149.1652332,228048.0,0.0,28.0,105.0,0.016050752252340317,-0.004341317806392908,0.10174982249736786,-1.528762936592102,-0.006889759562909603,-0.0021303612738847733
01:55:43,RTL,0.0,-47.0,-1034.0,-1382.0,-2.0,0.0,163930.0,-35.3632622,149.16523525000002,225613.0,0.0,26.5,104.0,-0.020656198263168335,0.003156613209284842,0.10143360868096352,-1.3329879641532898,-0.0018787248991429806,0.0001193720381706953
01:55:44,RTL,1.2,-6.2,-979.4,-888.4,4.6,4.0,131440.0,-35.3632622,149.165236425,224589.5,0.0,17.0,100.5,-0.021862369496375322,0.003285265702288598,0.1020445916801691,-0.796998918056488,0.0034908069064840674,-0.0004346113419160247
01:55:45,RTL,2.0,11.0,-1038.0,-506.0,4.0,1.0,131440.0,-35.3632622,149.165237,223944.0,0.0,12.0,98.0,-0.01831796020269394,0.0037910828832536936,0.10120350122451782,-0.5122025609016418,0.002471074229106307,-0.001865801983512938
01:55:47,RTL,4.0,65.0,-988.0,542.0,0.0,0.0,126838.0,-35.3632623,149.1652403,221901.0,1.0,-9.0,99.0,-0.03327605873346329,0.0037246854044497013,0.10124178975820541,0.5374182462692261,-0.0012768652522936463,-0.0037660617381334305
01:55:49,RTL,1.0,71.0,-1031.0,1171.0,0.0,13.0,126838.0,-35.3632627,149.1652429,219866.0,3.0,-36.0,97.0,-0.027740158140659332,-0.00021817960077896714,0.1014915481209755,1.1680147647857666,-0.002536324318498373,0.009481164626777172
01:55:50,RTL,-0.4,51.2,-1028.2,1374.2,-0.8,5.0,180245.0,-35.3632629,149.16524294,218581.4,4.6,-43.0,99.4,-0.011985095776617527,-0.0012512340326793492,0.1016907587647438,1.3725954294204712,-0.0029264763928949834,0.0019151302520185709
01:55:51,RTL,-1.0,33.0,-1004.0,1276.0,-9.0,-6.0,180245.0,-35.3632629,149.1652426,217814.0,5.0,-43.0,96.0,-0.007772172801196575,-0.0022317590191960335,0.10197138041257858,1.2757364511489868,-0.011633217334747314,-0.010453562252223492
