time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,alt,lat,lon,relative_alt,vx,vy,vz,MODE
16:43:32,0.00041634268321407336,0.004368090070784092,-1.1253911058108013,0.009227678800622622,4.6719826059415936e-05,0.0002483768330421299,0.0,0.3333333333333333,-1037.5,11.0,1.0,1.3333333333333333,626685.0,-35.36299181666667,149.16447958333336,42700.166666666664,3.1666666666666665,0.0,-91.0,AUTO
16:43:33,0.0006028680654708296,0.004974422976374626,-1.127653419971466,0.013441565621178597,0.0010832741972990334,-0.003901239251717925,0.0,0.0,-1021.5,15.0,2.0,-2.0,628450.0,-35.3629916,149.16447975,44461.5,0.0,0.0,-141.5,AUTO
16:43:34,0.02200748142786324,0.005410610698163509,-1.1333930492401123,0.015909894835203886,0.0016938888875301927,-0.010941301588900387,0.0,-1.0,-1001.75,17.5,2.5,-8.75,629572.5,-35.36299135,149.164479875,45587.5,7.75,2.5,-147.5,AUTO
16:43:35,-0.03732359750817219,0.008689054598410925,-1.1638822158177693,-0.09412744889656703,0.001861106837168336,-0.02620736447473367,0.5,-4.0,-998.5,-82.0,2.5,-23.5,631660.0,-35.3629895,149.16448043333332,47677.333333333336,7.666666666666667,2.6666666666666665,-146.66666666666666,AUTO
16:43:36,-0.053605674455563225,0.019979131097594898,-1.1413617928822835,0.09389302316897859,0.0003948025405406952,0.07019765923420589,-1.75,3.75,-964.25,43.5,2.0,47.25,632760.0,-35.362990133333334,149.16447996666668,48775.333333333336,-33.0,-8.333333333333334,-129.33333333333334,AUTO
16:43:38,0.036312119414409004,0.0005853442465498423,-1.1276814142862956,-0.010594871438418826,0.004994415367643039,-0.0027587562993479273,-1.0,2.0,-947.3333333333334,-8.5,6.333333333333333,-0.8333333333333334,634145.0,-35.36299438333334,149.16447854999998,50159.5,-6.666666666666667,3.6666666666666665,-37.666666666666664,AUTO
16:43:39,0.008244943960259358,0.013331369496881962,-1.129955490430196,0.42288805047671,-0.0015514440989742677,-0.0002678327728062868,1.0,25.0,-986.0,427.3333333333333,-0.3333333333333333,1.6666666666666667,634246.6666666666,-35.362993333333335,149.16447853333332,50259.0,16.666666666666668,10.0,23.666666666666668,AUTO
16:43:40,0.0022853131716450057,0.014125647954642773,-1.1318185329437256,-0.17658751209576926,-0.0032404611508051553,-0.0010128968084851901,1.0,-26.666666666666668,-1012.0,-178.0,-2.0,0.6666666666666666,634070.0,-35.36299243333334,149.1644787,50083.666666666664,11.333333333333334,10.0,16.666666666666668,AUTO
16:43:43,0.010170322557678446,0.006075093615800142,-1.1321312189102173,0.18613736033439637,0.0004662774968892336,9.139915928244591e-05,0.0,7.2,-999.8,188.0,1.8,1.8,633930.0,-35.362991799999996,149.16447908,49943.6,9.6,8.4,5.8,AUTO
16:43:45,0.0060529329115524885,0.00643446080503054,-1.133060598373413,0.1672852098941803,-0.006852194853127003,0.0010600283974781632,-1.0,6.0,-1012.4,169.2,-5.2,2.8,633842.0,-35.36299176,149.16447932,49855.8,3.6,7.2,-1.0,AUTO
16:43:47,0.010418407415272668,0.003949719558780392,-1.1347034772237141,-0.35837601125240326,0.005267041580130656,-0.0028732853631178537,0.5,-11.25,-1000.75,-97.0,5.5,-0.25,633863.3333333334,-35.362992733333336,149.16447946666665,49878.333333333336,15.0,4.0,-2.0,AUTO
16:43:48,-0.002630306361243129,0.007116245198994875,-1.1347913503646851,0.19954085908830166,-0.00010845575015991927,0.0016338432906195521,1.0,9.2,-1003.4,202.6,1.4,3.0,633864.0,-35.36299162,149.1644799,49879.6,8.8,1.2,-1.4,AUTO
16:43:50,-0.01800907915458083,0.00431280715080599,-1.1352675755818684,-0.3645667682091395,-0.0014023658586665988,0.006736512528732419,-0.16666666666666666,8.5,-894.3333333333334,-358.3333333333333,0.16666666666666666,8.5,633730.0,-35.36299073333333,149.16448054999998,49744.333333333336,-2.5,-2.0,43.666666666666664,LOITER
