time_stamp,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
04:50:36,200.0,-0.75,3.25,-990.5,153.25,3.0,4.5,-35.362835049999994,149.166120425,72595.0,4.5,-4.25,1.25,RTL,0.003340845287311822,0.006280453293584287,1.035207837820053,0.1494840271770954,-0.0015723727410659194,0.0012334604398347437
04:50:37,200.0,0.0,-11.0,-1018.0,-315.5,6.0,5.0,-35.3628347,149.1661201,72585.0,2.0,-2.0,-4.5,RTL,7.94888474047184e-05,0.005886649480089545,1.035191833972931,-0.32007959485054016,0.0017670649103820324,0.0013708459446206689
04:50:39,200.0,0.5,-16.5,-996.0,-361.0,4.0,2.0,-35.362834899999996,149.16612035,73262.5,1.0,-1.0,-54.5,RTL,-0.01147342287003994,0.009612386580556631,1.0344325304031372,-0.3654479384422302,-1.9791419617831707e-05,-0.00108626380097121
04:50:40,88785.0,0.5,-5.75,-957.0,-70.5,3.75,5.25,-35.362835375,149.16612072499998,73740.75,4.75,-4.0,-30.5,RTL,-0.010426829161588103,0.009083230746909976,1.0346527397632599,-0.07435674220323563,-0.0008190768421627581,0.0016499406774528325
04:50:41,88785.0,-0.5,-0.5,-985.5,6.0,4.5,5.5,-35.3628355,149.16612075,73876.0,7.5,-6.0,-2.0,RTL,-0.006558496184879914,0.00740952487103641,1.0353902578353882,0.0018340572714805603,7.844401989132166e-05,0.002330438350327313
04:50:43,88785.0,-1.5,-17.0,-1035.5,-160.0,4.5,3.0,-35.3628347,149.16611999999998,74005.0,3.5,-2.5,-29.0,RTL,0.007596331182867289,0.00537969428114593,1.0350818037986755,-0.1636466160416603,0.00039209879469126463,-0.00048344978131353855
04:50:44,175769.0,-0.75,-0.25,-1003.75,-54.25,5.5,4.0,-35.3628342,149.16611964999998,74474.75,-1.25,0.25,-55.5,RTL,0.0076339649967849255,0.006615089252591133,1.0343194603919983,-0.05847195163369179,0.0010730179492384195,0.0007131467573344707
04:50:45,175769.0,-0.5,23.0,-962.0,369.5,6.5,5.0,-35.362834,149.16611955000002,74958.0,-4.0,2.5,-33.5,RTL,0.010790831875056028,0.006805472308769822,1.034892737865448,0.3654007762670517,0.0024648860562592745,0.0018840518314391375
04:50:47,175769.0,1.0,-4.0,-1018.0,-38.5,2.5,3.0,-35.3628344,149.1661199,75118.5,-3.5,2.0,1.5,RTL,-0.0016163947875611484,0.008656840305775404,1.0357603430747986,-0.04267773777246475,-0.0015327006112784147,-0.0006547977682203054
04:50:48,234914.0,1.75,-5.25,-1040.0,-69.25,5.0,4.25,-35.36283525,149.166120525,75198.75,1.0,-0.5,-23.75,RTL,-0.013677969807758927,0.009375696070492268,1.0354157090187073,-0.07328568771481514,0.0006683679530397058,0.0004550779704004526
04:50:49,234914.0,1.0,-15.0,-1012.0,-335.5,1.0,4.0,-35.36283605,149.16612115,75610.0,9.0,-5.5,-50.0,RTL,-0.024015432223677635,0.009582605212926865,1.0346956849098206,-0.3398839384317398,-0.0033901757560670376,0.0009830244816839695
04:50:51,234914.0,-0.5,-5.0,-980.0,-133.5,1.5,6.0,-35.3628365,149.16612135,76315.0,18.0,-11.5,-5.0,RTL,-0.0132900420576334,0.006264570634812117,1.035596787929535,-0.13760669995099306,-0.0034839725121855736,0.0025029602693393826
04:50:52,200.0,-1.0,-8.0,-1000.5,-356.0,3.25,3.75,-35.36283625,149.1661211,76308.0,17.5,-10.25,3.25,RTL,-0.014124628971330822,0.005225937929935753,1.035512089729309,-0.35958363115787506,-0.0012449468486011028,0.00032237073173746467
04:50:53,200.0,0.0,21.0,-1042.0,331.0,10.5,6.0,-35.3628361,149.16612095,76382.5,15.5,-8.5,-20.5,RTL,-0.006580388406291604,0.0061862722504884005,1.0351566076278687,0.3282211311161518,0.006465920014306903,0.0028340048156678677
04:50:55,200.0,0.0,-7.5,-967.0,123.5,2.0,3.0,-35.362835950000004,149.16612095,77239.5,14.5,-8.5,-36.5,RTL,-0.005371357605326921,0.006743886740878224,1.0346210598945618,0.1215737909078598,-0.0023819380439817905,-0.00046563660725951195
04:50:56,200.0,-0.5,4.0,-976.0,31.25,3.75,4.5,-35.362835825,149.16612085,77465.75,13.0,-7.25,-4.5,RTL,-0.006715206080116332,0.0060725396033376455,1.0356455147266388,0.02856072038412094,-0.0007885184022597969,0.0013817227445542812
04:50:57,200.0,-1.0,-1.5,-1008.5,-73.5,1.5,4.0,-35.3628355,149.16612055000002,77457.5,10.5,-5.5,1.5,RTL,-0.002183216143748723,0.00521818595007062,1.0356568098068237,-0.076034901663661,-0.003695754799991846,0.0006872810190543532
04:50:59,200.0,-1.5,3.5,-1015.0,-109.5,3.0,4.5,-35.3628344,149.16611965,77902.5,2.5,-1.0,-50.5,RTL,0.007233315613120794,0.00392922421451658,1.0348728895187378,-0.11269878596067429,-0.001300644245930016,0.0012835508678108454
04:51:00,47683.0,-0.25,6.5,-968.25,69.75,6.25,3.5,-35.36283375,149.166119175,78441.5,-4.0,3.75,-45.0,RTL,0.014948330237530172,0.0053674327209591866,1.0349996984004974,0.06733243074268103,0.0017594094388186932,0.0003470194060355425
04:51:01,47683.0,0.0,1.0,-974.0,34.5,5.0,4.5,-35.36283365,149.16611915,78711.5,-7.5,6.5,-10.0,RTL,0.00970054283970967,0.00655413419008255,1.0356875658035278,0.03182496130466461,0.0007614870555698872,0.0007316338596865535
04:51:03,47683.0,0.0,0.0,-1027.0,-26.5,2.5,4.5,-35.3628341,149.1661196,78743.0,-6.0,4.0,-11.5,RTL,0.0011560710554476827,0.007273533148691058,1.0354443788528442,-0.029393576085567474,-0.001662604627199471,0.001281804172322154
04:51:04,286162.0,0.5,-1.75,-1027.25,-49.25,2.75,3.75,-35.362834424999996,149.16611975,79020.0,-3.25,2.25,-45.25,RTL,-0.000834040911286138,0.007046307786367834,1.0352017879486084,-0.05220700427889824,-0.0017065090360119939,0.00040732102934271097
04:51:05,286162.0,0.0,4.5,-976.0,-104.5,2.5,4.5,-35.3628345,149.1661198,79546.5,-1.5,1.0,-48.0,RTL,-0.002016479200392496,0.006399292265996337,1.0349705815315247,-0.10753769427537918,-0.001528902561403811,0.0008083106949925423
04:51:07,286162.0,0.0,-3.5,-987.0,-51.5,3.0,3.5,-35.3628347,149.16611985,79949.5,0.0,1.5,3.0,RTL,-0.0025199174997396767,0.006015246268361807,1.0357689261436462,-0.05414398945868015,-0.0013370250817388296,-0.0003560599870979786
04:51:08,200.0,0.0,3.0,-1028.5,-9.5,2.5,3.5,-35.362834875,149.1661199,79935.25,0.5,0.75,-5.75,RTL,-0.001982565736398101,0.005762896500527859,1.0356670320034027,-0.012574322521686554,-0.0017391399014741182,-0.00013597990619018674
04:51:09,200.0,0.0,-3.5,-1031.0,53.5,4.0,2.0,-35.36283485,149.1661199,80173.5,1.5,0.0,-40.0,RTL,0.004374705313239247,0.0056216183584183455,1.0352277755737305,0.05166158825159073,-0.00014233693946152925,-0.0013846751535311341
04:51:11,200.0,0.0,-19.5,-955.5,-308.0,4.0,2.0,-35.3628345,149.1661198,81094.5,0.0,1.0,-23.5,RTL,0.0030172625556588173,0.0062727711629122496,1.0353471636772156,-0.3114149421453476,0.00017082225531339645,-0.0010288748890161514
04:51:12,169805.0,0.25,5.0,-990.75,45.0,3.25,3.75,-35.3628344,149.16611964999998,81196.5,-1.75,2.75,1.5,RTL,0.004028897266834974,0.005851477268151939,1.0357131361961365,0.04180121794342995,-0.001432331744581461,-4.1176099330186844e-05
04:51:13,169805.0,0.5,-4.0,-1012.0,19.0,1.5,3.0,-35.362834449999994,149.16611964999998,81177.5,-1.5,2.5,-3.0,RTL,0.0036306020338088274,0.006200966192409396,1.03549462556839,0.016586467623710632,-0.0023040544474497437,-0.0005307042738422751
04:51:15,169805.0,0.0,-2.0,-1000.5,159.5,2.0,3.5,-35.362834750000005,149.16611985,81810.5,0.5,1.0,-52.5,RTL,0.0036214104620739818,0.006451216526329517,1.0348513722419739,0.15779495984315872,-0.001804766128771007,-0.00010090763680636883
04:51:16,300000.0,0.0,2.25,-958.5,83.5,4.25,5.0,-35.36283485,149.1661199,82278.75,1.25,0.5,-29.75,RTL,-0.0008740765624679625,0.0060902206460013986,1.0351727604866028,0.0808776281774044,0.00042024656431749463,0.0012595237931236625
04:51:17,300000.0,0.0,-0.5,-982.0,-34.0,3.5,3.5,-35.36283495,149.16612,82410.0,2.5,0.0,-1.0,RTL,-0.0021248958073556423,0.006317788269370794,1.0356337428092957,-0.03739231824874878,-0.000733806868083775,0.0004166180733591318
04:51:19,300000.0,1.0,-4.0,-1035.5,-171.5,3.0,3.0,-35.36283555,149.16612049999998,82536.0,6.0,-1.5,-30.5,RTL,-0.012930442113429308,0.007323844125494361,1.0356497168540955,-0.17405848018825054,-0.0010394450509920716,-0.0004092432791367173
04:51:20,300000.0,0.25,-2.5,-1003.0,-54.5,3.0,3.75,-35.36283615,149.1661209,82985.0,11.0,-4.5,-55.0,RTL,-0.017506831092759967,0.007836173987016082,1.0348794758319855,-0.05738486349582672,-0.0011222863104194403,0.00024979497538879514
04:51:21,300000.0,-0.5,10.0,-962.5,20.0,2.0,6.0,-35.36283655,149.16612125,83472.0,15.5,-8.0,-34.5,RTL,-0.018631762824952602,0.006890330696478486,1.0347627997398376,0.01696164906024933,-0.0019661099649965763,0.0022781703155487776
04:51:23,300000.0,-1.5,-7.5,-1007.0,-194.0,-0.5,4.5,-35.362836099999996,149.16612085,83646.0,16.5,-8.5,2.0,RTL,-0.008503480581566691,0.0047920027282088995,1.0355684757232666,-0.19683602266013622,-0.004884048365056515,0.0010715213138610125
04:51:24,300000.0,-0.5,7.75,-1040.75,38.75,3.75,2.25,-35.362835600000004,149.16612045,83717.75,12.0,-5.25,-21.25,RTL,-0.0008259562309831381,0.004542565788142383,1.035197377204895,0.03668933920562267,-0.0005401902599260211,-0.0011708324891515076
04:51:25,300000.0,-2.0,-11.0,-1021.5,-259.0,1.0,3.5,-35.36283495,149.16611999999998,84119.5,7.0,-2.5,-51.0,RTL,0.0023264214396476746,0.004312301287427545,1.0349263548851013,-0.26127543300390244,-0.003258613869547844,9.51534602791071e-05
04:51:27,300000.0,0.5,-10.0,-971.5,-285.0,3.0,6.0,-35.3628342,149.1661194,84891.0,-1.5,3.0,-8.5,RTL,0.0028061354532837868,0.005315914284437895,1.03558349609375,-0.28725200332701206,-0.0012696369085460901,0.002564117079600692
04:51:28,237117.0,0.0,10.0,-1001.25,108.0,3.75,3.0,-35.362834,149.1661193,84897.0,-3.75,4.5,3.0,RTL,0.006846942298579961,0.005757448496297002,1.0359791219234467,0.10594599135220051,-0.00014573184307664633,-0.0004912475124001503
04:51:29,237117.0,2.5,-7.0,-1030.5,-24.5,1.0,1.0,-35.36283425,149.1661194,84939.0,-3.5,5.0,-15.5,RTL,0.004270639736205339,0.006089366506785154,1.036236047744751,-0.025737091898918152,-0.0032555260695517063,-0.002391385263763368
04:51:31,237117.0,0.0,-18.0,-971.5,-242.5,-2.0,4.5,-35.3628352,149.1661202,85799.5,3.0,-0.5,-46.0,RTL,-0.007687715347856283,0.0067693458404392,1.0350133776664734,-0.24448399245738983,-0.006706746527925134,0.0010244871955364943
04:51:32,128393.0,-0.5,6.25,-968.25,134.0,4.0,4.5,-35.362835275,149.166120275,86125.5,5.0,-1.0,-11.25,RTL,-0.0011673239059746265,0.005902549950405955,1.0353780090808868,0.1317763812839985,3.7613208405673504e-05,0.0011826789705082774
04:51:33,128393.0,0.0,1.0,-989.5,29.5,2.5,3.0,-35.3628352,149.1661202,86148.5,5.0,-1.0,3.0,RTL,-0.000387438150937669,0.00573777174577117,1.0360987782478333,0.02740374207496643,-0.001475407276302576,-0.0005856419447809458
04:51:35,128393.0,0.0,7.5,-1027.0,-8.0,5.0,3.5,-35.3628352,149.1661202,86419.5,4.0,-1.0,-41.5,RTL,-0.005022349185310304,0.006238890811800957,1.0352872014045715,-0.010277271270751953,0.0012404858134686947,-0.00029016798362135887
04:51:36,104745.0,0.0,8.5,-983.0,90.0,1.75,3.5,-35.3628352,149.1661202,86927.5,4.25,-1.0,-49.5,RTL,-0.0019582663517212495,0.005931397085078061,1.0349203944206238,0.0884811207652092,-0.001679682289250195,0.00015068077482283115
04:51:37,104745.0,-0.5,13.0,-966.5,140.0,3.0,4.5,-35.36283505,149.16612005000002,87276.0,4.0,-0.5,-16.0,RTL,0.0005779776256531477,0.0052257326897233725,1.0353448987007141,0.13748393952846527,-0.0006170002743601799,0.0009658763883635402
04:51:39,104745.0,-2.0,-2.0,-1023.5,-112.0,3.5,1.5,-35.3628346,149.16611975,87328.0,0.5,1.0,-7.0,RTL,0.0017824689857661724,0.005756687140092254,1.0357086658477783,-0.11408168449997902,-0.0009752495680004358,-0.0018005972960963845
04:51:40,143791.0,-1.5,2.75,-1034.5,-21.25,3.25,2.75,-35.362834175,149.16611955000002,87543.0,-1.5,2.0,-39.25,RTL,0.009644993479014374,0.005634191096760333,1.0351640284061432,-0.02297823503613472,-0.0003284231061115861,-0.00041378213791176677
04:51:41,143791.0,-0.5,1.5,-988.5,-211.0,4.5,5.0,-35.362833699999996,149.16611925,88050.5,-6.5,4.0,-51.0,RTL,0.008508898317813873,0.005913944216445088,1.035137951374054,-0.21358545869588852,0.00039882026612758636,0.0013986199628561735
04:51:43,143791.0,0.0,4.5,-985.5,-78.5,1.5,3.5,-35.362833249999994,149.16611895,88542.0,-12.5,8.5,1.5,RTL,0.010657644364982843,0.006796561181545258,1.0360879302024841,-0.0811682641506195,-0.0019347313791513443,0.00028721336275339127
04:51:44,40693.0,0.75,2.5,-1021.25,73.75,3.0,3.0,-35.362833625,149.16611912500002,88524.5,-12.25,8.5,-2.75,RTL,0.006818665235186927,0.006676435237750411,1.0359259247779846,0.07158268243074417,-0.0008674673736095428,-0.0006153334397822618
04:51:45,40693.0,0.0,-20.0,-1032.0,-329.5,1.0,1.0,-35.362834050000004,149.1661194,88720.5,-8.0,6.0,-35.5,RTL,-0.0013462213682942092,0.006697682663798332,1.0354405641555786,-0.3320535495877266,-0.002876212587580085,-0.0024200479965656996
04:51:47,40693.0,0.0,-10.5,-963.5,-289.5,1.5,3.5,-35.36283485,149.1661199,89641.5,-0.5,2.0,-27.5,RTL,-0.00795160117559135,0.0070656349416822195,1.035412311553955,-0.2920483164489269,-0.0028106924146413803,0.00021453865338116884
04:51:48,200.0,1.0,10.5,-987.5,144.0,6.75,5.0,-35.362835175,149.16612012500002,89772.5,1.75,0.75,0.5,RTL,-0.0050316456909058616,0.006472959648817778,1.0359833538532257,0.14138626493513584,0.0028811736265197396,0.0015481443842872977
04:51:49,200.0,0.5,-4.0,-1012.5,60.0,1.5,1.0,-35.36283555,149.1661204,89756.0,6.0,-0.5,-1.5,RTL,-0.0064071842934936285,0.006351869786158204,1.0357449650764465,0.058581531047821045,-0.0026732940459623933,-0.002345424145460129
04:51:51,200.0,0.0,-10.5,-1006.0,-60.5,1.5,3.0,-35.3628359,149.16612064999998,90346.5,11.5,-4.5,-53.5,RTL,-0.0066220557782799006,0.006393613992258906,1.0351635217666626,-0.062324583530426025,-0.002344385953620076,-0.00019124953541904688
04:51:52,290126.0,0.0,-5.5,-962.75,-81.5,3.0,3.5,-35.3628359,149.1661207,90855.25,11.75,-4.75,-36.25,RTL,-0.008929116709623486,0.006427990971133113,1.0351961255073547,-0.08328771218657494,-0.0006475015543401241,0.0004979763180017471
04:51:53,290126.0,0.0,-10.0,-969.0,-187.0,0.5,4.5,-35.3628357,149.1661206,91039.0,12.0,-5.0,-3.5,RTL,-0.007103869858838152,0.005697317188605666,1.0355077981948853,-0.18921516090631485,-0.0035511916503310204,0.0010783430188894272
04:51:55,290126.0,0.0,-6.5,-1034.0,80.0,4.0,0.0,-35.36283535,149.1661203,91109.0,8.0,-2.0,-22.0,RTL,0.0003474548284430057,0.005501599051058292,1.0356664657592773,0.07865849137306213,0.000449521467089653,-0.0036112223751842976
04:51:56,200.0,0.25,-4.25,-1016.0,-22.75,3.0,2.25,-35.36283555,149.166120375,91497.75,7.5,-2.25,-52.75,RTL,-0.008090794086456299,0.006689152563922107,1.0349997282028198,-0.02396240457892418,-0.0005961402202956378,-0.001122194342315197
04:51:57,200.0,0.0,-13.5,-970.0,-227.5,0.0,2.5,-35.36283575,149.1661205,92016.5,10.0,-3.5,-41.5,RTL,-0.009246897301636636,0.005851857829838991,1.0353474617004395,-0.2290077582001686,-0.0034876790596172214,-0.0006485587218776345
04:51:59,200.0,-0.5,2.0,-1002.5,4.0,3.5,4.5,-35.36283525,149.1661202,92278.5,7.0,-2.0,2.5,RTL,0.000547811621800065,0.005824257852509618,1.03596431016922,0.0029945969581604004,-0.0002997596748173237,0.0013197133084759116
04:52:00,166814.0,0.25,-7.75,-1037.0,-107.5,3.0,1.0,-35.362835225,149.166120225,92309.25,5.75,-1.0,-15.0,RTL,-0.005087878322228789,0.006393619463779032,1.0360816419124603,-0.108864966314286,-0.0006979501340538263,-0.0023356644669547677
04:52:01,166814.0,0.0,14.0,-1025.5,291.0,4.0,1.5,-35.36283555,149.16612045,92656.5,6.5,-1.5,-47.5,RTL,-0.006362220970913768,0.006849202793091536,1.0352386236190796,0.28999172151088715,0.000660694669932127,-0.0018880234565585852
04:52:03,166814.0,-1.0,3.5,-968.0,246.5,2.5,4.5,-35.3628356,149.16612055000002,93467.0,10.0,-4.5,-11.0,RTL,0.0005602000746876001,0.005564170423895121,1.0356196761131287,0.24568087607622147,-0.0011470132740214467,0.0015440216520801187
04:52:04,200.0,-1.25,-8.0,-997.0,-332.75,1.25,3.0,-35.36283515,149.16612015,93491.5,7.5,-3.25,4.0,RTL,-0.0038922883104532957,0.004291890887543559,1.0357010960578918,-0.3338637622073293,-0.0024719799403101206,1.5111581888049841e-05
04:52:05,200.0,-0.5,8.0,-1033.5,-39.0,3.5,3.5,-35.36283485,149.1661199,93502.5,3.5,-0.5,-11.0,RTL,0.0016144134569913149,0.005360784009099007,1.0356777906417847,-0.04014287889003754,-0.00017044437117874622,0.0003815696109086275
04:52:07,200.0,0.0,19.0,-980.5,295.5,4.5,3.5,-35.362834649999996,149.1661198,94287.0,0.5,0.5,-45.5,RTL,0.004118101205676794,0.006201067240908742,1.0349156260490417,0.29421286284923553,0.001564722042530775,0.000261997920460999
04:52:08,140452.0,-0.75,-1.5,-964.0,-99.25,1.25,2.5,-35.36283435,149.166119625,94616.75,-0.75,1.5,-12.25,RTL,0.006136657379101962,0.0053093862952664495,1.0353614389896393,-0.10002451576292515,-0.0019814333645626903,-0.0003721737884916365
04:52:09,140452.0,-1.0,4.5,-1002.0,48.0,1.5,2.0,-35.3628339,149.1661192,94639.5,-4.5,4.0,3.0,RTL,0.011949768522754312,0.004067303612828255,1.0358904600143433,0.046395957469940186,-0.0023626636248081923,-0.0005843659164384007
04:52:11,140452.0,-0.5,-14.5,-1027.0,-326.0,2.0,1.0,-35.3628332,149.16611865,94920.0,-11.5,9.0,-42.5,RTL,0.01401427062228322,0.004869677592068911,1.0354149341583252,-0.3275293931365013,-0.0012759222881868482,-0.002188689657486975
04:52:12,14626.0,-0.5,-0.75,-982.75,-43.75,2.5,3.5,-35.362832775,149.16611834999998,95435.0,-15.5,11.25,-50.75,RTL,0.020988698583096266,0.0047929451102390885,1.0352977514266968,-0.04561783722601831,-0.0009328537853434682,0.0003275992348790169
04:52:13,14626.0,0.0,-7.0,-955.5,-241.5,7.0,0.5,-35.3628326,149.1661182,95792.0,-18.5,13.5,-17.5,RTL,0.015757534187287092,0.005244050407782197,1.0359216332435608,-0.2434983104467392,0.0033775519113987684,-0.0026450790464878082
04:52:15,14626.0,0.0,-8.5,-1027.0,-90.5,5.0,1.5,-35.36283345,149.16611899999998,95846.5,-14.5,11.0,-6.5,RTL,0.00530627544503659,0.0078031388111412525,1.0361343026161194,-0.09220489859580994,0.0012110592797398567,-0.0014855869812890887
04:52:16,185632.0,1.75,-6.25,-1035.25,-30.5,3.5,0.0,-35.3628342,149.16611955000002,96056.25,-9.25,7.25,-39.25,RTL,-0.0020858689767919714,0.008398853708058596,1.035702496767044,-0.03266695607453585,0.00018011702923104167,-0.002876974584069103
04:52:17,185632.0,1.0,-15.0,-991.5,-100.0,2.5,1.5,-35.36283505,149.16612014999998,96569.5,-1.5,2.0,-52.5,RTL,-0.007859260076656938,0.008077430306002498,1.035292387008667,-0.10132035799324512,-0.0009138600435107946,-0.0011115095112472773
04:52:19,185632.0,0.0,-3.0,-985.5,-60.5,2.0,2.5,-35.3628359,149.16612064999998,97111.5,9.0,-3.5,1.5,RTL,-0.007557030068710446,0.0055308297742158175,1.035760760307312,-0.062383443117141724,-0.0017391662113368511,-0.00035755138378590345
04:52:20,232619.0,-0.75,-3.0,-1012.0,-143.25,2.0,3.0,-35.36283565,149.166120425,97085.75,9.75,-3.75,0.5,RTL,-0.005252543778624386,0.004624760709702969,1.0357552468776703,-0.1454332210123539,-0.0015058756689541042,0.00032768468372523785
04:52:21,232619.0,-1.0,11.5,-1041.0,329.5,4.5,2.0,-35.3628351,149.16612,97237.0,6.0,-1.5,-31.0,RTL,0.00926623260602355,0.004490775056183338,1.0357241034507751,0.3282683342695236,0.0009788492461666465,-0.0007318811258301139
04:52:23,232619.0,0.0,-13.5,-965.0,-77.0,5.5,1.5,-35.3628347,149.1661199,98146.0,1.5,1.0,-30.5,RTL,0.003992773708887398,0.0067457633558660746,1.0356793999671936,-0.07799765467643738,0.00227932573761791,-0.0018102676840499043
04:52:24,300000.0,0.75,3.0,-985.75,-32.75,2.5,2.25,-35.362834775,149.166119925,98304.75,1.0,0.75,-0.75,RTL,-0.0027872852951986715,0.006596072111278772,1.0362384617328644,-0.03457219898700714,-0.0010451958514750004,-0.000252999656368047
04:52:25,300000.0,0.0,8.0,-1015.5,167.5,3.0,3.5,-35.362835000000004,149.16612005000002,98284.5,2.5,0.0,0.5,RTL,-0.0011751712299883366,0.005986428819596767,1.0359328389167786,0.1656700950115919,0.00013223127461969852,0.0008121640421450138
04:52:27,300000.0,0.0,14.5,-1012.5,206.0,7.0,2.5,-35.362835149999995,149.1661201,98813.0,4.0,0.0,-52.5,RTL,0.0004751995438709855,0.005771591095253825,1.0353512167930603,0.20482789352536201,0.003467947244644165,-0.00043172528967261314
04:52:28,250294.0,0.0,6.5,-964.0,135.0,4.5,2.75,-35.3628351,149.1661201,99322.75,4.0,0.0,-38.0,RTL,-0.0004250126949045807,0.005607951548881829,1.035500407218933,0.1335040032863617,0.00148733367677778,-0.00025942534557543695
04:52:29,250294.0,0.0,13.0,-977.5,216.5,4.0,4.5,-35.3628351,149.1661201,99525.5,4.0,0.0,-5.0,RTL,0.0008562139701098204,0.005634591914713383,1.0359010100364685,0.21527616679668427,0.0011243295157328248,0.0017574047087691724
04:52:31,250294.0,-1.0,1.0,-1027.0,-130.5,3.5,2.0,-35.36283505,149.16612,99577.0,4.0,0.0,-18.5,RTL,-0.0021595199359580874,0.0046530491672456264,1.0356286764144897,-0.13213798217475414,0.00039698334876447916,-0.0009504606714472175
04:52:32,300000.0,-0.5,-1.0,-1017.5,-45.75,4.0,3.0,-35.362834825,149.166119825,99930.25,2.25,0.25,-50.0,RTL,0.0037983556467224844,0.005173871293663979,1.0353035628795624,-0.04689420759677887,0.0010918017942458391,0.00029545597499236465
04:52:33,300000.0,0.0,6.5,-973.0,-77.5,6.0,5.0,-35.36283455,149.16611964999998,100440.5,0.0,1.5,-41.0,RTL,0.0010007892560679466,0.005674118874594569,1.0356941223144531,-0.07956281304359436,0.003096332773566246,0.0025461792247369885
04:52:35,300000.0,0.5,-4.5,-996.0,-75.5,3.0,4.0,-35.3628344,149.1661196,100706.0,-2.0,3.5,2.5,RTL,0.0023505210410803556,0.006405968219041824,1.036111056804657,-0.07717866776511073,-0.0001714751124382019,0.0010387345682829618
04:52:36,300000.0,0.0,0.0,-1037.5,-44.0,3.75,1.75,-35.362834675,149.16611975,100732.25,-0.75,2.5,-14.5,RTL,-0.0036566060152836144,0.005972224404104054,1.0357303023338318,-0.045825012028217316,0.0006494923727586865,-0.0011432055907789618
04:52:37,300000.0,0.0,-19.0,-1021.0,-266.0,-1.0,0.5,-35.36283505,149.16611995,101070.5,1.0,0.5,-48.0,RTL,-0.00521679618395865,0.00665327999740839,1.0352762341499329,-0.26782505959272385,-0.004154324298724532,-0.0023272362304851413
04:52:39,300000.0,0.0,-5.5,-971.0,-185.0,1.5,2.0,-35.3628352,149.1661202,101945.5,4.5,-0.5,-16.5,RTL,-0.004544714465737343,0.005990446079522371,1.0359493494033813,-0.1865784302353859,-0.0018226931570097804,-0.0009659539209678769
04:52:40,162016.0,0.0,6.75,-996.25,161.75,4.25,1.75,-35.36283515,149.1661202,101994.0,4.75,-0.25,2.25,RTL,0.0005377597190090455,0.006060670246370137,1.0360581874847412,0.1605171011760831,0.0013529343996196985,-0.0010638708772603422
04:52:41,162016.0,0.5,-9.5,-1035.0,-103.0,2.0,0.0,-35.36283545,149.1661203,101998.5,5.5,-0.5,-10.0,RTL,-0.006558454711921513,0.005912639899179339,1.0364014506340027,-0.10369567573070526,-0.0010406860383227468,-0.002791915903799236
04:52:43,162016.0,0.0,-17.5,-986.0,-291.5,0.0,0.5,-35.36283605,149.1661208,102776.5,12.5,-5.5,-52.5,RTL,-0.011451803147792816,0.0063588907942175865,1.0352399945259094,-0.29222245514392853,-0.003166353446431458,-0.0020442742970772088
04:52:44,200.0,-1.0,1.5,-960.75,-54.5,2.75,1.0,-35.362835925,149.1661207,103195.0,12.75,-5.75,-22.5,RTL,-0.006782676820876077,0.0051349453860893846,1.035551905632019,-0.05522187426686287,-0.00016701826825737953,-0.00175901671173051
04:52:45,200.0,0.0,-4.5,-990.5,-70.0,5.0,2.5,-35.36283555,149.1661204,103274.5,11.0,-4.0,1.0,RTL,-0.0008124713785946369,0.004578913329169154,1.0357657670974731,-0.07076193392276764,0.002175125991925597,-0.0002970682689920068
04:52:47,200.0,0.0,2.0,-1033.0,228.0,3.0,0.5,-35.3628351,149.1661201,103444.5,4.5,-0.5,-35.5,RTL,0.003115238738246262,0.006056202109903097,1.035449743270874,0.22806622087955475,0.00013677310198545456,-0.001931763137690723
04:52:48,300000.0,0.0,-4.25,-994.75,-57.0,2.25,1.75,-35.3628351,149.1661201,103931.25,4.0,-1.0,-54.75,RTL,-0.0017803374503273517,0.006261217524297535,1.035169094800949,-0.05746386758983135,-0.0009114534477703273,-0.0004948977148160338
04:52:49,300000.0,-0.5,-15.0,-962.0,-415.0,1.0,1.5,-35.36283495,149.16612,104381.0,3.5,-0.5,-28.0,RTL,-0.004715632880106568,0.005104203009977937,1.0357367992401123,-0.41560036689043045,-0.0019709895132109523,-0.0005879659438505769
04:52:51,300000.0,-0.5,-1.5,-1011.5,-45.0,3.0,1.5,-35.362834750000005,149.1661198,104499.0,0.5,1.0,-1.5,RTL,0.0010441428748890758,0.006213471991941333,1.0361447930335999,-0.04566165804862976,-2.03039962798357e-06,-0.0012001338182017207
04:52:52,200.0,0.0,-1.25,-1039.75,16.5,4.25,1.25,-35.3628347,149.16611985,104617.25,0.5,0.5,-28.75,RTL,0.002156267815735191,0.006526354234665632,1.0357354283332825,0.01599140465259552,0.0016226526349782944,-0.0014780053752474487
04:52:53,200.0,1.0,-2.0,-1001.5,176.0,1.5,0.5,-35.362834899999996,149.16612,105064.5,1.5,0.0,-51.0,RTL,0.0007358561269938946,0.006970740621909499,1.0355919003486633,0.1760111190378666,-0.0013555160257965326,-0.0022252232301980257
