,WPNAV_SPEED,WPNAV_SPEED_DN,H_COL_LAND_MIN,ATC_ANG_LIM_TC,FENCE_MARGIN,WPNAV_SPEED_UP,RTL_SPEED,AROT_TARG_SP,CAM_DURATION,FFT_NUM_FRAMES,PILOT_TKOFF_ALT,IM_STB_COL_1,IM_STB_COL_4,ACRO_Y_EXPO,ACRO_RP_EXPO,PILOT_Y_EXPO,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,FHLD_BRAKE_RATE,H_CYC_MAX,IM_STB_COL_2,IM_STB_COL_3,PSC_POSZ_P,ADSB_LIST_ALT,CHUTE_ALT_MIN
16:33:38.287,970.0,120.0,-0.2,0.5,1.0,610.0,1000.0,800.0,0.0,0.0,350.0,37.0,100.0,-1.0,-0.5,-0.5,130.0,0.0,1.0,1600.0,57.0,9.0,1.0,0.0,1434.0
16:34:02.196,1620.0,500.0,0.1,0.5,1.0,1010.0,0.0,2000.0,0.0,0.0,1000.0,25.0,81.0,-1.0,-0.5,-0.5,250.0,0.0,1.0,0.0,17.0,100.0,1.0,0.0,0.0
16:34:50.111,120.0,200.0,-5.0,0.5,1.0,10.0,100.0,800.0,0.0,0.0,860.0,100.0,0.0,-1.0,-0.5,-0.5,40.0,0.0,1.0,4100.0,100.0,54.0,1.0,0.0,31163.0
16:35:06.143,1120.0,500.0,-4.9,0.5,1.0,60.0,350.0,1800.0,0.0,0.0,70.0,5.0,68.0,-1.0,-0.5,-0.5,196.0,0.0,1.0,3100.0,66.0,100.0,1.0,0.0,23609.0
16:35:22.134,1920.0,360.0,-5.0,0.5,1.0,810.0,1200.0,850.0,0.0,0.0,1000.0,8.0,74.0,-1.0,-0.5,-0.5,250.0,0.0,1.0,3000.0,54.0,80.0,1.0,0.0,0.0
16:35:34.409,20.0,500.0,-3.0,0.5,1.0,810.0,250.0,800.0,0.0,0.0,240.0,63.0,62.0,-1.0,-0.5,-0.5,233.0,0.0,1.0,0.0,57.0,62.0,1.0,0.0,6248.0
16:36:14.417,1170.0,270.0,-4.9,0.5,1.0,910.0,600.0,2000.0,0.0,0.0,870.0,100.0,100.0,-1.0,-0.5,-0.5,131.0,0.0,1.0,1100.0,18.0,72.0,1.0,0.0,31844.0
16:36:20.419,2020.0,10.0,-3.4,0.5,1.0,260.0,0.0,1700.0,0.0,0.0,280.0,54.0,80.0,-1.0,-0.5,-0.5,250.0,0.0,1.0,4500.0,88.0,100.0,1.0,0.0,692.0
16:36:26.317,570.0,430.0,0.1,0.5,1.0,1010.0,1550.0,800.0,0.0,0.0,0.0,51.0,72.0,-1.0,-0.5,-0.5,105.0,0.0,1.0,3500.0,0.0,0.0,1.0,0.0,0.0
16:36:51.079,720.0,320.0,0.1,0.5,1.0,960.0,0.0,1700.0,0.0,0.0,660.0,31.0,100.0,-1.0,-0.5,-0.5,191.0,0.0,1.0,4500.0,76.0,0.0,1.0,0.0,12256.0
16:37:32.115,270.0,500.0,-3.4,0.5,1.0,1010.0,900.0,1550.0,0.0,0.0,270.0,100.0,100.0,-1.0,-0.5,-0.5,250.0,0.0,1.0,4500.0,53.0,40.0,1.0,0.0,7307.0
16:39:05.441,470.0,500.0,-1.1,0.5,1.0,1010.0,200.0,1500.0,0.0,0.0,660.0,23.0,63.0,-1.0,-0.5,-0.5,167.0,0.0,1.0,700.0,73.0,30.0,1.0,0.0,13603.0
16:39:29.121,20.0,140.0,-3.4,0.5,1.0,1010.0,2000.0,1600.0,0.0,0.0,80.0,2.0,62.0,-1.0,-0.5,-0.5,247.0,0.0,1.0,1400.0,35.0,20.0,1.0,0.0,1810.0
