time_stamp,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,lat,lon,relative_alt,vx,vy,vz,RTL_ALT
21:02:10,-108.33333333333333,-70.0,-989.0,17.0,-27.333333333333332,-148.66666666666666,0.0739658350745837,-0.1379217008749644,-2.385526657104492,0.01371595449745655,-0.02973865019157529,-0.15235533068577448,AUTO,-35.36318983333333,149.16569906666666,37254.0,-351.3333333333333,-436.3333333333333,-66.0,1500.0
21:02:16,-103.0,-118.66666666666667,-989.0,3.3333333333333335,1.0,48.333333333333336,0.10794085015853246,-0.09767840554316838,-2.5978843371073403,0.00037053188619514305,-0.0022086274499694505,0.04584305609265963,BRAKE,-35.36341143333333,149.1653607,40357.0,-427.0,-529.0,-59.0,1500.0
21:02:17,-102.6,-81.0,-1041.6,20.2,281.6,347.2,0.08462602123618126,0.1177246330305934,-2.378865385055542,0.01652716174721718,0.27920537889003755,0.34442649339325726,BRAKE,-35.3634646,149.1652806,41796.0,-351.8,-428.0,-137.0,1500.0
21:02:19,-43.25,-57.0,-941.0,-919.0,-181.5,13.0,0.030201939458493143,0.1349881812930107,-2.0825822353363037,-0.9222506433725357,-0.1849481798708439,0.010387826943770051,BRAKE,-35.363495075,149.16523255,43097.0,-113.25,-165.25,-5.5,1500.0
21:02:29,-84.57142857142857,-42.714285714285715,-994.1428571428571,7.142857142857143,-12.142857142857142,-52.285714285714285,0.05625000702483313,-0.1222450350012098,-2.230419431413923,0.0036352967311229023,-0.0152181192700352,-0.056146817547934394,BRAKE,-35.36359028571428,149.16510435714287,41482.857142857145,-256.85714285714283,-339.85714285714283,-93.0,1500.0
21:02:31,-79.0,-45.714285714285715,-1009.5714285714286,-18.0,225.14285714285714,109.57142857142857,0.08792853408626147,0.1785569845565728,-2.190626757485526,-0.021593894277300154,0.22218364157846995,0.10722362968538489,BRAKE,-35.36364545714285,149.16501977142858,43583.28571428572,-206.71428571428572,-288.14285714285717,-98.71428571428571,1500.0
21:02:38,-4.857142857142857,22.428571428571427,-909.8571428571429,79.85714285714286,22.428571428571427,0.2857142857142857,-0.0014566521692488874,-0.0021577498742512296,-2.1235156059265137,0.07021926130567278,0.02001600991934538,-0.0023030086553522517,AUTO,-35.36366267142857,149.16498842857143,43664.71428571428,-21.714285714285715,-19.142857142857142,126.57142857142857,1500.0
21:02:40,-8.25,-32.625,-1070.75,-347.875,-37.125,-35.25,-0.019418701180256903,-0.034060704507282935,-2.1415251791477203,-0.3488150220364332,-0.04084462812170386,-0.038040137209463865,AUTO,-35.363664937500005,149.1649806125,41202.0,-43.875,-26.5,26.625,1500.0
21:02:44,-60.2,-28.0,-1012.6,7.8,23.4,-12.4,0.031256860494613646,-0.0795410081744194,-2.213837480545044,0.0047471454367041584,0.020881871227174997,-0.015601483173668385,AUTO,-35.3637061,149.16492082,43534.0,-200.6,-224.4,-119.6,1500.0
21:02:49,-49.333333333333336,-29.666666666666668,-963.0,-7.666666666666667,40.333333333333336,-3.3333333333333335,0.0329504224161307,0.0679641713698705,-2.2102847894032798,-0.010991144304474195,0.03800345336397489,-0.006526097965737184,AUTO,-35.36378656666667,149.1647973,49217.333333333336,-135.0,-186.0,-83.66666666666667,1500.0
21:02:51,-22.5,-10.5,-964.0,155.5,-20.5,0.5,0.02436587307602167,0.0929223895072937,-2.212736487388611,0.15278293564915657,-0.023808514699339867,-0.002474216336850077,AUTO,-35.36379755,149.16477955,49951.5,-60.5,-83.0,-34.0,1500.0
21:02:53,-1.1666666666666667,2.1666666666666665,-1005.5,12.833333333333334,-11.333333333333334,0.6666666666666666,0.009509026897527898,0.012293439744098578,-2.2175769011179605,0.009156018495559692,-0.015148764786620935,-0.0019190146316153307,BRAKE,-35.36380321666667,149.16477213333334,50071.333333333336,4.833333333333333,-0.8333333333333334,6.0,1500.0
21:02:55,-0.14285714285714285,0.5714285714285714,-1000.1428571428571,20.428571428571427,3.142857142857143,3.2857142857142856,0.011007866772290851,0.01156029145100287,-2.2215283257620677,0.017357135324605873,0.00028111670898007494,0.0009860360795365913,ALT_HOLD,-35.36380391428571,149.16477208571428,49996.28571428572,9.0,-3.2857142857142856,0.5714285714285714,1500.0
