,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
16:18:31.718,0.0,0.0,1.0,-14.0,-0.5,440.0,-1.0,-0.5,160.0,41.0,6.0,1500.0,95.0,0.0,73.0,64.0,4.0,0.195,3.0,7.0,0.04,0.02,1.0,-141.0,-76.0
16:18:36.663,0.0,0.0,1.0,-129.0,-0.5,340.0,-1.0,-0.5,88.0,19.0,34.0,1400.0,79.0,0.0,15.0,83.0,9.0,0.235,3.0,6.0,0.11,0.0,1.0,-71.0,-113.0
16:18:41.431,0.0,0.0,1.0,-119.0,-0.5,110.0,-1.0,-0.5,-111.0,57.0,42.0,2600.0,56.0,0.0,25.0,80.0,5.0,0.205,3.0,3.0,0.04,0.0,1.0,-48.0,-161.0
16:18:45.578,0.0,0.0,1.0,160.0,-0.5,210.0,-1.0,-0.5,-135.0,63.0,32.0,3600.0,72.0,0.0,98.0,35.0,4.0,0.335,3.0,10.0,0.04,0.01,1.0,93.0,-167.0
16:18:50.140,0.0,0.0,1.0,-80.0,-0.5,60.0,-1.0,-0.5,-173.0,64.0,53.0,1800.0,224.0,0.0,16.0,15.0,3.0,0.425,3.0,8.0,0.04,0.01,1.0,61.0,-113.0
16:18:55.398,0.0,0.0,1.0,133.0,-0.5,580.0,-1.0,-0.5,-129.0,29.0,92.0,1300.0,186.0,0.0,24.0,12.0,4.0,0.405,3.0,8.0,0.08,0.0,1.0,-143.0,-123.0
16:19:01.238,0.0,0.0,1.0,83.0,-0.5,390.0,-1.0,-0.5,-52.0,13.0,32.0,500.0,123.0,0.0,89.0,55.0,5.0,0.315,3.0,4.0,0.07,0.0,1.0,-168.0,-75.0
16:19:06.478,0.0,0.0,1.0,-168.0,-0.5,190.0,-1.0,-0.5,-162.0,16.0,2.0,2600.0,68.0,0.0,64.0,59.0,8.0,0.425,3.0,4.0,0.17,0.02,1.0,-160.0,-10.0
16:19:13.419,0.0,0.0,1.0,-143.0,-0.5,120.0,-1.0,-0.5,59.0,45.0,24.0,300.0,117.0,0.0,25.0,13.0,3.0,0.6,3.0,7.0,0.03,0.01,1.0,35.0,-133.0
16:19:19.114,0.0,0.0,1.0,-25.0,-0.5,620.0,-1.0,-0.5,-55.0,57.0,8.0,200.0,221.0,0.0,67.0,19.0,5.0,0.335,3.0,9.0,0.13,0.02,1.0,80.0,-59.0
16:19:24.180,0.0,0.0,1.0,180.0,-0.5,10.0,-1.0,-0.5,-148.0,8.0,21.0,700.0,77.0,0.0,8.0,34.0,5.0,0.235,3.0,10.0,0.2,0.01,1.0,38.0,-34.0
16:19:28.201,0.0,0.0,1.0,-55.0,-0.5,700.0,-1.0,-0.5,-83.0,24.0,75.0,600.0,106.0,0.0,39.0,34.0,6.0,0.235,3.0,3.0,0.04,0.01,1.0,-37.0,-97.0
