time_stamp,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro
05:39:45,26748.0,-35.3632621,149.16523295,36257.0,2.0,47.0,105.0,RTL,0.015869103837758303,0.006276991218328476,-0.013093127869069576,1.1278162598609924,0.004441685276106,0.0002909197937697172,3.0,78.0,-982.5,1130.5,5.5,3.5
05:39:46,7907.0,-35.3632621,149.16523485000002,35227.0,0.0,34.5,101.25,RTL,0.006322174449451268,0.004822697956115007,-0.013691764557734132,1.1113552451133728,-0.0007974687614478171,0.00372422207146883,1.5,65.0,-1029.5,1113.5,0.75,6.25
05:39:47,7907.0,-35.3632621,149.1652356,34209.0,-0.5,23.0,104.5,RTL,0.007806923356838524,0.0012602981005329639,-0.014781216625124216,1.071927398443222,0.004956826101988554,0.007393690408207476,-1.0,76.0,-1000.5,1074.5,6.0,10.0
05:39:49,7907.0,-35.36326215,149.1652349,32165.0,0.0,22.5,106.0,RTL,0.03911594860255718,0.0014190122710715514,-0.013976640067994595,1.4686211347579956,-0.002598821127321571,-0.0040455738781020045,1.0,51.5,-979.0,1469.0,-0.5,-1.0
05:39:51,7907.0,-35.3632621,149.16523585,30099.5,0.0,17.5,99.5,RTL,0.012985131703317165,0.002980721299536526,-0.014301621355116367,1.4046515822410583,-0.0038390187546610832,0.0005210976814851165,0.0,73.0,-991.0,1407.0,-2.5,3.0
05:39:52,44810.0,-35.363262025,149.16523605,29077.0,-1.0,15.5,99.0,RTL,0.01494789239950478,0.00350010534748435,-0.01423137541860342,1.304181843996048,-0.0004776344576384872,0.005010452645365149,0.25,68.25,-1017.0,1306.75,1.0,7.5
05:39:53,44810.0,-35.363262,149.16523619999998,28054.0,-1.5,14.5,101.5,RTL,0.02156313043087721,0.0037406859919428825,-0.014261947479099035,1.5547761917114258,9.608728578314185e-05,0.002258315682411194,0.0,68.5,-987.5,1557.0,1.5,4.5
05:39:55,44810.0,-35.36326205,149.16523535,26002.5,-2.5,14.0,100.5,RTL,0.03636169899255037,-0.0009686202392913401,-0.01439308375120163,1.527482032775879,0.0034667298896238208,0.007333277724683285,-3.0,74.5,-994.0,1530.0,4.5,10.0
05:39:57,41790.0,-35.3632621,149.16523425,23952.0,0.0,28.0,101.0,RTL,0.018207434099167585,0.0034529786789789796,-0.014512779656797647,0.7405267655849457,0.006128522800281644,-0.006489820312708616,0.5,72.0,-972.5,745.0,7.5,-3.5
05:39:59,38770.0,-35.3632621,149.1652358,21895.5,0.0,23.0,99.0,RTL,0.002094946801662445,0.0043042905163019896,-0.014139620587229729,1.0293583273887634,0.001995472703129053,0.0064529002411291,1.5,75.0,-999.0,1034.0,3.5,9.0
05:40:01,38770.0,-35.36326215,149.165237,19850.0,-1.0,7.0,92.0,RTL,0.0022625874262303114,-7.308059139177203e-05,-0.014957897830754519,0.7569284737110138,-9.438302367925644e-05,0.011052437592297792,-0.5,64.5,-964.5,762.0,1.0,14.0
05:40:02,3050.0,-35.3632622,149.16523627499998,18839.25,-0.5,9.5,95.75,RTL,0.016450655879452825,-0.0014132577925920486,-0.015333369141444564,1.012238085269928,0.0025943315122276545,0.0008868273580446839,-1.0,71.0,-999.25,1017.5,4.25,4.0
05:40:03,3050.0,-35.3632622,149.1652358,17814.0,0.0,14.0,92.5,RTL,0.02356654591858387,0.001435642465366982,-0.015249953605234623,1.3099356293678284,0.009544556494802237,0.007935309316962957,0.0,68.0,-998.5,1314.5,11.0,10.5
05:40:05,3050.0,-35.363262,149.16523575000002,15778.0,-1.5,14.5,99.5,RTL,0.023845489136874676,0.002726413309574127,-0.015640614088624716,0.5017756447196007,-0.0038383989594876766,0.0017238948494195938,-1.0,-12.0,-995.5,503.0,-1.5,4.5
05:40:07,36247.5,-35.363261949999995,149.1652358,13733.0,-2.0,15.5,95.5,RTL,0.020994612481445074,0.004316180245950818,-0.013658656738698483,0.7567827701568604,0.000519211171194911,-0.010768332984298468,2.5,3.5,-1128.0,759.0,2.0,-7.5
05:40:09,69445.0,-35.3632618,149.16523975,11792.0,-2.5,-6.5,75.5,RTL,-0.017809579730965197,0.008888717275112867,-0.01428202586248517,0.24581828713417053,-0.00030745111871510744,-0.010313369333744049,5.5,-28.0,-1015.0,248.0,1.5,-6.5
05:40:11,69445.0,-35.3632618,149.1652432,11117.0,-4.0,-34.0,23.0,RTL,-0.037579115480184555,0.004580993205308914,-0.014532928355038166,0.8467571139335632,-3.5924604162573814e-05,0.00098718935623765,2.0,34.0,-991.0,850.0,2.0,3.0
05:40:12,12716.0,-35.363262025,149.1652434,10788.75,-3.75,-47.25,33.5,RTL,-0.04045676998794079,-4.997943324269727e-05,-0.014628098579123616,-0.19628782384097576,-0.0042044017754960805,0.002490097307600081,-0.75,14.25,-980.0,-192.0,-2.0,5.0
05:40:13,12716.0,-35.36326215,149.16524275,10548.5,-2.5,-47.0,35.5,RTL,-0.013779839500784874,-0.001949715951923281,-0.014376592822372913,0.7077764868736267,0.0003699486260302365,0.002182625699788332,-0.5,16.0,-985.0,709.5,2.0,5.0
05:40:15,12716.0,-35.3632622,149.16524055,9857.5,0.0,-33.0,35.5,RTL,-0.0021950347581878304,-0.0008255877764895558,-0.014596144203096628,0.7080703973770142,0.000998426927253604,-0.0005832730676047504,-2.0,24.0,-999.0,709.0,2.5,2.5
05:40:17,12716.0,-35.36326215,149.1652385,9166.0,0.0,-15.0,34.5,RTL,0.011532055214047432,0.0012682781525654718,-0.014315648004412651,0.8607471585273743,0.00665975222364068,1.9768020138144493e-05,-0.5,41.0,-1020.5,862.5,8.0,3.0
05:40:18,136305.0,-35.363261949999995,149.165238725,8765.0,-0.5,-11.0,22.5,RTL,-0.015981078846380115,0.00513602327555418,-0.01388587336987257,-0.38616589084267616,0.0025318285916000605,-0.0030793167534284294,1.5,-25.5,-1029.25,-384.5,4.25,0.5
05:40:19,136305.0,-35.3632619,149.1652397,8705.5,-1.0,-13.0,-5.5,RTL,-0.021271809935569763,0.0061929242219775915,-0.014492704533040524,0.41317635774612427,0.004109953646548092,0.0015692247543483973,2.0,13.5,-1011.5,414.0,5.5,4.0
05:40:21,136305.0,-35.3632619,149.16524095,8813.5,-3.0,-30.0,2.0,RTL,-0.028604580089449883,0.0011184061877429485,-0.014535864349454641,-0.2584735956043005,-0.0006243657553568482,0.0009852757211774588,-0.5,0.0,-981.0,-257.0,1.5,4.0
05:40:23,136305.0,-35.3632621,149.16523899999999,8622.5,-2.0,-20.0,0.0,RTL,0.005572885740548372,-0.001414888130966574,-0.014686490409076214,0.4647287577390671,0.003532338421791792,0.0028888946399092674,-2.5,28.0,-1003.5,465.5,5.5,5.5
05:40:24,170240.0,-35.3632621,149.16523715,8642.25,-1.0,-6.0,0.5,RTL,0.008458677097223699,-0.00042981627348126494,-0.01488314289599657,-0.10293174535036087,-0.0008894866332411766,0.0008923909044824541,-2.25,2.75,-996.0,-102.0,1.25,3.5
05:40:25,170240.0,-35.3632621,149.16523610000002,8651.0,-1.0,1.5,0.5,RTL,0.019211850129067898,-0.0003241839513066225,-0.014789840672165155,-0.07471780478954315,0.0015963346231728792,0.0008368565468117595,-2.5,-16.5,-987.5,-75.0,3.5,4.0
05:40:27,170240.0,-35.363262,149.16523435,8652.5,-1.5,21.0,1.5,RTL,0.015322402585297823,0.0022701979614794254,-0.014310858212411404,-0.09292663633823395,0.0037664768751710653,0.0003638972993940115,-1.0,13.0,-1009.5,-91.0,5.5,3.5
05:40:29,96398.0,-35.3632619,149.1652335,8575.0,-2.0,30.0,29.5,RTL,0.026569782756268978,0.0016196288634091616,-0.014458661433309317,0.6428114101290703,-0.003383269300684333,0.004386959131807089,0.0,43.5,-935.5,645.5,-0.5,8.0
05:40:31,22556.0,-35.3632621,149.1652326,7790.5,0.0,39.5,36.5,RTL,0.025781932286918163,0.001101178815588355,-0.01403069170191884,0.08457200229167938,0.00300055427942425,0.0017036993522197008,0.0,22.0,-992.5,88.5,4.5,4.5
05:40:33,22556.0,-35.3632621,149.16523335,7077.0,0.0,38.0,34.5,RTL,0.007257009390741587,0.0029246730264276266,-0.01360478438436985,-0.3497904799878597,0.002228176803328097,0.006030178628861904,0.0,11.5,-1009.5,-345.5,4.0,9.0
05:40:34,134089.0,-35.3632621,149.165234425,6636.75,0.0,32.0,32.75,RTL,0.02303834119811654,0.0037747102323919535,-0.014732274459674954,0.6565941600129008,0.0006614280864596367,0.0023836344480514526,0.75,16.25,-994.75,659.25,3.0,5.5
05:40:35,134089.0,-35.3632621,149.16523485,6384.0,-1.0,26.0,31.0,RTL,0.005614836700260639,0.002758317277766764,-0.014090851414948702,-0.6935034692287445,-0.004935748875141144,0.0004712595837190747,0.5,-37.5,-1006.5,-690.5,-2.0,3.5
05:40:37,134089.0,-35.3632621,149.16523504999998,5716.5,0.0,22.5,34.0,RTL,0.0076654377626255155,0.001998107763938606,-0.013932814355939627,-0.7699982821941376,0.0014487935695797205,-0.0009280164958909154,0.0,-42.0,-999.5,-767.0,3.0,2.5
05:40:39,134089.0,-35.3632621,149.16523625000002,5031.0,0.0,13.5,32.5,RTL,0.007563753519207239,0.0034517120802775025,-0.01418760884553194,-0.33412303775548935,-0.0031577765475958586,-0.0011798865161836147,2.0,-40.0,-988.0,-331.0,-0.5,2.5
05:40:40,143353.0,-35.363262,149.1652373,4602.75,-1.0,8.25,31.75,RTL,-0.001645098440349102,0.0051750632701441646,-0.013922574231401086,0.3591729700565338,0.002939954516477883,0.0024548840592615306,0.25,18.0,-1000.0,363.5,5.0,5.5
05:40:41,143353.0,-35.3632619,149.16523795,4346.0,-2.0,1.0,32.5,RTL,-0.011086117243394256,0.004206667887046933,-0.01437390223145485,-0.5679829269647598,-0.00349073251709342,-0.004602413158863783,0.0,-43.0,-999.5,-564.5,-1.0,-1.0
05:40:43,143353.0,-35.363262,149.1652376,3656.0,-2.0,-1.0,31.5,RTL,0.005942235933616757,7.932522203191184e-05,-0.014402665197849274,-0.2771805413067341,-0.0004630963085219264,-0.0006446164334192872,-1.0,-32.0,-1003.0,-274.5,1.5,2.5
05:40:45,143353.0,-35.3632621,149.16523604999998,2977.5,-1.0,7.5,30.0,RTL,0.017102315556257963,0.0008610532677266747,-0.014157455414533615,-0.30867480859160423,0.0011286054505035281,-0.002341244136914611,-1.0,-33.5,-995.0,-305.5,3.0,1.0
05:40:46,74597.0,-35.3632621,149.1652356,2561.0,-0.75,14.75,31.75,RTL,0.013843894354067743,0.0020998091786168516,-0.014451221330091357,0.42534905672073364,0.004311435332056135,0.0009314556955359876,-0.5,24.0,-998.0,430.25,6.75,4.25
05:40:47,74597.0,-35.3632621,149.16523575000002,2304.0,0.0,14.0,32.5,RTL,0.006113736773841083,0.00407653721049428,-0.013640188612043858,-0.5526735931634903,0.004058998660184443,-0.0019121486693620682,0.5,-35.0,-1004.0,-548.5,6.0,1.5
05:40:49,74597.0,-35.3632619,149.16523825000002,1611.0,-1.5,2.5,30.5,RTL,-0.0048000071956266765,0.006207233993336558,-0.013901200145483017,0.3622047118842602,-0.003148372459691018,-0.0026954064378514886,2.5,-8.5,-1000.5,366.0,0.0,1.0
05:40:51,74597.0,-35.3632621,149.16523925,933.0,-2.0,-11.0,33.0,RTL,0.004093119758181274,-0.00027822586707770824,-0.014257545117288828,0.6987168192863464,-0.0031852758256718516,-0.0031260758405551314,-1.0,24.5,-1030.0,702.5,0.0,0.5
05:40:52,31249.0,-35.3632622,149.16523825000002,509.75,-1.25,-9.75,31.5,RTL,-0.005698774581105681,-0.0022500588675029576,-0.014447744004428387,-0.5422347523272038,-0.0038163475692272186,0.002454486908391118,-3.0,-10.5,-1002.25,-537.25,-1.0,5.75
05:40:53,31249.0,-35.3632622,149.16523705,256.0,-1.0,-4.0,31.0,RTL,0.022085796110332012,-0.002539438079111278,-0.01501869224011898,0.8236364424228668,-0.0027895692619495094,-0.0034147908445447683,-4.5,32.0,-1007.5,827.5,0.0,0.5
05:40:55,31249.0,-35.3632622,149.1652353,0.0,2.0,9.5,23.5,RTL,0.006960210157558322,-0.00039007762097753584,-0.015089148189872503,-0.0006165544036775827,0.0015093758702278137,0.0003343038260936737,0.0,1.0,-1000.0,4.0,4.0,4.0
05:40:57,31249.0,-35.3632622,149.1652354,0.0,0.0,9.0,16.5,RTL,0.002139241900295019,0.003023180295713246,-0.01518517266958952,-0.0008556034881621599,0.0014882005052641034,0.0003093989798799157,0.0,0.5,-1000.0,4.0,3.5,4.0
05:40:58,95150.0,-35.363262250000005,149.165235225,0.0,-3.0,4.5,12.25,RTL,-0.0009184594509861199,0.004583231871947646,-0.01487959735095501,-0.0009488101350143552,0.0014406601549126208,0.00024087599013000727,0.0,1.0,-1000.0,4.0,4.0,4.0
05:40:59,95150.0,-35.36326235,149.1652351,0.0,-4.5,1.5,10.0,RTL,-0.002548586344346404,0.005195773905143142,-0.014425886329263449,-0.0010127110872417688,0.0014014221960678697,0.0003336179070174694,0.0,1.0,-1000.0,3.5,4.0,4.0
05:41:01,95150.0,-35.3632625,149.1652346,0.0,-6.0,-3.0,6.0,RTL,-0.005312046268954873,0.005502729676663876,-0.01332915760576725,-0.001001839991658926,0.0013614899944514036,0.0003059579757973552,0.0,1.0,-1000.0,4.0,4.0,4.0
