time_stamp,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,RTL_ALT,MODE
16:38:00,-35.3632615,149.16523627499998,2060.0,-8.5,10.75,32.25,0.0,-26.0,-990.75,-539.25,2.75,1.25,0.008434337563812733,-0.005134086939506233,0.5994003862142563,-0.5413206033408642,0.0015379746328108013,1.9519939087331295e-07,5031.0,RTL
16:38:01,-35.3632616,149.1652364,1632.0,-7.0,11.0,31.5,0.5,26.5,-1013.0,753.5,2.5,2.5,0.01906811911612749,-0.002694358001463115,0.5990807414054871,0.7517534792423248,0.0008487236336804926,0.0011149437632411718,5031.0,RTL
16:38:03,-35.36326185,149.1652372,951.5,-4.0,6.0,32.5,2.5,42.5,-1012.5,660.0,2.5,3.5,0.007613982306793332,-0.0015041501028463244,0.5996735990047455,0.6572250425815582,0.0015968995867297053,0.0013242270797491074,5031.0,RTL
16:38:04,-35.36326225,149.165238025,698.75,-1.5,1.75,32.0,3.0,-19.75,-988.5,-179.25,3.25,-1.0,-0.00856307556387037,0.00024773702716629487,0.5993893444538116,-0.18060448579490185,0.001914255233714357,-0.0027007905882783234,63638.0,RTL
16:38:05,-35.363263149999995,149.1652397,266.5,3.5,-8.5,30.0,1.0,46.5,-988.5,365.0,-2.5,7.5,-0.028076491318643093,-0.0008422656683251262,0.5986056625843048,0.3623441606760025,-0.004795684828422964,0.006112029310315847,63638.0,RTL
16:38:07,-35.36326325,149.1652397,40.0,7.0,-13.5,4.0,0.0,0.0,-1000.0,2.0,2.0,2.0,0.0019068443798460066,-0.0016613336047157645,0.5965596139431,0.0012832582578994334,0.0008618923602625728,0.0005956230452284217,63638.0,RTL
16:38:08,-35.36326345,149.165240025,28.75,1.25,-7.0,3.0,0.0,0.0,-1000.0,2.0,2.0,2.0,0.004720110504422337,-0.0012122872867621481,0.5958767235279083,0.0013471788261085749,0.0008711193804629147,0.0006473900866694748,120865.0,RTL
16:38:09,-35.36326405,149.16524075,32.0,-6.5,2.5,0.0,0.0,0.0,-1000.0,2.0,2.0,2.0,0.007501046406105161,-0.0007595867209602147,0.5950344204902649,0.0014228586223907769,0.0007597295334562659,0.0005711795529350638,120865.0,RTL
16:38:11,-35.3632645,149.1652414,17.5,-9.0,5.0,0.0,0.0,0.0,-1000.0,2.0,2.0,2.0,0.007885153638198972,-0.0011134542291983962,0.5946336388587952,0.001377226144541055,0.0007762534660287201,0.0007695874664932489,120865.0,RTL
16:38:13,-35.3632644,149.1652415,10.5,-7.0,4.0,0.0,0.0,0.0,-1000.0,2.5,2.0,2.0,0.0069683778565377,-0.001501387800090015,0.5943380296230316,0.0012423479347489774,0.0006302687106654048,0.0006306322757154703,120865.0,RTL
