time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,RTL_ALT,MODE
19:56:53,-0.014952402717123428,-0.022335097659379244,-0.643473893404007,-0.2795603275299072,0.11824086975927155,-0.0029550823383033276,25.833333333333332,15.833333333333334,-1007.8333333333334,-276.8333333333333,118.83333333333333,-1.3333333333333333,-35.36324435,149.16521871666666,50022.5,-120.33333333333333,78.33333333333333,7.0,1500.0,RTL
19:56:55,-0.007585538745236893,-0.05731296989445885,-0.6446357866128286,-0.11447788681834936,-0.04675049070889751,0.005848858292059352,17.666666666666668,6.833333333333333,-1000.8333333333334,-112.66666666666667,-45.833333333333336,7.0,-35.3632625,149.16523463333334,49981.166666666664,-60.666666666666664,60.833333333333336,-2.1666666666666665,1500.0,RTL
19:56:58,0.0008754124282859266,0.016391326673328876,-0.644984096288681,0.32015296816825867,0.0030601145699620247,0.003314005967695266,0.6666666666666666,6.666666666666667,-1013.3333333333334,466.6666666666667,15.333333333333334,4.333333333333333,-35.3632648,149.1652394333333,49988.333333333336,6.0,-0.6666666666666666,-0.6666666666666666,1500.0,RTL
19:57:00,-0.006003642512951046,-0.008057923832287392,-0.6451680858929952,-0.0055732329686482745,-0.0017766599485184997,0.0011749926197808236,-0.5714285714285714,-0.2857142857142857,-1003.5714285714286,80.42857142857143,-3.142857142857143,3.2857142857142856,-35.36326391666667,149.16524031666665,49989.166666666664,-2.0,-7.833333333333333,-0.5,1500.0,RTL
19:57:02,0.0005019851572190722,-0.002722445196316888,-0.6448947985967001,0.05031954497098923,0.0025658707212035856,0.00040641200030222535,-1.3333333333333333,2.8333333333333335,-1005.3333333333334,51.666666666666664,3.1666666666666665,1.8333333333333333,-35.363263249999996,149.16523913333336,49993.833333333336,0.8333333333333334,-9.833333333333334,-0.3333333333333333,1500.0,RTL
19:57:04,-0.003006305906455964,0.0001507046021288261,-0.6452613592147827,-0.3743065595626831,0.00146725345402956,-0.002368890796788037,0.0,-27.2,-930.2,-376.6,1.6,-0.6,-35.363262660000004,149.16523823999998,49870.4,0.2,-4.4,32.2,1500.0,RTL
19:57:05,-0.017844033194705844,-4.9587306421017274e-06,-0.6453631371259689,0.2244134470820427,-0.0005062389827799052,0.010235810652375221,0.25,50.25,-956.0,235.75,0.0,12.0,-35.363262074999994,149.16523832500002,48499.25,-1.0,-2.5,113.75,1500.0,RTL
19:57:07,-0.019037532154470682,-0.00228944433426174,-0.6448629101117452,0.25632372746864956,0.00010288142948411405,0.004251529967101912,0.0,47.333333333333336,-999.3333333333334,266.8333333333333,0.8333333333333334,6.0,-35.36326173333334,149.16523878333334,46496.333333333336,-4.0,-6.166666666666667,99.66666666666667,1500.0,RTL
19:57:13,-0.00034216628409922123,-0.004267513286322355,-0.6461665630340576,-1.423973798751831,0.015827197581529617,-0.011410827748477459,0.0,-68.0,-1012.0,-1427.0,16.0,-9.0,-35.3632628,149.1652371,43808.0,2.0,0.0,99.0,1500.0,RTL
19:57:15,0.02092234029745062,-0.004320910084061325,-0.6448063850402832,-0.04124111930529276,0.002061038617587959,-0.0002174723194912076,0.5,-36.166666666666664,-992.8333333333334,-48.333333333333336,2.6666666666666665,1.6666666666666667,-35.36326316666667,149.1652366,42405.666666666664,6.833333333333333,4.166666666666667,99.5,1500.0,RTL
