time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz
04:37:42,0.00204036696231924,0.0027701022336259484,-0.21443939954042435,0.0012692766322288662,0.0009913606991176493,-0.021895633079111576,AUTO,12511.0,0.0,0.0,-1000.0,1.75,1.25,-21.5,-35.3632618,149.1652363,21381.0,-2.25,3.75,-154.0
04:37:43,0.0023028443101793528,0.0029498249059543014,-0.24019520729780197,0.0010500609932933003,0.0008225201745517552,-0.02028543781489134,AUTO,12511.0,0.0,0.0,-1000.0,1.5,1.5,-20.0,-35.3632618,149.16523654999997,23327.0,-2.0,3.0,-154.0
04:37:45,0.008407430723309517,0.0035080991219729185,-0.24387386441230774,0.015811132732778788,-0.00325604563113302,0.02583498228341341,AUTO,12511.0,0.0,1.0,-999.5,16.5,-2.0,25.5,-35.36326215,149.16523654999997,26596.5,-4.5,-0.5,-154.0
04:37:46,-0.0055478321155533195,0.017637183977058157,-0.180030919611454,-0.06899572286056355,0.05464537045918405,0.23007929744198918,AUTO,170283.0,0.0,0.0,-984.5,-68.0,55.0,229.5,-35.363262375,149.16523657499997,27752.0,-5.75,2.75,-148.25
04:37:47,0.0007217573001980782,-0.029532683081924915,0.15897197276353836,0.0929991602897644,-0.09789391793310642,-0.004994850605726242,AUTO,170283.0,3.0,8.5,-953.5,93.5,-96.5,-5.0,-35.363264599999994,149.16523485,29363.5,-28.0,-25.5,-96.5
04:37:49,0.012826879392378032,-0.0007434093859046698,0.11311093717813492,-0.2560829482972622,0.031856301240623,-0.006987645057961345,AUTO,170283.0,-2.5,-21.0,-973.0,-255.5,32.0,-6.5,-35.363263599999996,149.16523545,30641.0,24.0,27.5,-38.0
04:37:50,0.002350907656364143,0.013796218205243349,0.10669603943824768,0.11108631826937199,0.011073847068473697,-0.006366349523887038,AUTO,14072.0,-1.0,-7.75,-972.25,111.5,11.5,-6.0,-35.3632621,149.165237475,30845.0,17.5,23.5,-20.5
04:37:51,-0.01581354660447687,0.03647543117403984,0.09815127775073051,0.6502983719110489,-0.022287726402282715,-0.01744434330612421,AUTO,14072.0,2.0,40.0,-1013.5,652.0,-21.0,-17.0,-35.363261050000006,149.1652392,30849.0,-8.0,-1.5,14.0
04:37:53,0.0549930315464735,0.05887065455317497,0.27512507885694504,-0.26255893521010876,0.016378605272620916,0.7112478911876678,AUTO,14072.0,18.0,-23.5,-1005.5,-262.0,17.0,711.0,-35.3632676,149.16523940000002,30712.0,-72.0,28.0,-3.5
04:37:54,0.10221138224005699,0.029321481939405203,0.8782632499933243,0.12798497639596462,0.026547460700385273,0.7605255097150803,AUTO,233406.0,21.5,-12.75,-1004.25,129.25,27.25,760.25,-35.363274175,149.1652423,30720.5,-116.75,56.0,-4.25
04:37:55,0.14998220652341843,-0.06551726348698139,1.76334547996521,0.3358742184937,-0.02774216514080763,0.706788033246994,AUTO,233406.0,-1.0,-50.5,-1000.5,336.0,-26.0,706.5,-35.363292799999996,149.16525224999998,30743.5,-220.0,103.5,-4.0
04:37:57,0.0482743289321661,-0.12464278191328049,2.889065384864807,-0.17241010814905167,0.035193078219890594,-0.059229286620393395,AUTO,233406.0,-94.5,-42.5,-1001.5,-171.0,36.5,-59.5,-35.363348,149.16528215,30831.5,-400.0,168.0,-15.5
04:37:58,0.05293612089008093,-0.26137247309088707,2.8300187587738037,0.0697428984567523,-0.10582181997597218,-0.03805046854540706,AUTO,205353.0,-99.75,-44.0,-984.25,70.75,-104.25,-37.5,-35.3633759,149.1652968,30860.75,-462.25,187.0,5.0
04:37:59,0.08115144073963165,-0.029447096632793546,2.821764588356018,-0.06861743330955505,-0.07774613797664642,0.0046653104946017265,AUTO,205353.0,-113.5,-69.5,-966.0,-67.0,-77.0,4.5,-35.36343345,149.16532610000002,31027.0,-525.0,205.0,-42.0
04:38:01,0.0689118541777134,0.032023366540670395,2.8199421167373657,0.41577600315213203,0.010398790705949068,0.0040747299790382385,AUTO,205353.0,-70.5,-39.0,-1009.5,416.0,10.5,4.5,-35.3635099,149.16536274999999,31220.0,-317.0,112.5,3.5
04:38:02,0.03304446069523692,-0.08892497327178717,2.8136218190193176,-0.30413151904940605,-0.24998219311237335,-0.0018988146912306547,AUTO,190654.0,-57.25,-49.0,-995.25,-302.5,-248.5,-1.75,-35.363529575,149.16537155,31169.0,-284.25,100.25,5.25
04:38:03,0.050889577716588974,-0.021374013274908066,2.805586576461792,0.021069422364234924,0.4375533163547516,-0.02640151046216488,AUTO,190654.0,-86.0,-58.5,-1056.5,22.0,438.0,-26.0,-35.36356685,149.1653895,31120.5,-370.0,151.0,-23.0
04:38:05,0.07316285744309425,-0.056846980936825275,2.795350193977356,-0.01215122826397419,0.37431274354457855,-0.02602184610441327,AUTO,190654.0,-109.5,-63.0,-1065.0,-10.0,375.0,-25.5,-35.3636355,149.1654259,31213.5,-458.0,179.5,-28.0
04:38:06,0.07372361049056053,-0.16235771775245667,2.7913742661476135,-0.03850876726210117,-0.3184546045958996,0.02248798101209104,AUTO,200.0,-93.75,-60.25,-938.25,-36.75,-316.75,22.5,-35.363665525,149.16544145,31363.25,-443.0,169.0,-5.5
04:38:07,0.08031010255217552,-0.04826912749558687,2.7965627908706665,0.037152327597141266,0.37162937223911285,-0.05561230331659317,AUTO,200.0,-133.0,-68.5,-1082.5,39.0,372.5,-55.0,-35.3637229,149.16547025,31333.0,-555.0,213.5,-39.5
04:38:09,0.06056678853929043,0.07854684442281723,2.7953221797943115,-0.7385114431381226,-0.1015060804784298,0.051821271888911724,AUTO,200.0,-69.0,-95.5,-980.0,-736.5,-99.5,51.5,-35.3638086,149.16551175,31732.5,-341.0,121.5,0.5
04:38:10,0.03474469389766455,0.024068720638751984,2.790091633796692,0.2594839483499527,-0.13869049679487944,-0.012361441040411592,AUTO,300000.0,-55.25,-24.5,-1002.75,262.0,-136.75,-12.0,-35.363829200000005,149.16552044999997,31687.25,-264.0,91.5,5.25
04:38:11,0.021117279306054115,-0.21925292909145355,2.78265643119812,0.15586069598793983,-0.03885149583220482,-0.027957113459706306,AUTO,300000.0,-65.0,-31.5,-1012.5,158.0,-37.0,-27.5,-35.3638593,149.1655339,31592.5,-306.5,127.5,6.0
04:38:13,0.05108797177672386,-0.15526548027992249,2.778412342071533,0.04061251878738403,0.14198898524045944,-0.01090816780924797,AUTO,300000.0,-76.5,-55.0,-1019.5,42.5,143.5,-10.5,-35.3639204,149.16556605,31726.0,-365.0,156.5,-0.5
04:38:14,0.05317502282559872,-0.06921597383916378,2.778164267539978,-0.10937337763607502,0.10100890509784222,-0.0002722093486227095,AUTO,200.0,-87.75,-60.25,-1007.25,-107.0,102.5,0.0,-35.363946424999995,149.16557932499998,31779.5,-380.5,160.75,-13.0
04:38:15,0.05497891083359718,0.11938909441232681,2.779895782470703,-0.1221437007188797,0.11677636206150055,0.008830095175653696,AUTO,200.0,-59.5,-62.0,-1001.5,-121.5,118.0,9.0,-35.36398675,149.16559940000002,31944.0,-279.5,115.0,-10.5
04:38:17,-0.004975459480192512,-0.035100869834423065,2.7765713930130005,-0.287548691034317,-0.021993344416841865,-0.0033042672439478338,AUTO,200.0,-22.0,-12.5,-1013.0,-285.0,-19.0,-3.0,-35.36401525,149.16561174999998,31908.0,-89.0,37.5,1.5
04:38:18,0.011234009871259332,-0.0018535797717049718,2.775420606136322,0.01774386130273342,0.09270321344956756,-0.0036670294357463717,AUTO,121458.0,-21.5,-12.75,-1000.5,19.75,94.25,-3.25,-35.36402162500001,149.165615325,31910.25,-87.5,42.25,-2.0
04:38:19,0.007804233173374087,0.05493640527129173,2.7748268842697144,-0.5617621392011642,-0.03102090023458004,0.005911462154472247,AUTO,121458.0,-6.0,-38.0,-996.0,-560.0,-28.0,6.0,-35.364028899999994,149.16561984999998,31933.0,-22.5,10.5,0.0
04:38:21,-0.0027857920358655974,-0.013484994415193796,2.7728251218795776,0.49887870252132416,0.011402496136724949,0.0019031842821277678,AUTO,121458.0,0.0,19.5,-1002.0,500.0,14.0,2.0,-35.36402925,149.16561935,31935.5,9.5,1.5,-0.5
04:38:22,-0.009237935237251804,-0.004177506954874843,2.7721357345581055,-0.16090042144060135,0.005219160957494751,-0.003721240282175131,RTL,168500.0,-0.5,1.25,-998.0,-158.5,7.25,-3.0,-35.36402915,149.1656193,31937.75,6.0,4.25,-1.5
04:38:23,-0.01320355897769332,-0.0002352746741962619,2.770646572113037,-0.1794421151280403,0.007738898508250713,-0.006114479620009661,RTL,168500.0,-0.5,-2.0,-1041.0,-177.5,10.0,-5.5,-35.36402925,149.165619,32103.5,5.5,4.5,-33.0
04:38:25,-0.011331669986248016,-0.0019163945689797401,2.767537832260132,0.014637410640716553,0.0006030258955433965,-0.0032868096604943275,RTL,168500.0,1.0,-1.0,-1000.0,16.0,3.0,-2.5,-35.3640295,149.16561825000002,33429.0,9.5,11.5,-80.0
04:38:26,-0.010003872914239764,-0.004561278852634132,2.766293942928314,0.008760738302953541,-0.004205965553410351,-0.002558766514994204,RTL,147840.0,-0.25,2.75,-989.5,10.0,-1.0,-1.75,-35.364029325,149.165618225,34037.0,9.75,12.0,-75.75
04:38:27,0.0009381049312651157,-0.008737260475754738,2.765635132789612,0.2021792307496071,-0.0004860502667725086,5.96057616348844e-05,RTL,147840.0,-0.5,11.0,-975.0,203.0,2.0,0.0,-35.3640288,149.1656188,34900.0,6.5,9.5,-52.5
04:38:29,0.01048352476209402,-0.008225408382713795,2.7644370794296265,0.5155252814292908,0.004457960370928049,0.002501051058061421,RTL,147840.0,0.0,30.0,-989.0,517.0,6.5,2.5,-35.364028149999996,149.1656201,35411.5,-1.0,-0.5,2.0
04:38:30,0.00720346665912075,-0.00623771792743355,2.7640236020088196,-0.08728976547718048,0.0012649465934373438,0.0005399977671913803,RTL,200.0,-1.5,-2.75,-996.75,-86.0,3.25,1.0,-35.364028075,149.16562045,35378.75,-1.75,-2.25,5.0
04:38:31,0.010058414191007614,-0.004954933654516935,2.7627224922180176,-0.29572030156850815,0.004638443700969219,0.00013932998990640044,RTL,200.0,-1.5,-2.0,-1034.0,-293.5,6.5,0.5,-35.36402795,149.16562134999998,35410.5,-3.5,-9.0,-18.5
04:38:33,0.008514073677361012,0.00012751224676321726,2.7610037326812744,0.2094543520361185,0.005318927112966776,0.0037639517104253173,RTL,200.0,0.5,6.5,-969.0,211.0,7.0,4.0,-35.364028250000004,149.16562145,36324.0,-4.0,-15.0,-43.5
04:38:34,-0.00024805363500490785,-0.00021282028865243774,2.76115483045578,0.024069547653198242,-0.0006484033656306565,0.0034667119616642594,RTL,300000.0,1.0,2.5,-965.0,26.0,1.75,3.5,-35.3640285,149.16562090000002,36538.75,-1.5,-12.75,-13.75
04:38:35,-0.012350034900009632,-0.0023158289259299636,2.761132001876831,-0.23438700288534164,-0.0007550780428573489,0.0010243011638522148,RTL,300000.0,0.0,2.0,-1002.5,-232.0,1.5,1.0,-35.3640287,149.16562,36567.5,0.5,-6.5,4.5
04:38:37,-8.686035289429128e-05,-0.005013670772314072,2.760244607925415,-0.18201204109936953,-0.00174621120095253,0.0006070274102967232,RTL,300000.0,-0.5,-3.5,-1029.5,-180.0,1.0,1.0,-35.3640287,149.16561984999998,36880.0,2.0,-1.5,-47.5
04:38:38,0.007365328725427389,-0.004843381000682712,2.7596448063850403,0.09474682062864304,0.0019053971045650542,0.001219030498759821,RTL,241201.0,-0.75,5.75,-989.75,96.25,4.25,1.5,-35.36402855,149.16562015,37285.0,0.75,-2.25,-52.5
04:38:39,0.011030921246856451,-0.004157795570790768,2.7594274282455444,0.4325932636857033,0.0007172127952799201,0.0018017386901192367,RTL,241201.0,0.0,23.5,-964.5,434.5,2.5,2.0,-35.3640284,149.16562055,37751.0,0.0,-6.5,-11.5
04:38:41,0.0028327416912361514,-0.0019878149032592773,2.7583987712860107,-0.44029703736305237,0.0009232404408976436,0.004189620027318597,RTL,241201.0,1.0,-16.0,-1026.0,-437.5,3.0,4.5,-35.3640283,149.1656211,37755.5,-1.5,-10.5,-7.0
04:38:42,0.0056308636121684685,-0.002215087355580181,2.758351981639862,0.04108216613531113,-0.0006027584022376686,0.0013204449933255091,RTL,278604.0,0.0,1.75,-1038.0,43.25,1.75,1.5,-35.364028375,149.16562092499998,37930.25,-1.25,-10.5,-35.25
04:38:43,-0.00016375049017369747,-0.0034949987893924117,2.757603645324707,-0.040338918566703796,0.001286880171392113,0.0025296708336099982,RTL,278604.0,0.0,2.5,-985.5,-38.0,3.5,3.0,-35.3640284,149.16562055,38562.5,0.0,-8.0,-53.0
04:38:45,-0.002589570125564933,-0.004783187061548233,2.7577152252197266,-0.5815535485744476,0.0007265002932399511,-0.001325552468188107,RTL,278604.0,-0.5,-26.0,-991.0,-579.0,2.5,-0.5,-35.3640284,149.1656204,38994.0,0.0,-5.0,3.0
04:38:46,0.004327377711888403,-0.003429268253967166,2.757436156272888,-0.005620740354061127,0.0033545878250151873,0.0012977352453162894,RTL,300000.0,0.25,-3.5,-1010.5,-3.25,5.25,2.25,-35.3640284,149.165620375,38974.75,0.0,-5.5,0.25
04:38:47,-0.0024344694684259593,-0.00211810483597219,2.7572015523910522,-0.273068442940712,-0.0003413130762055516,-0.0007668418693356216,RTL,300000.0,0.0,-14.5,-1038.0,-270.5,2.0,0.5,-35.36402855,149.16562015,39170.0,0.0,-4.5,-38.5
04:38:49,-0.0033617871813476086,-0.001965913805179298,2.7567617893218994,0.3460506647825241,0.004128255415707827,0.003044588433112949,RTL,300000.0,0.5,18.0,-958.5,348.5,6.5,4.0,-35.3640289,149.1656194,40181.5,2.5,0.0,-29.0
04:38:50,-0.0038003078079782426,-0.003643819014541805,2.756865978240967,-0.03263371717184782,-0.005616845155600458,0.0021197372407186776,RTL,173602.0,0.25,2.25,-975.5,-30.0,-2.5,2.75,-35.364028875,149.165619325,40294.0,4.0,1.5,-4.0
04:38:51,-0.007746619870886207,-0.00487689464353025,2.756824016571045,-0.3062262125313282,0.004021473345346749,-0.002136105438694358,RTL,173602.0,-0.5,1.5,-1000.5,-303.5,6.5,-0.5,-35.3640287,149.16561945,40271.5,2.5,0.5,3.5
04:38:53,-0.0045702074421569705,-0.003586834529414773,2.7559523582458496,-0.08583483844995499,-3.791821654886007e-05,0.002677852346096188,RTL,173602.0,0.0,2.0,-1008.0,-83.0,3.0,4.0,-35.3640288,149.1656194,40803.5,2.0,1.0,-54.5
04:38:54,0.0009859513374976814,-0.0037362995208241045,2.75612211227417,0.11669710278511047,0.00030395336216315627,0.001677654159720987,RTL,286151.0,0.0,4.75,-970.25,118.75,3.0,2.5,-35.3640288,149.165619525,41198.25,2.25,1.25,-44.0
04:38:55,0.0029104630229994655,-0.003583589452318847,2.7556209564208984,0.4212631434202194,0.003144153277389705,0.005277600605040789,RTL,286151.0,0.5,28.0,-975.0,423.5,6.0,6.0,-35.3640287,149.1656197,41496.0,2.0,0.0,-1.5
04:38:57,-0.0031496863812208176,-0.0041591927874833345,2.7559378147125244,-0.3663294017314911,-0.000574174802750349,0.0008690773975104094,RTL,286151.0,-0.5,-15.5,-1038.5,-363.5,2.5,1.5,-35.3640287,149.1656198,41520.5,1.5,0.0,-20.5
04:38:58,-0.000995169801171869,-0.0031980504281818867,2.7552241683006287,0.06522720539942384,0.0005040952237322927,0.0014755117299500853,RTL,277461.0,0.25,3.25,-1029.5,67.25,3.5,2.75,-35.3640287,149.165619725,41791.75,1.0,-0.25,-46.25
04:38:59,-0.0017395011382177472,-0.003675482817925513,2.755644202232361,0.2270357981324196,0.0003564666258171201,0.0013926323154009879,RTL,277461.0,0.5,8.5,-966.0,229.0,2.5,2.5,-35.3640288,149.1656194,42441.0,2.5,1.5,-42.5
04:39:01,-0.00597915705293417,-0.004153003450483084,2.755846858024597,0.12175020575523376,0.0037358648842200637,-0.0005259417230263352,RTL,277461.0,0.0,22.0,-1000.5,125.0,6.5,0.5,-35.3640288,149.1656193,42666.0,2.5,2.0,3.5
04:39:02,0.0011709059472195804,-0.004429974826052785,2.75550639629364,-0.037030779756605625,-0.0008202530443668365,0.0010837781883310527,RTL,276287.0,0.0,-0.25,-1031.0,-35.25,2.0,2.25,-35.36402875,149.16561945,42670.5,2.5,2.0,-7.75
04:39:03,0.0051985932514071465,-0.004603765672072768,2.7550946474075317,0.05623689293861389,0.0014388109557330608,0.0006561632035300136,RTL,276287.0,-1.0,6.5,-1029.5,58.0,4.5,2.0,-35.3640286,149.16561995,43038.0,1.0,-0.5,-51.0
04:39:05,0.01458199042826891,-0.004161492455750704,2.7553489208221436,0.3300211913883686,0.0053675202652812,0.0028778533451259136,RTL,276287.0,-0.5,3.5,-959.0,331.5,8.0,4.0,-35.3640284,149.1656207,43916.5,0.0,-6.0,-10.5
04:39:06,0.004722629673779011,-0.0030517116538248956,2.755082368850708,-0.00690053403377533,0.0025522465584799647,0.0019797742424998432,RTL,84981.0,0.0,0.25,-990.0,-4.5,5.25,3.0,-35.3640283,149.1656207,43936.25,-0.75,-7.25,2.25
04:39:07,0.0017947953310795128,-0.003165454021655023,2.7550625801086426,0.3060298431664705,0.001246346510015428,0.0029848216800019145,RTL,84981.0,0.5,20.0,-1036.5,308.5,4.5,4.0,-35.364028450000006,149.16562025000002,43918.0,-1.0,-7.0,-6.5
04:39:09,0.00379521722697973,-0.0036993902176618576,2.754815459251404,0.19790182262659073,0.0032815788872539997,-0.00145917315967381,RTL,84981.0,-0.5,9.0,-987.5,200.0,6.0,0.0,-35.3640286,149.16561984999998,44732.5,1.0,-1.0,-55.0
04:39:10,0.005804639513371512,-0.004069334652740508,2.7546700835227966,-0.04607267118990421,-0.0025501313502900302,0.00011918391101062298,RTL,53668.0,-0.25,-4.0,-958.0,-43.75,0.25,1.75,-35.364028575,149.165620075,45068.5,1.0,-1.75,-30.5
04:39:11,0.018140077590942383,-0.005376239074394107,2.7550700902938843,0.5674978345632553,0.003643575473688543,0.0013362822937779129,RTL,53668.0,1.0,16.0,-1006.5,569.0,6.0,2.5,-35.36402835,149.1656205,45211.0,0.0,-5.0,3.5
04:39:13,0.0024233896983787417,-0.003962757997214794,2.7549009323120117,0.03353030979633331,-0.0006627516122534871,0.0021757144713774323,RTL,53668.0,0.0,7.5,-1041.5,36.0,2.5,3.5,-35.3640283,149.1656205,45348.5,-1.0,-7.0,-35.0
04:39:14,0.006980064761592075,-0.004057039332110435,2.754883825778961,0.011699495371431112,0.000664419902022928,0.0002601792220957577,RTL,227264.0,-0.75,-1.0,-1010.0,13.75,3.5,1.5,-35.3640283,149.165620575,45712.0,-1.0,-6.5,-54.0
04:39:15,0.01344080176204443,-0.0025276680244132876,2.754483222961426,0.0773000717163086,0.0010489673004485667,0.002536014362704009,RTL,227264.0,0.5,-3.5,-957.5,79.5,4.0,4.0,-35.3640283,149.1656209,46327.5,-1.0,-8.5,-28.5
04:39:17,-0.006664889166131616,-0.0046864766627550125,2.755151867866516,-0.3513736631721258,-0.00013993028551340103,-2.914085052907467e-05,RTL,227264.0,0.5,-5.0,-1010.0,-347.5,3.0,2.0,-35.3640284,149.1656203,46416.0,-0.5,-6.5,2.5
04:39:18,0.0016910942795220762,-0.004014221485704184,2.754646420478821,0.03725765645503998,-0.00027910020435228944,0.00030245055677369237,RTL,103248.0,1.0,-3.0,-1040.25,39.75,2.5,1.5,-35.364028425,149.16562005,46469.25,-0.75,-4.75,-17.25
04:39:19,-0.004440948832780123,-0.00332765094935894,2.754520297050476,-0.111506637185812,-0.0005848959553986788,-7.116119377315044e-05,RTL,103248.0,-0.5,-1.5,-1009.0,-109.0,2.5,1.5,-35.3640286,149.16561965,46959.5,0.0,-1.0,-55.0
04:39:21,-0.0001326811034232378,-0.004399593453854322,2.754399061203003,0.10452082753181458,-0.0013670723419636488,0.0028683196287602186,RTL,103248.0,0.5,17.5,-976.5,108.5,2.0,4.0,-35.3640287,149.16561965,47676.0,1.5,-0.5,-2.0
04:39:22,0.002628555550472811,-0.0051674359710887074,2.7551509141921997,-0.0954647846519947,-0.0012476926785893738,0.002399183256784454,RTL,227582.0,-0.5,-6.75,-993.5,-92.5,1.75,3.75,-35.364028575,149.165619775,47662.5,1.25,-0.25,4.25
04:39:23,0.003945196920540184,-0.005154163343831897,2.754586100578308,-0.3935859948396683,-0.00020908983424305916,0.0010730854119174182,RTL,227582.0,0.0,-14.5,-1041.0,-390.5,3.0,3.0,-35.3640284,149.16562025000002,47688.0,0.0,-3.0,-17.5
04:39:25,0.0018432533834129572,-0.0025646532885730267,2.7544050216674805,0.10532547533512115,0.0008624596521258354,0.0024717856431379914,RTL,227582.0,0.0,11.0,-967.5,109.0,3.5,4.0,-35.3640285,149.16562034999998,48592.5,0.0,-5.0,-44.0
04:39:26,0.001800753059796989,-0.0021766654681414366,2.7545685172080994,0.027028796263039112,0.0010486419196240604,0.0005052910419180989,RTL,288482.0,0.25,0.0,-964.25,29.75,3.75,1.75,-35.364028525,149.165620225,48812.0,0.0,-4.25,-14.5
04:39:27,-0.00676260533509776,-0.0031387939816340804,2.7550370693206787,0.009557202458381653,0.001779844518750906,-0.0001343490439467132,RTL,288482.0,0.0,15.0,-995.5,13.0,5.0,2.0,-35.3640287,149.16561984999998,48842.5,1.0,-3.0,4.0
04:39:29,-0.006211375584825873,-0.00313390651717782,2.754290819168091,-0.26448510587215424,0.0005436965730041265,0.0010184088023379445,RTL,288482.0,0.0,-11.5,-1021.5,-261.0,3.5,3.0,-35.3640288,149.16561935,49169.0,2.0,1.0,-48.0
04:39:30,-0.008487495826557279,-0.0020295320719014853,2.7543593049049377,-0.0684196762740612,0.0007637215894646943,0.0014689524250570685,RTL,100122.0,0.25,-3.5,-988.25,-65.75,4.25,3.25,-35.364028975000004,149.165619025,49568.0,3.0,2.5,-50.0
04:39:31,-0.014015755616128445,-0.003623874392360449,2.754760503768921,-0.39166309684515,-0.004441899713128805,0.00323127256706357,RTL,100122.0,0.0,-11.0,-963.5,-388.0,-1.0,5.0,-35.3640291,149.1656186,50000.5,5.5,6.5,-8.0
04:39:33,0.0008110778871923685,-0.005071325693279505,2.755397081375122,-0.05594521760940552,0.0020852111047133803,-0.0003982707276009023,RTL,100122.0,0.0,-10.0,-1032.0,-54.0,5.0,1.5,-35.36402885,149.16561895,49993.0,4.5,7.0,-6.0
04:39:34,-0.00013686297461390495,-0.0054395709885284305,2.7546603679656982,-0.02615775167942047,-0.0011238795705139637,0.0003912913962267339,RTL,90277.0,-1.0,1.75,-1035.5,-23.5,2.25,2.25,-35.364028725000004,149.16561925,50164.75,3.0,4.5,-34.0
04:39:35,0.0002228492230642587,-0.0038820006884634495,2.7545565366744995,-0.1800862019881606,0.0003210105933248997,0.00048629799857735634,RTL,90277.0,0.0,-5.5,-981.0,-177.5,3.5,2.5,-35.3640287,149.16561975000002,50771.5,1.5,1.5,-48.5
04:39:37,-0.002261537592858076,-0.005121487425640225,2.7552433013916016,-0.6311445236206055,-0.002969144028611481,0.001566561113577336,RTL,90277.0,0.0,-30.0,-994.5,-628.0,0.5,3.0,-35.36402855,149.1656201,51135.5,1.5,-1.0,3.5
04:39:38,0.007467339964932762,-0.005243124673143029,2.7548025250434875,0.17397438548505306,0.0010913643636740744,-0.0017109787731897086,RTL,200.0,-0.25,7.5,-1013.0,176.25,4.0,0.5,-35.364028425,149.165620325,51117.5,0.0,-3.5,-1.25
04:39:39,0.006175255170091987,-0.004343705251812935,2.754459500312805,-0.04732425510883331,-0.001614175969734788,0.0005636214045807719,RTL,200.0,0.0,-8.0,-1034.0,-45.0,1.5,2.5,-35.3640284,149.16562055,51367.5,-0.5,-5.0,-43.0
