time_stamp,RTL_ALT,chan4_raw,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,lat,lon,relative_alt,vx,vy,vz,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
14:08:59,1500.0,1500.0,-63.833333333333336,148.83333333333334,-984.0,-19.0,0.8333333333333334,-7.5,AUTO,-35.36273198333333,149.1650898,50041.0,144.66666666666666,662.8333333333334,-3.3333333333333335,-0.13396494338909784,-0.062245976800719895,3.082696715990702,-0.019664633087813854,-0.0013930534866328041,-0.008181631535990164
14:09:01,1500.0,1500.0,-73.0,155.0,-989.0,204.0,-6.0,0.0,AUTO,-35.3626967,149.1652844,49976.0,153.0,665.0,0.0,-0.1413242220878601,-0.05938325822353363,3.080822706222534,0.2013774961233139,-0.008157070726156235,-0.0015231119468808174
14:09:03,1500.0,1500.0,-46.0,134.0,-972.0,140.0,-4.0,8.0,AUTO,-35.3626688,149.1654323,49978.0,153.0,663.0,0.0,-0.1390344202518463,-0.06347738206386566,3.081378936767578,0.14117930829524994,-0.006467161700129509,0.007922258228063583
14:09:09,1500.0,1500.0,-146.0,-44.5,-983.0,-12.0,-8.0,-1.5,AUTO,-35.36258675,149.16586325,49993.0,147.5,656.0,-1.0,0.04735519364476204,-0.13997694104909897,1.619438350200653,-0.014562144875526428,-0.009979389607906342,-0.003015204449184239
14:09:11,1500.0,1500.0,-144.5,-38.5,-986.5,82.5,29.5,-3.5,AUTO,-35.362559149999996,149.16600925,49990.0,151.0,654.5,-0.5,0.048754600808024406,-0.14224563539028168,1.6197847127914429,0.08047974482178688,0.02744948584586382,-0.0042182812467217445
14:09:13,1500.0,1500.0,-141.0,-56.0,-990.0,-223.0,-19.0,34.0,AUTO,-35.3625292,149.166164,49986.0,149.0,655.0,-1.0,0.04654747247695923,-0.14172899723052979,1.6199324131011963,-0.22484883666038513,-0.02161860093474388,0.03321239352226257
14:09:15,1500.0,1500.0,-144.5,-49.5,-988.5,-104.5,19.0,-7.0,AUTO,-35.362502649999996,149.1663002,49983.0,146.0,659.5,-0.5,0.0508322361856699,-0.14862394332885742,1.6195563673973083,-0.10747373290359974,0.017650079214945436,-0.00791090470738709
14:09:17,1500.0,1496.0,-152.5,-41.75,-992.75,14.5,18.0,10.75,AUTO,-35.3624766,149.16643723333334,49990.0,146.66666666666666,662.0,-0.6666666666666666,0.04929229865471522,-0.14538459976514181,1.6192206144332886,-0.0020830382903416953,0.023295607107381027,0.004360116203315556
14:09:21,1500.0,1500.0,-134.66666666666666,-60.333333333333336,-979.0,-101.66666666666667,46.666666666666664,30.0,AUTO,-35.3624203,149.1667336,50090.0,132.0,594.5,-1.0,0.06378265284001827,-0.0639948882162571,1.6251760721206665,-0.31909385696053505,0.0468265675008297,0.05003638006746769
14:09:28,1500.0,1500.0,-49.166666666666664,-2.8333333333333335,-1013.1666666666666,624.6666666666666,81.66666666666667,-11.666666666666666,AUTO,-35.36239161666667,149.16689621666666,50022.833333333336,42.5,210.66666666666666,2.3333333333333335,0.07552808274825414,0.1035333586235841,1.6357048153877258,0.6236499945322672,0.08021575957536697,-0.013190915885691842
14:09:30,1500.0,1500.0,24.666666666666668,-11.0,-1009.5,-12.0,39.0,460.5,AUTO,-35.36239401666667,149.16690956666665,49979.666666666664,-49.833333333333336,-98.83333333333333,3.8333333333333335,0.09088872683544953,0.17522363116343817,1.8199835220972698,-0.013362949093182882,0.037140203174203634,0.4592390072842439
14:09:32,1500.0,1500.0,4.333333333333333,-90.83333333333333,-1005.3333333333334,0.16666666666666666,15.5,724.0,AUTO,-35.36241535,149.16685675,49928.333333333336,-148.83333333333334,-380.3333333333333,1.0,0.19929890086253485,-0.030379148665815592,0.08075149854024251,-0.002784010022878647,0.013555773165232191,0.7225720783074697
14:09:48,1500.0,1437.6666666666667,-122.66666666666667,-99.5,-991.6666666666666,2.8333333333333335,10.5,-86.16666666666667,AUTO,-35.36280476666666,149.16579549999997,50028.0,-279.1666666666667,-621.6666666666666,2.3333333333333335,0.10403874392310779,-0.12013362596432368,-2.1342312892278037,0.0014605413501461346,0.008536970514493683,-0.08788397101064523
14:10:04,1500.0,1290.0,60.5,-69.5,-995.3333333333334,-449.0,9.666666666666666,-686.8333333333334,AUTO,-35.36309145,149.1650248,49990.666666666664,-156.66666666666666,-366.3333333333333,-1.1666666666666667,-0.05830683885142207,0.0558774716531237,2.495019515355428,-0.45616742099324864,0.007575866688663761,-0.6892542243003845
14:10:06,1500.0,1500.0,44.833333333333336,-31.333333333333332,-1005.5,-436.5,-19.5,22.833333333333332,AUTO,-35.36311235,149.1649667833333,49952.833333333336,-53.333333333333336,-168.16666666666666,-3.0,-0.09244737898310025,-0.01660982888036718,2.0504860877990723,-0.4367158313592275,-0.02234586173047622,0.02169807559888189
14:10:08,1500.0,1500.0,4.857142857142857,-12.714285714285714,-1000.4285714285714,-170.28571428571428,10.571428571428571,-1.8571428571428572,AUTO,-35.363118885714286,149.16494645714286,49972.0,12.714285714285714,-13.571428571428571,-1.5714285714285714,-0.04781415446528366,-0.023106784027601992,2.065848180225917,-0.1705121642776898,0.008103071745218975,-0.003275156694663955
14:10:10,1500.0,1500.0,-3.1666666666666665,-0.8333333333333334,-998.5,250.66666666666666,31.333333333333332,6.166666666666667,AUTO,-35.363118316666664,149.16494733333334,49979.0,12.333333333333334,8.666666666666666,-1.3333333333333333,0.01675346354022622,0.011971622821874917,2.065248131752014,0.2518300265073776,0.029120367912886042,0.005063348954233031
14:10:12,1500.0,1500.0,2.4,-10.4,-1003.4,-171.6,-20.6,3.4,AUTO,-35.36311782,149.16494678,49984.6,4.0,-18.4,0.2,-0.0052383746020495895,-0.00025785802281461654,2.065718412399292,-0.17218054234981536,-0.02393560130149126,0.0018989094533026218
