,WPNAV_SPEED,WPNAV_SPEED_DN,H_COL_LAND_MIN,ATC_ANG_LIM_TC,FENCE_MARGIN,WPNAV_SPEED_UP,RTL_SPEED,AROT_TARG_SP,CAM_DURATION,FFT_NUM_FRAMES,PILOT_TKOFF_ALT,IM_STB_COL_1,IM_STB_COL_4,ACRO_Y_EXPO,ACRO_RP_EXPO,PILOT_Y_EXPO,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,FHLD_BRAKE_RATE,H_CYC_MAX,IM_STB_COL_2,IM_STB_COL_3,PSC_POSZ_P,ADSB_LIST_ALT,CHUTE_ALT_MIN
09:48:53.295,420.0,440.0,-4.9,0.5,1.0,260.0,1150.0,1400.0,0.0,0.0,220.0,31.0,32.0,-1.0,-0.5,-0.5,106.0,0.0,1.0,1300.0,1.0,65.0,1.0,0.0,13747.0
09:48:57.163,720.0,50.0,-2.6,0.5,1.0,610.0,1750.0,950.0,0.0,0.0,160.0,4.0,16.0,-1.0,-0.5,-0.5,63.0,0.0,1.0,1300.0,47.0,42.0,1.0,0.0,13747.0
09:49:01.122,1020.0,390.0,-3.4,0.5,1.0,510.0,650.0,1050.0,0.0,0.0,940.0,38.0,4.0,-1.0,-0.5,-0.5,40.0,0.0,1.0,2100.0,19.0,8.0,1.0,0.0,30945.0
09:49:05.053,270.0,90.0,-2.6,0.5,1.0,760.0,950.0,950.0,0.0,0.0,110.0,34.0,2.0,-1.0,-0.5,-0.5,61.0,0.0,1.0,4500.0,16.0,41.0,1.0,0.0,13035.0
09:49:08.944,120.0,430.0,-4.4,0.5,1.0,410.0,900.0,1850.0,0.0,0.0,340.0,38.0,63.0,-1.0,-0.5,-0.5,27.0,0.0,1.0,400.0,28.0,51.0,1.0,0.0,9382.0
09:49:13.274,370.0,90.0,-0.6,0.5,1.0,210.0,750.0,1300.0,0.0,0.0,80.0,62.0,38.0,-1.0,-0.5,-0.5,194.0,0.0,1.0,3500.0,8.0,2.0,1.0,0.0,1627.0
09:49:17.115,720.0,20.0,-1.8,0.5,1.0,410.0,450.0,1850.0,0.0,0.0,780.0,12.0,6.0,-1.0,-0.5,-0.5,47.0,0.0,1.0,1900.0,11.0,59.0,1.0,0.0,7829.0
09:49:21.059,1170.0,400.0,-2.6,0.5,1.0,210.0,850.0,950.0,0.0,0.0,180.0,88.0,57.0,-1.0,-0.5,-0.5,181.0,0.0,1.0,3300.0,3.0,42.0,1.0,0.0,12834.0
09:49:24.936,670.0,400.0,-0.2,0.5,1.0,260.0,850.0,1500.0,0.0,0.0,870.0,44.0,69.0,-1.0,-0.5,-0.5,97.0,0.0,1.0,200.0,59.0,13.0,1.0,0.0,8000.0
09:49:29.430,1220.0,90.0,-3.4,0.5,1.0,510.0,100.0,1250.0,0.0,0.0,130.0,81.0,24.0,-1.0,-0.5,-0.5,46.0,0.0,1.0,3000.0,50.0,21.0,1.0,0.0,12013.0
09:49:33.321,1270.0,400.0,-1.5,0.5,1.0,210.0,250.0,1050.0,0.0,0.0,80.0,8.0,12.0,-1.0,-0.5,-0.5,186.0,0.0,1.0,700.0,25.0,41.0,1.0,0.0,22519.0
09:49:37.525,120.0,50.0,-4.4,0.5,1.0,760.0,1250.0,900.0,0.0,0.0,670.0,39.0,100.0,-1.0,-0.5,-0.5,117.0,0.0,1.0,3400.0,38.0,11.0,1.0,0.0,13244.0
09:49:41.427,1070.0,160.0,-1.5,0.5,1.0,260.0,450.0,1100.0,0.0,0.0,240.0,2.0,6.0,-1.0,-0.5,-0.5,63.0,0.0,1.0,800.0,39.0,15.0,1.0,0.0,5268.0
09:49:45.298,720.0,80.0,-4.6,0.5,1.0,510.0,1150.0,1100.0,0.0,0.0,340.0,56.0,24.0,-1.0,-0.5,-0.5,66.0,0.0,1.0,3500.0,74.0,3.0,1.0,0.0,11747.0
09:49:49.195,1920.0,20.0,-4.8,0.5,1.0,260.0,450.0,1250.0,0.0,0.0,890.0,38.0,29.0,-1.0,-0.5,-0.5,191.0,0.0,1.0,500.0,11.0,4.0,1.0,0.0,3948.0
09:49:53.135,420.0,120.0,-4.6,0.5,1.0,410.0,350.0,1050.0,0.0,0.0,670.0,35.0,52.0,-1.0,-0.5,-0.5,42.0,0.0,1.0,3600.0,21.0,10.0,1.0,0.0,19871.0
09:49:57.064,670.0,70.0,-4.4,0.5,1.0,410.0,1000.0,950.0,0.0,0.0,80.0,37.0,82.0,-1.0,-0.5,-0.5,122.0,0.0,1.0,2600.0,31.0,2.0,1.0,0.0,22491.0
09:50:00.988,70.0,120.0,-4.4,0.5,1.0,60.0,1900.0,1550.0,0.0,0.0,640.0,50.0,63.0,-1.0,-0.5,-0.5,154.0,0.0,1.0,1800.0,82.0,2.0,1.0,0.0,939.0
09:50:05.302,70.0,220.0,-3.4,0.5,1.0,210.0,250.0,900.0,0.0,0.0,100.0,26.0,6.0,-1.0,-0.5,-0.5,58.0,0.0,1.0,3300.0,87.0,92.0,1.0,0.0,7592.0
09:50:09.142,620.0,200.0,-1.1,0.5,1.0,210.0,250.0,1800.0,0.0,0.0,60.0,35.0,47.0,-1.0,-0.5,-0.5,34.0,0.0,1.0,200.0,37.0,10.0,1.0,0.0,2033.0
09:50:13.022,120.0,480.0,-2.1,0.5,1.0,410.0,350.0,1400.0,0.0,0.0,500.0,50.0,76.0,-1.0,-0.5,-0.5,76.0,0.0,1.0,1300.0,24.0,75.0,1.0,0.0,991.0
09:50:16.896,770.0,140.0,-1.5,0.5,1.0,960.0,450.0,1250.0,0.0,0.0,570.0,11.0,82.0,-1.0,-0.5,-0.5,81.0,0.0,1.0,1300.0,4.0,16.0,1.0,0.0,3662.0
09:50:21.293,70.0,480.0,-1.5,0.5,1.0,60.0,650.0,1850.0,0.0,0.0,220.0,64.0,24.0,-1.0,-0.5,-0.5,146.0,0.0,1.0,4500.0,92.0,4.0,1.0,0.0,2044.0
09:50:25.392,1020.0,500.0,-4.2,0.5,1.0,510.0,450.0,1550.0,0.0,0.0,550.0,45.0,55.0,-1.0,-0.5,-0.5,56.0,0.0,1.0,900.0,69.0,80.0,1.0,0.0,7498.0
09:50:29.246,670.0,120.0,-4.9,0.5,1.0,660.0,500.0,1950.0,0.0,0.0,210.0,28.0,70.0,-1.0,-0.5,-0.5,129.0,0.0,1.0,1000.0,1.0,38.0,1.0,0.0,12389.0
09:50:33.120,520.0,170.0,-4.2,0.5,1.0,60.0,1050.0,950.0,0.0,0.0,770.0,29.0,29.0,-1.0,-0.5,-0.5,191.0,0.0,1.0,1500.0,11.0,35.0,1.0,0.0,2994.0
09:50:37.163,720.0,20.0,-0.9,0.5,1.0,410.0,1650.0,1550.0,0.0,0.0,510.0,74.0,15.0,-1.0,-0.5,-0.5,50.0,0.0,1.0,700.0,29.0,15.0,1.0,0.0,27872.0
09:50:41.061,1870.0,80.0,-3.9,0.5,1.0,60.0,1150.0,1050.0,0.0,0.0,80.0,41.0,61.0,-1.0,-0.5,-0.5,56.0,0.0,1.0,200.0,94.0,98.0,1.0,0.0,1127.0
09:50:44.957,1170.0,140.0,-4.8,0.5,1.0,510.0,700.0,1100.0,0.0,0.0,420.0,86.0,4.0,-1.0,-0.5,-0.5,176.0,0.0,1.0,500.0,16.0,10.0,1.0,0.0,18198.0
09:50:49.344,1520.0,30.0,-0.8,0.5,1.0,60.0,600.0,1850.0,0.0,0.0,440.0,16.0,74.0,-1.0,-0.5,-0.5,38.0,0.0,1.0,200.0,24.0,37.0,1.0,0.0,12869.0
