time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,VFR_HUD_alt,EK2_ALT_SOURCE
09:50:29,1500.0,-0.00869305757805705,-0.007488258648663759,-1.7019159197807312,0.01174868643283844,0.005021291202865541,-0.0007894724840298295,621045.0,-35.362999,149.16467075,37116.0,-8.0,-14.5,-97.5,-1.0,0.0,-1045.5,16.5,7.5,2.5,AUTO,621.0449829101562,0.0
09:50:31,1500.0,0.03994484059512615,-0.007889756932854652,-1.7016460299491882,0.037777187302708626,-0.002099698700476438,0.00044412584975361824,623780.0,-35.362998399999995,149.16466785,39851.5,8.0,-22.5,-148.0,-1.0,-4.5,-1000.0,41.5,0.5,3.5,AUTO,623.7799682617188,0.0
09:50:33,1500.0,-0.03577644191682339,-0.0036623847554437816,-1.743674397468567,-0.11637293547391891,-0.015463875606656075,-0.023760835640132427,626810.0,-35.3629879,149.16466075,42887.5,59.5,-39.0,-147.0,4.5,-18.5,-1008.5,-111.5,-12.5,-19.5,AUTO,626.8099975585938,0.0
09:50:35,1500.0,-0.12201123312115669,0.03988181613385677,-1.8148301839828491,0.0774787925183773,0.046966684982180595,-0.03635450918227434,629820.0,-35.3629921,149.16465490000002,45894.0,-140.5,16.5,-136.5,-18.5,19.5,-1000.5,81.0,49.0,-32.0,AUTO,629.8200073242188,0.0
09:50:37,1500.0,-0.03757756925188005,0.021079441532492638,-1.7353702187538147,-0.25613758713006973,-0.12708908692002296,0.23926804214715958,632695.0,-35.3630172,149.16467505,48773.0,-98.5,153.0,-119.0,11.5,39.0,-877.5,-252.0,-123.5,242.5,ALT_HOLD,632.6949768066406,0.0
09:50:39,1500.0,-0.0010438840836286545,-0.004107663640752435,-1.6817355751991272,0.4428519457578659,-0.0018644258379936218,-0.017047692090272903,631495.0,-35.36303855,149.1647064,47571.0,-133.0,130.5,199.5,6.0,1.0,-972.0,441.5,1.0,-13.0,ALT_HOLD,631.4949951171875,0.0
09:50:41,1500.0,-0.015009753871709108,-0.0021021366119384766,-1.6847394704818726,-0.7771345004439354,0.004674995900131762,-0.022173194214701653,627630.0,-35.36305275,149.16473105,43701.5,-41.0,90.0,169.0,14.0,43.0,-999.0,-769.0,7.0,-18.0,AUTO,627.6299743652344,0.0
09:50:43,1500.0,0.018875479698181152,-0.04242977872490883,-1.6861745715141296,0.6436591446399689,0.03585326299071312,-0.00044079439248889685,625880.0,-35.363052999999994,149.16474035,41957.0,1.5,-20.5,19.0,1.0,23.0,-1085.5,647.5,38.5,3.0,AUTO,625.8799743652344,0.0
09:50:45,1500.0,-0.010673391399905086,0.005095561733469367,-1.6549850106239319,0.29040253907442093,0.002782088122330606,0.27977610751986504,626330.0,-35.3630481,149.1647331,42405.0,-2.0,-33.0,-41.0,-4.0,7.0,-999.0,293.0,5.0,283.0,AUTO,626.3299865722656,0.0
09:50:47,1500.0,0.0031882423209026456,-0.06743193790316582,-0.8564206659793854,0.107673698104918,-0.02293239440768957,-0.08317425474524498,627300.0,-35.363043649999994,149.1647248,43377.0,38.0,-70.5,-67.5,-16.0,-6.0,-1034.5,110.5,-20.0,-79.0,AUTO,627.2999877929688,0.0
09:56:24,1500.0,0.005436113104224205,0.004428580868989229,-0.8934259414672852,0.0006047610659152269,0.0007416982552967966,0.0005925484001636505,583815.0,-35.3629842,149.1646622,0.0,-1.0,4.0,-9.0,0.0,-0.5,-1000.0,1.0,1.5,1.5,ALT_HOLD,583.8150024414062,0.0
