time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,chan4_raw,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,MODE
17:08:01,1500.0,-0.06077145226299763,0.012375085148960352,-1.1742616891860962,0.5810698047280312,-0.027138755656778812,0.011555667966604233,1500.0,90.0,-15.0,-1002.0,581.0,-25.5,13.0,-35.362413200000006,149.16686775,50038.0,189.0,318.5,3.0,AUTO
17:08:03,1500.0,-0.05199042148888111,-0.15623871237039566,-1.5804194211959839,-0.08670972287654877,-0.0508449412882328,-0.833085685968399,1292.0,19.5,-29.0,-1009.5,-87.5,-48.5,-831.0,-35.3623901,149.1669126,49991.0,65.0,50.5,1.5,AUTO
17:08:05,1500.0,0.2040947824716568,-0.01797609298955649,-3.042440414428711,0.06414999067783356,0.026565782725811005,-0.6982194185256958,1292.0,22.0,-48.0,-1016.5,67.0,27.5,-696.0,-35.3623879,149.1668892,49926.5,-23.0,-266.0,2.0,AUTO
17:08:07,1500.0,0.2007000371813774,0.08016064018011093,2.9936050176620483,0.08097326010465622,-0.0036983739992138,0.002321045147255063,1500.0,56.0,-99.0,-995.0,83.0,-2.5,4.0,-35.362396649999994,149.16680359999998,49914.5,-49.5,-494.5,0.0,AUTO
17:08:09,1500.0,0.16868724673986435,0.08718350529670715,2.997853398323059,-0.030382294207811356,0.0036749024875462055,-0.002899165963754058,1500.0,81.5,-123.5,-993.0,-28.0,5.0,-1.0,-35.36240855,149.166675,49944.0,-69.0,-651.5,-6.5,AUTO
17:08:11,1500.0,0.1237746998667717,0.08844497054815292,2.999326467514038,-0.03587367199361324,0.007358885835856199,-0.006338366540148854,1500.0,85.5,-127.0,-980.0,-33.5,8.5,-4.5,-35.3624221,149.16652665,50046.0,-73.0,-681.0,-3.5,AUTO
17:08:13,1500.0,0.14309942722320557,0.08769473060965538,2.9997081756591797,0.014333995059132576,-0.0023146718740463257,0.00154112558811903,1500.0,74.5,-109.5,-977.5,16.5,-1.0,3.0,-35.36243585,149.16637745,49991.5,-75.0,-691.0,1.5,AUTO
17:08:15,1500.0,-0.0308958999812603,0.15521350502967834,1.8220303058624268,-0.015006111934781075,-0.0020394050516188145,-0.7090825140476227,1327.0,157.0,37.5,-984.5,-12.5,-0.5,-707.0,-35.362450300000006,149.16622665,50008.5,-81.5,-686.5,0.0,AUTO
17:08:17,1500.0,-0.1497892215847969,0.058491941541433334,0.8146381974220276,0.025423046201467514,-0.024108261801302433,0.1053083948791027,1500.0,58.0,148.5,-998.5,28.0,-22.0,106.5,-35.36246445,149.1660764,50001.0,-77.0,-685.0,0.5,AUTO
17:08:19,1500.0,-0.13885335624217987,0.06133065186440945,0.8504101634025574,0.022505220025777817,0.01572552975267172,-0.0024726834963075817,1500.0,52.0,140.5,-978.5,25.0,17.0,-0.5,-35.3624775,149.16592585,50017.0,-74.5,-676.5,0.5,AUTO
17:08:21,1500.0,-0.1377348005771637,0.0701243244111538,0.8499748408794403,-0.07606500387191772,0.014953605830669403,0.00131798698566854,1500.0,56.5,142.5,-988.0,-73.0,16.0,3.0,-35.36249075,149.16577734999998,50001.0,-81.5,-675.0,0.5,AUTO
17:08:23,1500.0,-0.13435889035463333,0.058409832417964935,0.8523828983306885,0.03347832337021828,-0.061469171196222305,-0.0009837464895099401,1500.0,66.0,145.0,-1001.5,36.0,-59.5,1.0,-35.36250485,149.1656285,49999.5,-85.0,-677.5,-1.0,AUTO
17:08:25,1500.0,-0.082896638661623,-0.020053850952535868,0.860744833946228,-0.3844452500343323,-0.03181329555809498,-0.012007804121822119,1500.0,50.0,95.5,-989.0,-382.5,-29.5,-10.0,-35.362518550000004,149.1654889,50097.0,-68.0,-571.5,0.0,AUTO
17:08:27,1500.0,0.0016130530275404453,-0.061415597796440125,0.45996081829071045,0.0060997456312179565,0.027506262063980103,-0.8392617106437683,1174.0,-2.5,107.5,-990.0,11.5,28.5,-836.5,-35.362528100000006,149.165386,50033.0,-36.5,-354.0,4.0,AUTO
17:08:29,1500.0,0.06691961735486984,0.0449002031236887,-1.0051680505275726,0.546860009431839,-0.028743450064212084,-0.7272852063179016,1174.0,-32.5,37.0,-1003.0,550.5,-26.5,-725.0,-35.3625327,149.1653327,49985.0,-11.5,-137.5,0.5,AUTO
17:08:31,1500.0,0.012494327733293176,0.026274630799889565,-1.2803227305412292,0.1953643634915352,-0.01984946895390749,0.015391213353723288,1500.0,-1.0,-7.5,-1006.0,196.5,-17.5,17.0,-35.36253325,149.16531924999998,49986.0,-1.0,-17.5,0.0,AUTO
17:08:33,1500.0,-0.021818197332322598,-0.005553099676035345,-1.2732242941856384,-0.05632872134447098,-0.02871740353293717,-0.0021632331772707403,1500.0,0.0,12.0,-991.0,-51.5,-27.0,0.0,-35.36253245,149.1653199,50002.0,-12.5,-4.5,0.0,AUTO
17:08:35,1500.0,0.008752607507631183,0.007901547476649284,-1.270412564277649,0.550486758351326,-0.008684275497216731,-0.003544877516105771,1500.0,-2.5,17.0,-1000.5,552.0,-7.0,-1.5,-35.3625326,149.16531750000001,50000.5,-4.5,-19.5,0.0,AUTO
17:08:37,1500.0,-0.009597699623554945,-0.022242228500545025,-1.2701058387756348,-0.5520907342433929,-0.009150792378932238,0.003355959663167596,1500.0,1.0,-19.5,-1000.5,-550.0,-7.0,5.0,-35.3625331,149.16531865000002,50002.0,-4.5,5.5,0.0,AUTO
