time_stamp,RTL_ALT,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz
05:43:10,94959.0,RTL,-0.001097213287721388,-0.003511998220346868,-0.5809232443571091,-0.0014333772123791277,0.0005352073640096933,0.012753886403515935,0.0,0.0,-1000.0,0.75,1.25,14.0,-35.3624982,149.16479825,58034.25,-3.5,-2.0,-151.0
05:43:11,94959.0,RTL,-0.00038870986099937,-0.0036619415041059256,-0.5662948787212372,0.0012238867348060012,-0.0015703238314017653,0.010761690326035023,0.0,0.0,-1000.5,3.0,0.0,12.0,-35.3624982,149.16479805,59976.0,-3.0,-1.0,-151.0
05:43:13,94959.0,RTL,-0.0004815457359654829,-0.003502653678879142,-0.5473507940769196,-0.000815059058368206,-0.00018461857689544559,0.00784395169466734,0.0,0.0,-1000.0,1.0,1.0,9.0,-35.3624982,149.1647979,63083.0,-3.0,0.0,-151.0
05:43:15,162885.5,RTL,0.00011344800259394106,-0.003670517005957663,-0.5330515801906586,0.0010322992457076907,-0.0014045441639609635,0.006836528657004237,0.0,0.0,-1000.0,2.5,0.0,7.5,-35.3624982,149.1647978,66197.0,-3.0,0.0,-151.0
05:43:17,230812.0,RTL,0.00044379230530466884,-0.003580699907615781,-0.5208018124103546,-0.0006874880054965615,-0.0002746763057075441,0.0055718503426760435,0.0,0.0,-1000.0,1.5,1.0,6.5,-35.3624983,149.1647977,69303.0,-2.0,0.0,-151.0
05:43:19,230812.0,RTL,0.0004529509897110984,-0.003691094694659114,-0.5100441873073578,0.0006859449204057455,0.0008286591619253159,0.005183888250030577,0.0,0.0,-999.5,2.5,2.0,6.5,-35.3624983,149.1647977,72409.0,-2.0,0.0,-151.0
05:43:20,139706.0,RTL,0.0006569727265741676,-0.0036169152590446174,-0.5065204501152039,-6.951100658625364e-06,0.000175982597284019,0.0044588577293325216,0.0,0.0,-1000.0,1.5,1.25,5.5,-35.3624983,149.16479767500002,73576.0,-2.0,0.0,-151.0
05:43:21,139706.0,RTL,0.0011008871078956872,-0.003487636800855398,-0.5003287196159363,-0.0005666374927386642,-0.00019686506129801273,0.0053942217491567135,0.0,0.0,-1000.0,1.0,1.0,6.5,-35.3624983,149.1647976,75514.0,-2.0,0.0,-151.0
05:43:23,139706.0,RTL,0.0008756012248340994,-0.0039169896626845,-0.49201826751232147,4.266086034476757e-05,0.0007137550273910165,0.0034187696874141693,0.0,0.0,-1000.0,2.0,1.5,4.5,-35.3624983,149.1647976,78621.0,-1.0,0.0,-151.0
05:43:25,105032.0,RTL,0.0011063168058171868,-0.003761955304071307,-0.48516885936260223,-0.0009154402650892735,0.0007310593500733376,0.002096069627441466,0.0,0.0,-1000.0,1.0,2.0,3.5,-35.3624983,149.1647976,81729.0,-1.0,1.0,-151.0
