time_stamp,chan4_raw,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,RTL_ALT
14:58:13,1500.0,-93.0,114.0,-981.5,-52.0,-29.5,72.5,AUTO,-0.12451856583356857,-0.10892263054847717,2.0701630115509033,-0.054878512397408485,-0.031659770756959915,0.0714314840734005,-35.36348165,149.16594320000002,50012.5,558.0,401.0,1.0,1500.0
14:58:15,1500.0,-89.5,115.5,-979.5,19.0,7.5,-4.5,AUTO,-0.12309323623776436,-0.09282509982585907,2.106035351753235,0.016792078502476215,0.00609251344576478,-0.005605472717434168,-35.36338245,149.16603320000002,50011.5,546.5,411.0,0.0,1500.0
14:58:17,1500.0,-89.5,125.5,-988.5,3.0,-4.5,-6.0,AUTO,-0.12822378426790237,-0.08841308951377869,2.1056517362594604,0.0008840393275022507,-0.005987683543935418,-0.007854978437535465,-35.363283949999996,149.16612279999998,50003.5,548.0,400.0,1.0,1500.0
14:58:19,1500.0,-98.5,126.5,-992.0,-2.5,3.5,-1.5,AUTO,-0.12971007823944092,-0.08885728940367699,2.1061331033706665,-0.004589988966472447,0.0018716601189225912,-0.0028527434333227575,-35.3631853,149.1662106,49982.0,551.5,398.5,-0.5,1500.0
14:58:21,1500.0,-90.0,120.5,-989.0,-21.5,-12.5,3.0,AUTO,-0.1251831129193306,-0.09230192378163338,2.107880115509033,-0.023657086305320263,-0.014262161450460553,0.002193427411839366,-35.3630862,149.16629865,49983.0,553.0,399.5,-1.5,1500.0
14:58:23,1692.0,-13.5,160.0,-992.5,49.5,-19.0,711.5,AUTO,-0.1524767279624939,-0.006985455984249711,2.6610288619995117,0.0475226566195488,-0.021573321893811226,0.7103850245475769,-35.36298775,149.16638705,49986.0,551.0,399.5,0.0,1500.0
14:58:25,1500.0,128.0,90.5,-988.5,-30.0,26.0,-97.0,AUTO,-0.08435322716832161,0.13165118545293808,-2.6037791967391968,-0.03177991695702076,0.024777744198217988,-0.09884874895215034,-35.36288965,149.16647505,50000.0,549.5,390.0,1.0,1500.0
14:58:27,1500.0,122.5,108.0,-989.5,86.5,2.0,6.5,AUTO,-0.09483465924859047,0.1262858808040619,-2.634443521499634,0.0845207180827856,-0.0002370653674006462,0.0045324466191232204,-35.3627902,149.16656315,49986.5,562.0,397.5,-1.5,1500.0
14:58:29,1500.0,136.5,89.0,-988.5,-77.0,-8.5,8.0,AUTO,-0.09701879695057869,0.125124491751194,-2.63403058052063,-0.07918417081236839,-0.011092681903392076,0.005672088824212551,-35.3626905,149.16665145,50005.5,554.5,398.5,0.0,1500.0
14:58:31,1500.0,128.5,90.5,-993.0,80.0,-26.0,-4.0,AUTO,-0.09185947850346565,0.12074518576264381,-2.633755087852478,0.07819078443571925,-0.027923931716941297,-0.00569586455821991,-35.3625911,149.16673980000002,49999.5,549.0,400.0,-0.5,1500.0
14:58:33,1500.0,106.0,67.5,-988.0,-338.5,-45.0,-42.0,AUTO,-0.08062388002872467,0.02371045295149088,-2.625516176223755,-0.3389386963099241,-0.04738056845963001,-0.0446452759206295,-35.36249745,149.16682344999998,50081.5,469.0,344.5,-1.0,1500.0
14:58:35,1527.0,72.0,37.5,-1008.5,-741.5,0.5,163.0,AUTO,-0.04559090547263622,-0.060749154537916183,-2.599660634994507,-0.7457055449485779,-0.0017139222472906113,0.16199172288179398,-35.3624282,149.16688715,50036.0,293.5,216.5,3.5,1500.0
14:58:37,1527.0,20.0,6.5,-1007.5,-321.0,-38.5,45.5,AUTO,0.0341922752559185,-0.14381171762943268,-2.5391546487808228,-0.3262003492563963,-0.041142238304018974,0.04438143968582153,-35.36239455,149.1669157,49979.5,92.0,17.5,1.0,1500.0
14:58:39,1500.0,-54.0,-46.0,-1011.0,-85.5,-1.5,-15.5,AUTO,0.01217478746548295,-0.2034372314810753,-2.0014703273773193,-0.08625910431146622,-0.00407869927585125,-0.01701100543141365,-35.3623981,149.16689125,49928.0,-112.5,-239.0,2.5,1500.0
14:58:41,1500.0,-98.0,-60.5,-992.5,-39.5,-38.5,3.5,AUTO,0.06537558510899544,-0.20806029438972473,-2.050758957862854,-0.04196631535887718,-0.04092063754796982,0.0014768759720027447,-35.362430700000004,149.166814,49918.5,-224.5,-445.5,0.5,1500.0
14:58:43,1500.0,-119.5,-67.0,-982.5,-4.0,25.0,-1.5,AUTO,0.07935991138219833,-0.17511796206235886,-2.050926446914673,-0.006714118644595146,0.02291769813746214,-0.003380950423888862,-35.36247925,149.1666985,49959.5,-295.5,-582.5,-4.0,1500.0
14:58:45,1500.0,-130.5,-81.5,-977.0,-27.0,-9.0,3.0,AUTO,0.08355642110109329,-0.12346051633358002,-2.0491710901260376,-0.029574102722108364,-0.01168337685521692,0.0012973714037798345,-35.3625349,149.16656540000002,50052.5,-308.0,-608.0,-2.5,1500.0
14:58:47,1500.0,-130.5,-73.5,-985.0,36.0,-4.5,2.0,AUTO,0.0812993273139,-0.1364552304148674,-2.0497539043426514,0.03390888497233391,-0.0068522709188982844,-8.5409265011549e-06,-35.362590600000004,149.16643095,49997.5,-312.0,-614.0,0.0,1500.0
14:58:49,1449.0,-115.0,-121.0,-998.5,-3.5,-4.0,-200.5,AUTO,0.11708321422338486,-0.10164600238204002,-2.368356943130493,-0.005824974738061428,-0.0066443393006920815,-0.2030911222100258,-35.36264695,149.166296,50000.0,-314.0,-612.5,-1.0,1500.0
14:58:51,1500.0,-69.0,-143.0,-992.5,-46.5,-1.5,20.0,AUTO,0.14039915055036545,-0.06193061172962189,-2.616429328918457,-0.04958164133131504,-0.004121969570405781,0.01850680261850357,-35.3627037,149.166161,50010.0,-309.0,-608.0,0.0,1500.0
14:58:53,1500.0,-67.5,-137.5,-991.0,48.0,-5.0,4.0,AUTO,0.13977162539958954,-0.06904372945427895,-2.6178276538848877,0.04522009566426277,-0.007896995171904564,0.00306352018378675,-35.36275885,149.16602785,49996.0,-307.0,-606.0,0.0,1500.0
14:58:56,1500.0,-70.5,-143.0,-991.5,-16.0,10.0,7.0,AUTO,0.14141900092363358,-0.06815966591238976,-2.617637276649475,-0.018137646839022636,0.008046049857512116,0.005419760127551854,-35.36284275,149.16582745,50008.5,-307.5,-606.0,0.5,1500.0
14:58:58,1500.0,-58.5,-135.0,-985.5,44.0,13.0,6.0,AUTO,0.1410369947552681,-0.06573580577969551,-2.6169846057891846,0.04175178520381451,0.010660371277481318,0.004495662287808955,-35.3628985,149.16569395,50018.0,-308.0,-606.0,0.5,1500.0
14:59:00,1500.0,-70.5,-133.5,-988.5,-82.0,6.5,1.0,AUTO,0.13859834522008896,-0.07240773737430573,-2.61785352230072,-0.0856042243540287,0.004294812912121415,-0.0010368975345045328,-35.362954,149.16556094999999,50008.5,-307.5,-606.0,2.0,1500.0
14:59:02,1441.0,-58.0,-149.5,-985.0,3.5,8.0,-68.5,AUTO,0.15092898905277252,-0.05313911288976669,-2.72774076461792,0.0014079983811825514,0.005892238579690456,-0.07093920931220055,-35.3630101,149.1654278,50017.0,-307.0,-607.0,1.0,1500.0
14:59:04,1500.0,10.5,-171.5,-981.0,-325.5,21.5,35.0,AUTO,0.07148961536586285,0.047944653779268265,-3.1005890369415283,-0.32725061662495136,0.01942431926727295,0.03318325523287058,-35.36306395,149.16529835,50120.5,-270.5,-531.5,0.0,1500.0
14:59:06,1500.0,7.5,-108.5,-1005.5,-729.0,3.5,-9.0,AUTO,-0.02622217033058405,0.07068710774183273,-3.0973094701766968,-0.7334032505750656,0.0009458339773118496,-0.01113243994768709,-35.3631044,149.16519864999998,50060.5,-171.5,-346.0,4.5,1500.0
14:59:08,1500.0,2.0,-20.0,-1017.5,92.0,-5.0,-2.5,AUTO,-0.050511082634329796,0.05810103006660938,-3.096711039543152,0.08584597706794739,-0.007931874599307775,-0.005397387896664441,-35.3631266,149.16514445,49979.5,-74.0,-155.5,0.0,1500.0
14:59:10,1500.0,-0.5,12.5,-1003.5,566.5,-9.5,3.5,AUTO,-0.01529007637873292,0.023839942179620266,-3.096230149269104,0.5641099810600281,-0.013127525802701712,0.002167640719562769,-35.36313375,149.16512835,49969.0,-8.5,-30.0,-1.5,1500.0
14:59:12,1500.0,0.0,-14.0,-997.5,-470.5,11.5,5.5,AUTO,0.0003918277798220515,0.0034208097495138645,-3.095226526260376,-0.47507183253765106,0.009089224506169558,0.004037978011183441,-35.3631347,149.1651279,49988.0,4.5,-3.0,-1.0,1500.0
