,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
16:04:52.573,0.0,0.0,1.0,-79.0,-0.5,730.0,-1.0,-0.5,16.0,50.0,10.0,2400.0,56.0,0.0,73.0,12.0,4.0,0.335,3.0,7.0,0.08,0.0,1.0,-172.0,11.0
16:04:57.352,0.0,0.0,1.0,-99.0,-0.5,20.0,-1.0,-0.5,-113.0,15.0,47.0,1500.0,54.0,0.0,26.0,12.0,9.0,0.53,3.0,10.0,0.13,0.0,1.0,-37.0,-38.0
16:05:01.538,0.0,0.0,1.0,50.0,-0.5,110.0,-1.0,-0.5,-6.0,24.0,6.0,500.0,59.0,0.0,96.0,31.0,3.0,0.57,3.0,8.0,0.15,0.0,1.0,-176.0,-172.0
16:05:06.565,0.0,0.0,1.0,173.0,-0.5,160.0,-1.0,-0.5,-48.0,42.0,53.0,2500.0,161.0,0.0,32.0,41.0,3.0,0.405,3.0,10.0,0.08,0.01,1.0,-109.0,8.0
16:05:11.358,0.0,0.0,1.0,-93.0,-0.5,340.0,-1.0,-0.5,-75.0,63.0,51.0,4200.0,161.0,0.0,57.0,32.0,3.0,0.275,3.0,4.0,0.04,0.0,1.0,-71.0,-50.0
16:05:15.530,0.0,0.0,1.0,-39.0,-0.5,130.0,-1.0,-0.5,-136.0,8.0,28.0,800.0,124.0,0.0,47.0,44.0,6.0,0.225,3.0,5.0,0.13,0.0,1.0,59.0,-137.0
16:05:19.567,0.0,0.0,1.0,-166.0,-0.5,590.0,-1.0,-0.5,-178.0,53.0,8.0,700.0,161.0,0.0,64.0,98.0,6.0,0.255,3.0,5.0,0.04,0.01,1.0,-37.0,11.0
16:05:24.055,0.0,0.0,1.0,-67.0,-0.5,30.0,-1.0,-0.5,-101.0,18.0,35.0,1400.0,86.0,0.0,87.0,2.0,5.0,0.6,3.0,4.0,0.06,0.02,1.0,-164.0,175.0
16:05:29.488,0.0,0.0,1.0,-174.0,-0.5,60.0,-1.0,-0.5,-50.0,24.0,18.0,3800.0,71.0,0.0,80.0,24.0,3.0,0.39,3.0,4.0,0.04,0.01,1.0,-121.0,69.0
16:05:33.962,0.0,0.0,1.0,-79.0,-0.5,110.0,-1.0,-0.5,35.0,13.0,82.0,2400.0,174.0,0.0,50.0,38.0,6.0,0.305,3.0,7.0,0.06,0.01,1.0,-119.0,-26.0
16:05:39.222,0.0,0.0,1.0,-137.0,-0.5,410.0,-1.0,-0.5,-119.0,16.0,10.0,800.0,208.0,0.0,35.0,19.0,7.0,0.6,3.0,4.0,0.18,0.0,1.0,-72.0,-38.0
16:05:43.550,0.0,0.0,1.0,-97.0,-0.5,190.0,-1.0,-0.5,157.0,57.0,67.0,900.0,139.0,0.0,57.0,51.0,4.0,0.315,3.0,3.0,0.1,0.0,1.0,-135.0,-6.0
