time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,MODE
14:09:32,-0.003776826080866158,0.0038542768452316523,0.9891948898633321,0.18756074706713358,0.00019966127971808115,-0.0019045271910727024,1.3333333333333333,8.666666666666666,-1020.0,190.66666666666666,2.6666666666666665,1.0,1500.0,-35.36238963333333,149.16692580000003,27694.333333333332,-1.6666666666666667,3.0,-37.0,BRAKE
14:09:34,-0.009600267861969769,0.00266309455037117,0.9895673195521036,0.0030254671971003213,0.00024070978785554567,0.0007274327799677849,0.0,6.666666666666667,-985.0,7.333333333333333,3.3333333333333335,3.3333333333333335,1500.0,-35.362390266666665,149.1669264,28370.333333333332,4.333333333333333,-1.3333333333333333,-17.0,BRAKE
14:09:36,-0.005074802048814793,0.0019958384024600186,0.9890685677528381,-0.10037468373775482,-0.0015690355406453211,-0.0021075742164005837,0.0,-17.0,-996.0,-101.0,2.0,0.6666666666666666,1500.0,-35.36239066666666,149.1669267,28564.333333333332,8.666666666666666,-4.666666666666667,-3.6666666666666665,ALT_HOLD
14:09:38,0.03131541609764099,0.0005513811192940921,0.9885497093200684,1.1416204571723938,-0.0023030819526563087,-0.0055822964835291105,0.3333333333333333,0.3333333333333333,-891.6666666666666,1136.3333333333333,1.0,-2.6666666666666665,1500.0,-35.36239066666666,149.16692680000003,27693.666666666668,5.0,0.0,153.33333333333334,AUTO
14:09:40,-0.014480546116828918,0.0057180882431566715,0.9897787968317667,0.5948011179765066,0.0038158693350851536,0.0024508479594563446,2.6666666666666665,33.0,-1084.3333333333333,599.0,6.666666666666667,5.0,1500.0,-35.362391800000005,149.1669284,25027.333333333332,6.666666666666667,-1.3333333333333333,31.666666666666668,AUTO
14:09:42,-0.025311393663287163,0.002119036546597878,0.9893071452776591,-0.1990863581498464,-0.004665902350097895,-0.0021617719903588295,0.3333333333333333,-13.333333333333334,-997.0,-198.66666666666666,-1.0,1.0,1500.0,-35.3623929,149.16692926666667,25160.666666666668,20.333333333333332,-13.0,-21.333333333333332,AUTO
14:09:44,-0.003595483023673296,-0.0005153949411275486,0.9895868897438049,0.30293941497802734,0.0008552058134227991,0.00022826661976675192,-0.6666666666666666,10.0,-987.6666666666666,303.0,3.6666666666666665,2.6666666666666665,1500.0,-35.36239243333333,149.1669286,25463.333333333332,21.666666666666668,-11.666666666666666,-2.6666666666666665,AUTO
14:09:46,-0.015870547542969387,0.0018746326289450128,0.9892753760019938,-0.05850346883138021,-0.0006112806343783935,0.0002054817353685697,-0.3333333333333333,5.333333333333333,-1021.6666666666666,-56.666666666666664,2.3333333333333335,2.6666666666666665,1500.0,-35.36239213333334,149.16692853333333,25509.333333333332,18.333333333333332,-9.0,-11.666666666666666,BRAKE
14:09:48,-0.011223393647621075,0.00026526948204264045,0.9890274206797282,-0.1276411165793737,-0.0031661236037810645,-0.0012308883015066385,0.3333333333333333,-14.0,-988.3333333333334,-129.66666666666666,0.0,1.0,1500.0,-35.3623918,149.1669283,25913.666666666668,17.666666666666668,-8.666666666666666,-11.666666666666666,BRAKE
14:09:50,-0.011008605128154159,0.0002449294027731715,0.9892813960711161,0.023069366812705994,0.001149368550007542,0.002301285586630305,-1.0,18.0,-1000.0,25.666666666666668,3.6666666666666665,5.0,1500.0,-35.362391,149.16692766666668,26049.666666666668,15.0,-6.333333333333333,-2.0,ALT_HOLD
14:09:52,-0.014277248769455278,0.00059245001951543,0.9879696766535441,-1.7193130254745483,-0.0025369299886127314,-0.012591570770988861,1.0,-75.33333333333333,-902.3333333333334,-1721.3333333333333,0.6666666666666666,-9.666666666666666,1500.0,-35.36239013333333,149.16692703333334,25184.0,9.333333333333334,-2.6666666666666665,153.66666666666666,AUTO
14:09:54,-0.003587296601229658,0.0013933569037665923,0.9882308046023051,-0.13465193596978983,-0.004221779216701786,0.0006633156444877386,-1.3333333333333333,-24.0,-1081.0,-139.33333333333334,-0.6666666666666666,3.0,1500.0,-35.3623904,149.16692766666668,22535.333333333332,6.0,-1.3333333333333333,29.666666666666668,AUTO
14:09:56,0.020699604724844296,-0.0013680669362656772,0.9896642565727234,0.13214622934659323,0.003005793939034144,0.00043399573769420385,-2.0,12.333333333333334,-998.0,133.0,5.666666666666667,3.0,1500.0,-35.362388599999996,149.16692616666668,22684.0,-2.6666666666666665,3.6666666666666665,-21.666666666666668,AUTO
14:09:58,0.0023278034447381892,0.0030594218987971544,0.9899273713429769,-0.31247800091902417,-0.003508338239043951,0.001966984166453282,0.0,-8.333333333333334,-997.0,-312.0,-0.6666666666666666,4.333333333333333,1500.0,-35.36238803333333,149.16692586666667,22988.666666666668,-12.333333333333334,10.0,-5.666666666666667,BRAKE
14:10:00,0.009377881496523818,0.0031160672660917044,0.9895127216974894,0.42436879376570386,0.0003094973508268595,0.0029824359032015004,0.0,18.666666666666668,-1002.6666666666666,425.3333333333333,3.0,5.0,1500.0,-35.3623886,149.1669266,23080.333333333332,-10.666666666666666,8.333333333333334,-2.0,BRAKE
14:10:02,-0.008283444990714392,0.0008130188992557427,0.9893685976664225,-0.5530556639035543,-0.0016609937883913517,-0.0022284246515482664,0.0,-19.666666666666668,-899.6666666666666,-552.3333333333334,1.6666666666666667,0.6666666666666666,1500.0,-35.36238926666667,149.16692723333333,23082.333333333332,-4.666666666666667,4.0,22.0,ALT_HOLD
14:10:04,0.02361648033062617,0.002045141338991622,0.9882898728052775,-9.369850158691406e-05,-0.002340200124308467,-0.003337475083147486,0.3333333333333333,-44.0,-1095.0,-8.333333333333334,0.6666666666666666,-0.3333333333333333,1500.0,-35.36238886666666,149.1669272,20416.0,-3.0,4.666666666666667,145.33333333333334,AUTO
14:10:06,0.005492704648834963,0.0019214213437711198,0.989935060342153,-0.1010467807451884,-6.000127177685499e-05,-0.0023742273915559053,0.0,-11.0,-1020.3333333333334,-101.66666666666667,2.3333333333333335,0.0,1500.0,-35.3623887,149.1669271,19513.666666666668,-4.333333333333333,5.0,-13.666666666666666,AUTO
14:10:08,0.0013953859452158213,0.0013712693471461535,0.9898526469866434,0.27913373212019604,-0.0016270437433073919,0.0017053519453232486,1.3333333333333333,13.333333333333334,-988.6666666666666,281.0,1.0,3.6666666666666665,1500.0,-35.3623891,149.16692736666664,19904.666666666668,-1.6666666666666667,3.6666666666666665,-13.666666666666666,AUTO
14:10:10,-0.0042672124691307545,0.001445053533340494,0.9892674684524536,-0.3557356148958206,-0.001457810401916504,-0.0018181606816748779,0.6666666666666666,-23.333333333333332,-1002.0,-357.3333333333333,1.0,0.3333333333333333,1500.0,-35.362389533333335,149.16692763333333,20000.666666666668,2.6666666666666665,0.0,2.0,AUTO
14:10:12,-0.0007440275124584635,0.0013028079799065988,0.989423930644989,0.1826236955821514,0.00029008315565685433,-0.0011634786302844684,0.0,10.666666666666666,-1016.0,183.66666666666666,2.3333333333333335,1.3333333333333333,1500.0,-35.3623896,149.1669277,20293.666666666668,4.0,0.0,-32.666666666666664,AUTO
14:10:14,-0.0060058009112253785,0.002188953726241986,0.9895256360371908,0.20788522561391196,7.618094484011333e-05,-0.0004886219976469874,0.0,15.333333333333334,-979.6666666666666,209.66666666666666,2.6666666666666665,1.6666666666666667,1500.0,-35.36238973333334,149.16692793333334,20944.333333333332,6.0,-1.3333333333333333,-12.333333333333334,AUTO
14:10:16,-0.0027251022887260965,0.002297806553542614,0.9897136092185974,0.20132126410802206,0.0015984582714736462,-0.0034709577448666096,0.6666666666666666,-1.3333333333333333,-1022.6666666666666,199.66666666666666,3.6666666666666665,-0.6666666666666666,1500.0,-35.36238993333333,149.16692806666666,20982.666666666668,8.0,-2.6666666666666665,-5.666666666666667,AUTO
14:10:18,-0.015970344965656597,0.002598421492924293,0.9887062907218933,0.04525122795409212,-0.0011102390320350726,0.00015298238334556422,0.0,-0.3333333333333333,-990.0,44.666666666666664,1.3333333333333333,2.0,1500.0,-35.36239053333333,149.16692863333333,21657.333333333332,15.0,-8.0,-47.666666666666664,AUTO
14:10:20,-0.011344690419112643,0.0003509424132062122,0.9889028668403625,0.13420966267585754,-0.0027575900312513113,0.0013779359093556802,-1.3333333333333333,19.666666666666668,-991.6666666666666,137.0,0.3333333333333333,3.3333333333333335,1500.0,-35.3623904,149.1669285,22134.666666666668,16.333333333333332,-9.0,1.6666666666666667,AUTO
14:10:22,0.0026302797972069434,-0.0003347232413943857,0.9890245000521342,0.13290724654992422,-0.00028847006615251303,-0.0019519615064685543,-1.0,1.6666666666666667,-1039.3333333333333,131.33333333333334,2.0,0.0,1500.0,-35.362389433333334,149.1669277,22266.0,10.333333333333334,-4.0,-32.333333333333336,AUTO
14:10:24,0.01076034534101685,-0.00022858663093453893,0.989763617515564,0.154006689786911,0.0011927406303584576,0.00044951518066227436,-1.0,1.6666666666666667,-978.3333333333334,152.0,3.3333333333333335,2.3333333333333335,1500.0,-35.36238816666667,149.16692676666665,23083.666666666668,0.6666666666666666,0.6666666666666666,-23.333333333333332,BRAKE
14:10:26,-0.002227465040050447,0.00244318003145357,0.9895329674084982,-0.21056843797365823,0.0006537418036411206,-0.00030661125977834064,0.0,1.0,-993.6666666666666,-209.33333333333334,3.3333333333333335,1.6666666666666667,1500.0,-35.36238773333333,149.16692656666666,23339.333333333332,-2.3333333333333335,4.0,-5.333333333333333,ALT_HOLD
14:10:28,-0.017247272189706564,0.0007671782514080405,0.9891645113627116,-1.580617109934489,0.0026769424633433423,0.010012994520366192,-1.6666666666666667,-50.666666666666664,-908.3333333333334,-1579.6666666666667,5.333333333333333,12.0,1500.0,-35.36238843333334,149.16692753333334,22486.666666666668,-1.0,6.0,153.33333333333334,AUTO
14:10:30,-0.009290825265149275,0.00292466941755265,0.9887875517209371,-0.5009346206982931,-0.004678872103492419,0.0009279659328361353,-1.3333333333333333,-20.333333333333332,-1083.6666666666667,-502.0,-2.0,2.3333333333333335,1500.0,-35.36238936666666,149.16692916666668,19848.333333333332,0.0,2.0,29.333333333333332,AUTO
14:10:32,0.01565052631000678,0.000218459683007192,0.9895239671071371,0.20763363440831503,7.178199787934621e-05,-0.0024147999938577414,0.0,7.333333333333333,-997.6666666666666,207.33333333333334,2.3333333333333335,0.0,1500.0,-35.362388366666664,149.1669283,19981.333333333332,-3.6666666666666665,4.666666666666667,-22.333333333333332,AUTO
14:10:34,0.006030247701952855,0.0022712290907899537,0.989546000957489,-0.12543319662412009,-0.000489699731891354,-0.0002269413477430741,0.0,4.666666666666667,-990.3333333333334,-123.33333333333333,1.3333333333333333,1.3333333333333333,1500.0,-35.36238803333333,149.16692803333333,20282.0,-9.666666666666666,8.666666666666666,-3.3333333333333335,AUTO
14:10:36,0.0031300835932294526,0.0030384380370378494,0.9899943669637045,0.12529184420903525,0.00409912612910072,-0.001557175690929095,0.6666666666666666,-7.333333333333333,-1017.3333333333334,123.66666666666667,6.333333333333333,0.3333333333333333,1500.0,-35.36238873333333,149.16692863333336,20358.666666666668,-6.0,6.0,-16.0,AUTO
14:10:38,-0.008903659724940857,0.0025853311332563558,0.9889451265335083,0.025665000081062317,-0.0024336243513971567,-0.0011841658658037584,0.0,-2.3333333333333335,-986.0,24.333333333333332,0.3333333333333333,0.6666666666666666,1500.0,-35.362389666666665,149.1669294,21061.666666666668,3.6666666666666665,-1.0,-39.666666666666664,AUTO
14:10:40,-0.004992708408584197,0.0004998944204999134,0.9891872008641561,0.23834051688512167,-0.002301372199629744,-0.0014477420287827651,-0.3333333333333333,23.333333333333332,-992.0,240.66666666666666,0.0,0.6666666666666666,1500.0,-35.36238983333333,149.16692936666666,21436.333333333332,7.0,-3.0,1.3333333333333333,AUTO
14:10:42,0.0033180252260838947,-0.0004081282459083013,0.9894475936889648,-0.08984911441802979,-0.00142015532280008,8.50098052372535e-05,-1.0,-7.0,-1032.3333333333333,-91.0,1.0,1.6666666666666667,1500.0,-35.3623893,149.16692879999997,21591.666666666668,5.0,-0.3333333333333333,-31.666666666666668,AUTO
14:10:44,0.004950916472201546,0.0006316319728891054,0.9892162283261617,-0.1635421266158422,-0.0020711684289077916,0.0008930061012506485,0.0,-5.333333333333333,-962.0,-163.66666666666666,0.0,2.3333333333333335,1500.0,-35.362388566666674,149.1669283,22524.666666666668,-0.3333333333333333,3.0,-32.0,AUTO
14:10:46,0.01072474584604303,0.001716137242813905,0.9890934626261393,0.4999219973882039,0.000533197463179628,-0.0019429061794653535,-0.3333333333333333,21.666666666666668,-1012.0,500.0,3.0,0.0,1500.0,-35.3623883,149.16692813333333,22668.333333333332,-4.0,5.0,2.6666666666666665,AUTO
14:10:48,0.008046243494997421,0.0010365623941955466,0.9887869954109192,-0.06156314412752787,0.0007232495894034704,-1.0046487053235372e-05,0.0,0.0,-1015.3333333333334,-61.0,3.0,1.6666666666666667,1500.0,-35.36238796666667,149.1669279,23152.666666666668,-5.333333333333333,5.666666666666667,-53.0,AUTO
14:10:50,0.00644610496237874,0.0007491357100661844,0.9895855387051901,-0.1400765081246694,-0.00018778268713504076,-0.00030188122764229774,-0.3333333333333333,1.6666666666666667,-980.0,-138.0,2.0,1.0,1500.0,-35.3623876,149.1669275666667,24001.666666666668,-8.0,8.333333333333334,-20.0,BRAKE
14:10:52,0.0012472144638498623,0.003924169189607103,0.9895582596460978,0.18534181515375772,3.7596250573794045e-05,-0.002472708855445186,1.0,-5.0,-1001.0,184.33333333333334,2.0,-0.3333333333333333,1500.0,-35.362388333333335,149.16692833333335,24230.0,-5.333333333333333,6.333333333333333,-5.0,BRAKE
14:10:54,0.022802375877896946,0.00044731364080992836,0.9884888529777527,1.6917513211568196,-0.0012744234409183264,0.0030928438839813075,2.6666666666666665,51.0,-905.3333333333334,1691.3333333333333,1.0,4.666666666666667,1500.0,-35.362390299999994,149.16693046666668,23365.333333333332,-2.3333333333333335,9.666666666666666,154.33333333333334,ALT_HOLD
14:10:56,-0.027686662040650845,0.005272763237978022,0.9884871244430542,0.12461365759372711,-0.007368145006087919,5.298255321880181e-06,-0.3333333333333333,22.333333333333332,-1093.3333333333333,127.33333333333333,-5.0,1.6666666666666667,1500.0,-35.36239320000001,149.16693433333333,20700.333333333332,8.0,-1.6666666666666667,33.666666666666664,AUTO
14:10:58,-0.005577419535256922,-0.00011714390408693968,0.9897168080012003,-0.15725691616535187,-0.0011622127300749223,0.0003149039888133605,-0.6666666666666666,-6.333333333333333,-996.6666666666666,-158.33333333333334,1.0,2.0,1500.0,-35.3623928,149.1669339,20837.0,13.0,-6.666666666666667,-20.333333333333332,AUTO
14:11:00,0.003885404672473669,0.0011681217583827674,0.9894434412320455,0.384774977962176,0.001382301716754834,-0.0012805430451408029,0.0,13.666666666666666,-987.0,383.3333333333333,3.6666666666666665,0.6666666666666666,1500.0,-35.36239226666667,149.1669335,21133.0,7.333333333333333,-2.0,-2.6666666666666665,AUTO
14:11:02,-0.006532083808754881,0.0020568839196736612,0.9895709554354349,-0.23088491956392923,0.0017347811177993815,-0.0003712383331730962,-0.6666666666666666,-2.6666666666666665,-1019.6666666666666,-230.33333333333334,3.3333333333333335,1.3333333333333333,1500.0,-35.36239203333333,149.16693343333333,21175.666666666668,5.0,-1.3333333333333333,-12.333333333333334,AUTO
14:11:04,0.005748548700163762,9.100749351394673e-05,0.9892124533653259,-0.22684737791617712,-0.0028784810565412045,0.001172451574044923,-0.6666666666666666,-7.666666666666667,-988.6666666666666,-227.0,-0.6666666666666666,2.6666666666666665,1500.0,-35.3623912,149.1669327,21806.666666666668,1.0,0.3333333333333333,-37.333333333333336,AUTO
14:11:06,0.009891059094419083,0.0012698958938320477,0.989751915136973,-0.05276554077863693,-0.002991646916295091,-0.00011279193374017875,0.0,-11.333333333333334,-1001.3333333333334,-55.0,-1.0,1.3333333333333333,1500.0,-35.3623906,149.16693213333332,22174.666666666668,-5.666666666666667,5.333333333333333,0.0,BRAKE
14:11:08,0.004521194690217574,0.0013917564259221156,0.9895050128300985,-0.13203142086664835,-0.001894714271960159,-0.0004557707579806447,0.0,4.666666666666667,-1001.3333333333334,-130.0,0.0,1.0,1500.0,-35.3623903,149.16693183333334,22201.666666666668,-8.666666666666666,8.0,-0.6666666666666666,BRAKE
14:11:10,-0.0024629521406798935,0.000646176456939429,0.9893595774968466,-0.04754553238550822,-0.002045188487196962,-0.0008020271779969335,-1.0,6.666666666666667,-894.0,-46.333333333333336,0.0,0.6666666666666666,1500.0,-35.362389766666666,149.16693130000002,22194.0,-5.0,5.0,23.0,ALT_HOLD
14:11:12,0.03307379921898246,-0.0020273531990824267,0.9882390946149826,1.5441631972789764,-0.0022821290185675025,-3.949797246605158e-06,-1.25,79.0,-1119.0,1547.25,-0.5,1.0,1500.0,-35.362387375,149.166928675,19396.0,-1.5,0.75,153.75,AUTO
14:11:14,0.018079162342473865,0.001483836880652234,0.9897750914096832,0.02945598214864731,0.004628458875231445,-0.0013847242225892842,0.25,-3.25,-1019.5,29.5,6.25,0.75,1500.0,-35.362386075,149.166927425,18430.5,-11.75,11.25,-14.25,AUTO
14:11:16,-0.005301099651660479,0.00463876873254776,0.9895754605531693,-0.036545585840940475,-0.002242326212581247,-0.002439756935928017,2.0,-3.75,-986.0,-35.5,0.0,-0.75,1500.0,-35.36238715,149.16692849999998,18808.0,-6.75,6.25,-9.25,AUTO
14:11:19,-0.012764826882630587,0.0012101011234335601,0.9891213774681091,-0.16095686703920364,-0.0008277929737232625,-0.0014443537802435458,0.0,-6.5,-1026.0,-160.0,1.0,0.0,1500.0,-35.3623888,149.1669295,19104.0,12.0,-6.0,-33.0,AUTO
14:11:21,-0.0007121991366147995,-0.00035748083610087633,0.9889348447322845,0.01493382453918457,0.0006159581826068461,-0.0005939132533967495,-0.5,-5.5,-968.5,14.0,2.0,0.5,1500.0,-35.36238835,149.16692905000002,19959.0,11.0,-4.0,-25.0,AUTO
14:11:23,0.0020750192925333977,-0.0001518168137408793,0.9895160794258118,-0.30695425160229206,-0.001994288817513734,-0.00017626327462494373,-1.0,-16.0,-1014.5,-308.0,0.0,1.0,1500.0,-35.362387549999994,149.16692845,20061.0,4.5,0.0,1.5,AUTO
14:11:25,0.013427173718810081,-0.00010655855294317007,0.9887366592884064,0.09566828608512878,0.0005911660264246166,-0.0012785898870788515,-1.0,5.5,-1024.0,96.0,2.0,0.0,1500.0,-35.3623865,149.16692755000003,20679.5,-3.5,5.0,-64.0,AUTO
14:11:27,0.009130693040788174,0.0018636586610227823,0.9888034164905548,0.06375833600759506,-0.0003255579504184425,-0.0012180929770693183,0.0,1.0,-958.0,65.0,1.0,0.5,1500.0,-35.3623862,149.1669274,21769.5,-9.0,9.0,-16.5,AUTO
14:11:29,0.0026250751689076424,0.0020702442852780223,0.9900622367858887,0.1692187488079071,0.0009116382570937276,-0.0014835388865321875,0.5,-2.5,-1034.0,168.5,2.0,0.0,1500.0,-35.36238685,149.16692784999998,21764.5,-4.5,6.5,-4.0,AUTO
14:11:31,-0.01032086368650198,0.0017705955542623997,0.9887494742870331,0.014444388449192047,-0.0015394503134302795,-0.0006317546940408647,1.0,0.5,-972.0,15.5,0.0,0.5,1500.0,-35.362387749999996,149.16692845,22613.5,3.5,0.0,-54.5,BRAKE
14:11:33,-0.014810474589467049,0.0006879259453853592,0.9896401166915894,-0.3621862009167671,-0.0038515961496159434,0.00023968354798853397,0.0,-16.5,-989.0,-362.5,-1.5,1.5,1500.0,-35.3623885,149.16692905000002,23237.0,10.5,-2.5,-10.5,BRAKE
14:11:35,-0.012737513519823551,0.0005346740144887008,0.9895066916942596,-0.5629028975963593,0.0015804845606908202,-0.0011244315246585757,-0.5,-2.5,-819.5,-559.0,3.0,0.0,1500.0,-35.362388249999995,149.166929,23275.0,9.0,-2.0,43.5,ALT_HOLD
14:11:37,-0.013642797712236643,0.0009739991364767775,0.9890508949756622,-0.6895184814929962,-0.000787273165769875,-0.005775330064352602,-1.5,7.0,-1146.5,-683.5,1.0,-4.0,1500.0,-35.3623876,149.1669285,20139.5,0.5,2.5,126.5,AUTO
14:11:39,-0.003930269507691264,0.0029906558338552713,0.9894965291023254,-0.16107766330242157,-0.0006386421155184507,-0.002301394590176642,0.0,-11.0,-1009.5,-161.5,0.5,-0.5,1500.0,-35.3623875,149.1669286,19558.0,0.0,2.0,-21.5,AUTO
14:11:41,-0.008436655858531594,0.0035048192366957664,0.9898018538951874,0.12435238063335419,-0.0013087258557789028,0.0006699451478198171,0.0,15.0,-983.5,127.0,0.0,1.5,1500.0,-35.36238795,149.1669291,19931.5,5.0,-2.0,-8.5,AUTO
14:11:43,-0.0036258725449442863,0.0020275201532058418,0.9891835749149323,0.13193635642528534,-0.0005756238242611289,-0.0007900677737779915,0.0,10.0,-1026.5,133.5,0.5,0.0,1500.0,-35.3623881,149.1669292,20030.5,8.0,-5.0,-17.0,AUTO
14:11:45,-0.001406176779710222,0.0008347620605491102,0.9886216819286346,-0.09442082419991493,-0.0020600364077836275,-0.0007085404358804226,0.0,-3.5,-994.5,-94.5,-0.5,0.5,1500.0,-35.362387749999996,149.16692875,20878.0,6.0,-2.5,-57.0,AUTO
14:11:47,0.007778526982292533,0.0009412559156771749,0.9895946085453033,0.22908274829387665,0.003152029530610889,-0.0031054389546625316,0.0,-3.0,-967.5,226.5,4.0,-1.5,1500.0,-35.3623874,149.1669284,21564.5,2.5,0.0,-1.5,AUTO
14:11:49,0.0011289542453596368,0.002052404102869332,0.989753007888794,0.23661760753020644,-0.001775304728653282,-0.001199939288198948,0.0,4.5,-1038.5,236.0,-0.5,-0.5,1500.0,-35.3623874,149.1669284,21617.5,1.5,0.5,-24.5,AUTO
14:11:51,-0.009167478885501623,0.0022836773423478007,0.9893373548984528,0.02630060911178589,-0.0015522754401899874,0.0019261937704868615,0.0,9.5,-987.5,28.5,0.0,2.5,1500.0,-35.36238765,149.1669286,22302.0,4.5,-0.5,-19.0,BRAKE
14:11:53,-0.002113810507580638,0.002211587969213724,0.9898328483104706,0.3182575013488531,-3.1926145311445e-05,0.0009389967017341405,-0.5,19.5,-1003.0,319.5,1.0,1.5,1500.0,-35.3623878,149.1669289,22506.5,7.5,-3.5,-4.5,BRAKE
14:11:55,0.03420950099825859,0.0003760125982807949,0.9886229336261749,1.5685511231422424,0.001292390952585265,0.0031569108832627535,0.0,34.0,-953.5,1563.5,2.0,4.5,1500.0,-35.3623873,149.16692865,21147.5,2.5,0.5,188.0,ALT_HOLD
14:11:57,-0.005690362770110369,0.0021435910603031516,0.9896245002746582,-0.023830890655517578,-0.0006011893274262547,0.003418000414967537,0.0,14.5,-1060.5,-21.0,0.5,4.0,1500.0,-35.3623872,149.16692895,18653.0,1.5,0.0,10.5,AUTO
14:11:59,0.01461862912401557,1.7752980056684464e-05,0.989571750164032,0.3288637176156044,-0.0021443103905767202,5.370023427531123e-05,-0.5,16.0,-992.5,329.0,-0.5,0.5,1500.0,-35.36238645,149.16692825,18938.5,-2.0,2.5,-21.0,AUTO
14:12:01,0.02176216896623373,0.0010920650674961507,0.9897571206092834,0.38645803928375244,0.0012594861909747124,-0.004021420318167657,0.0,7.0,-1004.5,385.0,2.0,-2.5,1500.0,-35.36238555,149.1669275,19123.5,-11.0,9.5,0.0,AUTO
14:12:03,0.007476677070371807,0.0032813247526064515,0.9892421960830688,-0.12528406362980604,-0.0006105998763814569,-0.0017225412302650511,0.5,-7.5,-1027.0,-125.5,0.5,-1.0,1500.0,-35.3623857,149.16692765,19482.0,-12.0,10.0,-42.0,AUTO
14:12:05,-0.004879973828792572,0.00300811103079468,0.9888267815113068,-0.05632306635379791,-0.0014490968314930797,-0.001250624016392976,1.0,-5.5,-968.0,-56.0,0.0,0.0,1500.0,-35.36238675,149.1669284,20511.0,-3.5,4.5,-34.0,AUTO
14:12:07,-0.009742541471496224,0.0007478708284907043,0.9897077083587646,-0.3202433851547539,-0.002800470741931349,-0.0008346869144588709,0.0,-2.5,-1005.5,-318.0,-1.5,0.0,1500.0,-35.3623874,149.1669287,20682.0,3.0,0.0,3.0,AUTO
14:12:09,0.00795013434253633,-0.0018757330835796893,0.9886886477470398,0.10912455059587955,-0.0025514932349324226,-0.00125053059309721,-1.5,6.5,-1033.5,109.0,-1.5,0.0,1500.0,-35.36238685,149.16692805000002,21214.5,3.0,1.0,-63.0,AUTO
14:12:11,0.007810310926288366,0.000877245474839583,0.9886589348316193,0.0666601499542594,0.0011539331171661615,-0.0019949075067415833,0.0,3.0,-953.5,67.5,1.5,-0.5,1500.0,-35.3623862,149.16692755000003,22420.5,-3.0,7.0,-25.0,AUTO
14:12:13,0.006108192494139075,0.001627839170396328,0.9895858466625214,0.38702094554901123,0.0004090543952770531,2.096418756991625e-05,0.0,13.5,-1019.5,387.0,1.0,0.5,1500.0,-35.3623864,149.16692784999998,22451.0,-3.5,5.5,1.0,AUTO
14:12:15,0.004859624314121902,0.0009151608392130584,0.9888395071029663,-0.022739697247743607,-0.0010955553443636745,-0.0009949285304173827,0.0,-1.0,-1008.5,-22.0,0.0,0.0,1500.0,-35.36238625,149.1669277,23222.0,-2.0,3.5,-70.0,AUTO
14:12:17,0.0022045854129828513,0.0013616086798720062,0.9888797700405121,-0.07306543178856373,-0.0005784204404335469,-0.0014138651022221893,0.0,-2.5,-979.0,-72.0,0.5,-0.5,1500.0,-35.3623862,149.1669277,24255.5,-2.5,4.5,-23.5,BRAKE
14:12:19,-0.0009599102195352316,0.0016623071278445423,0.9902799129486084,0.24723271012771875,-0.0006420982826966792,0.00013751722872257233,0.0,17.5,-999.5,249.5,0.0,1.0,1500.0,-35.362386650000005,149.16692805000002,24497.5,0.0,3.5,-5.0,BRAKE
14:12:21,0.031155734322965145,0.0006946339271962643,0.9882223308086395,1.2792912125587463,-0.001976904255570844,0.001041324925608933,0.5,13.5,-932.0,1273.5,-1.0,2.0,1500.0,-35.3623871,149.16692875,23208.5,0.0,4.5,186.0,ALT_HOLD
14:12:23,0.0002622778993099928,0.0017017099889926612,0.989645391702652,0.01988072693347931,-0.004415943869389594,0.00043486151844263077,-1.5,14.5,-1078.0,23.5,-3.0,1.0,1500.0,-35.362387049999995,149.1669293,20698.0,0.0,1.0,12.5,AUTO
14:12:25,0.01751415664330125,0.0016066778334788978,0.9895597398281097,0.24697694927453995,0.0003064582124352455,-0.0017837753403000534,-0.5,13.0,-993.0,247.5,1.0,-1.5,1500.0,-35.362386,149.16692855000002,20971.0,-7.5,5.0,-21.0,AUTO
14:12:27,0.001992582343518734,0.005579948658123612,0.9900921285152435,0.034970879554748535,0.0018091040547005832,-0.0047244884772226214,1.5,-14.5,-999.5,34.0,2.0,-3.5,1500.0,-35.362386349999994,149.16692895,21158.5,-8.5,6.0,0.0,AUTO
14:12:29,-0.0181733425706625,0.005147187039256096,0.9889823794364929,-0.10220278054475784,-0.0007091845909599215,-0.0011237107391934842,1.5,-2.0,-1028.0,-100.5,0.0,-0.5,1500.0,-35.362387850000005,149.16693014999998,21505.5,4.5,-4.5,-41.5,AUTO
14:12:31,-0.014004068914800882,0.000761142058763653,0.9886008501052856,-0.0936678652651608,-0.001820349832996726,4.9447844503447413e-05,0.0,-5.0,-967.5,-93.5,-0.5,0.0,1500.0,-35.3623885,149.16693025,22552.5,15.0,-9.0,-36.0,AUTO
14:12:33,-0.013292215298861265,-9.13149910957145e-05,0.9893805086612701,-0.1959645301103592,0.000499277375638485,0.0018352014885749668,-1.0,7.5,-1007.0,-193.5,1.0,1.5,1500.0,-35.36238815,149.16692985,22749.5,13.5,-6.5,3.5,AUTO
14:12:35,0.002590669522760436,0.0006755352951586246,0.9888114333152771,0.09282135590910912,0.00018605927471071482,-0.0014396343030966818,-0.5,3.5,-1036.5,93.0,1.0,-0.5,1500.0,-35.36238725,149.16692905000002,23214.5,7.5,-2.5,-59.5,AUTO
