time_stamp,VFR_HUD_alt,xacc,yacc,zacc,xgyro,ygyro,zgyro,alt,lat,lon,relative_alt,vx,vy,vz,RTL_ALT,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,EK2_ALT_SOURCE
09:41:32,617.9149780273438,-3.5,-3.0,-1023.0,36.0,7.5,-468.0,617915.0,-35.36235365,149.16692965,33908.5,-4.0,-36.5,-131.5,1500.0,AUTO,0.04075234476476908,0.0032400572672486305,-2.8915714025497437,0.0356643944978714,0.007303725928068161,-0.46863433718681335,0.0
09:41:34,620.9149780273438,-6.5,-15.5,-996.0,-35.0,-8.5,45.0,620915.0,-35.362359,149.16692185,36910.5,-65.5,-48.5,-142.5,1500.0,AUTO,0.0006359554827213287,-0.08533582091331482,3.1138863563537598,-0.035837775096297264,-0.00876775337383151,0.045168849639594555,0.0
09:41:36,623.8799743652344,-29.0,0.0,-1009.5,46.5,73.5,-29.0,623880.0,-35.3623787,149.1669255,39878.0,-79.0,83.5,-149.0,1500.0,AUTO,-0.05007069744169712,0.05003514885902405,3.0373042821884155,0.04536068253219128,0.07370734214782715,-0.029747745022177696,0.0
09:41:38,626.969970703125,12.5,18.5,-999.5,76.0,-47.0,7.0,626970.0,-35.36237625,149.1669412,42966.0,114.5,13.0,-143.5,1500.0,ALT_HOLD,0.08404291607439518,0.09850642830133438,3.0129071474075317,0.07490145415067673,-0.048066765535622835,0.007067804632242769,0.0
09:41:40,628.2249755859375,18.5,-39.0,-806.0,-862.0,31.5,-15.0,628225.0,-35.3623561,149.1669287,44218.5,63.0,-57.5,114.0,1500.0,ALT_HOLD,-0.048019373789429665,-0.03940931335091591,-3.036685824394226,-0.8640230721794069,0.03140090964734554,-0.015757069690153003,0.0
09:41:42,624.135009765625,9.0,-114.5,-1009.5,-1637.5,-4.0,-24.5,624135.0,-35.36235015,149.16691695,40131.5,8.5,-36.5,208.5,1500.0,ALT_HOLD,4.938943311572075e-05,-0.00657279510051012,-3.0546531677246094,-1.6346860527992249,-0.004878191975876689,-0.024881898425519466,0.0
09:41:44,621.2899780273438,2.0,-22.0,-1124.0,-410.0,-8.5,-2.5,621290.0,-35.3623499,149.16690655000002,37286.5,-8.5,7.0,40.0,1500.0,AUTO,-0.05210212618112564,-0.003274825226981193,-3.058455228805542,-0.41171078383922577,-0.009476178791373968,-0.0030755058396607637,0.0
09:41:46,621.9749755859375,-9.0,4.5,-1046.5,82.0,-4.0,-261.5,621975.0,-35.36235305,149.16690715,37973.0,-26.5,43.5,-94.5,1500.0,AUTO,-0.008710420996067114,-0.017125925980508327,-0.11415362358093262,0.08195622731000185,-0.0049158805049955845,-0.2618633843958378,0.0
09:41:48,624.6099853515625,-10.0,-6.5,-1002.0,29.5,19.5,-5.0,624610.0,-35.3623603,149.16691185000002,40601.5,-46.5,15.0,-148.0,1500.0,AUTO,0.04709589667618275,0.00037678610533475876,2.7254528999328613,0.02989052701741457,0.0190521152690053,-0.00472333375364542,0.0
09:41:50,627.6300048828125,-8.0,-17.5,-1000.0,-100.5,-7.0,54.5,627630.0,-35.362372300000004,149.1669076,43622.5,-85.5,-19.5,-144.5,1500.0,AUTO,-0.013582742772996426,-0.039602819830179214,2.8076213598251343,-0.10081681981682777,-0.0074269408360123634,0.05500769056379795,0.0
09:41:52,630.594970703125,-25.0,18.0,-1006.5,74.0,67.0,-5.5,630595.0,-35.362384,149.16692085,46588.5,0.5,133.0,-143.5,1500.0,AUTO,-0.0676053836941719,0.05920868553221226,2.8113293647766113,0.07462411746382713,0.06641877815127373,-0.0056567416759207845,0.0
09:41:54,632.989990234375,12.0,33.5,-787.0,-26.0,-45.5,411.0,632990.0,-35.36236975,149.1669486,48986.0,115.5,114.5,-12.5,1500.0,ALT_HOLD,-0.05559121072292328,0.004204084165394306,-2.9603203535079956,-0.02568500116467476,-0.0465063052251935,0.4108523540198803,0.0
09:41:56,629.9299621582031,17.0,-26.5,-1000.0,47.0,2.0,-21.0,629930.0,-35.362350649999996,149.16697399999998,45927.5,91.0,91.0,221.5,1500.0,ALT_HOLD,0.031907291151583195,-0.002744049415923655,-2.893815040588379,0.05200876295566559,0.001691913785180077,-0.021191169507801533,0.0
09:41:58,625.8999633789062,12.5,-10.5,-1069.0,490.5,-0.5,-12.0,625900.0,-35.36233565,149.1669875,41897.5,60.0,28.0,151.0,1500.0,AUTO,0.03197613079100847,-0.028251225710846484,-2.905449151992798,0.4943025344982743,-0.0013467648823279887,-0.012537932489067316,0.0
09:42:00,624.844970703125,-9.5,-9.0,-1060.0,64.0,8.5,463.5,624845.0,-35.36233365,149.16698745000002,40842.5,-31.5,-29.0,-36.0,1500.0,AUTO,0.016917585395276546,-0.05200420320034027,-2.452990412712097,0.06536033004522324,0.0080974823795259,0.46397731080651283,0.0
09:42:02,626.4949951171875,-16.0,-9.0,-1014.5,3.5,12.5,-1.5,626495.0,-35.36234375,149.16697705,42491.0,-59.5,-72.5,-112.5,1500.0,AUTO,0.024698319844901562,-0.02815024647861719,-2.2975401878356934,0.0031546608079224825,0.012124313972890377,-0.0024176960287149996,0.0
09:42:04,628.8899841308594,-19.0,-10.0,-996.5,-3.5,-8.0,-4.0,628890.0,-35.3623549,149.1669621,44886.0,-64.0,-78.0,-113.0,1500.0,AUTO,0.015231953468173742,-0.0332461092621088,-2.30369234085083,-0.004348584450781345,-0.008731865003937855,-0.00456810649484396,0.0
09:42:06,631.2449951171875,-21.5,-13.0,-1001.0,1.0,4.5,-2.5,631245.0,-35.3623678,149.16694535,47244.0,-76.5,-82.0,-114.5,1500.0,AUTO,0.017032260075211525,-0.02674615941941738,-2.311180591583252,0.0009790027688723058,0.004511804319918156,-0.002985833038110286,0.0
09:42:08,633.5149841308594,-15.0,-8.5,-955.5,15.0,6.5,37.0,633515.0,-35.36238055,149.16692925,49509.5,-53.5,-57.5,-87.0,1500.0,AUTO,0.022084873169660568,0.023183060809969902,-2.3111417293548584,0.014913205392076634,0.00584305077791214,0.0369479387300089,0.0
09:42:10,634.1749877929688,-14.0,30.5,-857.5,716.0,-36.0,130.0,634175.0,-35.362386,149.16691705,50169.5,-23.0,-76.5,44.5,1500.0,ALT_HOLD,0.0203611864708364,-0.0455292699043639,-1.8857084512710571,0.7149567184969783,-0.0362198781222105,0.12948931381106377,0.0
09:42:12,631.1399841308594,-13.0,103.0,-1002.0,1647.5,1.5,-16.5,631140.0,-35.362391450000004,149.16690275000002,47132.5,-32.0,-48.5,204.5,1500.0,ALT_HOLD,0.014398950152099133,0.00022384546173270792,-1.8876794576644897,1.6434572339057922,0.0015796651132404804,-0.01703857257962227,0.0
09:42:14,627.0649719238281,-5.0,73.0,-993.0,471.5,0.0,7.5,627065.0,-35.3623951,149.16689495,43063.5,-17.0,-28.5,187.5,1500.0,ALT_HOLD,-0.003056297078728676,-0.0006171452696435153,-1.8915152549743652,0.46596744656562805,-0.0003704095433931798,0.007617319235578179,0.0
09:42:16,624.0799865722656,-8.5,2.0,-1071.0,23.5,-70.0,97.5,624080.0,-35.36239555,149.16688925,40072.5,-25.5,-44.5,53.0,1500.0,AUTO,-0.00866494351066649,-0.06516874581575394,-1.8705142736434937,0.022379308938980103,-0.07048191130161285,0.09714334551244974,0.0
09:42:18,623.7900085449219,-50.5,-12.5,-1015.5,133.5,-44.5,-20.0,623790.0,-35.362402450000005,149.1668618,39787.0,-86.0,-240.5,-8.0,1500.0,AUTO,0.02358908299356699,-0.2008269727230072,-1.8167988657951355,0.13298777863383293,-0.04502267204225063,-0.021099240519106388,0.0
09:42:20,624.1699829101562,-93.5,-42.5,-1000.0,8.0,33.5,-2.0,624170.0,-35.362422550000005,149.1667798,40167.0,-138.5,-489.0,-31.0,1500.0,AUTO,0.07000043243169785,-0.18230311572551727,-1.8250247836112976,0.008628674084320664,0.0340408394113183,-0.002276344457641244,0.0
09:42:22,624.8399963378906,-109.0,-70.0,-951.5,-1.5,-438.0,25.5,624840.0,-35.3624494,149.16665970000003,40836.5,-160.5,-596.5,-31.5,1500.0,AUTO,0.0646491888910532,-0.17880725860595703,-1.8281323313713074,-0.001400146633386612,-0.43776695523411036,0.025129433255642653,0.0
09:42:24,625.5749816894531,-117.0,-70.0,-980.5,-2.0,75.5,1.5,625575.0,-35.36248,149.16652365,41570.5,-160.5,-600.0,-35.5,1500.0,AUTO,0.08437808975577354,-0.056955539621412754,-1.8237115144729614,-0.0019242612179368734,0.07581436634063721,0.0008443978149443865,0.0
09:42:26,625.125,-91.5,32.5,-868.0,1088.0,2.0,-91.5,625125.0,-35.362508500000004,149.16640999999998,41118.0,-172.0,-416.5,146.0,1500.0,ALT_HOLD,0.0014286467339843512,-0.008648030459880829,-1.8217225670814514,1.0845053642988205,0.0015949872322380543,-0.09212836623191833,0.0
09:42:28,621.1099853515625,-82.5,97.0,-1018.0,1499.5,7.0,-79.5,621110.0,-35.36254235,149.16633715,37102.0,-192.0,-243.5,203.0,1500.0,ALT_HOLD,0.007194744655862451,-0.005549368215724826,-1.8239136338233948,1.4956791996955872,0.00731817539781332,-0.08026273921132088,0.0
09:42:30,617.2249755859375,-35.0,70.0,-1133.5,1505.5,-190.5,-29.5,617225.0,-35.362572650000004,149.16629735,33219.0,-105.5,-90.5,152.5,1500.0,AUTO,0.09115132689476013,0.06268898327834904,-1.822734534740448,1.5049733519554138,-0.19052883167751133,-0.030681793577969074,0.0
09:42:32,615.8299865722656,-4.0,19.5,-1030.5,285.5,13.5,-4.0,615830.0,-35.36257675,149.16628930000002,31826.5,20.5,-37.5,2.5,1500.0,AUTO,0.0148185552097857,-0.023192210588604212,-1.7883148193359375,0.284634449868463,0.013471456244587898,-0.004859030363149941,0.0
09:42:34,615.9749755859375,-17.5,-18.5,-1004.0,77.0,-20.5,9.5,615975.0,-35.36257835,149.16627855000002,31965.5,-7.0,-95.0,-11.0,1500.0,AUTO,0.028238549828529358,-0.08306928724050522,-1.793838381767273,0.0776932816952467,-0.02093577734194696,0.00933909835293889,0.0
09:42:36,616.3249816894531,-33.0,0.0,-1001.5,306.0,31.5,-4.0,616325.0,-35.3625843,149.16624935,32319.5,-22.0,-158.5,-20.0,1500.0,AUTO,0.03609154373407364,-0.02599494019523263,-1.7939413189888,0.30449163913726807,0.03237683139741421,-0.0050649207551032305,0.0
09:42:38,615.8349914550781,-26.0,-100.0,-849.5,-1420.5,-4.5,22.0,615835.0,-35.3625911,149.1662194,31828.5,-42.5,-109.5,135.0,1500.0,ALT_HOLD,-0.007996205473318696,-0.00022593815810978413,-1.792647898197174,-1.4186195135116577,-0.004951076349243522,0.02142945397645235,0.0
09:42:40,611.9299926757812,-21.5,-95.0,-992.5,-921.0,5.0,19.5,611930.0,-35.36260095,149.16620115,27924.5,-49.5,-58.5,200.0,1500.0,ALT_HOLD,0.010946742258965969,-0.0008842803654260933,-1.7940970659255981,-0.9171757400035858,0.005511087831109762,0.019100268371403217,0.0
09:42:42,608.1999816894531,-11.5,-51.0,-988.5,-561.0,-39.5,18.0,608200.0,-35.362612049999996,149.1661931,24195.5,-36.5,-24.5,136.0,1500.0,AUTO,0.03158373013138771,-0.0065926595707423985,-1.7940759062767029,-0.5595145411789417,-0.03952385293086991,0.018001280957832932,0.0
09:42:44,606.8450012207031,-22.5,-23.0,-1059.0,72.0,3.5,25.0,606845.0,-35.36261795,149.16618275000002,22838.0,-10.5,-107.0,10.0,1500.0,AUTO,0.0399697944521904,-0.09099077060818672,-1.7818975448608398,0.07153692841529846,0.004017103463411331,0.0245571774430573,0.0
09:42:46,607.3199768066406,-32.5,-12.0,-1001.0,87.5,-1.5,-4.5,607320.0,-35.362623299999996,149.16615059999998,23314.5,-18.0,-161.5,-37.5,1500.0,AUTO,0.03273860923945904,-0.022772636264562607,-1.7795432806015015,0.08507402613759041,-0.001235930249094963,-0.006140837329439819,0.0
09:42:48,608.1000061035156,-45.0,-28.0,-1015.0,-96.0,-49.0,-1.0,608100.0,-35.36262875,149.16611155,24098.0,-43.0,-227.5,-40.5,1500.0,AUTO,0.023313581943511963,-0.1313559040427208,-1.7811951041221619,-0.09915062319487333,-0.04923472926020622,-0.0017434420005884022,0.0
09:42:50,609.3249816894531,-84.0,-44.5,-989.0,9.0,-49.0,-60.5,609325.0,-35.36264105,149.1660395,25316.0,-99.0,-419.0,-75.5,1500.0,AUTO,0.046343304216861725,-0.16735582053661346,-1.8174784779548645,0.007371828658506274,-0.04880531132221222,-0.06185303442180157,0.0
09:42:52,610.8099975585938,-92.5,-50.0,-832.5,4.5,-97.5,152.0,610810.0,-35.362662150000006,149.1659357,26806.0,-152.0,-462.5,-29.5,1500.0,ALT_HOLD,0.004061224055476487,-0.07600331492722034,-1.8265402913093567,0.0024388767778873444,-0.09773225709795952,0.15125732694286853,0.0
09:42:54,608.0749816894531,-107.0,28.0,-990.5,-59.0,30.0,-82.0,608075.0,-35.362694700000006,149.16583985,24069.5,-207.5,-370.0,218.5,1500.0,ALT_HOLD,-0.019046065397560596,-0.03511826507747173,-1.7865160703659058,-0.06616359949111938,0.030438619665801525,-0.08312330022454262,0.0
09:42:56,603.9949951171875,-58.0,33.5,-1062.5,-362.0,-47.5,-74.5,603995.0,-35.3627318,149.1657735,19991.5,-172.0,-205.5,154.5,1500.0,AUTO,0.07895344030112028,0.07252477249130607,-1.7662251591682434,-0.3691549450159073,-0.04753349791280925,-0.07616306096315384,0.0
09:42:58,602.7149963378906,-24.5,-26.0,-1056.0,-402.0,-118.0,2.5,602715.0,-35.3627441,149.16574365000002,18710.5,-54.5,-116.0,-24.0,1500.0,AUTO,0.002486657816916704,-0.0792821180075407,-1.7035943865776062,-0.4035646393895149,-0.11913809552788734,0.0013489327393472195,0.0
09:43:00,604.0549926757812,-64.5,-36.0,-1020.5,8.5,111.0,-35.0,604055.0,-35.3627511,149.1656955,20053.0,-84.0,-316.5,-103.0,1500.0,AUTO,0.02128511667251587,-0.13481807708740234,-1.718129575252533,0.008008668664842844,0.11124583333730698,-0.036532122641801834,0.0
09:43:02,606.5999755859375,-62.5,-35.0,-974.5,11.0,-92.5,-57.5,606600.0,-35.362763099999995,149.16562435,22595.0,-67.5,-306.0,-127.0,1500.0,AUTO,0.051744064316153526,-0.07599353604018688,-1.819737732410431,0.01126673980616033,-0.09335967153310776,-0.05872987024486065,0.0
09:43:04,608.4199829101562,-59.0,-39.0,-978.0,-14.0,-12.0,-103.0,608420.0,-35.3627728,149.1655627,24416.0,-70.0,-396.0,-92.0,1500.0,AUTO,0.08295034617185593,-0.13527821004390717,-1.949125051498413,-0.01409824751317501,-0.013151130639016628,-0.1045776829123497,0.0
09:43:06,610.4500122070312,-82.0,-91.0,-979.0,17.0,-67.0,23.0,610450.0,-35.3627878,149.1654591,26448.0,-60.0,-470.0,-95.0,1500.0,AUTO,0.1247556209564209,-0.07518410682678223,-2.15435791015625,0.017095329239964485,-0.06746550649404526,0.022610561922192574,0.0
09:43:08,613.6899719238281,-45.0,-57.5,-995.5,-14.0,-17.0,62.0,613690.0,-35.3627969,149.16535075000002,29684.0,-10.0,-314.5,-156.0,1500.0,AUTO,0.03762266784906387,0.036285847425460815,-2.042007327079773,-0.01483072992414236,-0.0180673748254776,0.06171750649809837,0.0
09:43:10,616.1599731445312,-40.0,-36.0,-991.0,14.0,-46.0,29.0,616160.0,-35.3627996,149.1653043,32153.0,-16.0,-223.0,-148.0,1500.0,AUTO,0.02887536585330963,-0.010336220264434814,-1.9719295501708984,0.013681531883776188,-0.047695960849523544,0.028376134112477303,0.0
09:43:12,618.6400146484375,-49.0,-27.0,-967.0,-47.0,-17.0,-45.0,618640.0,-35.3628022,149.1652504,34632.0,-6.0,-220.0,-76.0,1500.0,AUTO,-0.014779282733798027,0.011981558986008167,-1.5368479490280151,-0.04860560968518257,-0.01832343451678753,-0.046680402010679245,0.0
09:43:14,620.0,-47.0,-9.0,-1023.0,33.0,-62.0,-12.0,620000.0,-35.3628108,149.165206,35991.0,-56.0,-223.0,-75.0,1500.0,AUTO,0.027604589238762856,-0.12055619806051254,-1.5871483087539673,0.032425571233034134,-0.06349463760852814,-0.013545176014304161,0.0
09:43:16,621.97998046875,-64.0,-25.0,-833.0,-17.0,41.0,7.0,621980.0,-35.3628216,149.1651413,37971.0,-63.0,-308.0,-76.0,1500.0,ALT_HOLD,0.002075187163427472,-0.002653928007930517,-1.611375093460083,-0.017946161329746246,0.040331386029720306,0.006397280376404524,0.0
09:43:18,619.0049743652344,-49.5,-43.5,-997.0,382.5,1.5,23.5,619005.0,-35.3628419,149.1650779,35000.0,-102.5,-176.5,214.5,1500.0,ALT_HOLD,0.03085639700293541,-0.0029832908185198903,-1.6259626746177673,0.38714689016342163,0.0007029583211988211,0.023336837999522686,0.0
09:43:20,615.6499633789062,-38.0,0.0,-973.0,1160.0,8.0,19.0,615650.0,-35.3628579,149.1650521,31640.0,-99.0,-108.0,190.0,1500.0,AUTO,0.04657791927456856,-0.0025083504151552916,-1.637968897819519,1.1630967855453491,0.007598589640110731,0.018504977226257324,0.0
09:43:22,613.75,-15.0,3.0,-1077.0,324.0,-43.0,61.0,613750.0,-35.3628701,149.1650375,29740.0,10.0,-58.0,-11.0,1500.0,AUTO,0.07510718703269958,-0.038401708006858826,-1.6456445455551147,0.3236381411552429,-0.04468303918838501,0.060605090111494064,0.0
09:43:24,615.2000122070312,-30.0,-17.0,-1041.0,2.0,49.0,-7.0,615200.0,-35.3628704,149.1650155,31192.0,40.0,-154.0,-126.0,1500.0,AUTO,0.03479841724038124,-0.06643983721733093,-1.4838831424713135,0.0006186282262206078,0.04881606623530388,-0.008112842217087746,0.0
09:43:26,618.1199951171875,-22.0,-13.0,-977.0,8.0,-209.0,92.0,618120.0,-35.3628673,149.1649845,34114.0,25.0,-121.0,-140.0,1500.0,ALT_HOLD,0.00053017633035779,-0.0631503313779831,-1.4124590158462524,0.005304018966853619,-0.21061377227306366,0.09150608628988266,0.0
09:43:28,619.6400146484375,-54.0,-24.0,-793.0,26.0,81.0,15.0,619640.0,-35.3628665,149.1649439,35636.0,-23.0,-248.0,92.0,1500.0,ALT_HOLD,-0.02830907516181469,-0.10592231899499893,-1.511842966079712,0.023628370836377144,0.08077001571655273,0.014072992838919163,0.0
09:43:30,615.5599975585938,-62.0,95.0,-1023.0,1009.0,26.0,-62.0,615560.0,-35.3628767,149.164889,31552.0,-75.0,-222.0,212.0,1500.0,ALT_HOLD,-0.001188406371511519,-0.021326405927538872,-1.5106154680252075,1.0010430812835693,0.025846652686595917,-0.06310594826936722,0.0
09:43:32,611.7999877929688,-28.0,59.0,-1158.0,724.0,-67.0,-19.0,611800.0,-35.3628936,149.1648499,27799.0,-46.0,-94.0,100.0,1500.0,AUTO,0.08832411468029022,0.05925147980451584,-1.5125763416290283,0.7186802625656128,-0.06867144256830215,-0.020060334354639053,0.0
09:43:34,611.7999877929688,0.0,3.0,-1049.0,121.0,-15.0,-2.0,611800.0,-35.3628952,149.1648408,27794.0,34.0,-20.0,-70.0,1500.0,AUTO,0.02284286543726921,-0.0035181399434804916,-1.5173548460006714,0.11774985492229462,-0.016125736758112907,-0.00301669305190444,0.0
09:43:36,614.0799560546875,-7.0,-9.0,-1014.0,35.0,11.0,168.0,614080.0,-35.3628906,149.1648346,30079.0,33.0,-45.0,-142.0,1500.0,AUTO,0.020805349573493004,-0.025350982323288918,-1.346038579940796,0.03188350051641464,0.011061024852097034,0.16802525520324707,0.0
09:43:38,617.0899658203125,-6.0,-21.0,-997.0,-71.0,-82.0,146.0,617090.0,-35.3628812,149.1648244,33089.0,76.0,-48.0,-143.0,1500.0,AUTO,0.016523858532309532,-0.044858984649181366,-1.1739898920059204,-0.0745723694562912,-0.0833798423409462,0.1461469531059265,0.0
09:43:40,620.0899658203125,-27.0,-2.0,-1009.0,45.0,73.0,-12.0,620090.0,-35.3628718,149.1648028,36087.0,-21.0,-107.0,-150.0,1500.0,AUTO,-0.04585150629281998,0.05451250821352005,-1.1084603071212769,0.04202568531036377,0.07306839525699615,-0.013103590346872807,0.0
09:43:42,623.2099609375,17.0,21.0,-999.0,73.0,-45.0,8.0,623210.0,-35.3628817,149.1647983,39206.0,-65.0,95.0,-144.0,1500.0,AUTO,0.08154655247926712,0.100039042532444,-1.1177619695663452,0.07014202326536179,-0.04648537561297417,0.007555853575468063,0.0
09:43:44,626.1499633789062,19.0,-30.0,-992.0,-7.0,-67.0,70.0,626150.0,-35.3628745,149.1648266,42146.0,161.0,75.0,-138.0,1500.0,ALT_HOLD,0.08662836998701096,-0.16493120789527893,-0.9747125506401062,-0.010277208872139454,-0.06822258979082108,0.06926509737968445,0.0
09:43:46,626.0199890136719,-22.0,-97.0,-885.5,-1897.5,-2.0,0.0,626020.0,-35.3628487,149.16482115,42015.0,47.5,-83.0,207.5,1500.0,ALT_HOLD,-0.09259667247533798,0.013595016207545996,-0.9317899346351624,-1.8990451097488403,-0.0037911636754870415,-0.0007251650677062571,0.0
09:43:48,621.5349731445312,-17.5,-81.0,-1021.5,-2044.5,-6.5,16.0,621535.0,-35.3628463,149.16480445000002,37526.0,-2.0,-56.0,195.5,1500.0,AUTO,-0.010017543565481901,0.0021639849292114377,-0.9446756839752197,-2.04603111743927,-0.008153796661645174,0.015647978521883488,0.0
09:43:50,619.1599731445312,-4.5,2.0,-1096.0,191.0,-9.0,-5.0,619160.0,-35.362849350000005,149.1647954,35151.5,9.0,-4.0,-4.5,1500.0,AUTO,0.037383200600743294,-0.00040461085154674947,-0.9547145664691925,0.18866699934005737,-0.010811727494001389,-0.006767979357391596,0.0
09:43:52,620.4099731445312,-1.5,0.0,-1044.0,6.0,-1.5,-2.0,620410.0,-35.362851,149.16479275,36402.0,14.5,0.0,-110.5,1500.0,AUTO,0.009831052739173174,-0.005320890340954065,-0.9633262753486633,0.0027957933489233255,-0.0026667998172342777,-0.0038442930672317743,0.0
09:43:54,623.2249755859375,-2.0,-1.0,-998.5,-36.5,2.0,-3.0,623225.0,-35.36285135,149.16479025,39219.0,8.0,-5.5,-147.0,1500.0,AUTO,0.004213303094729781,-0.0004916916659567505,-0.972560852766037,-0.04045397229492664,0.0012938775471411645,-0.00484740873798728,0.0
09:43:56,626.260009765625,-5.0,5.5,-997.5,37.5,-4.0,2.0,626260.0,-35.362853099999995,149.16478625000002,42252.5,-30.0,-26.5,-145.0,1500.0,AUTO,-0.0050557233626022935,-0.0008804688386589987,-0.9762086272239685,0.03412051871418953,-0.005391591694205999,0.0007249397458508611,0.0
09:43:58,629.2699584960938,-4.0,1.0,-1002.0,-7.5,5.0,0.0,629270.0,-35.3628557,149.16478165,45263.5,-20.0,-20.0,-146.5,1500.0,AUTO,-0.006763942539691925,0.0002935673542197037,-0.982453465461731,-0.012038200162351131,0.004056645091623068,-0.0016748319612815976,0.0
09:44:00,632.3399658203125,-5.0,2.0,-975.0,17.5,9.0,-325.0,632340.0,-35.3628578,149.1647774,48332.5,-26.5,-20.5,-143.0,1500.0,AUTO,-0.003792205359786749,0.0020325296791270375,-1.031131625175476,0.014856241643428802,0.008408441673964262,-0.32701457291841507,0.0
09:44:02,634.2699890136719,-1.5,-1.0,-932.0,4.5,1.0,82.0,634270.0,-35.362859549999996,149.1647747,50262.0,-16.0,-4.0,-28.0,1500.0,AUTO,-0.0023458836949430406,0.004862835397943854,-2.2489174604415894,0.001263550715520978,-5.696614971384406e-05,0.08094869740307331,0.0
09:44:04,634.0799865722656,-1.0,-27.5,-1010.0,-322.5,-4.0,2.0,634080.0,-35.36285995,149.16477375,50073.0,-10.0,1.5,16.5,1500.0,AUTO,-0.0018595855217427015,-0.0018175118893850595,-2.205779194831848,-0.3239397741854191,-0.006495035486295819,0.0008950994233600795,0.0
09:44:06,633.8699951171875,-1.0,0.5,-1011.5,253.5,-3.0,1.5,633870.0,-35.3628608,149.1647732,49862.5,-3.0,5.5,-0.5,1500.0,AUTO,0.008633060613647103,0.005647247191518545,-2.207309603691101,0.2511575222015381,-0.004757791059091687,0.00028130109421908855,0.0
09:44:08,633.7749633789062,0.0,-45.5,-827.5,-736.0,2.0,-4.5,633775.0,-35.362861,149.1647734,49771.0,-1.5,4.0,46.0,1500.0,ALT_HOLD,-0.005684528034180403,-0.0003707976429723203,-2.2100194692611694,-0.7378766313195229,0.00021341757383197546,-0.006096752476878464,0.0
09:44:10,630.3849792480469,1.5,-84.5,-1012.5,-2074.5,5.5,-8.5,630385.0,-35.3628607,149.16477275,46378.0,0.5,-4.0,200.5,1500.0,ALT_HOLD,-0.016124271787703037,-0.0007359196315519512,-2.212223768234253,-2.07743763923645,0.004548848606646061,-0.010037238942459226,0.0
