time_stamp,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,chan4_raw,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE
16:35:14,1500.0,-35.3629142,149.16517170000003,50040.0,383.25,-51.5,1.25,1500.0,85.75,-39.75,-994.25,-578.25,16.0,13.75,-0.05919158738106489,0.057412659749388695,-2.295805871486664,-0.5818594843149185,0.01576540688984096,0.012396526988595724,AUTO
16:35:16,1500.0,-35.36286760000001,149.16517453333333,49992.333333333336,229.16666666666666,74.83333333333333,1.3333333333333333,1500.0,58.833333333333336,1.5,-1008.5,-115.66666666666667,26.333333333333332,4.166666666666667,-0.12496434773008029,0.07570394004384677,-2.297659238179525,-0.11668451471875112,0.02603319085513552,0.003234362928196788,AUTO
16:35:18,1500.0,-35.3628323,149.16522933333331,49915.333333333336,145.66666666666666,345.0,0.0,1500.0,81.75,-9.5,-1002.0,92.0,-3.25,721.5,0.06732689402997494,0.1782494435707728,-1.159515142440796,0.15325967967510223,-0.0034579613711684942,0.7015048066775004,AUTO
16:35:20,1500.0,-35.36280655,149.16532189999998,49884.5,184.75,538.25,-2.75,1608.5,8.25,-127.75,-1005.0,-42.75,33.5,715.5,0.20074015110731125,-0.03192494879476726,0.1489321617409587,-0.04455824533943087,0.032557890517637134,0.7151242047548294,AUTO
16:35:22,1500.0,-35.36277591666666,149.16543663333331,49973.166666666664,201.33333333333334,628.5,-4.333333333333333,1934.0,-131.66666666666666,-52.166666666666664,-988.0,9.333333333333334,18.0,721.1666666666666,0.05788829394926628,-0.16313786059617996,1.40375883380572,0.008399887844764939,0.017465948903312285,0.7205956975618998,AUTO
16:35:38,1500.0,-35.3625397,149.1663425,50019.0,212.0,635.0,1.0,1938.0,138.0,74.0,-987.0,134.0,18.0,724.0,-0.058916185051202774,0.1343798190355301,-1.7969379425048828,0.13328395783901215,0.01752738654613495,0.7235537767410278,AUTO
16:35:40,1500.0,-35.3625011,149.1664845,50013.0,216.0,651.0,0.0,1500.0,146.0,45.0,-985.0,-161.0,-4.0,-12.0,-0.05655926465988159,0.15154753625392914,-1.6857128143310547,-0.1627911478281021,-0.0053183287382125854,-0.013972359709441662,AUTO
16:35:54,1500.0,-35.362529,149.1667393,49954.0,-447.0,-491.0,-5.0,1500.0,-125.0,-79.0,-992.0,-16.0,35.0,0.0,0.07608021795749664,-0.17000114917755127,-2.3286125659942627,-0.01827981323003769,0.03447987884283066,-0.0008018243825063109,AUTO
16:35:56,1500.0,-35.3626122,149.1666273,50055.0,-466.0,-503.0,-2.0,1500.0,-133.0,-74.0,-977.0,84.0,-30.0,0.0,0.08353327959775925,-0.12728743255138397,-2.3276195526123047,0.08257792890071869,-0.03136851266026497,-0.0017733541317284107,AUTO
16:36:05,1500.0,-35.36283889999999,149.16632736666665,49993.166666666664,-464.3333333333333,-499.5,-0.8333333333333334,1600.6666666666667,-138.66666666666666,-54.833333333333336,-984.3333333333334,43.5,-4.5,428.0,0.05841557992001375,-0.1366292747358481,-2.153148432572683,0.04148279254635175,-0.006316160084679723,0.42612225903819007,AUTO
16:36:07,1500.0,-35.36291798333334,149.16622243333333,49977.166666666664,-458.3333333333333,-493.1666666666667,-1.1666666666666667,1651.0,-89.16666666666667,121.5,-989.1666666666666,48.333333333333336,7.333333333333333,712.1666666666666,-0.11650385086735089,-0.08417965658009052,-0.8321424225966135,0.046535495979090534,0.006287989982714255,0.7109184066454569,AUTO
16:36:09,1500.0,-35.36300083333333,149.16611308333333,49958.166666666664,-464.8333333333333,-494.1666666666667,-1.1666666666666667,1500.0,3.8333333333333335,152.83333333333334,-988.8333333333334,-10.833333333333334,5.666666666666667,-54.333333333333336,-0.15875142067670822,0.013166001765057445,-0.16490212207039198,-0.012640844099223614,0.00411551787207524,-0.05649473814992234,AUTO
16:36:11,1500.0,-35.363084816666664,149.16600288333333,49966.333333333336,-471.6666666666667,-498.0,-4.166666666666667,1500.0,1.1666666666666667,156.83333333333334,-989.0,11.333333333333334,-6.0,5.166666666666667,-0.1508830040693283,0.007864734390750527,-0.18419563521941504,0.0094467264910539,-0.007887549620742599,0.0035617357934825122,AUTO
16:36:13,1500.0,-35.36316865,149.16589273333332,49979.833333333336,-466.6666666666667,-493.5,-1.5,1500.0,3.6666666666666665,161.0,-992.8333333333334,-3.5,10.5,5.5,-0.15136691431204477,0.0084300950790445,-0.18496226022640863,-0.005369676587482293,0.0088698654435575,0.003959726503429313,AUTO
16:36:15,1500.0,-35.363251983333335,149.16578301666667,49986.5,-465.0,-490.0,-1.3333333333333333,1500.0,-1.0,158.16666666666666,-990.6666666666666,-3.1666666666666665,4.333333333333333,2.3333333333333335,-0.15252300600210825,0.0077052303434660034,-0.18553891777992249,-0.005047899360458056,0.0025810476702948413,0.0006204925593920052,AUTO
16:36:17,1500.0,-35.3633348,149.16567408333336,49978.833333333336,-465.6666666666667,-490.0,-2.1666666666666665,1342.0,-28.333333333333332,150.0,-994.1666666666666,48.0,4.833333333333333,-488.0,-0.14094278837243715,-0.021529185120016336,-0.4089692359169324,0.04648678936064243,0.0029256527001659074,-0.4901702139759436,AUTO
16:36:19,1500.0,-35.36341455,149.16557096666665,50063.833333333336,-405.6666666666667,-423.5,-4.333333333333333,1263.0,-132.66666666666666,-10.5,-988.3333333333334,-38.166666666666664,38.5,-718.6666666666666,0.04859252708653609,-0.0638013433975478,-1.829323371251424,-0.040111238757769264,0.03695251823713382,-0.7210245927174886,AUTO
16:36:21,1500.0,-35.3634743,149.16549111666666,50018.666666666664,-254.83333333333334,-283.1666666666667,0.5,1500.0,-74.0,-78.5,-1006.5,-214.5,35.0,57.666666666666664,0.05784162816902002,0.04441923058281342,-2.325173298517863,-0.21394352614879608,0.03346111330514153,0.05600641233225664,AUTO
16:36:23,1500.0,-35.363506550000004,149.16544748333334,49966.0,-100.33333333333333,-119.66666666666667,-0.6666666666666666,1500.0,-32.5,-24.166666666666668,-1006.6666666666666,-32.5,-3.8333333333333335,6.5,0.03141815618922313,0.07061444905896981,-2.3141769568125405,-0.033599176754554115,-0.005653816740959883,0.0048597474621298415,AUTO
16:36:25,1500.0,-35.3635166,149.16543596666668,49964.0,-3.5,-23.5,-2.3333333333333335,1500.0,-5.0,1.6666666666666667,-1002.3333333333334,41.0,-19.666666666666668,3.0,0.018653330237915117,0.031168396895130474,-2.310408035914103,0.03869952509800593,-0.02199366968125105,0.001384261219451825,AUTO
16:36:27,1500.0,-35.36351801666667,149.16543710000002,49987.0,16.166666666666668,-12.833333333333334,-0.6666666666666666,1500.0,-1.8333333333333333,9.0,-996.5,179.83333333333334,-18.833333333333332,14.166666666666666,0.028883402701467276,-0.014404711468766132,-2.312184969584147,0.1766376569867134,-0.020804423140361905,0.01246988783047224,AUTO
