,WPNAV_SPEED,WPNAV_SPEED_DN,H_COL_LAND_MIN,ATC_ANG_LIM_TC,FENCE_MARGIN,WPNAV_SPEED_UP,RTL_SPEED,AROT_TARG_SP,CAM_DURATION,FFT_NUM_FRAMES,PILOT_TKOFF_ALT,IM_STB_COL_1,IM_STB_COL_4,ACRO_Y_EXPO,ACRO_RP_EXPO,PILOT_Y_EXPO,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,FHLD_BRAKE_RATE,H_CYC_MAX,IM_STB_COL_2,IM_STB_COL_3,PSC_POSZ_P,ADSB_LIST_ALT,CHUTE_ALT_MIN
09:04:06.049,220.0,190.0,-1.5,0.5,1.0,660.0,1250.0,1150.0,0.0,0.0,150.0,50.0,38.0,-1.0,-0.5,-0.5,164.0,0.0,1.0,500.0,62.0,6.0,1.0,0.0,3393.0
09:04:09.962,620.0,140.0,-3.1,0.5,1.0,210.0,1000.0,1500.0,0.0,0.0,30.0,100.0,12.0,-1.0,-0.5,-0.5,156.0,0.0,1.0,2400.0,55.0,25.0,1.0,0.0,15886.0
09:04:14.305,420.0,500.0,-1.9,0.5,1.0,260.0,450.0,1950.0,0.0,0.0,30.0,81.0,44.0,-1.0,-0.5,-0.5,129.0,0.0,1.0,2400.0,16.0,37.0,1.0,0.0,12457.0
09:04:20.141,420.0,90.0,-4.6,0.5,1.0,360.0,1500.0,1050.0,0.0,0.0,690.0,11.0,96.0,-1.0,-0.5,-0.5,82.0,0.0,1.0,3600.0,15.0,41.0,1.0,0.0,12837.0
09:04:24.022,1020.0,430.0,-4.0,0.5,1.0,360.0,950.0,900.0,0.0,0.0,690.0,19.0,44.0,-1.0,-0.5,-0.5,55.0,0.0,1.0,1500.0,29.0,19.0,1.0,0.0,7332.0
09:04:27.961,670.0,70.0,-4.9,0.5,1.0,210.0,600.0,1100.0,0.0,0.0,890.0,24.0,35.0,-1.0,-0.5,-0.5,30.0,0.0,1.0,600.0,8.0,25.0,1.0,0.0,15245.0
09:04:32.336,270.0,50.0,-0.3,0.5,1.0,610.0,350.0,1250.0,0.0,0.0,380.0,1.0,31.0,-1.0,-0.5,-0.5,74.0,0.0,1.0,3500.0,8.0,22.0,1.0,0.0,1431.0
09:04:36.262,970.0,500.0,-4.2,0.5,1.0,360.0,1000.0,1050.0,0.0,0.0,60.0,24.0,57.0,-1.0,-0.5,-0.5,50.0,0.0,1.0,700.0,6.0,19.0,1.0,0.0,9461.0
09:04:40.200,220.0,230.0,-3.7,0.5,1.0,760.0,900.0,1050.0,0.0,0.0,800.0,19.0,4.0,-1.0,-0.5,-0.5,132.0,0.0,1.0,3400.0,63.0,35.0,1.0,0.0,11653.0
09:04:44.075,420.0,50.0,-4.7,0.5,1.0,760.0,150.0,1950.0,0.0,0.0,500.0,77.0,88.0,-1.0,-0.5,-0.5,34.0,0.0,1.0,1000.0,50.0,3.0,1.0,0.0,9070.0
09:04:47.972,1020.0,160.0,-4.9,0.5,1.0,60.0,1250.0,1800.0,0.0,0.0,240.0,21.0,21.0,-1.0,-0.5,-0.5,169.0,0.0,1.0,1100.0,2.0,21.0,1.0,0.0,16983.0
09:04:52.357,370.0,430.0,-3.5,0.5,1.0,710.0,1250.0,950.0,0.0,0.0,1000.0,100.0,25.0,-1.0,-0.5,-0.5,102.0,0.0,1.0,1800.0,10.0,39.0,1.0,0.0,17795.0
