time_stamp,RTL_ALT,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,VFR_HUD_alt,xacc,yacc,zacc,xgyro,ygyro,zgyro,EK2_ALT_SOURCE
09:03:10,1500.0,ALT_HOLD,-0.00992169650271535,-0.0006524030723085161,1.0170055031776428,-1.6327765583992004,0.0007140904199331999,-0.006654274766333401,627990.0,-35.3632259,149.1652985,43998.0,84.0,49.5,171.0,627.989990234375,-20.0,-85.0,-991.5,-1633.0,1.5,-5.5,0.0
09:03:12,1500.0,AUTO,-0.030846212059259415,-0.00581019464880228,1.025620698928833,-0.10925537347793579,-0.07649533078074455,0.04518365440890193,625605.0,-35.3632192,149.16531179999998,41610.0,52.0,23.5,45.5,625.60498046875,-10.0,0.0,-1023.5,-107.5,-75.0,46.0,0.0
09:03:14,1500.0,AUTO,-0.004405225161463022,-0.11691472679376602,1.0538134574890137,-0.027082905173301697,-0.045665787532925606,-0.009416269138455391,624765.0,-35.3632097,149.1653297,40769.0,121.5,113.0,12.0,624.7649841308594,-37.5,-28.5,-1040.0,-28.0,-44.5,-8.5,0.0
09:03:16,1500.0,AUTO,0.026648380793631077,-0.09044450148940086,1.045543909072876,0.009037025272846222,0.03884847275912762,-0.005202893633395433,624895.0,-35.36318485,149.16537605000002,40898.5,185.5,240.0,-19.5,624.8949890136719,-64.5,-47.0,-1003.0,7.0,39.5,-4.0,0.0
09:03:18,1500.0,AUTO,0.03293059393763542,-0.067666070535779,1.0364543795585632,0.07904307544231415,-0.11546088010072708,0.020656124455854297,625305.0,-35.363155899999995,149.1654288,41308.0,145.0,188.5,-10.0,625.3049621582031,-50.5,-31.5,-988.5,77.5,-114.0,21.5,0.0
09:03:20,1500.0,AUTO,0.047935547307133675,-0.1799807995557785,1.0290760397911072,-0.003446410410106182,-0.017139116302132607,0.004068076144903898,625560.0,-35.36312435,149.16548645,41563.5,221.0,333.0,-17.5,625.5599975585938,-79.5,-49.5,-1006.0,-5.0,-15.5,4.5,0.0
09:03:22,1500.0,AUTO,0.06904938071966171,-0.2103061079978943,1.0064294338226318,0.028136804699897766,0.12157776206731796,-0.07617104798555374,625910.0,-35.363085,149.1655595,41913.0,309.0,489.0,-24.0,625.9099731445312,-110.0,-72.0,-1012.0,27.0,123.0,-75.0,0.0
09:03:24,1500.0,AUTO,0.14885834604501724,-0.10600972548127174,0.6133195459842682,0.04543782398104668,-0.02460576593875885,-0.09891477972269058,626430.0,-35.363001,149.16571205,42434.5,404.0,611.5,-30.5,626.4299926757812,-117.0,-143.0,-1089.0,-88.0,294.0,-120.0,0.0
09:03:26,1500.0,ALT_HOLD,0.08611184731125832,-0.10841386020183563,0.9657600522041321,0.119712695479393,-0.02286030724644661,0.3763969670981169,626975.0,-35.362929949999995,149.16584699999999,42977.0,368.5,611.0,45.0,627.1400146484375,-116.0,-78.0,-789.0,96.0,-108.0,808.0,0.0
09:03:28,1500.0,ALT_HOLD,-0.019227186916396022,-0.036836178973317146,1.0505149960517883,0.2967315763235092,0.01441413746215403,-0.08124875836074352,623645.0,-35.36286365,149.16596635000002,39647.0,360.5,457.5,210.0,623.6449890136719,-141.0,18.5,-1004.0,300.0,15.0,-80.5,0.0
09:03:30,1500.0,AUTO,-0.02536732517182827,-0.014306130819022655,1.0425020456314087,-2.0037405490875244,0.005301670171320438,0.11195448786020279,620330.0,-35.3628101,149.1660307,36330.0,355.0,273.0,187.0,620.3299560546875,-112.0,-111.0,-1015.0,-2006.0,6.0,112.0,0.0
09:03:32,1500.0,AUTO,0.0788300409913063,0.031791817396879196,1.0346088409423828,-0.8666437268257141,-0.1121150553226471,0.02217167243361473,618280.0,-35.3627685,149.1660671,34287.0,66.0,102.0,19.0,618.2799682617188,-27.0,-55.0,-1060.0,-867.0,-110.0,22.0,0.0
09:03:34,1500.0,AUTO,0.022165019065141678,-0.15103137493133545,1.1080327033996582,0.07999613136053085,-0.08637592941522598,0.010868987999856472,618550.0,-35.3627564,149.1660963,34556.0,92.0,196.0,-34.0,618.5499877929688,-45.0,-32.0,-1019.0,79.0,-84.0,11.0,0.0
09:03:36,1500.0,AUTO,0.05242539942264557,-0.1617743968963623,1.0964068174362183,-0.03213486075401306,0.05930555611848831,-0.010550735518336296,619740.0,-35.362726,149.1661605,35740.0,198.0,379.0,-73.0,619.739990234375,-85.0,-49.0,-1010.0,-31.0,61.0,-9.0,0.0
09:03:38,1500.0,AUTO,0.0745541900396347,-0.10132796317338943,0.9374366402626038,0.2195906788110733,0.1894446760416031,0.16021421551704407,621480.0,-35.362683,149.1662524,37484.0,249.0,439.0,-87.0,621.47998046875,-99.0,-57.0,-971.0,220.0,191.0,161.0,0.0
09:03:40,1500.0,AUTO,0.029687389731407166,-0.0322300773113966,1.1099305152893066,0.0002642902545630932,0.01999261323362589,-0.022633480839431286,623375.0,-35.36264595,149.1663437,39379.0,184.5,387.5,-76.5,623.3749694824219,-86.0,-54.5,-984.5,1.0,21.5,-21.0,0.0
09:03:42,1500.0,AUTO,0.04226127453148365,0.011176868341863155,1.1030867099761963,0.03486995864659548,-0.04134584404528141,-0.0016392251709476113,624735.0,-35.36261385,149.16641635,40739.0,147.5,261.5,-47.5,624.7349853515625,-56.5,-32.5,-979.0,35.5,-39.0,-1.0,0.0
09:03:44,1500.0,AUTO,0.035296740010380745,-0.05078929290175438,1.0988998413085938,-0.014237947762012482,-0.02169934194535017,0.0095049983356148,625545.0,-35.36259015,149.16646724999998,41548.5,121.0,221.0,-35.5,625.5449829101562,-49.5,-40.5,-996.5,-14.0,-19.5,10.0,0.0
09:03:46,1500.0,AUTO,0.029410388320684433,-0.03717825934290886,1.0935443043708801,-0.2845233827829361,-0.007760699838399887,0.0035795762669295073,626400.0,-35.36256765,149.16651685,42405.0,121.5,220.5,-43.0,626.3999633789062,-49.0,-45.0,-998.0,-283.0,-6.0,4.5,0.0
09:03:48,1500.0,ALT_HOLD,0.03373721428215504,-0.13206303864717484,1.0879956483840942,0.06214696913957596,-0.035704562440514565,-0.005842075566761196,627345.0,-35.3625436,149.16657064999998,43348.5,160.0,283.0,-51.5,627.344970703125,-66.0,-35.0,-1012.5,63.0,-33.5,-4.0,0.0
09:03:50,1500.0,ALT_HOLD,-0.00900341640226543,-0.0016049170517362654,1.084980547428131,0.48679326474666595,-0.007977509405463934,-0.06866850331425667,627160.0,-35.36251125,149.16662954999998,43166.0,179.0,206.0,155.5,627.1599731445312,-61.5,46.5,-871.5,491.5,-5.0,-67.0,0.0
09:03:52,1500.0,ALT_HOLD,0.01964382827281952,-0.003238616744056344,1.0804932117462158,-0.2633569538593292,0.0038302858592942357,0.019324558787047863,623340.0,-35.36248315,149.16666694999998,39343.0,149.0,121.0,185.0,623.3399658203125,-44.0,-90.0,-991.5,-267.0,5.5,20.5,0.0
09:03:54,1500.0,AUTO,0.008582450915127993,0.04813905619084835,1.0797504782676697,0.8455154895782471,-0.09872240200638771,-0.026719771791249514,620045.0,-35.3624662,149.16669245000003,36048.5,74.5,49.0,98.5,620.0449829101562,-20.5,51.0,-1150.5,847.0,-95.5,-24.5,0.0
09:03:56,1500.0,AUTO,0.01334934588521719,-0.0924961194396019,1.213113009929657,-0.14666957408189774,-0.048639608547091484,-0.021014131605625153,619860.0,-35.36245825,149.166706,35864.0,58.0,90.5,-60.0,619.8599853515625,-24.5,-13.5,-1059.5,-146.5,-46.0,-18.5,0.0
09:03:58,1500.0,AUTO,0.04718521796166897,-0.010014364961534739,1.1854289174079895,-0.005818392150104046,-0.0044264644384384155,0.01349876169115305,622080.0,-35.36244335,149.16674025,38084.5,68.0,187.5,-140.0,622.0799865722656,-43.5,-18.0,-1007.5,-5.5,-2.0,15.5,0.0
09:04:00,1500.0,AUTO,0.02501126192510128,-0.0831516794860363,1.257402777671814,0.011208313051611185,-0.09635258466005325,0.03586415946483612,625015.0,-35.3624305,149.166778,41017.5,52.0,174.5,-134.5,625.0149841308594,-34.5,-18.0,-982.5,11.0,-93.5,37.5,0.0
09:04:02,1500.0,AUTO,0.024903953075408936,-0.12685183063149452,1.2916935682296753,-0.0029919142834842205,0.16455483436584473,-0.00481287098955363,627445.0,-35.362413000000004,149.1668308,43450.5,117.0,326.5,-104.0,627.4449768066406,-69.5,-19.5,-1019.0,-2.0,166.5,-2.0,0.0
09:04:04,1500.0,ALT_HOLD,0.010906691197305918,-0.026642673648893833,1.2744701504707336,-0.014745055697858334,-0.3054903596639633,0.0020775143057107925,630220.0,-35.362388800000005,149.1668966,46224.5,115.5,247.5,-143.5,630.219970703125,-53.5,-15.0,-948.0,-13.5,-302.5,4.5,0.0
09:04:06,1500.0,ALT_HOLD,-0.04026446118950844,-0.12473335489630699,1.1684337854385376,-1.3285555839538574,0.09241426736116409,0.10683907940983772,630030.0,-35.36235235,149.1669643,46031.5,282.5,349.5,170.5,630.0299987792969,-101.0,-100.0,-860.5,-1329.0,94.0,108.5,0.0
09:04:08,1500.0,AUTO,0.01946810120716691,-0.03060223162174225,1.16635000705719,1.8710446953773499,0.021023334935307503,-0.08072924241423607,626110.0,-35.362297,149.16703189999998,42114.0,300.0,251.0,180.5,626.1099853515625,-101.5,86.0,-1022.5,1873.0,23.0,-77.5,0.0
09:04:10,1500.0,AUTO,0.07537045702338219,0.06461303681135178,1.5666425824165344,0.26456387841608375,-0.03594839572906494,0.8537015914916992,624010.0,-35.362276449999996,149.167052,40015.5,-60.5,-41.5,8.0,624.0099792480469,15.0,-2.0,-1067.0,264.5,-33.0,855.5,0.0
09:04:12,1500.0,AUTO,0.04039209336042404,-0.003928427409846336,3.045623302459717,0.0775100514292717,0.007059982977807522,0.7154813706874847,624695.0,-35.362290400000006,149.16703769999998,40698.0,-87.0,-85.5,-65.0,624.6949768066406,-3.0,-25.0,-1024.5,78.5,9.0,717.0,0.0
09:04:14,1500.0,AUTO,0.013107087463140488,-0.028852750547230244,-2.3422608375549316,0.00041368603706359863,-0.0006034753751009703,-0.0947410799562931,626360.0,-35.36230495,149.16701935,42366.0,-83.0,-88.0,-85.5,626.3599853515625,-21.5,-12.5,-997.5,1.5,2.5,-92.5,0.0
09:04:18,1500.0,ALT_HOLD,0.008104173233732581,-0.0006208429986145347,-2.3713680505752563,1.420813798904419,-0.004376172670163214,-0.042956139892339706,628630.0,-35.36234145,149.1669802,44633.5,-96.5,-63.0,129.0,628.6299743652344,-25.5,82.0,-841.5,1424.5,-1.5,-40.5,0.0
09:04:20,1500.0,ALT_HOLD,0.02025863016024232,-0.0010156510688830167,-2.3719804286956787,-0.5027404432184994,0.000980654382146895,0.01917175855487585,624900.0,-35.3623568,149.166972,40902.5,-63.5,-27.5,183.5,624.8999938964844,-18.0,-79.0,-1000.5,-505.0,3.0,20.5,0.0
09:04:22,1500.0,AUTO,0.06429308652877808,0.007892324589192867,-2.3711791038513184,1.0111172199249268,-0.016360475681722164,0.007953990250825882,621840.0,-35.362367649999996,149.1669711,37845.0,-21.0,-12.5,81.5,621.8399963378906,-9.5,24.0,-1043.0,1011.5,-13.0,9.5,0.0
09:04:24,1500.0,AUTO,0.020418697968125343,-0.013581831008195877,-2.1357184648513794,-0.13845044560730457,-0.005813654512166977,0.6792887151241302,621590.0,-35.3623709,149.16696835,37597.0,5.0,-41.0,-61.5,621.5899963378906,-3.5,-13.0,-1053.0,-135.5,-2.5,680.5,0.0
09:04:26,1500.0,ALT_HOLD,0.01680363016203046,-0.02067170199006796,-1.9838630557060242,0.031886166892945766,0.011253957636654377,-0.004215976921841502,623750.0,-35.36237275,149.16696025,39754.0,-4.0,-55.0,-141.0,623.75,-8.5,-6.5,-1019.5,34.0,14.0,-1.5,0.0
09:04:28,1500.0,ALT_HOLD,-0.022867700085043907,0.001044542936142534,-1.9771763682365417,-0.015816678293049335,-5.5115087889134884e-05,0.002085074782371521,626260.0,-35.362373,149.16694840000002,42263.0,3.0,-50.5,-18.5,626.2599792480469,-5.0,-10.0,-818.0,-12.0,2.0,4.0,0.0
09:04:30,1500.0,ALT_HOLD,0.03118848241865635,7.929734147182899e-05,-1.9791072010993958,2.0838730335235596,0.005400852998718619,0.007617882452905178,623525.0,-35.362375,149.1669407,39531.5,-11.5,-26.5,207.5,623.5249938964844,-6.0,82.0,-1030.0,2087.5,8.0,9.5,0.0
09:04:32,1500.0,AUTO,-0.019652807153761387,0.007951861247420311,-1.978227972984314,0.03566795587539673,-0.010520418174564838,-0.005508132046088576,620370.0,-35.3623755,149.16693579999998,36374.0,-4.0,-12.5,60.5,620.3699951171875,-2.0,28.0,-1037.0,40.5,-7.5,-3.0,0.0
09:04:34,1500.0,AUTO,0.0041008396074175835,-0.010128516238182783,-1.978337287902832,0.17322000488638878,0.00011947564780712128,-0.0017565228044986725,620120.0,-35.362376499999996,149.166935,36124.5,-10.5,-6.5,-61.5,620.1199951171875,-3.5,8.0,-1071.0,175.5,2.5,0.0,0.0
09:04:36,1500.0,AUTO,0.014087120071053505,-0.01346694421954453,-2.329185128211975,-0.02142804069444537,-0.06520614959299564,-0.15792634710669518,622395.0,-35.36237855,149.16693405,38403.0,2.5,-15.5,-143.0,622.3949584960938,-1.0,-1.0,-1011.0,-18.0,-62.5,-155.0,0.0
09:04:38,1500.0,AUTO,0.007958754897117615,0.0021612175332847983,-2.3025450706481934,0.013727670069783926,-0.015342934988439083,-0.006801991257816553,625355.0,-35.3623805,149.16693145,41360.0,-0.5,-6.0,-141.0,625.35498046875,-2.0,0.0,-999.0,16.0,-12.5,-4.0,0.0
09:04:40,1500.0,AUTO,0.002494041807949543,-0.0013671417254954576,-2.3065195083618164,-0.0030759007204324007,0.003209942835383117,4.4962624087929726e-05,628295.0,-35.36238135,149.16692949999998,44299.5,-0.5,-12.0,-141.0,628.2949829101562,-1.0,-3.0,-999.0,0.0,5.5,1.5,0.0
09:04:42,1500.0,AUTO,0.002786785480566323,-0.06619684770703316,-2.2254291772842407,0.004419203381985426,-0.04174554720520973,0.038633172400295734,631220.0,-35.36238325,149.16692519999998,47222.5,-29.5,-40.5,-140.0,631.219970703125,-8.0,-2.5,-1000.0,7.0,-39.0,41.0,0.0
09:04:44,1500.0,ALT_HOLD,0.02026901487261057,-0.037668973207473755,-2.2042927742004395,0.007077297195792198,0.04494365677237511,0.005805817432701588,633900.0,-35.362395899999996,149.16690495,49902.0,-95.0,-123.5,-99.0,633.8999633789062,-30.0,-17.5,-945.5,9.5,47.0,7.5,0.0
09:04:46,1500.0,ALT_HOLD,0.028271234594285488,-0.00026030575099866837,-2.2045527696609497,0.5955038666725159,-0.004965161089785397,0.0009145813528448343,633595.0,-35.362412500000005,149.16688140000002,49597.0,-86.5,-76.0,162.5,633.5950012207031,-24.5,-35.5,-903.5,594.5,-1.5,3.5,0.0
09:04:48,1500.0,ALT_HOLD,-0.018936743959784508,-0.0010787616483867168,-2.2043468952178955,-1.6057058572769165,-3.759050741791725e-06,-0.00044163456186652184,629780.0,-35.36242515,149.16686715,45786.0,-60.0,-46.5,179.5,629.7799987792969,-17.5,-36.5,-1019.5,-1600.0,3.0,1.5,0.0
09:04:50,1500.0,AUTO,0.02484301570802927,-0.003983604023233056,-2.2037488222122192,1.1012780666351318,-0.07807182520627975,-0.0035104508278891444,626415.0,-35.3624327,149.1668577,42417.5,-25.0,-27.5,95.5,626.4149780273438,-10.5,30.0,-1167.0,1103.0,-75.0,-1.0,0.0
