time_stamp,MODE,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
16:05:25,ALT_HOLD,1500.0,0.6666666666666666,-5.833333333333333,-996.0,-3.5,3.8333333333333335,3.1666666666666665,-35.36240498333333,149.16687561666666,33403.166666666664,-15.666666666666666,8.666666666666666,-0.8333333333333334,0.010193334756574282,0.004362962247493367,0.9833836952845255,-0.004770887394746144,-0.00045583552370468777,-1.7387365611890953e-05
16:05:27,AUTO,1500.0,-1.1428571428571428,30.285714285714285,-888.4285714285714,-73.85714285714286,8.571428571428571,-11.714285714285714,-35.36240538571428,149.16687605714284,32630.0,-3.5714285714285716,3.4285714285714284,121.57142857142857,-0.011488597623870842,0.0006322924974873396,0.9831670778138297,-0.08221849799156189,0.004414366624717202,-0.015273754019290209
16:05:29,AUTO,1500.0,-0.7142857142857143,-5.285714285714286,-1104.7142857142858,-329.42857142857144,7.571428571428571,2.5714285714285716,-35.362404500000004,149.16687634285717,29790.571428571428,1.0,3.2857142857142856,43.285714285714285,-2.8954078775963614e-05,0.00034894411718206745,0.9832824383463178,-0.3337323708193643,0.0032435828553778784,-0.0005826762145651239
16:05:31,AUTO,1500.0,-0.6666666666666666,1.3333333333333333,-1003.1666666666666,8.5,7.166666666666667,4.333333333333333,-35.3624043,149.16687770000001,29796.166666666668,1.6666666666666667,1.0,-22.333333333333332,-0.0011661528745510925,0.005299745748440425,0.9836917221546173,0.005483714242776235,0.0029990204299489656,0.0012940124919017155
16:05:33,BRAKE,1500.0,0.0,3.1666666666666665,-990.5,90.16666666666667,-0.3333333333333333,4.333333333333333,-35.362404266666665,149.16687805,30114.333333333332,2.1666666666666665,-3.3333333333333335,-4.666666666666667,0.004192884138319641,0.0024998479639180005,0.9834282100200653,0.08827030907074611,-0.0048770450909311576,0.0012523673746424417
16:05:35,BRAKE,1500.0,0.0,10.8,-1000.4,161.8,5.4,4.8,-35.3624041,149.16687762,30158.4,0.4,-0.6,-0.8,0.0036655839066952467,0.0008932815981097519,0.9837815523147583,0.1587280660867691,0.001091154757887125,0.0013079911936074496
16:05:37,ALT_HOLD,1500.0,0.0,-39.0,-949.0,-416.0,0.0,0.0,-35.3624042,149.1668776,30200.0,2.0,-1.0,4.0,-0.0012281832750886679,0.000749080500099808,0.9827935099601746,-0.4147419333457947,-0.003875127760693431,-0.003411951707676053
16:05:39,AUTO,1500.0,-0.2857142857142857,22.428571428571427,-907.4285714285714,469.2857142857143,6.714285714285714,-2.142857142857143,-35.36240412857142,149.16687757142859,28848.14285714286,1.1428571428571428,0.2857142857142857,158.28571428571428,0.010279060740556036,0.0006523059024142899,0.9826218741280692,0.46595700830221176,0.002742747776210308,-0.0059727495868823356
16:05:41,AUTO,1500.0,0.0,26.5,-1063.5,350.5,5.5,6.0,-35.362404850000004,149.16687910000002,25594.0,6.5,1.0,14.5,-0.0077370284125208855,0.0005515512166311964,0.9833352565765381,0.3455238565802574,0.001216155244037509,0.00229940889403224
16:05:47,AUTO,1500.0,-2.0,-13.5,-989.5,-113.0,0.0,2.5,-35.362403900000004,149.16687935,25883.0,8.0,-2.0,-17.0,0.013168574776500463,-0.0006138381158962147,0.9837832748889923,-0.11170387268066406,-0.005283639300614595,-0.0013865447835996747
16:05:51,AUTO,1500.0,-0.5,14.5,-1026.5,473.5,7.5,1.0,-35.36240105,149.16687765,26126.0,-19.5,18.5,-9.0,0.03460904769599438,-0.004304069792851806,0.9836763441562653,0.47233086824417114,0.0034445489291101694,-0.002439394243992865
16:05:53,AUTO,1500.0,0.3333333333333333,6.333333333333333,-980.3333333333334,-12.666666666666666,7.666666666666667,5.0,-35.36240085,149.1668794,26749.0,-21.0,17.0,-19.5,0.018181610386818647,0.009677530266344547,0.9839053452014923,0.2172708697617054,0.002800895948894322,0.001602221978828311
16:06:11,BRAKE,1500.0,0.0,18.5,-1004.5,566.0,2.5,1.0,-35.362403650000005,149.1668871,24831.5,-0.5,1.5,-1.5,0.008523572701960802,0.002034613862633705,0.9836168885231018,0.5650990456342697,-0.0013920825440436602,-0.002165852696634829
16:06:13,ALT_HOLD,1500.0,-0.6666666666666666,-18.0,-989.6666666666666,-393.0,3.0,5.333333333333333,-35.36240376666667,149.16688706666665,24855.0,0.0,0.0,0.0,0.001594383968040347,5.372474455119421e-05,0.9834678173065186,-0.394802858432134,-0.0007656609329084555,0.001793183075884978
16:06:15,AUTO,1500.0,-1.2,54.0,-873.6,951.6,6.2,6.4,-35.36240292,149.16688602,23992.6,3.6,-2.8,141.4,0.00923771308735013,0.0007443011156283319,0.9830668330192566,0.946399886906147,0.00209668530151248,0.002277767937630415
16:06:17,AUTO,1500.0,-1.0,-11.0,-1073.4,319.0,2.2,4.0,-35.36240236,149.16688524,21325.0,5.8,0.0,40.0,0.010615689493715764,-0.003587359609082341,0.9831696391105652,0.3216164907440543,-0.0021351604722440244,0.0004608873277902603
16:06:28,ALT_HOLD,1500.0,0.4,6.8,-999.8,72.4,3.2,2.4,-35.36240108,149.16688559999997,21729.4,-7.4,6.0,-0.2,0.0018940662557724863,0.0030758420936763285,0.9837655305862427,0.06809599995613098,-0.0011422406882047654,-0.0007872893940657378
16:06:30,AUTO,1500.0,-1.1428571428571428,41.42857142857143,-905.1428571428571,440.7142857142857,-0.2857142857142857,-5.0,-35.362401157142855,149.1668857857143,20842.714285714286,-2.142857142857143,2.0,127.85714285714286,0.002455558627843857,0.0006534366569082652,0.9831085971423558,0.4340942246573312,-0.0046056148463061875,-0.008934356704620379
16:06:34,AUTO,1500.0,-0.8,0.2,-999.6,1.4,5.0,2.4,-35.362399419999996,149.16688518,17901.0,-9.4,10.0,-22.2,0.020730316266417505,0.00024243081570602955,0.9841443657875061,-0.002768915146589279,0.00130251944065094,-0.0007634577108547091
16:06:36,AUTO,1500.0,0.6666666666666666,-0.5,-987.8333333333334,61.833333333333336,5.666666666666667,3.5,-35.362399366666665,149.16688545,18238.833333333332,-14.666666666666666,12.166666666666666,-9.166666666666666,0.012989189087723693,0.0024279075053830943,0.9842417140801748,0.05780926098426183,0.001584397628903389,0.0002883121681710084
16:06:38,BRAKE,1500.0,1.0,-4.666666666666667,-1018.0,-70.66666666666667,2.1666666666666665,3.0,-35.36240048333333,149.16688648333334,18316.833333333332,-5.333333333333333,7.666666666666667,-10.5,-0.0012812703947323219,-0.0007240146276975187,0.9836922089258829,-0.07473995039860408,-0.0016275243057558935,-0.00019997082805881897
16:06:40,BRAKE,1500.0,0.0,2.4,-991.2,-24.8,1.8,2.6,-35.3624009,149.16688752000002,18666.4,0.4,3.0,-16.4,-0.0015817241277545691,0.003165168548002839,0.983828341960907,-0.030188533663749694,-0.0024477051571011542,-0.00048080850392580033
16:06:42,ALT_HOLD,1500.0,0.2857142857142857,-0.8571428571428571,-995.0,-4.571428571428571,3.4285714285714284,2.2857142857142856,-35.36240155714285,149.16688835714285,18861.714285714286,4.571428571428571,-0.8571428571428571,-2.7142857142857144,-0.0056100516646568266,0.0015649538836441934,0.9837060911314828,-0.00837890274955758,-0.00042977952398359776,-0.0013019878284207412
16:06:44,AUTO,1500.0,0.16666666666666666,16.333333333333332,-902.0,1002.6666666666666,-0.3333333333333333,-6.0,-35.36240181666667,149.1668887666667,18253.833333333332,6.333333333333333,-1.5,115.0,0.02384308259934187,0.0006503744516521692,0.9829593996206919,1.0028599202632904,-0.004641401969517271,-0.009822823999760052
16:06:50,AUTO,1500.0,-0.4,-3.6,-987.6,-114.2,1.4,5.4,-35.36240156,149.16688972,16231.6,6.6,-1.2,-2.2,-0.0014837720431387425,0.00019742514996323735,0.983770489692688,-0.11743685007095336,-0.002709082653746009,0.00213102581910789
16:06:52,AUTO,1500.0,-0.3333333333333333,3.0,-1022.8333333333334,125.33333333333333,2.6666666666666665,3.1666666666666665,-35.3624012,149.16688946666667,16267.0,3.5,2.3333333333333335,-6.666666666666667,0.003971208197375138,-0.002386378163161377,0.9840717116991679,0.12159151956439018,-0.0009857004042714834,0.00013411894906312227
16:06:58,AUTO,1500.0,0.5,-26.5,-970.0,-434.5,5.5,1.0,-35.3624017,149.1668912,16960.0,9.0,-1.5,-20.0,-0.018682104535400867,0.006175215123221278,0.9838642477989197,-0.4365799278020859,0.00221318774856627,-0.0022109777200967073
16:07:00,BRAKE,1500.0,0.0,-1.4285714285714286,-993.7142857142857,16.571428571428573,-0.5714285714285714,3.4285714285714284,-35.362402142857135,149.16689162857142,17060.14285714286,14.428571428571429,-8.285714285714286,1.8571428571428572,-0.011864382561595579,0.0003386488533578813,0.983496470110757,0.013673926038401467,-0.004628808304135289,0.00028022724602903636
16:07:02,BRAKE,1500.0,-0.16666666666666666,-4.666666666666667,-999.1666666666666,-28.0,3.8333333333333335,2.6666666666666665,-35.362402249999995,149.16689176666668,17091.333333333332,17.0,-8.166666666666666,-1.3333333333333333,-0.01471653200375537,0.0008250149524731872,0.9835030535856882,-0.030494750166932743,0.00014950152641783157,-0.00033178952677796286
16:07:04,ALT_HOLD,1500.0,-2.0,3.6666666666666665,-1000.8333333333334,-17.166666666666668,4.333333333333333,3.6666666666666665,-35.3624014,149.16689110000002,17124.666666666668,16.833333333333332,-9.333333333333334,-0.16666666666666666,-0.002136237317851434,-0.0008375027925164128,0.983492394288381,-0.019684821367263794,0.0012041113416974742,0.00022945809178054333
16:07:06,AUTO,1500.0,-0.2857142857142857,-2.0,-930.5714285714286,459.7142857142857,3.0,0.5714285714285714,-35.3624006,149.16689045714287,15853.142857142857,7.142857142857143,-2.142857142857143,150.0,0.012251613403870059,0.000553768987759083,0.9827686973980495,0.4609489547354834,-0.0006164073212338346,-0.00292537800435509
16:07:08,AUTO,1500.0,-0.8,-21.4,-1077.6,-328.0,-0.4,2.4,-35.36240062,149.16689065999998,13649.0,6.6,-0.2,23.4,-0.0018767680041491986,-0.0016790570458397268,0.9833542108535767,-0.3276271760463715,-0.003990411525592208,-0.0007639599731191993
16:07:10,AUTO,1500.0,-2.5,3.375,-994.625,-100.0,2.5,3.125,-35.362398337500004,149.16688905,13853.5,-6.375,9.125,-17.25,0.02740833454299718,-0.003993617312517017,0.9841396808624268,-0.10286548361182213,-0.001020274794427678,0.0003343064454384148
16:07:12,BRAKE,1500.0,0.16666666666666666,-9.5,-991.3333333333334,-164.33333333333334,4.833333333333333,1.1666666666666667,-35.36239738333334,149.16688860000002,14103.166666666666,-22.166666666666668,20.0,1.3333333333333333,0.019176175817847252,0.0014687343282275833,0.9843824406464895,-0.16651670883099237,0.0016666259228562315,-0.0021007580993076167
16:07:14,BRAKE,1500.0,1.8333333333333333,2.1666666666666665,-1001.0,348.5,3.5,0.3333333333333333,-35.36239856666666,149.16689005,14089.0,-15.333333333333334,13.333333333333334,1.1666666666666667,0.013795129954814911,0.0038138836777458587,0.9839384158452352,0.34719271461168927,0.00038400618359446526,-0.0028741404336566725
16:07:16,ALT_HOLD,1500.0,3.5,-4.833333333333333,-1001.1666666666666,-12.0,3.3333333333333335,1.1666666666666667,-35.3624013,149.16689266666666,14097.0,-2.1666666666666665,4.0,0.0,-0.021541410746673744,0.006835186776394646,0.9847076634565989,-0.015306131293376287,0.0002710236779724558,-0.0018464556972806652
16:07:18,AUTO,1500.0,1.1666666666666667,-73.33333333333333,-869.1666666666666,-1063.8333333333333,-0.5,-4.666666666666667,-35.362404133333335,149.1668952166667,13474.5,5.0,-1.0,114.0,-9.726628195494413e-05,0.0010135336391006906,0.9825171828269958,-1.061649243036906,-0.0038698144101848206,-0.008122388933164379
16:07:20,AUTO,1500.0,-2.8333333333333335,20.166666666666668,-1106.8333333333333,583.1666666666666,0.6666666666666666,3.1666666666666665,-35.36240526666666,149.16689666666667,10824.0,-0.3333333333333333,2.3333333333333335,59.833333333333336,0.012538306172549104,-0.001432148468059798,0.9828566511472067,0.5821327101439238,-0.0029537692898884416,0.00048451787248874706
16:07:22,AUTO,1500.0,0.0,-28.0,-993.0,-489.0,1.0,0.0,-35.362403,149.1668954,10816.0,-14.0,13.0,-21.0,0.02256128564476967,0.0005858248914591968,0.9840953350067139,-0.4899578094482422,-0.0017553215147927403,-0.004063691943883896
16:07:24,AUTO,1500.0,1.0,0.8333333333333334,-990.1666666666666,116.66666666666667,4.833333333333333,2.3333333333333335,-35.3624034,149.16689591666668,11052.5,-17.333333333333332,14.166666666666666,-7.666666666666667,0.012478814149896303,0.0031315079734971127,0.9844509661197662,0.11385066683093707,0.0016027528326958418,-0.0006546709725322822
16:07:26,BRAKE,1500.0,1.1666666666666667,-2.1666666666666665,-1018.8333333333334,28.5,-0.16666666666666666,4.833333333333333,-35.36240466666666,149.16689698333334,11101.833333333334,-6.333333333333333,6.333333333333333,-3.3333333333333335,-0.0017277901448930304,0.0005378693485909025,0.9844137032826742,0.025157829125722248,-0.0035963477566838264,0.0018729142417820792
16:07:28,BRAKE,1500.0,0.6666666666666666,0.5,-995.0,61.333333333333336,1.0,2.0,-35.36240548333334,149.16689795,11298.666666666666,1.3333333333333333,1.3333333333333333,-6.666666666666667,-0.003870034144104769,0.002552640604941795,0.9839818477630615,0.05815760542949041,-0.0020954670229305825,-0.0006359294832994541
16:07:34,ALT_HOLD,1500.0,0.0,18.5,-995.25,488.75,2.75,3.0,-35.3624065,149.16689885,11396.75,9.25,-3.25,-0.5,-0.0018000712152570486,0.001419861480826512,0.9840331375598907,0.4866008423268795,-0.0003977127489633858,0.0005569661443587393
16:07:36,AUTO,1500.0,1.0,7.0,-930.6666666666666,-122.0,4.166666666666667,12.833333333333334,-35.362407700000006,149.16690008333333,10184.0,1.8333333333333333,2.8333333333333335,150.66666666666666,-0.0056424355910470085,0.0014226614390887942,0.9826803306738535,-0.1278048555056254,0.0007441931326563159,0.009817808556059996
16:07:38,AUTO,1500.0,4.8,1.4,-1091.2,402.4,2.4,1.2,-35.36241012000001,149.16690264,8132.8,16.2,-4.6,28.4,-0.027760368026793002,0.004143591783940792,0.9840852618217468,0.4025046817958355,-0.0009089266881346702,-0.0018456421559676528
16:07:40,AUTO,1500.0,0.2,-0.8,-1001.6,27.8,-0.8,2.8,-35.36241216,149.16690456,8206.4,41.6,-23.8,-21.0,-0.04814787432551384,0.0012099997809855267,0.9837023615837097,0.026460093259811402,-0.004402145696803928,9.301218669861555e-05
16:07:46,ALT_HOLD,1500.0,-2.0,1.2,-984.6,-22.9,3.3,1.1,-35.3624059,149.16690012,8723.9,3.7,0.2,-0.6,0.009009780798805878,-0.000770287006162107,0.9838202238082886,-0.023152768984436987,0.000398797367233783,-0.0017273981356993318
16:07:48,AUTO,1500.0,-1.4,-43.8,-958.2,-787.4,-5.2,-7.0,-35.36240342,149.1668982,7379.6,3.8,-2.6,162.8,0.0038843035697937013,-0.00046396550606004895,0.9824360728263855,-0.784431129693985,-0.008256046520546078,-0.009989696834236384
16:07:50,AUTO,1500.0,0.0,15.8,-1072.2,344.8,7.4,3.0,-35.36240184,149.1668967,5533.2,-6.2,8.2,15.8,0.019809517823159695,-0.002558684046380222,0.9838180780410767,0.3426832318305969,0.004632609477266669,0.00043013561517000196
16:07:52,AUTO,1500.0,2.5,-15.25,-995.0,-164.25,4.25,-0.25,-35.362402450000005,149.166897675,5706.25,-3.75,7.75,-20.5,-0.007012337737251073,0.003983732487540692,0.9845356196165085,-0.16420415043830872,0.0016040694899857044,-0.003303897741716355
16:07:53,AUTO,1500.0,0.5,1.5,-989.8333333333334,15.666666666666666,1.0,0.8333333333333334,-35.36240383333333,149.16689895000002,5984.333333333333,7.833333333333333,-3.1666666666666665,-7.166666666666667,-0.015237995889037848,0.0028633129162093005,0.9836844801902771,0.015330817550420761,-0.0017410391010344028,-0.00169435451971367
16:07:55,AUTO,1500.0,0.25,-16.25,-1017.0,-147.25,0.5,-0.75,-35.362404125,149.166899125,6019.25,14.25,-7.25,0.5,-0.00925702613312751,-0.00018436872755955847,0.9836841076612473,-0.14511314034461975,-0.002595013182144612,-0.003228262416087091
16:07:57,AUTO,1500.0,-1.0,9.0,-1001.0,-108.0,6.0,3.0,-35.3624037,149.1668994,6483.0,17.0,-7.0,-33.0,-0.009941546246409416,0.0013326385524123907,0.9840817451477051,-0.11132986098527908,0.003026433289051056,0.0010657289531081915
16:07:59,AUTO,1500.0,-2.0,38.0,-996.0,629.0,0.0,0.0,-35.3624028,149.166899,6816.0,6.0,-4.0,2.0,0.0048384596593678,0.00046586780808866024,0.9835615754127502,0.6266064047813416,-0.0033410589676350355,-0.0019612370524555445
16:08:01,AUTO,1500.0,0.0,12.666666666666666,-1027.3333333333333,54.333333333333336,6.333333333333333,3.3333333333333335,-35.36240183333333,149.1668982,6878.0,0.3333333333333333,3.0,-22.0,0.005473167014618714,-0.002681754568281273,0.9843692382176717,0.052132174372673035,0.0036007707628111043,0.0010424865564952295
16:08:03,AUTO,1500.0,0.0,-6.0,-981.75,-132.125,2.875,1.75,-35.36240175,149.16689892500003,7609.125,0.125,3.5,-36.375,-0.0019229280296713114,0.003330923909743433,0.9838439300656319,-0.13247805461287498,0.00010525433754082769,-0.0006627460679737851
16:08:05,BRAKE,1500.0,-0.5,-4.333333333333333,-999.3333333333334,-92.16666666666667,3.5,0.6666666666666666,-35.362402,149.1668992,7919.5,2.1666666666666665,0.0,0.8333333333333334,-0.00109386855425934,-0.0002757392212515697,0.9836662610371908,-0.09242594055831432,0.0009261611461018523,-0.001999399003883203
16:08:11,BRAKE,1500.0,0.6666666666666666,-8.5,-999.5,-117.0,4.0,-0.3333333333333333,-35.362402499999995,149.16689976666666,7921.666666666667,2.8333333333333335,0.0,-2.0,-0.004772694393371542,0.0028856925782747567,0.9839964608351389,-0.116556986545523,0.0013286616692009072,-0.002851908444426954
16:08:13,ALT_HOLD,1500.0,0.2,2.4,-991.2,40.2,-0.2,2.0,-35.36240414,149.16690125999997,7943.4,2.6,-0.4,-0.2,-0.006255393149331212,0.0025681033614091573,0.9837677955627442,0.04068832695484161,-0.0033481768798083065,-0.0002197984838858247
16:08:15,AUTO,1500.0,1.75,-5.125,-986.25,109.75,0.375,1.125,-35.3624046125,149.16690166249998,6197.125,2.625,0.25,153.875,0.003430505399592221,0.0011454906125436537,0.9830636754631996,0.11103761941194534,-0.0025376056728418916,-0.0011668892984744161
16:08:19,AUTO,1500.0,-1.8,8.0,-988.0,-24.8,-2.0,3.0,-35.36240894,149.16690567999999,4494.2,49.6,-31.8,-14.8,-0.039742424711585046,-0.0015505376795772463,0.9834510803222656,-0.023319688439369202,-0.005406591389328241,0.0011195000726729632
16:08:22,AUTO,1500.0,-3.2,-11.2,-1011.2,-179.8,3.2,3.0,-35.36240476,149.16690218,4653.0,18.6,-6.8,-5.8,0.008883989974856376,-0.004547572135925293,0.9836586594581604,-0.17487354576587677,0.0008370376657694578,0.0010765501298010348
16:08:24,AUTO,1500.0,-1.8333333333333333,8.666666666666666,-995.1666666666666,118.0,5.5,1.5,-35.362403099999995,149.16690158333333,5133.333333333333,1.8333333333333333,4.0,-32.0,0.013482827538003525,0.00045778022225325304,0.9838604728380839,0.12059956261267264,0.003035300450089077,-0.0007915158639661968
16:08:26,AUTO,1500.0,0.3333333333333333,4.166666666666667,-995.6666666666666,108.66666666666667,2.3333333333333335,0.6666666666666666,-35.362402499999995,149.16690155,5503.333333333333,-7.833333333333333,7.0,0.5,0.013615320436656475,0.0016360040948105354,0.9840868512789408,0.11103869477907817,-0.00020456244237720966,-0.001560913728705297
16:08:35,AUTO,1500.0,-3.5,86.0,-1087.0,971.0,-6.5,8.5,-35.36239855,149.16689885,3907.0,8.5,-8.5,168.0,0.017976729199290276,-0.0026496066129766405,0.9827694594860077,0.9655183032155037,-0.009336930001154542,0.0065890338737517595
16:08:39,AUTO,1500.0,-1.2,-0.2,-993.8,-23.6,3.0,1.0,-35.3623984,149.1668989,3070.0,2.0,0.0,-18.25,-0.00069969761534594,0.0012819406401831657,0.9836747348308563,0.040746524930000305,0.00026210647774860263,-0.0005311486893333495
16:08:41,AUTO,1500.0,-2.0,6.0,-994.4,214.2,1.2,2.6,-35.362397675,149.166898275,3225.25,0.0,0.75,1.0,0.02033972181379795,-0.0014568972619599663,0.9834375828504562,0.2101372662000358,-0.0014017355279065669,0.0007832596893422306
16:08:51,AUTO,1500.0,0.0,5.0,-1020.2,72.4,-0.4,2.6,-35.362396475000004,149.166898225,4315.75,-13.25,11.5,-5.25,0.01401138526853174,-0.0009083648765226826,0.9840165674686432,0.252488462254405,-0.002316375670488924,0.0010826417419593781
16:08:53,AUTO,1500.0,0.0,-1.3333333333333333,-1006.0,55.333333333333336,4.833333333333333,0.16666666666666666,-35.36239651666667,149.16689878333335,4910.666666666667,-8.833333333333334,11.666666666666666,-51.0,0.012666725553572178,0.001207956481569757,0.9835852881272634,0.056581106036901474,0.0025176996714435518,-0.0018508227464432518
16:08:55,AUTO,1500.0,-0.3333333333333333,21.666666666666668,-981.0,488.0,-0.3333333333333333,1.3333333333333333,-35.362396849999996,149.1668995,5644.0,-5.5,5.5,-1.0,0.014970192220062017,0.0009448368073208258,0.9837549030780792,0.6847957372665405,-0.001524658058770001,-0.004072448471561074
16:08:56,BRAKE,1500.0,-0.4,0.6,-1006.2,24.6,0.2,2.4,-35.36239688,149.1668995,5634.2,-3.4,5.4,-4.6,0.009219461778411642,-0.0004590782627929002,0.983767294883728,0.025232218205928802,-0.002062564715743065,0.0005517691373825073
16:08:58,BRAKE,1500.0,-0.2,6.8,-1004.0,63.6,0.6,1.0,-35.3623968,149.16689956,5743.2,-4.6,6.2,-5.4,0.009822821407578886,0.0001192226302009658,0.9838640213012695,0.06307001113891601,-0.0016954737715423108,-0.0007958084112033248
16:09:02,AUTO,1500.0,-6.0,41.333333333333336,-978.5,493.0,-4.166666666666667,-0.5,-35.36239141666667,149.16689415,3838.1666666666665,2.6666666666666665,-11.333333333333334,176.16666666666666,0.017304896842688322,0.0007579960899117092,0.9817780951658884,0.4903546596566836,-0.00615493836812675,-0.0028027589432895184
16:09:04,AUTO,1500.0,2.857142857142857,-14.857142857142858,-1072.5714285714287,-363.7142857142857,11.285714285714286,0.7142857142857143,-35.36238674285714,149.1668883,1270.857142857143,-21.285714285714285,16.428571428571427,24.285714285714285,0.02907493936696223,-0.003141025603066997,0.9844018987246922,-0.3659260166542871,0.009238852254514183,-0.0010901999194175005
16:09:06,AUTO,1500.0,3.5,-1.5,-997.1666666666666,62.833333333333336,-2.8333333333333335,0.3333333333333333,-35.3623907,149.16689201666668,1432.0,1.5,2.6666666666666665,-21.666666666666668,-0.03263514364759127,0.007695023901760578,0.984363834063212,0.0612832994471925,-0.005700887258475025,-0.0011936256390375395
16:09:08,AUTO,1500.0,0.2,-14.2,-991.0,-359.6,-2.0,0.6,-35.36239228000001,149.16689308,1681.4,25.8,-16.6,-3.4,-0.024465273320674896,0.0006941051920875907,0.9836316227912902,-0.35982672274112704,-0.004548274376429617,-0.0012150158872827888
16:09:12,BRAKE,1500.0,-1.5,6.0,-989.8333333333334,58.833333333333336,2.0,2.6666666666666665,-35.36239019999999,149.16689183333332,2272.6666666666665,17.833333333333332,-8.5,-11.166666666666666,-0.0018777479805673163,-0.0007392410843749531,0.9840037922064463,0.05816382666428884,-6.783540205409129e-05,0.0015091495200370748
16:09:17,AUTO,1500.0,-5.0,30.25,-1008.25,-444.5,-6.75,-3.5,-35.362385775,149.16688835,1498.25,7.0,-6.0,123.5,-0.0002926795859821141,-0.001974087965209037,0.9825185686349869,-0.45048215240240097,-0.009161426685750484,-0.005243841791525483
16:09:22,AUTO,1500.0,-3.1666666666666665,10.0,-1034.6666666666667,73.66666666666667,5.0,1.8333333333333333,-35.362382366666665,149.16688539999998,619.6666666666666,-17.5,15.333333333333334,-11.333333333333334,0.04701292080183824,-0.0045867537264712155,0.9834725360075632,0.07252023369073868,0.003319129270190994,0.0002474663779139519
16:09:32,AUTO,1500.0,-0.25,3.75,-1009.75,93.0,1.5,0.25,-35.3623852,149.1668891,2734.75,1.0,3.5,2.75,0.007795210869517177,-0.00048634454287821427,0.9841058254241943,0.09071392565965652,-0.0005026001017540693,-0.0008733188442420214
16:09:36,BRAKE,1500.0,0.0,-0.8333333333333334,-961.3333333333334,-5.833333333333333,4.166666666666667,1.0,-35.362385950000004,149.16689078333334,4261.666666666667,8.166666666666666,1.5,-49.0,-0.004616301856003702,0.0017528991447761655,0.9828778008619944,-0.007861273984114328,0.002216874602405975,-0.00024896117004876334
16:09:38,BRAKE,1500.0,-0.16666666666666666,-4.666666666666667,-997.3333333333334,-58.833333333333336,0.8333333333333334,0.3333333333333333,-35.36238598333333,149.166891,4692.0,9.833333333333334,-0.5,-4.0,-0.0011929820369308193,-0.002047644772877296,0.9840061167875925,-0.05998452566564083,-0.0007660419214516878,-0.0007227598689496517
16:09:40,ALT_HOLD,1500.0,-1.8571428571428572,-6.0,-972.2857142857143,-116.14285714285714,2.0,-0.14285714285714285,-35.36238508571428,149.1668905857143,4764.428571428572,8.285714285714286,-0.42857142857142855,1.8571428571428572,0.0052729388948396915,-0.0008094840159174055,0.9840001719338554,-0.1172901179109301,0.0005445766395756177,-0.0016742106942859078
