time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,RTL_ALT
03:10:42,0.001171259384136647,0.0058346884325146675,-0.4904274344444275,-0.0016885597724467516,0.019810335827060044,0.005922667682170868,RTL,0.0,0.0,-998.0,0.0,21.0,7.0,-35.3625005,149.1648363,68493.5,-1.0,2.0,-152.0,287713.0
03:10:44,-0.009886326733976603,0.08401446789503098,-0.48013797402381897,-0.004756066715344787,0.029919027350842953,0.007358558475971222,RTL,12.5,9.0,-995.0,-2.0,31.5,8.0,-35.362505,149.16483875,71544.5,-72.5,34.5,-145.0,287713.0
03:10:46,-0.013164982839953154,0.15163621306419373,-0.08345182426273823,0.07385699450969696,-0.23512626439332962,0.21443230658769608,RTL,58.0,23.0,-938.0,75.5,-232.5,215.0,-35.3625326,149.16485169999999,73979.0,-267.0,75.5,-61.5,154561.0
03:10:48,-0.0016132384771481156,0.08463845402002335,-0.07305953279137611,-0.38822367414832115,0.02452817978337407,-0.02962874132208526,RTL,70.0,12.5,-1011.5,-385.0,26.0,-27.5,-35.36258155,149.1648762,74090.0,-265.0,148.5,31.5,154561.0
03:10:50,-0.04121927171945572,0.09762118756771088,-0.1439908668398857,0.048028431832790375,0.0012018915731459856,0.0042658052407205105,RTL,76.0,35.0,-1009.5,50.5,3.0,5.0,-35.3626316,149.1649089,73783.0,-295.5,135.0,1.0,154561.0
03:10:51,-0.04497514013200998,0.08257430046796799,-0.17930083721876144,-0.033924203366041183,-0.005227669113082811,-0.02163330529583618,RTL,77.0,30.0,-997.0,-32.0,-3.5,-19.75,-35.36266615,149.164928025,73782.5,-312.25,122.25,-2.25,62266.0
03:10:52,-0.037907110527157784,0.07626365125179291,-0.19672713428735733,-0.31720856577157974,-0.00764033361338079,-0.045880964025855064,RTL,76.0,5.0,-992.0,-315.5,-5.5,-44.0,-35.362687550000004,149.164939,73792.0,-315.0,117.0,-1.5,62266.0
03:10:54,-0.035673484206199646,0.07003644481301308,-0.2361205667257309,0.4361819922924042,-0.0031293461797758937,-0.01331774692516774,RTL,74.0,50.5,-1003.0,437.5,-1.5,-11.5,-35.36274405,149.16496765,73801.0,-312.0,115.0,0.0,62266.0
03:10:56,-0.034456558525562286,0.069623202085495,-0.26767638325691223,-0.42404840141534805,0.007270893780514598,-0.04269001819193363,RTL,74.0,13.0,-995.0,-423.0,8.5,-40.5,-35.3628005,149.16499545,73803.5,-306.5,121.5,0.0,64394.5
03:10:58,-0.02841119095683098,0.07136156037449837,-0.2900688499212265,0.35177862644195557,0.0005396078340709209,0.013125072175171226,RTL,68.5,53.5,-1000.5,353.0,2.0,14.0,-35.3628564,149.16502395,73809.5,-308.0,129.0,0.0,66523.0
03:11:00,-0.0379136148840189,0.07080093026161194,-0.30896279215812683,-0.5494700968265533,0.007365409284830093,-0.02936477353796363,RTL,73.0,17.0,-1002.0,-548.0,9.0,-27.5,-35.3629125,149.1650526,73816.0,-307.5,139.0,0.5,66523.0
03:11:01,-0.029775898903608322,0.07368066534399986,-0.3159198686480522,-0.036949269473552704,-0.004735876456834376,-0.02121939416974783,RTL,70.5,25.0,-1001.5,-35.75,-3.25,-19.25,-35.3629474,149.165070925,73811.0,-308.25,138.25,0.5,218141.0
03:11:02,-0.03137647174298763,0.07074543088674545,-0.32030753791332245,0.15596742182970047,-0.0028853717958554626,0.01957223378121853,RTL,72.0,55.5,-999.0,158.0,-1.0,20.5,-35.362968550000005,149.1650818,73811.5,-308.0,140.0,0.0,218141.0
03:11:04,-0.04472499527037144,0.07316712290048599,-0.33289338648319244,-0.34854063391685486,-0.006553087092470378,0.003778262995183468,RTL,73.0,29.5,-994.5,-346.0,-5.0,5.5,-35.3630244,149.1651117,73811.5,-308.5,139.0,0.5,218141.0
03:11:06,-0.0289071062579751,0.07155778631567955,-0.3413775712251663,0.471452072262764,-0.009706076234579086,0.01114909304305911,RTL,69.5,59.5,-1001.5,473.0,-7.5,13.0,-35.3630806,149.16514155,73808.5,-310.0,134.5,0.0,181536.5
03:11:08,-0.01600974379107356,0.07052797079086304,-0.35268282890319824,-0.04812948405742645,0.007385152159258723,-0.029259826987981796,RTL,67.0,20.5,-989.5,-47.0,8.5,-26.5,-35.363137050000006,149.1651695,73801.5,-307.5,143.0,0.0,144932.0
03:11:10,-0.015552091412246227,0.05965777486562729,-0.35857628285884857,0.2619281932711601,-0.03875115606933832,0.018642867915332317,RTL,69.5,63.0,-997.5,264.5,-37.0,20.0,-35.36319345,149.1651973,73805.5,-299.0,159.5,-1.0,144932.0
03:11:11,-0.031426865607500076,-0.00373988103820011,-0.36208656430244446,-0.4749577268958092,-0.04732305370271206,-0.014017717447131872,RTL,58.75,6.75,-992.75,-471.75,-45.75,-12.0,-35.3632256,149.16521490000002,73826.75,-249.5,135.75,-0.5,211263.0
03:11:12,-0.02754775807261467,-0.037885723635554314,-0.36329199373722076,0.5715766847133636,-0.03920010104775429,0.007579215569421649,RTL,50.5,51.5,-1003.5,574.5,-37.5,9.5,-35.3632414,149.16522425,73830.0,-198.5,109.0,0.0,211263.0
03:11:14,-0.011652311543002725,-0.03874073177576065,-0.3687080591917038,0.5973562896251678,0.03900209814310074,0.0012632092693820596,RTL,9.5,34.0,-1006.5,599.5,40.0,3.5,-35.36326215,149.16523735,73795.5,-42.5,13.5,0.0,211263.0
03:11:16,0.004434963397216052,0.0023270855308510363,-0.37521858513355255,0.5775217562913895,0.025777450762689114,0.0021723975660279393,RTL,0.0,38.5,-987.0,580.0,27.0,4.0,-35.3632647,149.1652388,73797.0,-2.0,-5.5,0.0,115486.0
03:11:18,0.0006494607077911496,-0.006209950661286712,-0.3806993216276169,0.33009082823991776,0.004943161737173796,0.001354103209450841,RTL,0.0,-0.5,-998.5,331.5,6.0,3.0,-35.36326475,149.1652396,73812.5,1.5,-8.0,0.0,19709.0
03:11:20,-0.025253857485949993,0.004296921892091632,-0.3851911723613739,-0.6642861068248749,0.004051061463542283,0.003223070641979575,RTL,0.0,-22.5,-1004.0,-662.0,5.0,4.5,-35.36326305,149.16524034999998,73820.0,1.5,-18.0,0.5,19709.0
03:11:21,-0.01969517581164837,0.004404603270813823,-0.38684260845184326,0.42799416929483414,-0.00020460291125345975,0.006288198754191399,RTL,-0.25,19.75,-994.75,429.75,1.0,8.0,-35.363262075,149.165240925,73817.5,-4.0,-24.0,1.75,235535.0
03:11:22,-0.024025517515838146,0.0037812633672729135,-0.38770273327827454,-0.6382903009653091,-0.003759541199542582,0.0032114816131070256,RTL,1.0,-46.0,-933.0,-637.0,-2.0,5.0,-35.36326175,149.165241,73750.0,-7.0,-27.0,29.0,235535.0
03:11:24,-0.026050674729049206,0.0002880005122278817,-0.3902299702167511,-1.4677870273590088,-0.0032731788232922554,-0.0006173887522891164,RTL,-2.0,-69.0,-1043.5,-1467.5,-2.0,1.5,-35.363261449999996,149.1652406,71995.5,-11.5,-28.5,114.0,235535.0
03:11:26,0.01069991709664464,-0.0011487621814012527,-0.3924316465854645,1.260324239730835,0.0016666131559759378,0.008364317705854774,RTL,-2.0,70.0,-1069.0,1261.5,2.5,10.0,-35.36326215,149.16523815,69849.0,-3.5,-9.0,96.0,164982.0
03:11:28,-0.0051640968304127455,0.0010316240368410945,-0.3929129093885422,-0.09877145662903786,0.0018623719224706292,-0.0017438732902519405,RTL,0.5,33.0,-981.5,-95.5,3.0,0.0,-35.3632628,149.16523654999997,67838.0,4.0,4.5,99.5,94429.0
03:11:30,-0.030644389800727367,0.0026023207465186715,-0.3950307369232178,-0.47125719487667084,0.0013377922587096691,-0.006208818405866623,RTL,0.0,10.5,-1040.0,-468.0,2.5,-3.0,-35.3632622,149.1652384,65804.5,2.0,-2.0,103.5,94429.0
03:11:31,-0.017688002679885056,0.0022734459101532898,-0.3965591788291931,-1.0017981976270676,-0.003459931273634235,0.010431958983341852,RTL,0.3333333333333333,-60.666666666666664,-991.0,-1001.6666666666666,-2.0,12.333333333333334,-35.3632619,149.1652391,64550.666666666664,-2.0,-11.0,105.0,79376.0
03:11:32,-0.004698261075342695,0.0008496339238869647,-0.39767269293467206,-0.5696060359477997,-0.0007220906748746833,-0.005355184315703809,RTL,-1.0,-59.666666666666664,-970.0,-570.3333333333334,0.0,-3.0,-35.3632618,149.16523906666666,63808.666666666664,-4.333333333333333,-13.666666666666666,99.0,79376.0
