time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,MODE,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro
20:37:16,0.05638523027300835,-0.1149451732635498,1.0005159974098206,0.14349183067679405,-0.007329157728236169,0.0026859398931264877,-35.3631623,149.16547924999998,46250.0,213.0,310.5,-7.0,AUTO,1500.0,-73.66666666666667,-40.333333333333336,-996.6666666666666,82.33333333333333,-6.333333333333333,-3.6666666666666665
20:37:18,0.07107755169272423,-0.13427381217479706,0.9973905086517334,-0.10518379602581263,-0.003087974851951003,0.009713875711895525,-35.36311875,149.16555585,46436.5,244.5,385.5,-9.5,AUTO,1500.0,-91.0,-66.0,-996.0,-106.5,-0.5,10.0
20:37:20,0.08640576899051666,0.05366002395749092,1.0076025128364563,0.14364967495203018,0.6536407172679901,-0.008340740634594113,-35.36306835,149.16564755000002,46693.5,261.0,430.0,-31.5,BRAKE,1500.0,-96.5,-70.5,-1075.5,141.5,655.0,-7.0
20:37:22,0.005178343970328569,0.040526729077100754,1.0202734470367432,-0.2480873167514801,-0.07025306671857834,-0.012858244590461254,-35.3630436,149.1656989,46827.0,29.0,97.0,6.0,BRAKE,1500.0,-18.0,-8.0,-1030.0,-244.0,-68.0,-12.0
20:37:24,0.013917500153183937,-0.0061900126747787,1.017761468887329,0.6331605315208435,-0.0024855423253029585,0.002618554513901472,-35.3630374,149.1657125,46771.0,24.0,45.0,22.0,ALT_HOLD,1500.0,-12.0,3.0,-883.0,630.0,0.0,3.0
20:37:26,-0.0001404752256348729,-0.046045880764722824,1.013004183769226,-0.3266194760799408,-0.18013593554496765,0.018340803682804108,-35.3630303,149.1657191,43873.0,25.0,32.0,162.0,AUTO,1500.0,-14.0,34.0,-1136.0,-317.0,-177.0,19.0
20:37:28,-0.004378749057650566,-0.039282187819480896,0.99845951795578,-0.5453428030014038,-0.01608060486614704,0.002365737222135067,-35.3630227,149.1657332,42840.0,49.0,79.0,-3.0,AUTO,1500.0,-18.0,-35.0,-1022.0,-543.0,-14.0,3.0
20:37:30,0.009644838981330395,-0.0705019012093544,0.9976418614387512,-0.13002251088619232,-0.013773642480373383,0.011663184501230717,-35.3630108,149.165758,42994.0,100.0,128.0,-13.0,AUTO,1500.0,-30.0,-22.5,-998.0,195.0,-7.0,3.5
20:37:32,0.03370999917387962,-0.08823849260807037,0.9937022924423218,0.46195241808891296,0.00042053055949509144,-0.011272506788372993,-35.3629898,149.1657954,43247.0,143.0,197.0,-14.0,AUTO,1500.0,-51.0,-13.0,-1001.0,198.0,-2.5,-16.5
20:37:34,0.041627558320760726,-0.09994260370731353,0.9918801546096802,0.08905291184782982,-0.004907759418711066,-0.007643062353599817,-35.362968540000004,149.16583308000003,43480.8,169.8,250.0,-16.6,AUTO,1500.0,-59.6,-33.4,-1001.2,89.8,-2.4,-7.2
20:37:36,0.06693550571799278,-0.11801166087388992,0.9887760281562805,0.05010964721441269,-0.0015570318792015314,-0.013418702874332666,-35.36292565,149.16590865,43934.0,209.0,337.5,-20.0,AUTO,1500.0,-76.0,-49.0,-1000.0,51.5,0.5,-12.5
20:37:38,0.07654763758182526,-0.13351526856422424,0.98744136095047,0.05110764130949974,-0.0316503569483757,0.006026410032063723,-35.3628804,149.1659906,44413.0,244.0,410.0,-23.0,AUTO,1500.0,-95.0,-71.0,-994.0,51.0,-29.0,6.0
20:37:40,0.08508235961198807,0.14516927301883698,1.0049091577529907,-0.09762106090784073,0.45057952404022217,0.007309995125979185,-35.3628297,149.1660851,45023.0,249.0,423.0,-58.0,BRAKE,1500.0,-95.0,-66.0,-1052.0,-95.0,453.0,8.0
20:37:50,-0.010441446473123506,-0.02715710923075676,0.999789297580719,0.2668426111340523,0.00012526847422122955,-0.026303542792447843,-35.362792825,149.166159825,41273.75,46.75,59.5,22.0,AUTO,1500.0,-9.25,-8.0,-1062.5,267.5,2.5,-24.75
20:37:53,0.004393932581297122,-0.08269424587488175,0.9953679442405701,0.10576436221599579,-0.007956561073660851,-0.008437245117966086,-35.36277328,149.16620118,41609.6,140.6,132.4,-19.6,AUTO,1500.0,-38.0,-20.8,-999.8,105.8,-5.0,-7.6
20:37:55,0.03848758265376091,-0.08906398713588715,0.9912221312522889,-0.0716769278049469,-0.0007230970077216625,0.002549723535776138,-35.3627509,149.16623692000002,42052.4,163.0,205.2,-26.0,AUTO,1500.0,-52.8,-39.8,-1002.0,-72.0,1.4,2.8
20:37:57,0.05190574377775192,-0.1007903702557087,0.9894505639870962,-0.04090386272097627,-0.008661617718947431,0.0025902083919694028,-35.36271906666666,149.1662926833333,42695.166666666664,185.66666666666666,281.1666666666667,-33.5,AUTO,1500.0,-63.833333333333336,-47.5,-1000.6666666666666,-41.5,-5.666666666666667,3.3333333333333335
20:37:59,0.0661636342604955,-0.09085848244527976,0.9897708296775818,-0.002357647754251957,0.13191020203521475,0.0013725606452984114,-35.36268081666666,149.16636215000003,43485.333333333336,217.66666666666666,350.5,-42.333333333333336,BRAKE,1500.0,-80.5,-55.833333333333336,-1012.5,-2.0,134.66666666666666,2.3333333333333335
20:38:01,0.006006313720718026,0.09284140635281801,1.0090024173259735,-0.4042857214808464,-0.1375792920589447,0.01066900440491736,-35.362649700000006,149.166423775,44265.0,46.0,112.25,0.0,BRAKE,1500.0,-18.0,-38.5,-991.0,-403.75,-134.5,11.75
20:38:03,0.00044588797027245164,-0.0027093633616459556,1.0107910931110382,0.1541084311902523,-0.0070724631659686565,0.0005093754589324817,-35.362644325,149.16643765,44309.25,27.75,36.0,-2.75,ALT_HOLD,1500.0,-10.0,4.0,-991.0,154.5,-4.5,1.5
20:38:05,0.016650413473447163,-0.002942234626971185,1.0095157424608867,0.5945108979940414,0.0032517715784100196,0.005475554460038741,-35.36263875,149.16644123333333,43032.333333333336,25.5,19.333333333333332,160.33333333333334,AUTO,1500.0,-8.166666666666666,-5.833333333333333,-916.5,590.0,5.666666666666667,6.833333333333333
20:38:07,0.004316823246578376,-0.03804996237158775,1.007761538028717,0.25205956647793454,-0.02932352712377906,-0.008888569039603075,-35.36263388333334,149.16644586666666,40485.166666666664,24.166666666666668,37.333333333333336,34.166666666666664,AUTO,1500.0,-9.5,8.0,-1073.8333333333333,253.83333333333334,-26.666666666666668,-7.166666666666667
20:38:09,0.010218662723976498,-0.05538495257496834,1.0025601585706074,0.14271852560341358,-0.015990980124721926,0.0002356043163066109,-35.362625666666666,149.1664625,40543.166666666664,64.83333333333333,89.5,-21.666666666666668,AUTO,1500.0,-21.333333333333332,-14.333333333333334,-1007.6666666666666,142.33333333333334,-12.833333333333334,1.5
20:38:11,0.03760831952095032,-0.07786033451557159,0.9998244643211365,0.11116466224193573,-0.006828378513455391,0.001362314377911389,-35.36261088,149.16648746,41108.6,100.2,154.0,-35.0,AUTO,1500.0,-36.0,-15.0,-1006.6,112.0,-3.6,2.8
20:38:13,0.055894424517949425,-0.09012835969527562,0.9981329242388407,0.015312202274799347,-0.0004123537801206112,0.0017417438405876358,-35.36258695,149.16652893333332,41992.5,126.5,233.0,-47.5,AUTO,1500.0,-50.5,-34.833333333333336,-1005.5,16.166666666666668,2.3333333333333335,3.5
20:38:15,0.060251036658883095,-0.10323552663127582,0.9978759487469991,0.019435607983420294,-0.005826622558136781,0.0010459701103779178,-35.36255675,149.1665858333333,43143.0,162.66666666666666,303.5,-60.5,AUTO,1500.0,-64.66666666666667,-46.333333333333336,-1003.3333333333334,20.666666666666668,-2.6666666666666665,2.6666666666666665
20:38:17,0.05953309995432695,-0.11617083847522736,0.9981257220109304,0.00727042385066549,-0.007204549387097359,2.6040982144574325e-05,-35.362520133333334,149.16665784999998,44561.166666666664,209.83333333333334,366.8333333333333,-73.83333333333333,AUTO,1500.0,-75.66666666666667,-56.833333333333336,-1002.6666666666666,8.833333333333334,-4.0,1.6666666666666667
