time_stamp,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,MODE
16:23:07,-15.0,-0.6,-994.4,-82.8,3.4,-0.4,0.005512455757707357,0.0011320985620841384,1.0430671453475953,-0.08548797965049744,0.0014427104964852334,-0.0012972370954230429,1500.0,-35.362852460000006,149.16602066000002,48210.2,37.8,41.2,-1.6,ALT_HOLD
16:23:09,-10.571428571428571,27.0,-927.4285714285714,490.0,3.857142857142857,-5.428571428571429,0.00947946888793792,-0.0036125462169625928,1.0396966423307146,0.48717184577669415,0.0021165096467094763,-0.0071084722543933564,1500.0,-35.36284495714286,149.16602554285717,46880.857142857145,30.714285714285715,15.714285714285714,154.28571428571428,AUTO
16:23:11,-5.142857142857143,-24.571428571428573,-1094.0,-753.7142857142857,-13.142857142857142,-2.4285714285714284,-0.019802206861121312,-0.01737047786757882,1.0392669779913766,-0.7574821880885533,-0.01566872000694275,-0.003603912756911346,1500.0,-35.36283988571429,149.1660296142857,43746.42857142857,19.857142857142858,16.285714285714285,60.142857142857146,AUTO
16:23:13,-13.0,-10.2,-1010.2,-15.8,-72.4,-6.2,-0.011753359762951731,-0.07317189425230027,1.0280291318893433,-0.016952553391456605,-0.07499040439724922,-0.007687593437731266,1500.0,-35.36283642000001,149.1660382,43391.6,52.4,49.6,-3.6,AUTO
16:23:14,-46.5,-30.5,-1016.5,-41.0,-31.25,-1.75,0.015561461681500077,-0.1935722753405571,1.0240502059459686,-0.041104527190327644,-0.03364508901722729,-0.002947064465843141,1500.0,-35.362825375,149.166058475,43511.5,144.5,185.5,-10.5,AUTO
16:23:16,-79.33333333333333,-46.833333333333336,-1006.8333333333334,39.166666666666664,-16.166666666666668,-0.16666666666666666,0.06006985157728195,-0.1960589587688446,1.0157273610432942,0.038477363724571965,-0.018623061245307326,-0.0009620715864002705,1500.0,-35.36279845000001,149.16610668333334,43840.0,236.83333333333334,353.5,-26.166666666666668,AUTO
16:23:18,-112.66666666666667,-71.66666666666667,-1015.3333333333334,9.833333333333334,165.33333333333334,1.0,0.08818522840738297,-0.09292617075455685,0.9950909614562988,0.009225448127835989,0.16349135393587252,-1.456743727127711e-06,1500.0,-35.362747250000005,149.16620346666664,44634.333333333336,302.1666666666667,494.0,-56.833333333333336,AUTO
16:23:20,-71.33333333333333,-39.666666666666664,-981.8333333333334,302.5,16.333333333333332,-14.0,0.05734067223966122,0.029425443150103092,1.0242304404576619,0.3004869694511096,0.014346625617084404,-0.015084645012393594,1500.0,-35.36270135,149.1662972,45572.5,188.33333333333334,339.5,-16.166666666666668,AUTO
16:23:22,-33.666666666666664,-15.666666666666666,-1007.5,122.83333333333333,29.5,-2.6666666666666665,0.018821369235714275,0.07701193168759346,1.0224628647168477,0.12051068246364594,0.027553361219664414,-0.0036814988513166704,1500.0,-35.36267645,149.1663517333333,45801.333333333336,87.5,148.16666666666666,-5.833333333333333,AUTO
16:23:28,-33.833333333333336,-50.0,-975.8333333333334,-283.1666666666667,-123.66666666666667,35.333333333333336,0.03827978841339549,0.14389349023501077,1.0397030115127563,-0.28243067115545273,-0.12640131637454033,0.03415039630878406,1500.0,-35.3626023,149.16649185000003,46859.833333333336,85.33333333333333,164.16666666666666,-9.166666666666666,BRAKE
16:23:31,-8.5,-4.75,-1000.5,204.25,1.0,4.25,0.0020108344760956243,0.004944568616338074,1.036807894706726,0.20556916669011116,-0.0014743069186806679,0.0028242190601304173,1500.0,-35.362593575,149.1665143,46889.0,25.5,23.25,-2.25,ALT_HOLD
16:23:33,-4.5,1.5,-923.125,194.625,6.375,-0.375,0.009214576823069365,-0.0021642214996973053,1.0354318767786026,0.19550926610827446,0.004221833994961344,-0.0021056136902188882,1500.0,-35.3625894875,149.16651745000001,45793.625,16.0,7.125,135.5,AUTO
16:23:35,-0.4,38.8,-1100.6,676.4,-0.2,2.8,-0.005581685109063983,-0.015654700621962548,1.036645269393921,0.6711507856845855,-0.002333568595349789,0.001421300694346428,1500.0,-35.36258728,149.16651982,43168.6,11.6,12.4,61.0,AUTO
